#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,スィヤバードジャケット,Shahabad Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14866
0,,曲者のグラドナスコート,Tricksters' Grandiose Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15272
0,,英雄のトラストアーマー,Hero's Trust Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15273
0,,英雄のブリスローブ,Hero's Lively Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15274
0,,英雄のグラドナスアーマー,Hero's Grandiose Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15275
0,,ベネフィットウェアS,Benefit Wear S,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15276
0,,ベネフィットウェアS,Benefit Wear S,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15277
0,,ベネフィットウェアS,Benefit Wear S,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15278
0,,ベネフィットウェアS,Benefit Wear S,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15279
0,,ベネフィットウェアS,Benefit Wear S,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15280
0,,チュニック,Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15281
0,,チュニック,Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15282
0,,チュニック,Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15283
0,,チュニック,Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15284
0,,チュニック,Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15285
0,,トラベラーズシャツ,Traveler's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15286
0,,トラベラーズシャツ,Traveler's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15287
0,,トラベラーズシャツ,Traveler's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15288
0,,トラベラーズシャツ,Traveler's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15289
0,,トラベラーズシャツ,Traveler's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15290
0,,ブロンズスケイル,Bronze Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15291
0,,ブロンズスケイル,Bronze Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15292
0,,ブロンズスケイル,Bronze Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15293
0,,ブロンズスケイル,Bronze Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15294
0,,ブロンズスケイル,Bronze Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15295
0,,フィッシャーマンズシャツ,Fisherman's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15296
0,,フィッシャーマンズシャツ,Fisherman's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15297
0,,フィッシャーマンズシャツ,Fisherman's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15298
0,,フィッシャーマンズシャツ,Fisherman's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15299
0,,フィッシャーマンズシャツ,Fisherman's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15300
0,,チェインブレイサー,Chain Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15301
0,,チェインブレイサー,Chain Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15302
0,,チェインブレイサー,Chain Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15303
0,,チェインブレイサー,Chain Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15304
0,,チェインブレイサー,Chain Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15305
0,,コンポジットベスト,Composite Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15306
0,,コンポジットベスト,Composite Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15307
0,,コンポジットベスト,Composite Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15308
0,,コンポジットベスト,Composite Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15309
0,,コンポジットベスト,Composite Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15310
0,,ベネフィットウェアM,Benefit Wear M,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15311
0,,ベネフィットウェアM,Benefit Wear M,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15312
0,,ベネフィットウェアM,Benefit Wear M,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15313
0,,ベネフィットウェアM,Benefit Wear M,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15314
0,,ベネフィットウェアM,Benefit Wear M,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15315
0,,トルーパースーツ,Trooper Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15316
0,,トルーパースーツ,Trooper Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15317
0,,トルーパースーツ,Trooper Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15318
0,,トルーパースーツ,Trooper Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15319
0,,トルーパースーツ,Trooper Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15320
0,,ギャンベソン,Gambeson,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15321
0,,ギャンベソン,Gambeson,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15322
0,,ギャンベソン,Gambeson,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15323
0,,ギャンベソン,Gambeson,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15324
0,,ギャンベソン,Gambeson,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15325
0,,ブリオー,Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15326
0,,ブリオー,Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15327
0,,ブリオー,Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15328
0,,ブリオー,Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15329
0,,ブリオー,Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15330
0,,ソレムスーツ,Solemn Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15331
0,,ソレムスーツ,Solemn Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15332
0,,ソレムスーツ,Solemn Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15333
0,,ソレムスーツ,Solemn Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15334
0,,ソレムスーツ,Solemn Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15335
0,,メイデンキャミソール,Maiden's Camisole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15336
0,,メイデンキャミソール,Maiden's Camisole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15337
0,,メイデンキャミソール,Maiden's Camisole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15338
0,,メイデンキャミソール,Maiden's Camisole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15339
0,,メイデンキャミソール,Maiden's Camisole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15340
0,,バトリオンスーツ,Battalion Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15341
0,,バトリオンスーツ,Battalion Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15342
0,,バトリオンスーツ,Battalion Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15343
0,,バトリオンスーツ,Battalion Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15344
0,,バトリオンスーツ,Battalion Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15345
0,,エクスペディションシャツ,Expedition Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15346
0,,エクスペディションシャツ,Expedition Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15347
0,,エクスペディションシャツ,Expedition Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15348
0,,エクスペディションシャツ,Expedition Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15349
0,,エクスペディションシャツ,Expedition Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15350
0,,スケイルブレスト,Scale Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15351
0,,スケイルブレスト,Scale Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15352
0,,スケイルブレスト,Scale Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15353
0,,スケイルブレスト,Scale Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15354
0,,スケイルブレスト,Scale Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15355
0,,プールポワン,Pourpoint,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15356
0,,プールポワン,Pourpoint,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15357
0,,プールポワン,Pourpoint,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15358
0,,プールポワン,Pourpoint,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15359
0,,プールポワン,Pourpoint,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15360
0,,スペシャルブレイサー,Special Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15361
0,,スペシャルブレイサー,Special Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15362
0,,スペシャルブレイサー,Special Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15363
0,,スペシャルブレイサー,Special Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15364
0,,スペシャルブレイサー,Special Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15365
0,,マスタースカッドスーツ,Master Squad Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15366
0,,マスタースカッドスーツ,Master Squad Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15367
0,,マスタースカッドスーツ,Master Squad Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15368
0,,マスタースカッドスーツ,Master Squad Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15369
0,,マスタースカッドスーツ,Master Squad Suit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15370
0,,シルバーチェインメイル,Silver Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15371
0,,シルバーチェインメイル,Silver Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15372
0,,シルバーチェインメイル,Silver Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15373
0,,シルバーチェインメイル,Silver Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15374
0,,シルバーチェインメイル,Silver Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15375
0,,貴婦人のコルセット,Noblewoman's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15376
0,,貴婦人のコルセット,Noblewoman's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15377
0,,貴婦人のコルセット,Noblewoman's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15378
0,,貴婦人のコルセット,Noblewoman's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15379
0,,貴婦人のコルセット,Noblewoman's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15380
0,,シルクブリオー,Silk Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15381
0,,シルクブリオー,Silk Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15382
0,,シルクブリオー,Silk Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15383
0,,シルクブリオー,Silk Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15384
0,,シルクブリオー,Silk Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15385
0,,エンダウドベスト,Endowed Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15386
0,,エンダウドベスト,Endowed Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15387
0,,エンダウドベスト,Endowed Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15388
0,,エンダウドベスト,Endowed Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15389
0,,エンダウドベスト,Endowed Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15390
0,,ドラグスケイルウェア,Dragonscale Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15391
0,,ドラグスケイルウェア,Dragonscale Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15392
0,,ドラグスケイルウェア,Dragonscale Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15393
0,,ドラグスケイルウェア,Dragonscale Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15394
0,,ドラグスケイルウェア,Dragonscale Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15395
0,,キングブリオー,King Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15396
0,,キングブリオー,King Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15397
0,,キングブリオー,King Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15398
0,,キングブリオー,King Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15399
0,,キングブリオー,King Bliaut,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15400
0,,エンペラーズジポン,Emperor's Gipon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15401
0,,エンペラーズジポン,Emperor's Gipon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15402
0,,エンペラーズジポン,Emperor's Gipon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15403
0,,エンペラーズジポン,Emperor's Gipon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15404
0,,エンペラーズジポン,Emperor's Gipon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15405
0,,ミソロジーブレイサー,Mythology Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15406
0,,ミソロジーブレイサー,Mythology Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15407
0,,ミソロジーブレイサー,Mythology Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15408
0,,ミソロジーブレイサー,Mythology Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15409
0,,ミソロジーブレイサー,Mythology Bracers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15410
0,,ベネフィットウェアR,Benefit Wear R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15411
0,,ベネフィットウェアR,Benefit Wear R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15412
0,,ベネフィットウェアR,Benefit Wear R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15413
0,,ベネフィットウェアR,Benefit Wear R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15414
0,,ベネフィットウェアR,Benefit Wear R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15415
0,,コイルドウェア,Coiled Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15416
0,,コイルドウェア,Coiled Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15417
0,,コイルドウェア,Coiled Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15418
0,,コイルドウェア,Coiled Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15419
0,,コイルドウェア,Coiled Wear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15420
0,,バンデージクロース,Bandage Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15421
0,,バンデージクロース,Bandage Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15422
0,,バンデージクロース,Bandage Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15423
0,,バンデージクロース,Bandage Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15424
0,,バンデージクロース,Bandage Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15425
0,,ヴィレッジシャツ,Village Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15426
0,,ヴィレッジシャツ,Village Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15427
0,,ヴィレッジシャツ,Village Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15428
0,,ヴィレッジシャツ,Village Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15429
0,,ヴィレッジシャツ,Village Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15430
0,,リネンチュニック,Linen Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15431
0,,リネンチュニック,Linen Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15432
0,,リネンチュニック,Linen Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15433
0,,リネンチュニック,Linen Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15434
0,,リネンチュニック,Linen Tunic,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15435
0,,レザーブレスト,Leather Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15436
0,,レザーブレスト,Leather Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15437
0,,レザーブレスト,Leather Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15438
0,,レザーブレスト,Leather Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15439
0,,レザーブレスト,Leather Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15440
0,,ダブレット,Doublet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15441
0,,ダブレット,Doublet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15442
0,,ダブレット,Doublet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15443
0,,ダブレット,Doublet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15444
0,,ダブレット,Doublet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15445
0,,カントリーシャツ,Country Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15446
0,,カントリーシャツ,Country Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15447
0,,カントリーシャツ,Country Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15448
0,,カントリーシャツ,Country Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15449
0,,カントリーシャツ,Country Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15450
0,,チェインメイル,Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15451
0,,チェインメイル,Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15452
0,,チェインメイル,Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15453
0,,チェインメイル,Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15454
0,,チェインメイル,Chainmail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15455
0,,淑女のコルセット,Lady's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15456
0,,淑女のコルセット,Lady's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15457
0,,淑女のコルセット,Lady's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15458
0,,淑女のコルセット,Lady's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15459
0,,淑女のコルセット,Lady's Corset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15460
0,,ワンダラーズシャツ,Wanderer's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15461
0,,ワンダラーズシャツ,Wanderer's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15462
0,,ワンダラーズシャツ,Wanderer's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15463
0,,ワンダラーズシャツ,Wanderer's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15464
0,,ワンダラーズシャツ,Wanderer's Shirt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15465
0,,ブレシングベスト,Blessing Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15466
0,,ブレシングベスト,Blessing Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15467
0,,ブレシングベスト,Blessing Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15468
0,,ブレシングベスト,Blessing Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15469
0,,ブレシングベスト,Blessing Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15470
0,,ラップドクロース,Wrapped Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15471
0,,ラップドクロース,Wrapped Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15472
0,,ラップドクロース,Wrapped Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15473
0,,ラップドクロース,Wrapped Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15474
0,,ラップドクロース,Wrapped Clothes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15475
0,,ブリガンダイン,Brigandine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15476
0,,ブリガンダイン,Brigandine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15477
0,,ブリガンダイン,Brigandine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15478
0,,ブリガンダイン,Brigandine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15479
0,,ブリガンダイン,Brigandine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15480
0,,アイアンスケイル,Iron Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15481
0,,アイアンスケイル,Iron Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15482
0,,アイアンスケイル,Iron Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15483
0,,アイアンスケイル,Iron Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15484
0,,アイアンスケイル,Iron Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15485
