"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex","",""
"0","","010 ピンチ座り：待機","010 pinch sit：wait","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","42","",""
"0","","011 ピンチ座り：会話","011 Pinch Sitting：Conversation","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","43","",""
"0","","012 ピンチ座り：うなずく","012 pinch sitting：nodding","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","44","",""
"0","","013 ピンチ座り：びっくり","013 pinch sitting：surprised","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","45","",""
"0","","014 ピンチ座り：嫌々","014 pinch sitting：Dislike","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","46","",""
"0","","015 ピンチ座り：図星","015 pinch sitting：Bull's-eye","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","47","",""
"0","","016 ピンチ座り：ムカムカ","016 Pinch Sitting：eating","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","48","",""
"0","","017 ピンチ座り:自白移行","017 Pinch Sit: Confession Transition","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","49","",""
"0","","020 気絶","020 Stunned","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","50","",""
"0","","【戻る】","[Back]","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","51","",""
"0","","今まで何度も尋問は行ってきたが
さすがにオークは初めてだぜ","I've conducted interrogations many times before, 
but this is the first time with an orc.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","52","",""
"0","","とはいえ――やり方は今までと同じだ
今さら説明はいらないな？","Nonetheless — the method is the same as before
You don't need further explanation now, right?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","53","",""
"0","","それじゃ、早速始めるか
手始めに基本的な《話題》から聞いてみよう","Well, let's get started:
Let's start with a basic ""topic"" for starters.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","54","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","55","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","56","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","57","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","58","",""
"0","","裏切り者と思わしき人間とオークが共に居た
――これだけで限りなく決定的に近い
状況ではあるが、一応聞いてやる","The fact that a suspected traitor and an orc were 
together is almost conclusive, 
but I’ll still give you a chance to explain.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","59","",""
"0","","一体あの場所で何をしていた？","What the hell were you doing in that place?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","60","",""
"0","","何ヲシテイタカ？","What were you up to?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","61","",""
"0","","フン――愚カナ人間メ
アノ死ンダ人間ニデモ、聞イテミロ！","Hmph—Stupid humans. 
Try asking that dead human!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","62","",""
"0","","おーくガ、人間ニ協力スルコトナド
火山ガ噴火シヨウガ、アリエナイ！","There's no way an orc would help humans, 
not even if a volcano erupted!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","63","",""
"0","","チッ――当然だが
簡単に答えてはくれないか","Tch—Of course, 
it won’t be easy to get answers.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","64","",""
"0","","やはり、まずは証拠を手に入れてから
糸口を見つけていくしかないようだな――","It seems we’ll need to gather evidence first 
and find a clue from there.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","65","",""
"0","","覚者、現場は調べてみたか？
証拠を見つけられるとしたら
最も可能性が高いのはあの場所だ","Arisen, have you investigated the scene? 
If we’re going to find evidence, 
that place is the most likely spot.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","66","",""
"0","","もしまだ調べていないのなら
まずはこの事件が発生した現場を調べてみよう","If you haven't already checked it out,
let's try the site where this incident occurred.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","67","",""
"0","","おいおい――怖気づいたのか？
始まったばかりだぞ","Whoa now — are you scared?
We're just getting started.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","68","",""
"0","","ゲハハッ！　俺ガ怖イノカ？
オ前、本当ニアノ覚者カ？","Gehaha!　Are you afraid of me?
Are you really an Arisen?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","69","",""
"0","","ほら、オークにまで言われてるぞ
悔しくないのか？","Look, even an orc is saying it. 
Aren't you frustrated?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","70","",""
"0","","ここで安全に尋問できる時間は限られている――
出来る時に出来ることをやっておこう","We have a limited amount of time to safely 
interrogate them here--
Let's do what we can.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","71","",""
"0","","お前自身のことを聞かせてもらおうか","Let's hear about you.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","72","",""
"0","","俺ノコトダト？
フン――貴様ラ人間ニ、関係アルノカ？","You want to know about me? 
Hmph—what concern is that to you humans?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","73","",""
"0","","それは、聞いてから俺たちが決めることだ","That's for us to decide after we hear it.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","74","",""
"0","","いつ頃からオーク軍に所属しているんだ？","Since when have you been part of the Orc Army?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","75","",""
"0","","フン――貴様ラノ間抜ケナ王子ヲ
捻リ潰ス、ズット前カラサ","Hmph—
I've wanted to crush that useless prince 
of yours since long ago.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","76","",""
"0","","残念だったな、ネド王子は
貴様らオークを出し抜いてご健在なんだ","Too bad Prince Nedo is still alive and well after
outfoxing you orcs.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","77","",""
"0","","――ウガァァ！
今、生キテイヨウガ、死ンデイヨウガ
ソレハ小サナ違イダ！","—Ughhh! 
Alive or dead, 
it's a minor difference!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","78","",""
"0","","勝ツノハ、俺タチ！
人間ナド皆殺シダ！","We will win! 
We'll slaughter all humans!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","79","",""
"0","","そうかそうか――ところで、さっきより
ずいぶんと饒舌になったな？","Ok, ok - by the way, you're a lot more
talkative than you used to be, aren't you?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","80","",""
"0","","逃げるのも諦めて観念したのか？","Have you given up on escaping 
and resigned yourself?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","81","",""
"0","","観念ダト？　馬鹿メ！
おーくハ、絶対ニ！　人間ナドニ屈シナイ！","Resigned? Idiot! 
An orc never bows to humans!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","82","",""
"0","","ソシテ、今ニ貴様ラハ
後悔スルコトニナルダロウ！","Soon,, you will regret it!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","83","",""
"0","","おーくノ軍ハ、スグニチカラヲ溜メテ戻ッテクル
ソシテ俺ヲ助ケ出シ、チッポケナ人間ドモヲ
マタ奴隷ニスルノダ","The orc army will gather its strength and return. 
They will rescue me and wipe out 
all you insignificant humans.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","84","",""
"0","","――随分と自信たっぷりだな","-- You have a lot of confidence.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","85","",""
"0","","フン――命乞イシテモ遅イ","Hah— it's too late to beg for your life now.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","86","",""
"0","","かなり自信満々のようだが――
オーク1匹を助けるために満身創痍の
オーク軍が来ると、本当に思うか？","You seem quite confident, 
but do you really believe that the already 
beaten orc army would come all this way just 
to save a single orc?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","87","",""
"0","","オーク軍の情報を引き出すには
この鼻っ柱をへし折ってやるか――","To get the orc army's information, 
we might need to crush this arrogance.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","88","",""
"0","","あるいは、口を滑らしてしまうような
上機嫌にさせる《証拠》があると良いんだが――","Alternatively, it would be ideal to have some 
evidence that puts them in such a good mood 
that they might slip up.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","89","",""
"0","","フゥ――なるほど
オークとまともに対話するのは初めてだが
やはりスムーズにはいかないな","Huh--I see.
This is the first time I've had a 
proper conversation with an orc.

It's not exactly going smoothly.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","90","",""
"0","","しかも――どうやらコイツ
長い事オーク軍にいたらしいが","What's more... apparently this guy
has been in the Orc Army for a long time.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","91","",""
"0","","今まで戦死もせず、出世も
できていないところを見ると
口だけは立派な雑魚オークのようだな","Seeing as how he hasn't died in battle and hasn't 
been able to rise to the top,
he seems to be a small fry orc with a big mouth.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","92","",""
"0","","――――！！","――――!!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","93","",""
"0","","おい覚者、コイツどうしようか
始末するか？","Hey Arisen, what should we do with this guy? 
Should we get rid of him?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","94","",""
"0","","ウガァァァァァ！！
人間メ――コレ以上ノ侮辱ハ、許サンゾ！","Ugaaaaaa!! 
Humans— 
I won't tolerate any more of this humiliation!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","95","",""
"0","","なんだ、気に障ったか？ 
だが事実だろう","What, you don't like it? 
But it's true.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","96","",""
"0","","ウガァァァァ！！
伝令兵ハ生キ残リ
手紙ヲ届ケルコトガ仕事ダ！","Guhgaaaaaa!! 
The messenger is to stay alive 
and deliver the letter!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","97","",""
"0","","生キ長ラエ、軍ニ貢献シ続ケルコト
優秀デアル証ナノダ！
無知ナ人間メ、捻リ潰シテヤル！","Surviving and contributing to the army is 
evidence of superiority! 

I’ll crush ignorant humans!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","98","",""
"0","","ほう――思いがけず重要な情報を
二つ得られたな","Ho—
We unexpectedly got two important pieces 
of information.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","99","",""
"0","","一つ目――どうやらオークはあえて怒らせたり
おだてたりするとよく喋るようだな
これからの尋問に役立ちそうだ","One, it seems that orcs tend to talk more when 
they are deliberately provoked or flattered. 
This might be useful for future interrogations.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","100","",""
"0","","それからもう一つ――
このオークは伝令兵として
メガドまではるばる文書を届けに来たんだ","Two; this orc came all the way to Megado 
as a messenger to deliver a document.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","101","",""
"0","","となると
<COL ff2600>届けに来たオークの文書が
事件現場のどこかにまだある可能性が高い</COL>","Then it’s likely that the document delivered by 
the orc is 
<COL ff2600>still somewhere at the scene of the incident.</COL>","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","102","",""
"0","","覚者、まずはそれを足がかりとして
諜報活動を始めていこう","Arisen, let's use that as a starting point and 
begin our intelligence activities.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","103","",""
"0","","来たな
さぁ、今日も始めようか","You're here.
OK, let's start today too.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","104","",""
"0","","本当に、今日の尋問はこれで終了にしていいんだな？","Are you sure you want to call it quits on today's interrogation?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","105","",""
"0","","はい","Yes","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","106","",""
"0","","いいえ","No","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","107","",""
"0","","――今日はこのくらいにしてやるか","Well, that's enough for today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","108","",""
"0","","――ゲハハハッ！
愚カナ人間、頭オカシクナッタカ","-- Gehahaha!
Foolish humans, have you gone mad?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","109","",""
"0","","――その《証拠》を突きつけるのは
ここではなさそうだな","It seems that presenting that evidence isn't 
the right approach here.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","110","",""
"0","","脅してさらなる情報を引き出したり
諜報で新たな《証拠》を探すのもいい
――もう一度よく考えてみるんだ","You can threaten them to extract more information 
or search for new evidence using intelligence
— think about it again.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","111","",""
"0","","――本当にそう思うか？
もう一度、よく考え直してみたらどうだ？","--do you really think so?
Why don't you think again?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","112","",""
"0","","――グハハ！　愚カナ人間メ！
恐怖デ、頭オカシクナッタカ","-- Hahaha! You foolish humans! 
Have you gone mad from fear?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","113","",""
"0","","チッ、オークに舐められちまったみたいだな
――二度目はしっかりな？","Tch, it looks like the orc is 
treating us with contempt. 

-- Make sure not to let it happen a second time.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","114","",""
"0","","手始めに、基本的なことでも聞いてみるか","Let's ask some basic questions for starters.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","115","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","116","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","117","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","118","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","119","",""
"0","","良い調子だな――
さて、何を聞く？","You're in good shape—
Well, what to ask?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","120","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","121","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","122","",""
"0","","Ｃ、メガド占領中の様子","C, During the occupation of Megado.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","123","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","124","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","125","",""
"0","","さぁ、何を聞こうか？","So, what shall I ask?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","126","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","127","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","128","",""
"0","","Ｅ、悪事の証拠","E. Evidence of wrongdoing","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","129","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","130","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","131","",""
"0","","良い調子だな――
さて、何を聞く？","You're in good shape—
Well, what to ask?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","132","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","133","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","134","",""
"0","","Ｃ、メガド占領中の様子","C, During the occupation of Megado.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","135","",""
"0","","Ｄ、<NPC 681>とオークの癒着","D. <NPC 681> and the orc's collusion","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","136","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","137","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","138","",""
"0","","良い調子だな――
さて、何を聞く？","You're in good shape—
Well, what to ask?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","139","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","140","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","141","",""
"0","","Ｃ、メガド占領中の様子","C, During the occupation of Megado.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","142","",""
"0","","Ｅ、悪事の証拠","E. Evidence of wrongdoing","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","143","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","144","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","145","",""
"0","","あと一歩だな――
よし、頼むぞ","We're just one step away—
Okay, I'll ask.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","146","",""
"0","","Ａ、メガドに来た目的","A. Purpose of coming to Megado","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","147","",""
"0","","Ｂ、オーク自身について","B. About the orc themselves.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","148","",""
"0","","Ｃ、メガド占領中の様子","C, During the occupation of Megado.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","149","",""
"0","","Ｄ、<NPC 681>とオークの癒着","D. <NPC 681> and the orc's collusion","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","150","",""
"0","","Ｅ、悪事の証拠","E. Evidence of wrongdoing","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","151","",""
"0","","《証拠》を確認する","Check the “evidence”","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","152","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","153","",""
"0","","もう沢山だ！！","Enough!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","154","",""
"0","","このままでは埒が明かない――
強硬手段が効かないか、実際に試させてもらう
覚者、悪いがこれにお前の意思は関係ない","If we continue like this, we’ll get nowhere—
If strong measures don’t work, 
I’ll have to put them to the test myself.
Arisen, sorry, 
but your input isn’t required for this.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","155","",""
"0","","少しあっちを向いていろ
お前に見せるには
少し刺激が強いからな――","Arisen, look away for a moment.
What I'm about to do is a bit too intense for 
you to see...","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","156","",""
"0","","まったく、手こずらせやがって
明日はもう少し喋る気になるだろう――","You're a real hassle.
By tomorrow, you'll be more willing to talk.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","157","",""
"0","","さて――裏切り者と思わしき人間と
オークが共に居た","Now then—
The supposed traitor was seen with an orc.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","158","",""
"0","","これだけで限りなく決定的に
近い状況ではあるが、一応聞いてやる","With this alone, the situation is almost certainly 
conclusive, but I’ll ask anyway.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","159","",""
"0","","一体あの場所で何をしようとしていた？","What the hell were you trying to do in that place?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","160","",""
"0","","何ヲシテイタカ？","What were you up to?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","161","",""
"0","","フン――愚カナ人間メ
アノ死ンダ人間ニデモ、聞イテミロ！","Hmph—Stupid humans. 
Try asking that dead human!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","162","",""
"0","","おーくガ、人間ニ降参スルコトナド
火山ガ噴火シヨウガアリエナイ！","There's no chance an orc would ever yield to 
humans, even if a volcano were to erupt!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","163","",""
"0","","チッ――
当然だが簡単に答えてはくれないか","Tch—Of course, 
it won’t be easy to get answers.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","164","",""
"0","","覚者、まずは事件現場を調査して
《証拠》を手に入れよう
それを突きつけ、糸口にするんだ――","Arisen, begin by inspecting the scene
to find ""evidence.""
Use that to press for answers.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","165","",""
"0","","脅す","Threaten","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","166","",""
"0","","《証拠》を突きつける","Present the evidence","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","167","",""
"0","","――やめる","-- Stop","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","168","",""
"0","","どのような手を使ってでも協力してもらうぞ
まずは――この文書についてだ","No matter what methods I have to use, 
you'll cooperate. 

First, let's talk about this document.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","169","",""
"0","","――！","――！","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","170","",""
"0","","顔色が変わったな","I see your expression has shifted.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","171","",""
"0","","お前がメガドに訪れたのは
これを届けるためだな？","You came to Megado
to deliver this, right?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","172","",""
"0","","――
――――","――
――――","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","173","",""
"0","","――――まぁいい","---- Well, okay.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","174","",""
"0","","この文書――オーク軍の暗号か何かだな
なんと書いてあるか、読み上げろ","This document--
it's some kind of Orc military code or something.

What does it say? Read it out loud.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","175","",""
"0","","――グハハ！","--guhaha!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","176","",""
"0","","！","！","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","177","",""
"0","","――オ前タチ、読メナインダロウ？","--You can't read, can you?","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","178","",""
"0","","読ンデヤル――ワケナイダロウガ！
愚カダナ！　貴様ラ、愚カダナ！","Read it — why would I!
Stupid fool! You're an idiot!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","179","",""
"0","","驚いたな――
俺たち、オークにコケにされてるぞ！","Unbelievable— 
we're getting ridiculed by an orc!","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","180","",""
"0","","おい、いずれ分かることなんだ――
時間を稼いでも無駄だぞ","Hey, we'll find out sooner or later--
You're wasting your time.","ui\00_message\event\st0472\ev005.gmd","\event\st0472\st0472ev005.arc","st0472ev005.arc","181","",""
