0,,トモスコロモス,Tomos Chromos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5357,
0,,邪印のレラジェケーン,Mark of the Wicked Leraje Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5768,
0,,邪印のレラジェケーン,Mark of the Wicked Leraje Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5769,
0,,邪印のレラジェケーン,Mark of the Wicked Leraje Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5770,
0,,オーフリングケイン【紅】,Olfring Cane (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5771,
0,,オーフリングケイン【紅】,Olfring Cane (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5772,
0,,オーフリングケイン【紅】,Olfring Cane (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5773,
0,,オーフリングケイン【紅】,Olfring Cane (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5774,
0,,オーフリングケイン【紅】,Olfring Cane (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5775,
0,,オーフリングケイン【翠】,Olfring Cane (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5776,
0,,オーフリングケイン【翠】,Olfring Cane (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5777,
0,,オーフリングケイン【翠】,Olfring Cane (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5778,
0,,オーフリングケイン【翠】,Olfring Cane (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5779,
0,,オーフリングケイン【翠】,Olfring Cane (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5780,
0,,オーフリングケイン【蒼】,Olfring Cane (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5781,
0,,オーフリングケイン【蒼】,Olfring Cane (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5782,
0,,オーフリングケイン【蒼】,Olfring Cane (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5783,
0,,オーフリングケイン【蒼】,Olfring Cane (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5784,
0,,オーフリングケイン【蒼】,Olfring Cane (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5785,
0,,オーフリングケイン【天】,Olfring Cane (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5786,
0,,オーフリングケイン【天】,Olfring Cane (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5787,
0,,オーフリングケイン【天】,Olfring Cane (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5788,
0,,オーフリングケイン【天】,Olfring Cane (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5789,
0,,オーフリングケイン【天】,Olfring Cane (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5790,
0,,オーフリングケイン【地】,Olfring Cane (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5791,
0,,オーフリングケイン【地】,Olfring Cane (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5792,
0,,オーフリングケイン【地】,Olfring Cane (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5793,
0,,オーフリングケイン【地】,Olfring Cane (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5794,
0,,オーフリングケイン【地】,Olfring Cane (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5795,
0,,オーフリングケイン【玄】,Olfring Cane (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5796,
0,,オーフリングケイン【玄】,Olfring Cane (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5797,
0,,オーフリングケイン【玄】,Olfring Cane (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5798,
0,,オーフリングケイン【玄】,Olfring Cane (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5799,
0,,オーフリングケイン【玄】,Olfring Cane (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5800,
0,,NPC用_wp308002,For NPC_wp308002,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5801,
0,,ドラゴンズヘッド,Dragon's Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5802,
0,,ドラゴンズヘッド,Dragon's Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5803,
0,,ドラゴンズヘッド,Dragon's Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5804,
0,,ドラゴンズヘッド,Dragon's Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5805,
0,,ドラゴンズヘッド,Dragon's Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5806,
0,,オーフリングボウ【紅】,Olfring Bow (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5807,
0,,オーフリングボウ【紅】,Olfring Bow (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5808,
0,,オーフリングボウ【紅】,Olfring Bow (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5809,
0,,オーフリングボウ【紅】,Olfring Bow (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5810,
0,,オーフリングボウ【紅】,Olfring Bow (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5811,
0,,オーフリングボウ【翠】,Olfring Bow (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5812,
0,,オーフリングボウ【翠】,Olfring Bow (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5813,
0,,オーフリングボウ【翠】,Olfring Bow (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5814,
0,,オーフリングボウ【翠】,Olfring Bow (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5815,
0,,オーフリングボウ【翠】,Olfring Bow (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5816,
0,,オーフリングボウ【蒼】,Olfring Bow (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5817,
0,,オーフリングボウ【蒼】,Olfring Bow (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5818,
0,,オーフリングボウ【蒼】,Olfring Bow (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5819,
0,,オーフリングボウ【蒼】,Olfring Bow (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5820,
0,,オーフリングボウ【蒼】,Olfring Bow (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5821,
0,,オーフリングボウ【天】,Olfring Bow (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5822,
0,,オーフリングボウ【天】,Olfring Bow (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5823,
0,,オーフリングボウ【天】,Olfring Bow (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5824,
0,,オーフリングボウ【天】,Olfring Bow (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5825,
0,,オーフリングボウ【天】,Olfring Bow (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5826,
0,,オーフリングボウ【地】,Olfring Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5827,
0,,オーフリングボウ【地】,Olfring Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5828,
0,,オーフリングボウ【地】,Olfring Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5829,
0,,オーフリングボウ【地】,Olfring Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5830,
0,,オーフリングボウ【地】,Olfring Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5831,
0,,オーフリングボウ【玄】,Olfring Bow (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5832,
0,,オーフリングボウ【玄】,Olfring Bow (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5833,
0,,オーフリングボウ【玄】,Olfring Bow (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5834,
0,,オーフリングボウ【玄】,Olfring Bow (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5835,
0,,オーフリングボウ【玄】,Olfring Bow (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5836,
0,,オーフリングガード【紅】,Olfring Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5837,
0,,オーフリングガード【紅】,Olfring Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5838,
0,,オーフリングガード【紅】,Olfring Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5839,
0,,オーフリングガード【紅】,Olfring Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5840,
0,,オーフリングガード【紅】,Olfring Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5841,
0,,オーフリングガード【翠】,Olfring Guard (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5842,
0,,オーフリングガード【翠】,Olfring Guard (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5843,
0,,オーフリングガード【翠】,Olfring Guard (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5844,
0,,オーフリングガード【翠】,Olfring Guard (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5845,
0,,オーフリングガード【翠】,Olfring Guard (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5846,
0,,オーフリングガード【蒼】,Olfring Guard (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5847,
0,,オーフリングガード【蒼】,Olfring Guard (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5848,
0,,オーフリングガード【蒼】,Olfring Guard (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5849,
0,,オーフリングガード【蒼】,Olfring Guard (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5850,
0,,オーフリングガード【蒼】,Olfring Guard (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5851,
0,,オーフリングガード【天】,Olfring Guard (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5852,
0,,オーフリングガード【天】,Olfring Guard (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5853,
0,,オーフリングガード【天】,Olfring Guard (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5854,
0,,オーフリングガード【天】,Olfring Guard (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5855,
0,,オーフリングガード【天】,Olfring Guard (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5856,
0,,オーフリングガード【地】,Olfring Guard (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5857,
0,,オーフリングガード【地】,Olfring Guard (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5858,
0,,オーフリングガード【地】,Olfring Guard (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5859,
0,,オーフリングガード【地】,Olfring Guard (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5860,
0,,オーフリングガード【地】,Olfring Guard (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5861,
0,,オーフリングガード【玄】,Olfring Guard (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5862,
0,,オーフリングガード【玄】,Olfring Guard (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5863,
0,,オーフリングガード【玄】,Olfring Guard (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5864,
0,,オーフリングガード【玄】,Olfring Guard (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5865,
0,,オーフリングガード【玄】,Olfring Guard (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5866,
0,,NPC用_wp300010ver2,For NPC_wp300010ver2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5867,
0,,NPC用_wp300047,For NPC_wp300047,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5868,
0,,NPC用_wp306006,For NPC_wp306006,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5869,
0,,ストレイトソード,Straight Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5870,
0,,ストレイトソード,Straight Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5871,
0,,ストレイトソード,Straight Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5872,
0,,ストレイトソード,Straight Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5873,
0,,ストレイトソード,Straight Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5874,
0,,ホープライトマクハエラ,Hoplite Makhaira,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5875,
0,,ホープライトマクハエラ,Hoplite Makhaira,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5876,
0,,ホープライトマクハエラ,Hoplite Makhaira,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5877,
0,,ホープライトマクハエラ,Hoplite Makhaira,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5878,
0,,ホープライトマクハエラ,Hoplite Makhaira,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5879,
0,,ソウニィラウディ,Thorny Rowdy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5880,
0,,ソウニィラウディ,Thorny Rowdy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5881,
0,,ソウニィラウディ,Thorny Rowdy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5882,
0,,ソウニィラウディ,Thorny Rowdy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5883,
0,,ソウニィラウディ,Thorny Rowdy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5884,
0,,ブラックウォール,Black Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5885,
0,,ブラックウォール,Black Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5886,
0,,ブラックウォール,Black Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5887,
0,,ブラックウォール,Black Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5888,
0,,ブラックウォール,Black Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5889,
0,,トゥームストーン,Tombstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5890,
0,,トゥームストーン,Tombstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5891,
0,,トゥームストーン,Tombstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5892,
0,,トゥームストーン,Tombstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5893,
0,,トゥームストーン,Tombstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5894,
0,,エリプスシールド,Ellipse Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5895,
0,,エリプスシールド,Ellipse Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5896,
0,,エリプスシールド,Ellipse Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5897,
0,,エリプスシールド,Ellipse Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5898,
0,,エリプスシールド,Ellipse Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5899,
0,,トゥーエッジ,Two-Edged,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5900,
0,,トゥーエッジ,Two-Edged,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5901,
0,,トゥーエッジ,Two-Edged,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5902,
0,,トゥーエッジ,Two-Edged,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5903,
0,,トゥーエッジ,Two-Edged,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5904,
0,,クエスターダガー,Quester Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5905,
0,,クエスターダガー,Quester Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5906,
0,,クエスターダガー,Quester Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5907,
0,,クエスターダガー,Quester Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5908,
0,,クエスターダガー,Quester Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5909,
0,,ゴールドスティレット,Gold Stilettos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5910,
0,,ゴールドスティレット,Gold Stilettos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5911,
0,,ゴールドスティレット,Gold Stilettos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5912,
0,,ゴールドスティレット,Gold Stilettos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5913,
0,,ゴールドスティレット,Gold Stilettos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5914,
0,,ナクトラルボウ,Nactoral Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5915,
0,,ナクトラルボウ,Nactoral Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5916,
0,,ナクトラルボウ,Nactoral Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5917,
0,,ナクトラルボウ,Nactoral Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5918,
0,,ナクトラルボウ,Nactoral Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5919,
0,,コンポジットエイマー,Composite Aimer,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5920,
0,,コンポジットエイマー,Composite Aimer,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5921,
0,,コンポジットエイマー,Composite Aimer,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5922,
0,,コンポジットエイマー,Composite Aimer,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5923,
0,,コンポジットエイマー,Composite Aimer,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5924,
0,,リジットストレイン,Rigid Strain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5925,
0,,リジットストレイン,Rigid Strain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5926,
0,,リジットストレイン,Rigid Strain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5927,
0,,リジットストレイン,Rigid Strain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5928,
0,,リジットストレイン,Rigid Strain,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5929,
0,,ヘイルングボーゲン,Heilung Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5930,
0,,ヘイルングボーゲン,Heilung Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5931,
0,,ヘイルングボーゲン,Heilung Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5932,
0,,ヘイルングボーゲン,Heilung Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5933,
0,,ヘイルングボーゲン,Heilung Bogen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5934,
0,,グリーフアトリブト,Grief Attribute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5935,
0,,グリーフアトリブト,Grief Attribute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5936,
0,,グリーフアトリブト,Grief Attribute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5937,
0,,グリーフアトリブト,Grief Attribute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5938,
0,,グリーフアトリブト,Grief Attribute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5939,
0,,シュバルツフォーゲル,Schwarzer Vogel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5940,
0,,シュバルツフォーゲル,Schwarzer Vogel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5941,
0,,シュバルツフォーゲル,Schwarzer Vogel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5942,
0,,シュバルツフォーゲル,Schwarzer Vogel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5943,
0,,シュバルツフォーゲル,Schwarzer Vogel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5944,
0,,サインポスター,Signposter,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5945,
0,,サインポスター,Signposter,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5946,
0,,サインポスター,Signposter,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5947,
0,,サインポスター,Signposter,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5948,
0,,サインポスター,Signposter,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5949,
0,,キュアビリティブランチ,Curability Branch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5950,
0,,キュアビリティブランチ,Curability Branch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5951,
0,,キュアビリティブランチ,Curability Branch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5952,
0,,キュアビリティブランチ,Curability Branch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5953,
0,,キュアビリティブランチ,Curability Branch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5954,
0,,ゴールドケイン,Gold Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5955,
0,,ゴールドケイン,Gold Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5956,
0,,ゴールドケイン,Gold Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5957,
0,,ゴールドケイン,Gold Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5958,
0,,ゴールドケイン,Gold Cane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5959,
0,,ヴァリアントヘリックス,Valiant Helix,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5960,
0,,ヴァリアントヘリックス,Valiant Helix,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5961,
0,,ヴァリアントヘリックス,Valiant Helix,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5962,
0,,ヴァリアントヘリックス,Valiant Helix,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5963,
0,,ヴァリアントヘリックス,Valiant Helix,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5964,
0,,スィールドカラミティ,Sealed Calamity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5965,
0,,スィールドカラミティ,Sealed Calamity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5966,
0,,スィールドカラミティ,Sealed Calamity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5967,
0,,スィールドカラミティ,Sealed Calamity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5968,
0,,スィールドカラミティ,Sealed Calamity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5969,
