0,,エージェントタイツ,Agent Tights,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19226
0,,シェッドクローク,Shed Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19625
0,,シェッドクローク,Shed Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19626
0,,シェッドクローク,Shed Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19627
0,,シェッドクローク,Shed Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19628
0,,スカラークローク,Scholar Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19629
0,,スカラークローク,Scholar Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19630
0,,スカラークローク,Scholar Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19631
0,,スカラークローク,Scholar Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19632
0,,スカラークローク,Scholar Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19633
0,,ブラウンケープ,Brown Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19634
0,,ブラウンケープ,Brown Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19635
0,,ブラウンケープ,Brown Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19636
0,,ブラウンケープ,Brown Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19637
0,,ブラウンケープ,Brown Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19638
0,,ナイトケープ,Knight's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19639
0,,ナイトケープ,Knight's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19640
0,,ナイトケープ,Knight's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19641
0,,ナイトケープ,Knight's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19642
0,,ナイトケープ,Knight's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19643
0,,ベネフィットクローク,Benefit Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19644
0,,ベネフィットクローク,Benefit Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19645
0,,ベネフィットクローク,Benefit Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19646
0,,ベネフィットクローク,Benefit Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19647
0,,ベネフィットクローク,Benefit Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19648
0,,ベネフィットマントR,Benefit Cloak R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19649
0,,ベネフィットマントR,Benefit Cloak R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19650
0,,ベネフィットマントR,Benefit Cloak R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19651
0,,ベネフィットマントR,Benefit Cloak R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19652
0,,ベネフィットマントR,Benefit Cloak R,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19653
0,,ファーマシーマント,Pharmacy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19654
0,,ファーマシーマント,Pharmacy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19655
0,,ファーマシーマント,Pharmacy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19656
0,,ファーマシーマント,Pharmacy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19657
0,,ファーマシーマント,Pharmacy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19658
0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19659
0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19660
0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19661
0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19662
0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19663
0,,白翼のマント,White Wings Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19664
0,,白翼のマント,White Wings Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19665
0,,白翼のマント,White Wings Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19666
0,,白翼のマント,White Wings Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19667
0,,白翼のマント,White Wings Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19668
0,,ワイズマンクローク,Wiseman Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19669
0,,ワイズマンクローク,Wiseman Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19670
0,,ワイズマンクローク,Wiseman Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19671
0,,ワイズマンクローク,Wiseman Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19672
0,,ワイズマンクローク,Wiseman Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19673
0,,ポールドロン,Pauldron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19674
0,,ポールドロン,Pauldron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19675
0,,ポールドロン,Pauldron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19676
0,,ポールドロン,Pauldron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19677
0,,ポールドロン,Pauldron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19678
0,,イーグルマント,Eagle Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19679
0,,イーグルマント,Eagle Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19680
0,,イーグルマント,Eagle Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19681
0,,イーグルマント,Eagle Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19682
0,,イーグルマント,Eagle Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19683
0,,サバイバーズケープ,Survivor's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19684
0,,サバイバーズケープ,Survivor's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19685
0,,サバイバーズケープ,Survivor's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19686
0,,サバイバーズケープ,Survivor's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19687
0,,サバイバーズケープ,Survivor's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19688
0,,望郷のクローク,Cloak of Nostalgia,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19689
0,,望郷のクローク,Cloak of Nostalgia,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19690
0,,望郷のクローク,Cloak of Nostalgia,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19691
0,,望郷のクローク,Cloak of Nostalgia,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19692
0,,望郷のクローク,Cloak of Nostalgia,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19693
0,,サージェントクローク,Sergeant's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19694
0,,サージェントクローク,Sergeant's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19695
0,,サージェントクローク,Sergeant's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19696
0,,サージェントクローク,Sergeant's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19697
0,,サージェントクローク,Sergeant's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19698
0,,白竜のマント,White Dragon's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19699
0,,白竜のマント,White Dragon's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19700
0,,白竜のマント,White Dragon's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19701
0,,白竜のマント,White Dragon's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19702
0,,白竜のマント,White Dragon's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19703
0,,サウダージマフラー,Saudade Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19704
0,,サウダージマフラー,Saudade Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19705
0,,サウダージマフラー,Saudade Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19706
0,,サウダージマフラー,Saudade Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19707
0,,サウダージマフラー,Saudade Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19708
0,,騎士団員のクローク,Cavalier's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19709
0,,騎士団員のクローク,Cavalier's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19710
0,,騎士団員のクローク,Cavalier's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19711
0,,騎士団員のクローク,Cavalier's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19712
0,,騎士団員のクローク,Cavalier's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19713
0,,オーダーケープ,Order Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19714
0,,オーダーケープ,Order Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19715
0,,オーダーケープ,Order Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19716
0,,オーダーケープ,Order Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19717
0,,オーダーケープ,Order Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19718
0,,調停者のマント,Arbitrator's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19719
0,,調停者のマント,Arbitrator's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19720
0,,調停者のマント,Arbitrator's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19721
0,,調停者のマント,Arbitrator's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19722
0,,調停者のマント,Arbitrator's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19723
0,,大覚者のマント,Great Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19724
0,,大覚者のマント,Great Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19725
0,,大覚者のマント,Great Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19726
0,,大覚者のマント,Great Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19727
0,,大覚者のマント,Great Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19728
0,,ガルーダマント,Guard Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19729
0,,ガルーダマント,Guard Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19730
0,,ガルーダマント,Guard Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19731
0,,ガルーダマント,Guard Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19732
0,,ガルーダマント,Guard Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19733
0,,ショルダーケープ,Shoulder Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19734
0,,ショルダーケープ,Shoulder Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19735
0,,ショルダーケープ,Shoulder Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19736
0,,ショルダーケープ,Shoulder Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19737
0,,ショルダーケープ,Shoulder Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19738
0,,さすらい人のマフラー,Wanderer's Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19739
0,,さすらい人のマフラー,Wanderer's Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19740
0,,さすらい人のマフラー,Wanderer's Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19741
0,,さすらい人のマフラー,Wanderer's Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19742
0,,さすらい人のマフラー,Wanderer's Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19743
0,,ノーマッドクローク,Nomad Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19744
0,,ノーマッドクローク,Nomad Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19745
0,,ノーマッドクローク,Nomad Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19746
0,,ノーマッドクローク,Nomad Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19747
0,,ノーマッドクローク,Nomad Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19748
0,,フェザークローク,Feather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19749
0,,フェザークローク,Feather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19750
0,,フェザークローク,Feather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19751
0,,フェザークローク,Feather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19752
0,,フェザークローク,Feather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19753
0,,旅人のクローク,Traveler's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19754
0,,旅人のクローク,Traveler's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19755
0,,旅人のクローク,Traveler's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19756
0,,旅人のクローク,Traveler's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19757
0,,旅人のクローク,Traveler's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19758
0,,ベーシックケープ,Basic Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19759
0,,ベーシックケープ,Basic Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19760
0,,ベーシックケープ,Basic Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19761
0,,ベーシックケープ,Basic Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19762
0,,ベーシックケープ,Basic Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19763
0,,騎士のマント,Knight's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19764
0,,騎士のマント,Knight's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19765
0,,騎士のマント,Knight's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19766
0,,騎士のマント,Knight's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19767
0,,騎士のマント,Knight's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19768
0,,漆黒のマフラー,Jet Black Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19769
0,,漆黒のマフラー,Jet Black Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19770
0,,漆黒のマフラー,Jet Black Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19771
0,,漆黒のマフラー,Jet Black Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19772
0,,漆黒のマフラー,Jet Black Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19773
0,,ワンダークローク,Cloak of Wonder,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19774
0,,ワンダークローク,Cloak of Wonder,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19775
0,,ワンダークローク,Cloak of Wonder,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19776
0,,ワンダークローク,Cloak of Wonder,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19777
0,,ワンダークローク,Cloak of Wonder,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19778
0,,インスペクターケープ,Inspector's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19779
0,,インスペクターケープ,Inspector's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19780
0,,インスペクターケープ,Inspector's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19781
0,,インスペクターケープ,Inspector's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19782
0,,インスペクターケープ,Inspector's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19783
0,,ビーストケーブ,Beast Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19784
0,,ビーストケーブ,Beast Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19785
0,,ビーストケーブ,Beast Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19786
0,,ビーストケーブ,Beast Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19787
0,,ビーストケーブ,Beast Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19788
0,,ダークプルムクローク,Dark Plume Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19789
0,,ダークプルムクローク,Dark Plume Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19790
0,,ダークプルムクローク,Dark Plume Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19791
0,,ダークプルムクローク,Dark Plume Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19792
0,,ダークプルムクローク,Dark Plume Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19793
0,,ガーディアンズケープ,Guardian's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19794
0,,ガーディアンズケープ,Guardian's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19795
0,,ガーディアンズケープ,Guardian's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19796
0,,ガーディアンズケープ,Guardian's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19797
0,,ガーディアンズケープ,Guardian's Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19798
0,,覚者のマント,Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19799
0,,覚者のマント,Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19800
0,,覚者のマント,Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19801
0,,覚者のマント,Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19802
0,,覚者のマント,Arisen's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19803
0,,闘士のマント,Militant Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19804
0,,闘士のマント,Militant Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19805
0,,闘士のマント,Militant Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19806
0,,闘士のマント,Militant Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19807
0,,闘士のマント,Militant Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19808
0,,ロフティネスケープ,Loftiness Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19809
0,,ロフティネスケープ,Loftiness Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19810
0,,ロフティネスケープ,Loftiness Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19811
0,,ロフティネスケープ,Loftiness Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19812
0,,ロフティネスケープ,Loftiness Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19813
0,,ビクトリーケープ,Victory Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19814
0,,ビクトリーケープ,Victory Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19815
0,,ビクトリーケープ,Victory Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19816
0,,ビクトリーケープ,Victory Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19817
0,,ビクトリーケープ,Victory Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19818
0,,歌姫のクローク,Songstress' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19819
0,,歌姫のクローク,Songstress' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19820
0,,歌姫のクローク,Songstress' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19821
0,,歌姫のクローク,Songstress' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19822
0,,歌姫のクローク,Songstress' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19823
0,,ディープフォレストマント,Deep Forest Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19824
0,,ディープフォレストマント,Deep Forest Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19825
0,,ディープフォレストマント,Deep Forest Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19826
0,,ディープフォレストマント,Deep Forest Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19827
0,,ディープフォレストマント,Deep Forest Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19828
0,,ラプターマント,Raptor Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19829
0,,ラプターマント,Raptor Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19830
0,,ラプターマント,Raptor Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19831
0,,ラプターマント,Raptor Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19832
0,,ラプターマント,Raptor Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19833
0,,ブルータルケープ,Brutal Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19834
0,,ブルータルケープ,Brutal Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19835
0,,ブルータルケープ,Brutal Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19836
0,,ブルータルケープ,Brutal Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19837
0,,ブルータルケープ,Brutal Cape,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19838
