0,3,"Maybe I should take a short rest. Since no one is
lending a hand.",\npc\n0591.arc,n0591.arc,ui\00_message\npc\base\n0591.gmd,"少し休もうかしら
誰も手を貸してくれないんだもの",
0,9,"Let it be known to many, that splendid power. Let
it be felt by these eyes. Within the memory of
Acre Selund, I watch over everything from here.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"数々の者へ示した輝かしきその力
この目にも感じさせてくれ
“アッカーシェランの記憶”でのことは
ここから全て見守っている",
0,10,"Impressive, oh Arisen of the White Dragon. The
""Memory of Acre Selund"" that has been corrected is
now able to accept you even deeper.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"さすがだ、白き竜の覚者よ
流れを正された“アッカーシェランの記憶”は
お主をより深部まで受け入れられるように
なったようだ",
0,11,"From the place pioneered by you, we shall begin
this journey.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"お主によって拓かれた場所から
今回の旅を始めることにするとしよう",
0,12,Yes,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,はい,
0,13,No,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,いいえ,
0,14,"Hmm... It seems that the party leader is having
trouble deciding on a destination. It might be
best to wait a little longer.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"む――
パーティーリーダーが行き先を
決めかねているようだな
少し待った方が良さそうだ",
0,15,"The party leader is already waiting for you to
join him--
I'll see you there.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"パーティーリーダーはすでにお主の合流を
待っているようだな――
そこまで送り届けよう",
0,16,Yes,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,はい,
0,17,No,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,いいえ,
0,18,"I'm sorry, I have not been able to see since
shortly before I lost my body--
I can feel the state of power--
but you will have to check and judge the details
yourself.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"すまないが、わしはこの身を失う少し前から
物を視ることができぬ――
力の状態を感じることはできるのだが――
詳細な状況はお主自身が確認し、判断してくれ",
0,19,Enter Dungeon,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,ダンジョンに入る,
0,20,Check Reclamation Status,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,開拓状況確認,
0,21,Check Acquired Rewards Status,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,報酬取得状況確認,
0,22,Expanding a great frontier.,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,大開拓を行う,
0,23,"Oh, it seems that all the sections have been
liberated by your labor! And with your brilliant
skill in collecting my power, I must express my
gratitude!",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"おお、お主の働きによって
全ての区画が解放されたようだ！
わしの“力”の回収といい
鮮やかなる手腕であった、礼を言おう！",
0,24,"The Urteca Mountains are where the Fire Dragon
rests.
The land is an important place.
That the land can now withstand the interference
of The Evil Dragon is a blessing in disguise.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"ウルテカ山岳は火竜様がお休みになる
重要な地帯――その土地が
悪しき竜の干渉に耐え得るようになったは
この状況にあってめでたいことだ",
0,25,"The power gathered unto me still remains. Shall
we open the door with this?",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"わしの元に集められた“力”はまだ残っている
こいつでそこの扉を解放するとしよう",
0,26,"Beyond the door, your power shall become even
stronger. As a token of gratitude from me and the
Urteca Mountains, please accept it. It may take
some effort, but with you—",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"扉の先で、お主の力はより強力なものとなろう
わしとウルテカ山岳からの礼として
受け取ってくれ
なに、多少手間はかかるが、お主ならば――",
0,27,"Your skill and inner strength—With those, there
should be no worries. Now, go ahead and challenge
the final trial.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"お主の腕前と心の強さ
それがあれば、心配することはなかろう
さぁ、最後の試練へと挑戦するがいい",
0,28,Enter Dungeon,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,ダンジョンに入る,
0,29,Check Reclamation Status,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,開拓状況確認,
0,30,Check Acquired Rewards Status,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,報酬取得状況確認,
0,31,Challenge Final Ordeal,\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,最後の試練に挑む,
0,32,"The door is to the ""War God Space""—I know that's
an ostentatious name.",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"扉の先は《武神の間》――
仰々しい名前だろう",
0,33,"Of course, a fitting ordeal awaits you but as I
see it—you have nothing to worry about!",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"無論、それにふさわしい試練が
お主を待ち受けている
しかし、わしの見たところ――
お主ならば心配することはない",
0,34,"I, who has gathered many warriors, will say this:
Be ready for anything!",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"数多くの戦士を束ねたわしがこう言うのだ
まぁ、準備だけは万全に整えて向かうがいい",
0,35,"Wait a minute --
is that some kind of a joke?
You're not going to challenge it with that kind
of equipment, are you?",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"ちょっと待て――
それは何かの冗談か？
まさか、そんな装備で“土地”に
挑むつもりではあるまいな",
0,36,"It's up to you. I can't send you off with such
equipment. Have a little more awareness—",\npc\n0707.arc,n0707.arc,ui\00_message\npc\base\n0707.gmd,"お主にかかっておるのだぞ
そんな装備で送り出すわけにはゆかぬ
もう少し自覚をだな――",
0,0,"Are you an Arisen? It's rare to see someone like
you coming all the way here. Is there something
that caught your attention?",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"あんた、覚者さんじゃないか
こんなところまで来るなんて珍しいな
何か気になるものでもあるのか？",
0,1,"--Hey, just between you and me;
I wonder if Prince Nedo can fight because he's
already an ""Arisen""?",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"――なぁ、ここだけの話なんだけど
ネド王子って戦えるのかな
だって、もう“覚者”になってるんだろ？",
0,2,"This used to be a place where royalty and monks.
They used to come to pray.",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"ここさ、元はよく王族や僧侶なんかの
お歴々も参拝しに来てたんだぜ",
0,3,"But it was getting old and dangerous, so there
was talk of building a new, bigger mausoleum in
the palace layer",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"でも、さすがに老朽化が激しくて危険だから
王宮層に新しくて大きい廟を作ろうかって
話になってたんだ
その計画が進んでる最中に、例の襲撃があって――",
0,4,"I don't think anyone will come, but I'm the
""temporary lookout"" for now.",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"誰も来ないとは思うけど
俺は“一応の見張り”ってやつだな",
0,5,"I'm not sure about the inscriptions and other
items related to the spirits of the dead, which
are still here.",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"まだ英霊の碑文やゆかりの品なんかは
ここにあるけど、どうなんだろうな",
0,6,"If the heroic spirits really are here— Even in a
city once taken by orcs, Even in a dilapidated
temple, I wonder if they are here with us.",\npc\n0708.arc,n0708.arc,ui\00_message\npc\base\n0708.gmd,"英霊の方々は――もし本当にここにいるとしたら――
一度オークに奪われた都でも
老朽化が進んだ廟でも
ここにいてくださってるもんなのかな",
0,0,Welcome. Let me explain the mission this time.,\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"よく来てくれた
今回の任務を説明しよう",
0,1,"Doris seems to be doing well. She was promoted to
the captain of the Royal Guard during the Megado
recapture.",\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"ドリスはよくやっているようだな
メガド奪還の折り、近衛隊隊長に昇格したとか――",
0,2,"It seems that it was an early promotion due to
the disappearance of the captain, Basil, but he
had the tenacity and leadership skills to begin
with. Even without the war, he would have been
recognized at some point.",\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"隊長であったベイジルが行方不明となったことによる
繰り上げ式の昇格だったようだが――
元よりあの粘り強さと統率力だ
戦乱が起こらずとも、いずれは評価されていただろう",
0,3,"Prince Nedo is said to adore you. What, it's a
well-known fact in Megado.",\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"ネド王子は貴君を慕っていると聞く
――なに、メガドでは有名なことだ",
0,4,"It's a shame. I would like you to visit Megado as
a tourist, but first, you should finish the
mission.",\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"せっかくだ
メガドを観光していってほしいところだが
まずは任務を終えてからだな",
0,5,"Hm? It looks like you're entering a different
mission.
If you're going to participate in this mission,
please cancel the mission you're currently trying
to join and then come back.",\npc\n0710.arc,n0710.arc,ui\00_message\npc\base\n0710.gmd,"ん？　別のミッションにエントリー中のようだな
こちらのミッションに参加する場合は
いま参加しようとしているミッションを
取り消してから来てくれ",
0,0,"Welcome to Bitterblack Maze, Arisen. This is a
world isolated from where you once were ――I am the
guide of this maze. Do you have any business here?",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"覚者様、黒呪の迷宮へようこそ
ここは元いた場所とは隔絶された世界
――わたしはこの迷宮の案内人
何か、ご用はありますか？",
0,1,"Arisen, welcome to the cursed Bitterblack Maze. I
am the guide of this labyrinth.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"覚者様、呪われし迷宮へようこそ
わたしはこの迷宮の案内人",
0,2,"This maze appeared as a result of the collision
of worlds that should never have intersected.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"本来は交わることのない世界の交錯により
姿を現してしまった迷宮",
0,3,"I also don't know where the entrance ahead leads
to.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"この先にある入口がどこへと続くのかは
わたしにもわかりません",
0,4,"The wind is blowing—This is a tailwind—oh, I can
feel it.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"入り江に響くのは数えきれない魔物たちの声
そして覚者たちの叫び――",
0,5,"While dealing with the enemy's offensive, we must
also explore the ways to defeat the ""Evil Dragon.""
In the face of the enemy's offensive, it is
necessary to not only deal with it but also
explore ways to defeat the ""Evil Dragon.""",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"仲間と共に挑むか、戦徒を従え進むか
全てはあなた次第です",
0,6,"I will provide as much assistance as possible in
this place.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"わたしはこの場所で、できる限りの
手助けをいたしましょう",
0,7,"Although the appearance may be different, you are
still you - There is no difference in your
existence. You are just in a state where you have
left behind everything that has come before.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"姿形は違えど、あなたはあなた――
その存在に違いはございません
ただ、今までの全てを
置き去りにした状態であるだけです",
0,8,"This ""Bitterblack Maze"" is a living island.
Powerful treasures are created by the island's
movements. If there is something suitable for the
Arisen to see, I will assist you.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"この《黒呪の迷宮》は生きる島
島の蠢きにより強力な宝物が生み出されます
覚者様のお目に適う物があれば
わたしが協力いたしましょう",
0,9,"Unlocking the true form of an item with Rare Item
Appraisal, and sealing specific effects with
Bitterblack Equipment Effect Seal. I am
knowledgeable in both.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"物品の本来の姿を取り戻す《レアアイテムの鑑定》
そして特定の効果を封じる《黒呪装具の効果封印》
どちらもわたしに心得がございます",
0,10,Please feel free to help yourself――,\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,どうぞご随意に――,
0,11,"To bring items found here back to Lestania, you
will need to make a selection at ""Bitterblack Item
Takeaway"".
Please be judicious in what you bring back!",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"この地で見つけた品を
レスタニアに持ち帰るには
《黒呪アイテムの持ち帰り》での選択が必要です
何を持ち帰るか、慎重にご判断ください",
0,12,"The blessing entrusted to you by Lord White
Dragon—Once again, I bestow upon you the
""Resurrection Power"" in order for you to stand up
once more.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"白竜様よりお預かりした加護――
三たび、あなたが立ち上がるための
《復活力》としてお渡しいたします",
0,13,"Master Arisen, I apologize.
You have already received today's blessing of
""Revival Power"".
You can only receive the blessing once a day.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"覚者様――申し訳ございません
すでに本日の《復活力》の加護を受けられています
加護を受けられるのは１日に１度だけなのです",
0,14,"— You, Arisen, are currently filled with the
blessing of ""Revival Force"". Do you need more
revival power right now?",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"――覚者様は《復活力》の加護で
満たされていらっしゃいます
今、新たな復活力は必要ないかと",
0,15,"It seems that there's still some ""Revival Force""
protecting you, Arisen. Are you willing to discard
the existing revival force and seek a new one if
needed?",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"まだいくらかの《復活力》の加護が
覚者様を守っているようです
今ある復活力を捨て、新たなものを
必要とされていますか？",
0,16,Yes,\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,はい,
0,17,No,\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,いいえ,
0,18,"It's all up to you. May you make your way through
the dark.",\npc\n0715.arc,n0715.arc,ui\00_message\npc\base\n0715.gmd,"全てはあなた次第
暗き道を切り開かれますよう――",
0,0,"I am the guide in this labyrinth, do you have any
business with me?",\npc\n0716.arc,n0716.arc,ui\00_message\npc\base\n0716.gmd,"わたしはこの迷宮の案内人
何か、ご用はありますか？",
0,1,"Have you ever felt that it would be easier to
move forward by changing your strategies? If you
are going to change your fighting techniques right
here and now, I will assist you.",\npc\n0716.arc,n0716.arc,ui\00_message\npc\base\n0716.gmd,"戦技を変えた方が先へ進みやすいのではと
感じられたことはありませんか？
今ここで戦技を変更されるのであれば
お手伝いいたします",
0,2,"Unlocking the true form of an item with
Rare Item Appraisal, and sealing specific effects
with
Bitterblack Equipment Effect Seal. I am
knowledgeable in both.",\npc\n0716.arc,n0716.arc,ui\00_message\npc\base\n0716.gmd,"物品の本来の姿を取り戻す《レアアイテムの鑑定》
そして特定の効果を封じる《黒呪装具の効果封印》
どちらもわたしに心得がございます",
0,3,Please feel free to do as you wish—,\npc\n0716.arc,n0716.arc,ui\00_message\npc\base\n0716.gmd,どうぞご随意に――,
0,4,"-- How would you describe giving your heart to
the dragon?",\npc\n0716.arc,n0716.arc,ui\00_message\npc\base\n0716.gmd,"――竜に心臓を捧げたことを
あなたはどう表現なさるのでしょう？",
0,0,"Dear Arisen, who have chosen a different path,
let me guide you here.",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"異なる道を選ばれた覚者さま
こちらではわたしがご案内いたしましょう",
0,1,"Not only can I change your combat techniques, but
I also have knowledge of ""Rare Item Appraisal"" and
""Bitterblack Equipment Effect Seal.""",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"戦技の変更はもとより
《レアアイテムの鑑定》、そして
《黒呪装具の効果封印》も
わたしに心得がございます",
0,2,"Even if your appearance changes, you will still
be yourself. Even if the path you take changes,
from one perspective, it can be said that it's
""the same"" thing.",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"姿形が変わってもあなたがあなたであるように
進む道が変わっても、ある側面からは
“同じ”ことと言えるでしょう",
0,3,"You wish to have a conversation, don't you? In
that case, may I ask you some questions on my end?",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"会話をお望みなのですね
――それでは、わたしから
質問をさせていただいてもよろしいでしょうか",
0,4,"Have you ever--ever--regretted giving your heart
to a dragon?
Ever... not once...?",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"――竜に心臓を捧げたことを
後悔されてはいませんか？
今まで――ただの一度も――？",
0,5,"From the White Dragon, I have received a blessing—
For the third time, I shall bestow upon you
the power of revival to rise once again.",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"白竜様よりお預かりした加護――
三たび、あなたが立ち上がるための
《復活力》としてお渡しいたします",
0,6,"Master Arisen, I apologize.
You have already received today's blessing of
""Revival Power"".
You can only receive the blessing once a day.",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"覚者様――申し訳ございません
すでに本日の《復活力》の加護を受けられています
加護を受けられるのは１日に１度だけなのです",
0,7,"— You, Arisen, are currently filled with the
blessing of ""Revival Force"". Do you need more
revival power right now?",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"――覚者様は《復活力》の加護で
満たされていらっしゃいます
今、新たな復活力は必要ないかと",
0,8,"It seems that there's still some ""Revival Force""
protecting you, Arisen. Are you willing to discard
the existing revival force and seek a new one if
needed?",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"まだいくらかの《復活力》の加護が
覚者様を守っているようです
今ある復活力を捨て、新たなものを
必要とされていますか？",
0,9,Yes,\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,はい,
0,10,No,\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,いいえ,
0,11,"It's all up to you.
May you make your way through the dark--",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"全てはあなた次第
暗き道を切り開かれますよう――",
0,12,"Arisen, welcome to the cursed Bitterblack Maze. I
am the guide of this labyrinth",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"覚者様、呪われし迷宮へようこそ
わたしはこの迷宮の案内人",
0,13,"This maze appeared as a result of the collision
of worlds that should never have intersected",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"本来は交わることのない世界の交錯により
姿を現してしまった迷宮",
0,14,"I also don't know where the entrance ahead leads
to",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"この先にある入口がどこへと続くのかは
わたしにもわかりません",
0,15,"The voices of countless monsters echo in the
inlet, as well as the cries of the Arisen—",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"入り江に響くのは数えきれない魔物たちの声
そして覚者たちの叫び――",
0,16,"Whether you challenge it with your companions or
advance with Myrmidions at your side, it's all up
to you",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"仲間と共に挑むか、戦徒を従え進むか
全てはあなた次第です",
0,17,"I will provide as much assistance as possible in
this place.",\npc\n0717.arc,n0717.arc,ui\00_message\npc\base\n0717.gmd,"わたしはこの場所で、できる限りの
手助けをいたしましょう",
0,0,"Now, let me explain about the mission this time.",\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,それでは今回の任務について説明する,
0,1,"Don't let your guard down, Arisen! Captain Gerd
trusts you. I won't allow foolish battles that go
against that.",\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,"気を抜くなよ、覚者！
ゲルト団長は貴君を信頼しておられる
それに背くような、ふぬけた戦いは許さんぞ",
0,2,"Keep in mind that we, the Knights, are fighting
for the White Dragon. Not for you.",\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,"我々騎士団は白竜様のために戦っているのだ
貴君のためではないことを
肝に銘じておくんだな",
0,3,"This is not the time to talk about things other
than the mission. The situation is serious.",\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,"任務以外のことを話している場合ではない
事態は深刻だ",
0,4,――You are part of a party for another mission.,\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,"――貴君は他のミッションの元に
パーティを組んでいるな",
0,5,"Please cancel your participation in the mission
over there first, and then come here again.",\npc\n0718.arc,n0718.arc,ui\00_message\npc\base\n0718.gmd,"先にそちらのミッションの参加予定を
取り消し、あらためてここに来てくれ",
0,0,"Please watch your step here, as it is very
difficult to see ahead.",\npc\n0719.arc,n0719.arc,ui\00_message\npc\base\n0719.gmd,"足元にお気を付けて
ここはとても――前が見えづらいので",
0,1,"Before moving forward, would you like to review
your battle skills?",\npc\n0719.arc,n0719.arc,ui\00_message\npc\base\n0719.gmd,"先へ進まれる前に
戦技を見直していかれませんか？",
0,2,"There are several paths on this island, but no
matter which one you choose, you are still
yourself. Don't forget that.",\npc\n0719.arc,n0719.arc,ui\00_message\npc\base\n0719.gmd,"この島にはいくつかの道がございますが
どちらを進まれようと、あなたはあなたです
お忘れなきよう",
0,3,"Whatever your equipment, it shouldn't be hot or
cold on this island. But, there's nothing wrong
with wearing better equipment.",\npc\n0719.arc,n0719.arc,ui\00_message\npc\base\n0719.gmd,"どのような装備であろうと
この島では暑くも寒くもないはずです
しかし、より良き装備を身に着けることに
こしたことはないでしょう",
0,0,"Hey, how are you feeling?",\npc\n0900.arc,n0900.arc,ui\00_message\npc\base\n0900.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0900.arc,n0900.arc,ui\00_message\npc\base\n0900.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0900.arc,n0900.arc,ui\00_message\npc\base\n0900.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hey, how are you doing?",\npc\n0901.arc,n0901.arc,ui\00_message\npc\base\n0901.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0901.arc,n0901.arc,ui\00_message\npc\base\n0901.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0901.arc,n0901.arc,ui\00_message\npc\base\n0901.gmd,こう魔物が増えちゃ、たまらないな,
0,0,How are you feeling?,\npc\n0902.arc,n0902.arc,ui\00_message\npc\base\n0902.gmd,ご機嫌いかが？,
0,1,"Yes, life is becoming increasingly difficult.",\npc\n0902.arc,n0902.arc,ui\00_message\npc\base\n0902.gmd,暮らしは厳しくなる一方だよ,
0,2,Good luck with your work!,\npc\n0902.arc,n0902.arc,ui\00_message\npc\base\n0902.gmd,お仕事頑張って！,
0,0,How are you feeling?,\npc\n0903.arc,n0903.arc,ui\00_message\npc\base\n0903.gmd,ご機嫌いかが？,
0,1,Life keeps getting tougher,\npc\n0903.arc,n0903.arc,ui\00_message\npc\base\n0903.gmd,暮らしは厳しくなる一方だよ,
0,2,Good luck with your work!,\npc\n0903.arc,n0903.arc,ui\00_message\npc\base\n0903.gmd,お仕事頑張って！,
0,0,"Hello, how are you doing?",\npc\n0904.arc,n0904.arc,ui\00_message\npc\base\n0904.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0904.arc,n0904.arc,ui\00_message\npc\base\n0904.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0904.arc,n0904.arc,ui\00_message\npc\base\n0904.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hello, how are you doing?",\npc\n0905.arc,n0905.arc,ui\00_message\npc\base\n0905.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0905.arc,n0905.arc,ui\00_message\npc\base\n0905.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0905.arc,n0905.arc,ui\00_message\npc\base\n0905.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hey, how are you doing?",\npc\n0906.arc,n0906.arc,ui\00_message\npc\base\n0906.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0906.arc,n0906.arc,ui\00_message\npc\base\n0906.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"Arisen creatures have increased, it's unbearable.",\npc\n0906.arc,n0906.arc,ui\00_message\npc\base\n0906.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hey, how are you doing?",\npc\n0907.arc,n0907.arc,ui\00_message\npc\base\n0907.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0907.arc,n0907.arc,ui\00_message\npc\base\n0907.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0907.arc,n0907.arc,ui\00_message\npc\base\n0907.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hey, how are you doing?",\npc\n0908.arc,n0908.arc,ui\00_message\npc\base\n0908.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0908.arc,n0908.arc,ui\00_message\npc\base\n0908.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"These enemies are multiplying, it's really
overwhelming.",\npc\n0908.arc,n0908.arc,ui\00_message\npc\base\n0908.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"Hey, how are you doing?",\npc\n0909.arc,n0909.arc,ui\00_message\npc\base\n0909.gmd,やあ、調子はどうだい,
0,1,"Today's existence is also thanks to The White
Dragon",\npc\n0909.arc,n0909.arc,ui\00_message\npc\base\n0909.gmd,今日があるのも、白竜さまのおかげだよ,
0,2,"It's unbearable that the demons are increasing
like this",\npc\n0909.arc,n0909.arc,ui\00_message\npc\base\n0909.gmd,こう魔物が増えちゃ、たまらないな,
0,0,"I hear that the northern part of Lestania is home
to a number of fearsome and powerful demons in
addition to orcs!",\npc\n0910.arc,n0910.arc,ui\00_message\npc\base\n0910.gmd,"レスタニアの北部は、オーク以外にも
恐ろしく強力な魔物が多数いると聞く",
0,1,"We have to protect Ide from them-- The mission to
Fort Gritten is very important.",\npc\n0910.arc,n0910.arc,ui\00_message\npc\base\n0910.gmd,"そいつらからハイデルを守るのだからな――
グリッテン砦の任務は気が引き締まるよ",
0,2,"Depending on the equipment and tools, the battle
can be either advantageous or disadvantageous.
Well, there's no need for me to tell you, an
Arisen, that now, is there?",\npc\n0910.arc,n0910.arc,ui\00_message\npc\base\n0910.gmd,"装備と道具次第で、戦いは有利にも不利にもなるぞ
まぁ、今さらお前ほどの覚者に言うことでもないか",
0,3,"However, there is a bit of a smell here. If you
get used to it, it might not bother you.",\npc\n0910.arc,n0910.arc,ui\00_message\npc\base\n0910.gmd,"しかし、ここは少々臭いがな――
慣れてしまえば気にならないのかも知れんが",
0,4,"Here are some supplies from the Temple: If you're
going into the danger zone, be prepared!",\npc\n0910.arc,n0910.arc,ui\00_message\npc\base\n0910.gmd,"神殿から届いた物資があるぞ
危険地帯へゆくなら、十分用意していけよ",
0,0,How are you?,\npc\n0911.arc,n0911.arc,ui\00_message\npc\base\n0911.gmd,ご機嫌いかが？,
0,1,Life is getting tougher,\npc\n0911.arc,n0911.arc,ui\00_message\npc\base\n0911.gmd,暮らしは厳しくなる一方だよ,
0,2,But good luck!,\npc\n0911.arc,n0911.arc,ui\00_message\npc\base\n0911.gmd,お仕事頑張って！,
0,0,"Ah, Arisen―― Lestania's Arisen――",\npc\n0914.arc,n0914.arc,ui\00_message\npc\base\n0914.gmd,"あ、ああ――
レスタニアの覚者か――",
0,1,"Wait a moment, I want to check if there are any
infected around.",\npc\n0914.arc,n0914.arc,ui\00_message\npc\base\n0914.gmd,"ちょ、ちょっと待ってくれ
周りに侵食魔がいないか確認したい――",
