ACHIEVEMENT_NAME_2067,ウォリアーのジョブレベルが62になった,Warrior became Job Level 62,,
ACHIEVEMENT_NAME_2068,ウォリアーのジョブレベルが63になった,Warrior became Job Level 63,,
ACHIEVEMENT_NAME_2069,ウォリアーのジョブレベルが64になった,Warrior became Job Level 64,,
ACHIEVEMENT_NAME_2070,ウォリアーのジョブレベルが65になった,Warrior became Job Level 65,,
ACHIEVEMENT_NAME_2071,ウォリアーのジョブレベルが66になった,Warrior became Job Level 66,,
ACHIEVEMENT_NAME_2072,ウォリアーのジョブレベルが67になった,Warrior became Job Level 67,,
ACHIEVEMENT_NAME_2073,ウォリアーのジョブレベルが68になった,Warrior became Job Level 68,,
ACHIEVEMENT_NAME_2074,ウォリアーのジョブレベルが69になった,Warrior became Job Level 69,,
ACHIEVEMENT_NAME_2075,ウォリアーのジョブレベルが70になった,Warrior became Job Level 70,,
ACHIEVEMENT_NAME_2076,ウォリアーのジョブレベルが71になった,Warrior became Job Level 71,,
ACHIEVEMENT_NAME_2077,ウォリアーのジョブレベルが72になった,Warrior became Job Level 72,,
ACHIEVEMENT_NAME_2078,ウォリアーのジョブレベルが73になった,Warrior became Job Level 73,,
ACHIEVEMENT_NAME_2079,ウォリアーのジョブレベルが74になった,Warrior became Job Level 74,,
ACHIEVEMENT_NAME_2080,ウォリアーのジョブレベルが75になった,Warrior became Job Level 75,,
ACHIEVEMENT_NAME_2081,ウォリアーのジョブレベルが76になった,Warrior became Job Level 76,,
ACHIEVEMENT_NAME_2082,ウォリアーのジョブレベルが77になった,Warrior became Job Level 77,,
ACHIEVEMENT_NAME_2083,ウォリアーのジョブレベルが78になった,Warrior became Job Level 78,,
ACHIEVEMENT_NAME_2084,ウォリアーのジョブレベルが79になった,Warrior became Job Level 79,,
ACHIEVEMENT_NAME_2085,ウォリアーのジョブレベルが80になった,Warrior became Job Level 80,,
ACHIEVEMENT_NAME_2086,エレメントアーチャーのジョブレベルが61になった,Element Archer became Job Level 61,,
ACHIEVEMENT_NAME_2087,エレメントアーチャーのジョブレベルが62になった,Element Archer became Job Level 62,,
ACHIEVEMENT_NAME_2088,エレメントアーチャーのジョブレベルが63になった,Element Archer became Job Level 63,,
ACHIEVEMENT_NAME_2089,エレメントアーチャーのジョブレベルが64になった,Element Archer became Job Level 64,,
ACHIEVEMENT_NAME_2090,エレメントアーチャーのジョブレベルが65になった,Element Archer became Job Level 65,,
ACHIEVEMENT_NAME_2091,エレメントアーチャーのジョブレベルが66になった,Element Archer became Job Level 66,,
ACHIEVEMENT_NAME_2092,エレメントアーチャーのジョブレベルが67になった,Element Archer became Job Level 67,,
ACHIEVEMENT_NAME_2093,エレメントアーチャーのジョブレベルが68になった,Element Archer became Job Level 68,,
ACHIEVEMENT_NAME_2094,エレメントアーチャーのジョブレベルが69になった,Element Archer became Job Level 69,,
ACHIEVEMENT_NAME_2095,エレメントアーチャーのジョブレベルが70になった,Element Archer became Job Level 70,,
ACHIEVEMENT_NAME_2096,エレメントアーチャーのジョブレベルが71になった,Element Archer became Job Level 71,,
ACHIEVEMENT_NAME_2097,エレメントアーチャーのジョブレベルが72になった,Element Archer became Job Level 72,,
ACHIEVEMENT_NAME_2098,エレメントアーチャーのジョブレベルが73になった,Element Archer became Job Level 73,,
ACHIEVEMENT_NAME_2099,エレメントアーチャーのジョブレベルが74になった,Element Archer became Job Level 74,,
ACHIEVEMENT_NAME_2100,エレメントアーチャーのジョブレベルが75になった,Element Archer became Job Level 75,,
ACHIEVEMENT_NAME_2101,エレメントアーチャーのジョブレベルが76になった,Element Archer became Job Level 76,,
ACHIEVEMENT_NAME_2102,エレメントアーチャーのジョブレベルが77になった,Element Archer became Job Level 77,,
ACHIEVEMENT_NAME_2103,エレメントアーチャーのジョブレベルが78になった,Element Archer became Job Level 78,,
ACHIEVEMENT_NAME_2104,エレメントアーチャーのジョブレベルが79になった,Element Archer became Job Level 79,,
ACHIEVEMENT_NAME_2105,エレメントアーチャーのジョブレベルが80になった,Element Archer became Job Level 80,,
ACHIEVEMENT_NAME_2106,アルケミストのジョブレベルが61になった,Alchemist became Job Level 61,,
ACHIEVEMENT_NAME_2107,アルケミストのジョブレベルが62になった,Alchemist became Job Level 62,,
ACHIEVEMENT_NAME_2108,アルケミストのジョブレベルが63になった,Alchemist became Job Level 63,,
ACHIEVEMENT_NAME_2109,アルケミストのジョブレベルが64になった,Alchemist became Job Level 64,,
ACHIEVEMENT_NAME_2110,アルケミストのジョブレベルが65になった,Alchemist became Job Level 65,,
ACHIEVEMENT_NAME_2111,アルケミストのジョブレベルが66になった,Alchemist became Job Level 66,,
ACHIEVEMENT_NAME_2112,アルケミストのジョブレベルが67になった,Alchemist became Job Level 67,,
ACHIEVEMENT_NAME_2113,アルケミストのジョブレベルが68になった,Alchemist became Job Level 68,,
ACHIEVEMENT_NAME_2114,アルケミストのジョブレベルが69になった,Alchemist became Job Level 69,,
ACHIEVEMENT_NAME_2115,アルケミストのジョブレベルが70になった,Alchemist became Job Level 70,,
ACHIEVEMENT_NAME_2116,アルケミストのジョブレベルが71になった,Alchemist became Job Level 71,,
ACHIEVEMENT_NAME_2117,アルケミストのジョブレベルが72になった,Alchemist became Job Level 72,,
ACHIEVEMENT_NAME_2118,アルケミストのジョブレベルが73になった,Alchemist became Job Level 73,,
ACHIEVEMENT_NAME_2119,アルケミストのジョブレベルが74になった,Alchemist became Job Level 74,,
ACHIEVEMENT_NAME_2120,アルケミストのジョブレベルが75になった,Alchemist became Job Level 75,,
ACHIEVEMENT_NAME_2121,アルケミストのジョブレベルが76になった,Alchemist became Job Level 76,,
ACHIEVEMENT_NAME_2122,アルケミストのジョブレベルが77になった,Alchemist became Job Level 77,,
ACHIEVEMENT_NAME_2123,アルケミストのジョブレベルが78になった,Alchemist became Job Level 78,,
ACHIEVEMENT_NAME_2124,アルケミストのジョブレベルが79になった,Alchemist became Job Level 79,,
ACHIEVEMENT_NAME_2125,アルケミストのジョブレベルが80になった,Alchemist became Job Level 80,,
ACHIEVEMENT_NAME_2205,スピリットランサーのジョブレベルが2になった,Spirit Lancer became Job Level 2,,
ACHIEVEMENT_NAME_2206,スピリットランサーのジョブレベルが3になった,Spirit Lancer became Job Level 3,,
ACHIEVEMENT_NAME_2207,スピリットランサーのジョブレベルが4になった,Spirit Lancer became Job Level 4,,
ACHIEVEMENT_NAME_2208,スピリットランサーのジョブレベルが5になった,Spirit Lancer became Job Level 5,,
ACHIEVEMENT_NAME_2209,スピリットランサーのジョブレベルが6になった,Spirit Lancer became Job Level 6,,
ACHIEVEMENT_NAME_2210,スピリットランサーのジョブレベルが7になった,Spirit Lancer became Job Level 7,,
ACHIEVEMENT_NAME_2211,スピリットランサーのジョブレベルが8になった,Spirit Lancer became Job Level 8,,
ACHIEVEMENT_NAME_2212,スピリットランサーのジョブレベルが9になった,Spirit Lancer became Job Level 9,,
ACHIEVEMENT_NAME_2213,スピリットランサーのジョブレベルが10になった,Spirit Lancer became Job Level 10,,
ACHIEVEMENT_NAME_2214,スピリットランサーのジョブレベルが11になった,Spirit Lancer became Job Level 11,,
ACHIEVEMENT_NAME_2215,スピリットランサーのジョブレベルが12になった,Spirit Lancer became Job Level 12,,
ACHIEVEMENT_NAME_2216,スピリットランサーのジョブレベルが13になった,Spirit Lancer became Job Level 13,,
ACHIEVEMENT_NAME_2217,スピリットランサーのジョブレベルが14になった,Spirit Lancer became Job Level 14,,
ACHIEVEMENT_NAME_2218,スピリットランサーのジョブレベルが15になった,Spirit Lancer became Job Level 15,,
ACHIEVEMENT_NAME_2219,スピリットランサーのジョブレベルが16になった,Spirit Lancer became Job Level 16,,
ACHIEVEMENT_NAME_2220,スピリットランサーのジョブレベルが17になった,Spirit Lancer became Job Level 17,,
ACHIEVEMENT_NAME_2221,スピリットランサーのジョブレベルが18になった,Spirit Lancer became Job Level 18,,
ACHIEVEMENT_NAME_2222,スピリットランサーのジョブレベルが19になった,Spirit Lancer became Job Level 19,,
ACHIEVEMENT_NAME_2223,スピリットランサーのジョブレベルが20になった,Spirit Lancer became Job Level 20,,
ACHIEVEMENT_NAME_2224,スピリットランサーのジョブレベルが21になった,Spirit Lancer became Job Level 21,,
ACHIEVEMENT_NAME_2225,スピリットランサーのジョブレベルが22になった,Spirit Lancer became Job Level 22,,
ACHIEVEMENT_NAME_2226,スピリットランサーのジョブレベルが23になった,Spirit Lancer became Job Level 23,,
ACHIEVEMENT_NAME_2227,スピリットランサーのジョブレベルが24になった,Spirit Lancer became Job Level 24,,
ACHIEVEMENT_NAME_2228,スピリットランサーのジョブレベルが25になった,Spirit Lancer became Job Level 25,,
ACHIEVEMENT_NAME_2229,スピリットランサーのジョブレベルが26になった,Spirit Lancer became Job Level 26,,
ACHIEVEMENT_NAME_2230,スピリットランサーのジョブレベルが27になった,Spirit Lancer became Job Level 27,,
ACHIEVEMENT_NAME_2231,スピリットランサーのジョブレベルが28になった,Spirit Lancer became Job Level 28,,
ACHIEVEMENT_NAME_2232,スピリットランサーのジョブレベルが29になった,Spirit Lancer became Job Level 29,,
ACHIEVEMENT_NAME_2233,スピリットランサーのジョブレベルが30になった,Spirit Lancer became Job Level 30,,
ACHIEVEMENT_NAME_2234,スピリットランサーのジョブレベルが31になった,Spirit Lancer became Job Level 31,,
ACHIEVEMENT_NAME_2235,スピリットランサーのジョブレベルが32になった,Spirit Lancer became Job Level 32,,
ACHIEVEMENT_NAME_2236,スピリットランサーのジョブレベルが33になった,Spirit Lancer became Job Level 33,,
ACHIEVEMENT_NAME_2237,スピリットランサーのジョブレベルが34になった,Spirit Lancer became Job Level 34,,
ACHIEVEMENT_NAME_2238,スピリットランサーのジョブレベルが35になった,Spirit Lancer became Job Level 35,,
ACHIEVEMENT_NAME_2239,スピリットランサーのジョブレベルが36になった,Spirit Lancer became Job Level 36,,
ACHIEVEMENT_NAME_2240,スピリットランサーのジョブレベルが37になった,Spirit Lancer became Job Level 37,,
ACHIEVEMENT_NAME_2241,スピリットランサーのジョブレベルが38になった,Spirit Lancer became Job Level 38,,
ACHIEVEMENT_NAME_2242,スピリットランサーのジョブレベルが39になった,Spirit Lancer became Job Level 39,,
ACHIEVEMENT_NAME_2243,スピリットランサーのジョブレベルが40になった,Spirit Lancer became Job Level 40,,
ACHIEVEMENT_NAME_2244,スピリットランサーのジョブレベルが41になった,Spirit Lancer became Job Level 41,,
ACHIEVEMENT_NAME_2245,スピリットランサーのジョブレベルが42になった,Spirit Lancer became Job Level 42,,
ACHIEVEMENT_NAME_2246,スピリットランサーのジョブレベルが43になった,Spirit Lancer became Job Level 43,,
ACHIEVEMENT_NAME_2247,スピリットランサーのジョブレベルが44になった,Spirit Lancer became Job Level 44,,
ACHIEVEMENT_NAME_2248,スピリットランサーのジョブレベルが45になった,Spirit Lancer became Job Level 45,,
ACHIEVEMENT_NAME_2249,スピリットランサーのジョブレベルが46になった,Spirit Lancer became Job Level 46,,
ACHIEVEMENT_NAME_2250,スピリットランサーのジョブレベルが47になった,Spirit Lancer became Job Level 47,,
ACHIEVEMENT_NAME_2251,スピリットランサーのジョブレベルが48になった,Spirit Lancer became Job Level 48,,
ACHIEVEMENT_NAME_2252,スピリットランサーのジョブレベルが49になった,Spirit Lancer became Job Level 49,,
ACHIEVEMENT_NAME_2253,スピリットランサーのジョブレベルが50になった,Spirit Lancer became Job Level 50,,
ACHIEVEMENT_NAME_2254,スピリットランサーのジョブレベルが51になった,Spirit Lancer became Job Level 51,,
ACHIEVEMENT_NAME_2255,スピリットランサーのジョブレベルが52になった,Spirit Lancer became Job Level 52,,
ACHIEVEMENT_NAME_2256,スピリットランサーのジョブレベルが53になった,Spirit Lancer became Job Level 53,,
ACHIEVEMENT_NAME_2257,スピリットランサーのジョブレベルが54になった,Spirit Lancer became Job Level 54,,
ACHIEVEMENT_NAME_2258,スピリットランサーのジョブレベルが55になった,Spirit Lancer became Job Level 55,,
ACHIEVEMENT_NAME_2259,スピリットランサーのジョブレベルが56になった,Spirit Lancer became Job Level 56,,
ACHIEVEMENT_NAME_2260,スピリットランサーのジョブレベルが57になった,Spirit Lancer became Job Level 57,,
ACHIEVEMENT_NAME_2261,スピリットランサーのジョブレベルが58になった,Spirit Lancer became Job Level 58,,
ACHIEVEMENT_NAME_2262,スピリットランサーのジョブレベルが59になった,Spirit Lancer became Job Level 59,,
ACHIEVEMENT_NAME_2263,スピリットランサーのジョブレベルが60になった,Spirit Lancer became Job Level 60,,
ACHIEVEMENT_NAME_2264,スピリットランサーのジョブレベルが61になった,Spirit Lancer became Job Level 61,,
ACHIEVEMENT_NAME_2265,スピリットランサーのジョブレベルが62になった,Spirit Lancer became Job Level 62,,
ACHIEVEMENT_NAME_2266,スピリットランサーのジョブレベルが63になった,Spirit Lancer became Job Level 63,,
ACHIEVEMENT_NAME_2267,スピリットランサーのジョブレベルが64になった,Spirit Lancer became Job Level 64,,
ACHIEVEMENT_NAME_2268,スピリットランサーのジョブレベルが65になった,Spirit Lancer became Job Level 65,,
ACHIEVEMENT_NAME_2269,スピリットランサーのジョブレベルが66になった,Spirit Lancer became Job Level 66,,
ACHIEVEMENT_NAME_2270,スピリットランサーのジョブレベルが67になった,Spirit Lancer became Job Level 67,,
ACHIEVEMENT_NAME_2271,スピリットランサーのジョブレベルが68になった,Spirit Lancer became Job Level 68,,
ACHIEVEMENT_NAME_2272,スピリットランサーのジョブレベルが69になった,Spirit Lancer became Job Level 69,,
ACHIEVEMENT_NAME_2273,スピリットランサーのジョブレベルが70になった,Spirit Lancer became Job Level 70,,
ACHIEVEMENT_NAME_2274,スピリットランサーのジョブレベルが71になった,Spirit Lancer became Job Level 71,,
ACHIEVEMENT_NAME_2275,スピリットランサーのジョブレベルが72になった,Spirit Lancer became Job Level 72,,
ACHIEVEMENT_NAME_2276,スピリットランサーのジョブレベルが73になった,Spirit Lancer became Job Level 73,,
ACHIEVEMENT_NAME_2277,スピリットランサーのジョブレベルが74になった,Spirit Lancer became Job Level 74,,
ACHIEVEMENT_NAME_2278,スピリットランサーのジョブレベルが75になった,Spirit Lancer became Job Level 75,,
ACHIEVEMENT_NAME_2279,スピリットランサーのジョブレベルが76になった,Spirit Lancer became Job Level 76,,
ACHIEVEMENT_NAME_2280,スピリットランサーのジョブレベルが77になった,Spirit Lancer became Job Level 77,,
ACHIEVEMENT_NAME_2281,スピリットランサーのジョブレベルが78になった,Spirit Lancer became Job Level 78,,
ACHIEVEMENT_NAME_2282,スピリットランサーのジョブレベルが79になった,Spirit Lancer became Job Level 79,,
ACHIEVEMENT_NAME_2283,スピリットランサーのジョブレベルが80になった,Spirit Lancer became Job Level 80,,
ACHIEVEMENT_NAME_2285,レスタニアの命運,The Fate of Lestania,,
ACHIEVEMENT_NAME_2286,託されし者,The Entrusted One,,
ACHIEVEMENT_NAME_2287,心の闇,The Darkness of the Heart,,
ACHIEVEMENT_NAME_2288,新しい世代,The New Generation,,
ACHIEVEMENT_NAME_2289,グランド見習い,Grand Apprentice,,
ACHIEVEMENT_NAME_2290,グランドライフ,Grand Life,,
ACHIEVEMENT_NAME_2291,グランドスラム,Grand Slam,,
ACHIEVEMENT_NAME_2292,エクストリーム覚者,Extreme Arisen,,
ACHIEVEMENT_NAME_2293,エクストリーム廃者,Extreme Abolisher,,
ACHIEVEMENT_NAME_2294,ミスターエクストリーム,Mr. Extreme,,
ACHIEVEMENT_NAME_2295,剣帝,Sword Emperor,,
ACHIEVEMENT_NAME_2296,弓箭之士,Bowlord,,
ACHIEVEMENT_NAME_2297,癒しの仙人,Healing Hermit,,
ACHIEVEMENT_NAME_2298,守護神,Guardian Deity,,
ACHIEVEMENT_NAME_2299,軽業超人,Superlative Acrobat,,
ACHIEVEMENT_NAME_2300,魔導の夢人,Magic Dreamer,,
ACHIEVEMENT_NAME_2301,跳弾の射手,Ricochet Shooter,,
ACHIEVEMENT_NAME_2302,怒りを振るう者,Wielder of Wrath,,
ACHIEVEMENT_NAME_2303,錬成人,Chemist,,
ACHIEVEMENT_NAME_2304,槍見習い,Spear Apprentice,,
ACHIEVEMENT_NAME_2305,槍使い,Spear User,,
ACHIEVEMENT_NAME_2306,槍人,Spearman,,
ACHIEVEMENT_NAME_2307,槍士,Spear Specialist,,
ACHIEVEMENT_NAME_2308,鑑定依頼人,The Appraiser's Client,,
ACHIEVEMENT_NAME_2309,目利きのプロ,Professional Connoisseur,,
ACHIEVEMENT_NAME_2310,お宝鑑定士,Treasure Appraiser,,
ACHIEVEMENT_NAME_2311,いい部屋ゲット,Got a Nice Room,,
ACHIEVEMENT_NAME_2312,DIYはじめました,DYI Beginner,,
ACHIEVEMENT_NAME_2313,愛に目覚めた,Affection Awakened,,
ACHIEVEMENT_NAME_2314,愛をください,Love Me,,
ACHIEVEMENT_NAME_2315,愛を叫んだ覚者,Exclaimed Love for the Arisen,,
ACHIEVEMENT_NAME_2316,子鬼ちゃん,Little Demon,,
ACHIEVEMENT_NAME_2318,戦場の狼！,Battlefield Wolf,,
ACHIEVEMENT_NAME_2319,雷獣を狩る者,Thunder Beast Hunter,,
ACHIEVEMENT_NAME_2320,緋色の女,Scarlet Lady,,
ACHIEVEMENT_NAME_2321,排除する者,The Eliminator,,
ACHIEVEMENT_NAME_2322,雨樋の獣,Gutterbeast,,
ACHIEVEMENT_NAME_2323,不幸を呼ぶ鳥,Birds of Ill-Fortune,,
ACHIEVEMENT_NAME_2324,花咲く妖鳥,Blooming Fairy Bird,,
ACHIEVEMENT_NAME_2325,トゲトゲハンマー,The Mace,,
ACHIEVEMENT_NAME_2326,傲慢なる獣,Arrogant Beast,,
ACHIEVEMENT_NAME_2327,イーターマン,Man Eater,,
ACHIEVEMENT_NAME_2328,ゴーストバスター,Ghost Buster,,
ACHIEVEMENT_NAME_2329,フロストブロアー,Frost Blower,,
ACHIEVEMENT_NAME_2330,罰を与える者,Punisher,,
ACHIEVEMENT_NAME_2331,天罰を下す者,Divine Punisher,,
ACHIEVEMENT_NAME_2332,戦乱を齎す者,They Who Bring War,,
ACHIEVEMENT_NAME_2333,紫光の王,King of Purple Light,,
ACHIEVEMENT_NAME_2334,腐死の王,King of Rot,,
ACHIEVEMENT_NAME_2335,混沌の王,King of Chaos,,
ACHIEVEMENT_NAME_2336,ドクロマニア,Skull Mania,,
ACHIEVEMENT_NAME_2337,オークハンター,Orc Hunter,,
ACHIEVEMENT_NAME_2338,マンティコアスラッシャー,Manticore Slasher,,
ACHIEVEMENT_NAME_2339,目を瞑って戦ってみた,Blind Fighter,,
ACHIEVEMENT_NAME_2341,白竜の代言者,The White Dragon's Advocate,,
ACHIEVEMENT_NAME_2342,白竜に選ばれし者,Chosen of the White Dragon,,
ACHIEVEMENT_NAME_2343,時のらせん,Helix of Time,,
ACHIEVEMENT_NAME_2344,オマイ、なんだよ！,What The Heck!,,
ACHIEVEMENT_NAME_2345,オマイに用はない！,I Have No Use For You!,,
ACHIEVEMENT_NAME_2346,オマイが嫌いだ！,I Hate You!,,
ACHIEVEMENT_NAME_2347,私は妖精,The Pixie,,
ACHIEVEMENT_NAME_2348,一匹狼,Lone Wolf,,
ACHIEVEMENT_NAME_2349,軍神の怪鳥,God of War's Monster Bird,,
ACHIEVEMENT_NAME_2350,堕妖精,Trickster,,
ACHIEVEMENT_NAME_2351,ビッグモス,Big Moth,,
ACHIEVEMENT_NAME_2352,死を呼ぶ叫び,Death-Calling Screams,,
ACHIEVEMENT_NAME_2353,見張る者,The Watchman,,
ACHIEVEMENT_NAME_2354,噛みつき注意,Biting for Attention,,
ACHIEVEMENT_NAME_2355,黒き獅子,Black Lion,,
ACHIEVEMENT_NAME_2358,スパイクマニア,Spike Mania,,
ACHIEVEMENT_NAME_2359,白い悪鳥,Wicked White Bird,,
ACHIEVEMENT_NAME_2360,虹を呼ぶ鳥,A Bird Called a Rainbow,,
ACHIEVEMENT_NAME_2362,人喰いの怪物,A Monster-Eating Monster,,
ACHIEVEMENT_NAME_2363,邪悪な眷属,Wicked Family,,
ACHIEVEMENT_NAME_2364,獰猛竜,Fierce Dragon,,
ACHIEVEMENT_NAME_2368,森の狼,Wolf in the Forest,,
ACHIEVEMENT_NAME_2369,空飛ぶ歌い手,Flying Singer,,
ACHIEVEMENT_NAME_2370,冒された翼,Blinding Wings,,
ACHIEVEMENT_NAME_2371,悪に染まりし者,Tainted by Evil,,
ACHIEVEMENT_NAME_2372,大地に佇む者,Standing in the Earth,,
ACHIEVEMENT_NAME_2373,ブラックナイト,Black Knight,,
ACHIEVEMENT_NAME_2374,クルセイダー,Crusader,,
ACHIEVEMENT_NAME_2375,リベンジャー,Revenger,,
ACHIEVEMENT_NAME_2376,精霊竜のきずな,Bond of the Spirit Dragon,,
ACHIEVEMENT_NAME_2377,精霊竜の聖域,Sanctuary of the Spirit Dragon,,
ACHIEVEMENT_NAME_2378,次元の崩壊,Destroyer of Worlds,,
ACHIEVEMENT_NAME_2379,監督,The Overseer,,
ACHIEVEMENT_NAME_2380,指導者,Leader,,
ACHIEVEMENT_NAME_2381,統率者,Commander,,
ACHIEVEMENT_NAME_2384,チキン,Chicken,,
ACHIEVEMENT_NAME_2385,ヤギ飼い,Goat Shepard,,
ACHIEVEMENT_NAME_2386,フロッグマン,Frogman,,
ACHIEVEMENT_NAME_2387,猪武者,Reckless Warrior,,
ACHIEVEMENT_NAME_2520,勇敢なる足跡,Gallant Footsteps,,
ACHIEVEMENT_NAME_2521,ピースメーカー,Peacemaker,,
ACHIEVEMENT_NAME_2522,グランドチャンピオン,Grand Champion,,
ACHIEVEMENT_NAME_2523,キングエクストリーム,King Extreme,,
ACHIEVEMENT_NAME_2524,大樹の覚者,Master of the Forest,,
ACHIEVEMENT_NAME_2525,キングオブトレジャー,King of Treasure,,
ACHIEVEMENT_NAME_2526,キングオブギャザー,King of Gather,,
ACHIEVEMENT_NAME_2527,キングオブ採掘士,King of Miners,,
ACHIEVEMENT_NAME_2528,キングオブきこり,King of Lumberjacks,,
ACHIEVEMENT_NAME_2529,カラープランナー,Color Planner,,
ACHIEVEMENT_NAME_2530,カラーマスター,Color Master,,
ACHIEVEMENT_NAME_2531,愛をこめて,With Love,,
ACHIEVEMENT_NAME_2532,愛こそすべて,All You Need Is Love,,
ACHIEVEMENT_NAME_2533,愛は勝つ,Love Will Win,,
ACHIEVEMENT_NAME_2534,十万億土,Paradise,,
ACHIEVEMENT_NAME_2535,耳栓付けてます,"Earplugs, Please",,
ACHIEVEMENT_NAME_2536,私は恋なすび,I'm in Love with You,,
ACHIEVEMENT_NAME_2537,エラン案内人,Elan Guide,,
ACHIEVEMENT_NAME_2538,エラン探検家,Elan Explorer,,
ACHIEVEMENT_NAME_2539,ファーラナ案内人,Farana Guide,,
ACHIEVEMENT_NAME_2540,ファーラナ探検家,Farana Explorer,,
ACHIEVEMENT_NAME_2541,モロー案内人,Morrow Guide,,
ACHIEVEMENT_NAME_2542,モロー探検家,Morrow Explorer,,
ACHIEVEMENT_NAME_2543,キンガル案内人,Kingal Guide,,
ACHIEVEMENT_NAME_2544,キンガル探検家,Kingal Explorer,,
ACHIEVEMENT_NAME_2545,ちいさな収集家,Little Collector,,
ACHIEVEMENT_NAME_2546,目覚めた収集家,Enlightened Collector,,
ACHIEVEMENT_NAME_2547,偉大な収集家,Great Collector,,
ACHIEVEMENT_NAME_2548,伝説の収集家,Legendary Collector,,
ACHIEVEMENT_NAME_2549,ファイターのジョブレベルが81になった,Fighter became Job Level 81,,
ACHIEVEMENT_NAME_2550,ファイターのジョブレベルが82になった,Fighter became Job Level 82,,
ACHIEVEMENT_NAME_2551,ファイターのジョブレベルが83になった,Fighter became Job Level 83,,
ACHIEVEMENT_NAME_2552,ファイターのジョブレベルが84になった,Fighter became Job Level 84,,
ACHIEVEMENT_NAME_2553,ファイターのジョブレベルが85になった,Fighter became Job Level 85,,
ACHIEVEMENT_NAME_2554,ファイターのジョブレベルが86になった,Fighter became Job Level 86,,
ACHIEVEMENT_NAME_2555,ファイターのジョブレベルが87になった,Fighter became Job Level 87,,
ACHIEVEMENT_NAME_2556,ファイターのジョブレベルが88になった,Fighter became Job Level 88,,
ACHIEVEMENT_NAME_2557,ファイターのジョブレベルが89になった,Fighter became Job Level 89,,
ACHIEVEMENT_NAME_2558,ファイターのジョブレベルが90になった,Fighter became Job Level 90,,
ACHIEVEMENT_NAME_2559,ファイターのジョブレベルが91になった,Fighter became Job Level 91,,
ACHIEVEMENT_NAME_2560,ファイターのジョブレベルが92になった,Fighter became Job Level 92,,
ACHIEVEMENT_NAME_2561,ファイターのジョブレベルが93になった,Fighter became Job Level 93,,
ACHIEVEMENT_NAME_2562,ファイターのジョブレベルが94になった,Fighter became Job Level 94,,
ACHIEVEMENT_NAME_2563,ファイターのジョブレベルが95になった,Fighter became Job Level 95,,
ACHIEVEMENT_NAME_2564,ファイターのジョブレベルが96になった,Fighter became Job Level 96,,
ACHIEVEMENT_NAME_2565,ファイターのジョブレベルが97になった,Fighter became Job Level 97,,
ACHIEVEMENT_NAME_2566,ファイターのジョブレベルが98になった,Fighter became Job Level 98,,
ACHIEVEMENT_NAME_2567,ファイターのジョブレベルが99になった,Fighter became Job Level 99,,
ACHIEVEMENT_NAME_2568,ファイターのジョブレベルが100になった,Fighter became Job Level 100,,
ACHIEVEMENT_NAME_2569,シーカーのジョブレベルが81になった,Seeker became Job Level 81,,
ACHIEVEMENT_NAME_2570,シーカーのジョブレベルが82になった,Seeker became Job Level 82,,
ACHIEVEMENT_NAME_2571,シーカーのジョブレベルが83になった,Seeker became Job Level 83,,
ACHIEVEMENT_NAME_2572,シーカーのジョブレベルが84になった,Seeker became Job Level 84,,
ACHIEVEMENT_NAME_2573,シーカーのジョブレベルが85になった,Seeker became Job Level 85,,
ACHIEVEMENT_NAME_2574,シーカーのジョブレベルが86になった,Seeker became Job Level 86,,
ACHIEVEMENT_NAME_2575,シーカーのジョブレベルが87になった,Seeker became Job Level 87,,
ACHIEVEMENT_NAME_2576,シーカーのジョブレベルが88になった,Seeker became Job Level 88,,
ACHIEVEMENT_NAME_2577,シーカーのジョブレベルが89になった,Seeker became Job Level 89,,
ACHIEVEMENT_NAME_2578,シーカーのジョブレベルが90になった,Seeker became Job Level 90,,
ACHIEVEMENT_NAME_2579,シーカーのジョブレベルが91になった,Seeker became Job Level 91,,
ACHIEVEMENT_NAME_2580,シーカーのジョブレベルが92になった,Seeker became Job Level 92,,
ACHIEVEMENT_NAME_2581,シーカーのジョブレベルが93になった,Seeker became Job Level 93,,
ACHIEVEMENT_NAME_2582,シーカーのジョブレベルが94になった,Seeker became Job Level 94,,
ACHIEVEMENT_NAME_2583,シーカーのジョブレベルが95になった,Seeker became Job Level 95,,
ACHIEVEMENT_NAME_2584,シーカーのジョブレベルが96になった,Seeker became Job Level 96,,
ACHIEVEMENT_NAME_2585,シーカーのジョブレベルが97になった,Seeker became Job Level 97,,
ACHIEVEMENT_NAME_2586,シーカーのジョブレベルが98になった,Seeker became Job Level 98,,
ACHIEVEMENT_NAME_2587,シーカーのジョブレベルが99になった,Seeker became Job Level 99,,
ACHIEVEMENT_NAME_2588,シーカーのジョブレベルが100になった,Seeker became Job Level 100,,
ACHIEVEMENT_NAME_2589,ハンターのジョブレベルが81になった,Hunter became Job Level 81,,
ACHIEVEMENT_NAME_2590,ハンターのジョブレベルが82になった,Hunter became Job Level 82,,
ACHIEVEMENT_NAME_2591,ハンターのジョブレベルが83になった,Hunter became Job Level 83,,
ACHIEVEMENT_NAME_2592,ハンターのジョブレベルが84になった,Hunter became Job Level 84,,
ACHIEVEMENT_NAME_2593,ハンターのジョブレベルが85になった,Hunter became Job Level 85,,
ACHIEVEMENT_NAME_2594,ハンターのジョブレベルが86になった,Hunter became Job Level 86,,
