0,,"す、すみません
てっきり、神殿からお知らせが
いっているかと思い込んでいて――","I-I'm sorry.
I thought the Temple had sent you a notice
already――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,12
0,,"グリッテン砦とこの関所が、オークどもから
ハイデルを守る要――
見張りとは言え責任重大だよ","Fort Gritten and this gateway are the key to
protecting the
Hyder from the orcs--
It's a big responsibility, even for a watchman.",ui\00_message\npc\base\n1311.gmd,\npc\n1311.arc,n1311.arc,9
0,,ああ、何だ？,What is it?,ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,0
0,,"この間の大水で橋が壊れしまってな
ミスリウ森林方面に用があるなら
今は別の道をいくしかないな","The bridge was destroyed by the big water the
other day.
If you need to go to Misliu Forest
you'll have to go the other way for now.",ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,1
0,,"テル村のすぐ西にある《狩人の抜け穴》
という洞窟を通れば
《ポーン郷》や《リンウッド》へ行くことができるぞ","You can reach Pawn Township and Lynwood through
a cave called ""Hunter's Loophole""
located just west of Tell Village.
",ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,2
0,,"どうにも、木の橋は大水に弱いなぁ
流されたら修理も一苦労だよ","In any case, wooden bridges are vulnerable to
heavy water.
If they get washed away, they'll be a pain to
repair.",ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,3
0,,"ここはたまに森の魔物も出るんだ
お前も注意しろよ","Sometimes forest demons come out here too.
You be careful too.",ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,4
0,,"石の橋ならちょっとやそっとじゃ
壊れないだろうになぁ","A stone bridge wouldn't break
in a little bit.",ui\00_message\npc\base\n1312.gmd,\npc\n1312.arc,n1312.arc,5
0,,"テル周辺の事で相談か？
用件を伺おう","You want to talk to me about the Tel area?
Let's hear what you have to say.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,0
0,,テルの西に振ってきた炎に包まれた何か――,"Something engulfed in flames swung from the west
of Tel--",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,1
0,,"黒い石の塊のようなものなのだが
不気味でしかたがない
その近くで異様な姿のゴブリンを
見たという者もいる――","It's like a block of black stone, but
it's just creepy.
Some people have seen strange-looking goblins
near it-- some say they've seen them-- and
they're not sure what they're supposed to be.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,2
0,,村に影響がなければいいのだが,"As long as it doesn't affect the village, it's
fine.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,3
0,,"わたしの役割はテルと白竜神殿との仲介だ
ハイデル平原で起こった問題について
聞きたければ、いつでも訪れてくれ","My role is to mediate between Tel and 
the White Dragon Temple about the
problems that have occurred in the
Hidell Plains.
If you want to ask me about it, you can
visit me anytime.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,4
0,,"魔物の増加に資材の不足
そして何より村の病――
悩みの種はつきないものだ","More demons, lack of materials
and above all, the village's illnesses,
are a constant source of worry.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,5
0,,"一つでも多くの問題解決に、協力頂けると助かる
貴君のことは頼りにさせてもらう","I would appreciate your help in solving
as many problems as possible.
I will be relying on you.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,6
0,,"おお、よく来てくれた
ちょうど貴君に伝えたいことがあってな！","Oh, thank you for coming.
I just had something I wanted to tell you!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,7
0,,"このハイデル平原に設置された
《辺境の礎》が全て解放されたのだ！
これでハイデルの隅々まで足を運びやすくなるだろう","All of the
sub-crystals set up here in the Hidell Plains
have been released!
Now it will be easier to visit every corner of
Hidell!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,8
0,,"貴君も最近は覚者隊での地位を築き、
益々の活躍に忙しいと聞いている
効率の良い探索のためにも、ぜひ活用してくれ","I hear that you have recently established your
position in the Sentinel Corps and are busy
increasing your activities.
Please make use of it for efficient search!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,9
0,,"以前、テルの西に降ってきた黒い塊――
そう、《アーク》といったか
あの付近を新手の魔物が徘徊しはじめてな","That black mass that fell to the west of Tel--
""Ark"", was it?
There are new monsters roaming that area now.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,10
0,,"今のところ移動する気配は無いが
万が一、村に近寄ることがあれば
混乱は避けられないだろう","There are no signs of movement so far, but
if they start to approach the village,
there is sure to be trouble.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,11
0,,"付近の魔物の動向は把握しておきたいのだ
もし調査を頼めるのなら、
あらためてわたしに話しかけてほしい","I'd like to know what's going on with the
monsters in the area.
If you can help investigate,
please come speak with me again.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,12
0,,"貴君が以前調査してきてくれた《アーク》だが
裏側にもう一つ出入り口があったのを知っているか？","That ""Ark"" that you investigated earlier--
Did you know there is another entrance at the
back?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,13
0,,"何かの罠である可能性を警戒して封鎖していたのだが
今の貴君であれば心配は無さそうだ
封鎖を解いておこう","Be wary of the possibility that it may be a trap
and sealed it off.
But with your current status, there seems to be
no need to worry.
Let's remove the seal.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,14
0,,"興味があれば中を調べてみるのも良いかもしれぬ
ただ、中に魔物がいることは確実だろう
調査の際は十分に注意しておくことだ","If you're interested, it may be good to
investigate inside.
However, it is certain that there are enemies
inside.
Be cautious during the investigation.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,15
0,,"――口うるさいと思わないでくれ
このテルの守り手を失いたくはないのだ","Please don't think I'm being annoying.
I don't want to lose my Protector of Tel.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,16
0,,"ああ、よいところに来てくれた
実は貴君に相談したいことがあったのだ","Ah, you've come at a good time.
I actually have something I want to discuss with
you.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,17
0,,"以前調査してきてもらった《アーク》の付近から
最近、虫や小動物の姿が消えているのだ","From the vicinity of the 《Ark》 that you have
previously surveyed for me
, insects and small animals have been
disappearing lately.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,18
0,,"アークに変化が起こっているのかも知れん
そこで、貴君に内部を
調査してきてもらいたいのだが、頼めるだろうか","There may be a change in the arc
so I need you to go inside
and check it out, can you do that for me?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,19
0,,"引き受けてくれるようであれば、
あらためてわたしに話しかけてくれ
わたしもアークの周囲を調べてわかったことがある
貴君に詳しく伝えよう","If you are willing to accept,
please talk to me again
I've been looking around ARC and found out some
things
I'll tell you more about it.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,20
0,,"貴君の働きにはわたしも、テルの村人たちも
とても感謝しているのだ","I and the villagers of Tell are very grateful to
you for your work
",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,21
0,,"今回、村人たちからの強い希望もあって
支援品としてさらに良いものを揃えることにした","This time, due to strong requests from the
villagers,
we have decided to have an even better selection
of support items.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,22
0,,"貴君への恩に報いるには足りぬが、
村のみなからの気持ちとして受け取ってくれ","It is not enough to repay your debt to me, but
please accept it as a gesture from all of us in
the
village.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,23
0,,"これからも、よろしく頼む
テルとハイデルの守り手であってくれ","Please keep up the good work.
Be a defender of Tell and Hidell.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,24
0,,"貴君がレオの信頼を得ているならば、
あるいは好奇心に身を任せるならば――","If you have Leo's trust,
or if you let your curiosity get the better of
you--",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,25
0,,"それだけ多く、様々な地を
訪ねることになるだろう
そして、貴君の活躍を待つ者も多いだろう","So many, many places
will be visited
and many will be waiting to see you in action!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,26
0,,"白竜が衰えたことで
レスタニアはこの300年、様々な異変や
魔物に襲われるようになった
むろん、抱える問題もそれぞれだ","With the decline of the white dragon,
Lestania has been attacked by various mutations
and
demons for the past 300 years.
Of course, they have their own problems to deal
with.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,27
0,,"新しい土地へ行ったら
エリアマスターへの挨拶を忘れるな
クセの強い者もいるが、皆この役を誇りに思っている","When you go to a new place
don't forget to say hello to the Area Master
Some are quirky, but all are proud of their roles!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,28
0,,"つまり、貴君の味方だ
我々を大いに活用しつつ各地の問題を解決してくれ","So, you are on our side
Please make use of us greatly and solve the
problems in various places",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,29
0,,"貴君にはすでに恩がある
そこでだ、ミスリウ方面――
ポーン郷やリンウッドの村へ向かう道を提供しよう","You already have our gratitude
Therefore, to the direction of Missleau
I will provide a way to the villages of Pawn
Cathedral and Lynwood",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,30
0,,"テルのすぐ西にある洞窟、《狩人の抜け穴》
を通れるようにしておく
村人にとっては危険だが、貴君なら通れるだろう","To the west of Tel, there is a cave, the Hunters'
Secret Passage
Make sure you can pass through
It is dangerous for the villagers, but you should
be able to pass",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,31
0,,"だが、中には野盗の類や危険な獣も多い
十分注意してくれ","However, there are many bandits and dangerous
animals inside
Be wary",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,32
0,,"《狩人の抜け穴》に出る魔物やアイテムの
情報は、《エリア情報》の《スポット情報》
で確認していくことを勧めよう","It is recommended to check the information on the
monsters and items that appear in ""Hunters' Secret
Passage"" in the ""Area Information"" and ""Spot
Information.""",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,33
0,,"色々手伝ってもらってすまないな
貴君への支援品を用意した
これからも手を貸してくれ","Sorry for all the help you've been giving me
I've got a support package for you
Keep up the good work!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,34
0,,"ところで、白竜が衰えたことで
レスタニアはこの300年、様々な異変や
魔物に襲われるようになった","By the way, with the decline of the white dragon,
Lestania has been attacked by various mutations
and
demons for the last 300 years!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,35
0,,――それは、このハイデルも例外ではない,――Hidell is no exception to that.,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,36
0,,"すでに知っているかもしれないが
テルはここしばらく謎の疫病に
苦しめられている","As you may already know
Tell has been suffering from a mysterious plague
for some time now",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,37
0,,"疫病の原因調査は、これまでに多くの
覚者が挑んだが、未だ解決には遠い","The investigation of the cause of the epidemic
has been challenged by many Arisen people, but it
is still far from being solved.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,38
0,,"今の貴君の手にはあまるだろうが
いずれ時が来れば詳しく話そう","I know it's too much for you right now
but we'll talk more about it when the time comes.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,39
0,,"これからも、テルとハイデルを
よろしく頼む","Keep up the good work Tel and Hidell at
",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,40
0,,"――実はな、困ったことになったのだ
テルの東にある通称《鬼鳴き橋》に
厄介なゴブリンが戻ってきたようなのだ","Well, you see, something troublesome has
happened. It seems that a troublesome goblin has
returned to the bridge commonly known as the
""Roaring Demon Bridge"" to the east of Tel.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,41
0,,"ヤツは《橋守のビンシャ》と名乗り
東の橋を占拠し陣取っている小鬼どものリーダーだ
見かけたらそいつを退治してくれないだろうか","He is the leader of the small demons who call
themselves
""Bridgekeeper Binshaw"" and have occupied and
entrenched themselves in the eastern bridge.
Can you defeat and get rid of them if you see
them?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,42
0,,"ヤツは返り討ちにした騎士や覚者から
いくつも《グレードの高い装備》を奪っているらしい","It seems that he has taken several
""high-grade equipment"" from the knights and the
Arisen he has defeated.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,43
0,,"討伐できたなら、貴君がそれを
奪い返し手に入れることもできるだろう
頭のかたすみに留めておいてくれ","If you can subdue him, you will also be able to
retrieve it
and get it back.
Please keep that in mind.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,44
0,,"村を代表して礼を言う
貴君はテルにとって英雄だ","I will express my gratitude on behalf of the
village.
You are a hero to Tel.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,45
0,,"これからもどうかよろしく頼む
わたしも貴君のために、できることを探してみよう","I have an idea,
please continue to rely on me, I will try to find
what I can do for you",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,46
0,,こちらから貴君に朗報だ！,Here's good news for you!,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,47
0,,"大水で損壊していた
《南ハイデル大橋》がようやく復旧したのだ
リンウッドから木材が届いてな","
The South Hidell Bridge, which had been damaged
by the flood, was finally restored.
Lumber arrived from Lynwood.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,48
0,,"これで、例の抜け穴を通らずとも
テルからミスリウ森林方面に
行きやすくなったぞ","Now it's easier to get to
from the
tell to the Misliu Forest without having to go
through the loophole in the example!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,49
0,,"おお、来てくれたか！
貴君に伝えねばならんことがあったのだ
――そう、例の《ハイデル地下霊廟　深部》
についてだ","Oh, you've come!
I have something to tell you about
-- yes, about the ""Hidell Underground Mausoleum
Deep""
",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,50
0,,"霊廟の地下二階より下は
先代のエリアマスターが
早期の段階で封鎖していたよ","Below the second basement floor of the mausoleum
the previous area master
had it sealed off early on!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,51
0,,"あの《開かずの路》で発見した手帳に
そのくだりと、霊廟深部の封鎖を解除する
スペリングが書かれていた","The notebook I found in that ""open road""
had that crap and the
spelling to break the blockade deep in the
mausoleum.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,52
0,,"今なら、《ハイデル地下霊廟　深部》へ
入る事ができるだろう","Now, you should be able to enter the ""Hidell
Catacombs Depths""
.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,53
0,,"もし調査の続きを頼めるなら
あらためて、わたしに話しかけてくれ","If you want to continue the investigation
please talk to me again.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,54
0,,"いつもすまないな
お陰で本当に助かっている
心ばかりだが、礼をさせてくれ","I'm always sorry
You've been a real help
Let me thank you from the bottom of my heart.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,55
0,,"――そろそろ貴君にもあの件を伝えておこう
例のハイデル教会の司祭だった男
メンヴィルについてだ","――I think it's about time I inform you about that
matter.
About Menvili, the man who was a priest at the
infamous Hidell Church.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,56
0,,"もう数十年前のことだが、司祭は
村人から邪教崇拝の疑いをかけられて
追われ、失踪した","Decades ago, the priest was
suspected by the villagers of pagan worship,
chased and disappeared.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,57
0,,"司祭の家の地下室から、多数の死体と
怪しい祭壇が発見されたからだ","Because a number of dead bodies and a
suspicious altar were found in the basement of a
priest's house.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,58
0,,"――貴君も心当たりがあるだろう？
前に貴君が魔物退治をしたあの廃屋――
あそここそ、司祭メンヴィルの住居なのだ","Perhaps you have an idea as well?
That abandoned house where you exterminated the
monsters earlier--
That place is none other than the residence of
Priest Menvili.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,59
0,,"以来、地下室から続く祭壇への通路は
《開かずの路》と呼ばれ、封印すべき場所として
先代のエリアマスターから受け継いだ","Since then, the passage to the altar that leads
from the basement is called
""The Open Road"" and is a place that should be
sealed
inherited from the previous area master.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,60
0,,"わたしも中を調べるつもりだが
貴君も興味があれば行ってみてくれ","I'm going to check inside too
if you're interested.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,61
0,,"司祭、霊廟、そしてこの《開かずの路》――
疫病と何か関係がある気がしてならない","Priests, mausoleums, and this ""open road"" -
I can't help but think it has something to do
with the plague.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,62
0,,"貴君には手伝ってもらってばかりだな
良ければまた手を貸してくれ","You've been helping me a lot.
I'd like to give you a hand again, if you don't
mind.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,63
0,,"貴君、《血すすぎ河原》のことは知っているか？
あの場所に、ひときわ体の大きなリザードマンが
棲みつくようになったのだ","Have you ever heard of the ""Blood Soak Riverbed""?
A very large lizardman
has come to inhabit that place!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,64
0,,"河原はテルとも近い
かの大トカゲが村人や家畜を襲う前に
退治してくれないだろうか","The riverbank is also close to Tel
before that giant lizard attacks villagers and
livestock
",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,65
0,,"――貴君、そういえば例の《開かずの路》へは
行ってみたか？","By the way, have you tried going to that 'Blocked
Passage' we mentioned before, my lord?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,66
0,,"村の枯れ井戸と繋がっていたとは――
あれが、枯れていなかったらと思うと
ぞっとする話だ","I didn't realize it was connected to the
village's dry well--
I'd be horrified if it hadn't
",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,67
0,,"たまに何やら臭うのも
おそらくそのせいだったのだな――","Sometimes it smells like something, too.
Perhaps that was the reason--",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,68
0,,"わたしもあの場所を調べ、手掛かりらしき
先代の手帳を見つけたのだ
もう少し調べがついたら、貴君に伝えよう","I also checked that place and found a clue
that looks like my predecessor's notebook
I'll pass it on to you when I've done some more
research.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,69
0,,"ああ、そう言えば！
渡したいものがあるのだ","Oh, by the way!
I have something for you.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,70
0,,"貴君のためにこれを取っておいた
どうか、旅に役立ててくれ","I have kept this for you,
please make use of it on your journey",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,71
0,,"貴君、ハイデルで最も危険な場所は
どこか知っているか？","Do you know the most dangerous place in Hidell,
?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,72
0,,"それは、東にある教会の地下墓地
《ハイデル地下霊廟》だ","It is the underground cemetery of the church in
the east,
called ""Hidell Catacombs""",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,73
0,,"調査に向かった覚者もほとんど戻らず
さまよい出る亡者も増えたので、
ここしばらく封鎖していたんだが――","Few of the Arisen who went to
investigate have returned
and more of the departed have wandered off, so
we've been on lockdown for a while now--and we're
still here.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,74
0,,"貴君ならあの場所を調べることが
できるかもしれん
《ハイデル地下霊廟》を開放しよう","You might be able to check out that place
and open up the ""Hidell Underground Mausoleum""!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,75
0,,"どうするかは委ねるが
行くなら頼みたいことがある
その気があれば、あらためて話しかけてくれ","I'll leave it to you to decide what to do, but
If you go, there's something I'd like to ask of
you.
Please speak with me again if so.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,76
0,,"おお、貴君か
良い物資が手に入ったのだ
これを持って行ってくれ","Oh, it's you.
I've managed to get some good supplies.
Please take this with you.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,77
0,,"テルとハイデルのため力を尽くしてくれた
貴君に、わたしもできることを探してみたのだ","I wanted to do something for you
in return for all you have done for Tel and
Hidell.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,78
0,,"現状手に入る最も良い支援品を
手配しておいた
貴君の恩に報いるには、とうてい足りていないがな","I've arranged for the best support goods we can
currently get.
Though, I fear it is still far from enough to
repay your kindness.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,79
0,,"これからも、よろしく頼む
テルとハイデルの守り手であってくれ","Please keep up the good work.
Be a defender of Tell and Hidell.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,80
0,,"よく来たな
今回の支援品だ、受け取ってくれ","You've made it!
Here are the support goods. Please take them.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,81
0,,"貴君、ハイデルの街道に野盗が度々
出ることは知っているだろう？","You know, my dear, that the streets of Hidell are
often
riddled with wild thieves, don't you?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,82
0,,"ヤツらの名は《黒狼団》
東のアジトに居を構える盗賊集団だ","Their name is the Black Wolf Bandit Group
, a bandit group that has its hideout in the east.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,83
0,,"神殿から指名手配され姿を消していた
その首領ラダンが、どうやらアジトに
戻ってきたらしい","The leader, Ladan, who was wanted by the Temple
and disappeared
, has apparently returned
to his hideout!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,84
0,,"連中は、高価なアクセサリーや宝飾品を
かなりの量奪っているという話だ","It is said that they have stolen a considerable
amount of expensive accessories and jewelry
.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,85
0,,"今や覚者隊でも騎士団でもなく、貴君が頼りだ
ヤツらの動向に目を光らせておいてくれ","Now it's not the Sentinel Corps or the Knights,
it's you.
Keep an eye out for them.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,86
0,,"やあ、貴君は――
ガルドリンの騒動では世話になったな","Hey, you--
took care of me during the Gardolyn debacle.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,87
0,,"ところで、あの一件の裏側を
貴君はどこまで知っていた？","By the way, how much did you know about the other
side of that one
?",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,88
0,,"病に倒れた母親をかかえ
苦労している若い娘がいて――","There's a young girl struggling
with an ailing mother...",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,89
0,,"その話を聞いたガルドリンが
魔物退治を巡る賭博を思いついたらしい
もちろん、彼女に金を渡すことが目的だ","Galdrin heard about it and came up with the idea
of
gambling over demon slaying.
The goal, of course, is to get her the money.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,90
0,,"親子はキノザの温泉で湯治をすると
旅立っていった
もしガルドリンに会う機会があったら
わたしが感服していたと伝えてくれ","The father and son took a hot spring bath in
Kinoza and left
If you ever get a chance to meet Galdrin,
tell him I was impressed.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,91
0,,"エリアマスターとはこれでなかなか
難儀な仕事でな――","Being an Area Master is truly
no easy task, I tell you—",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,92
0,,"しかし、覚者の援助をすることで
神殿、そして白竜に貢献していると思うと
大変に誇らしい","However, I am very proud to think that I am
contributing to the Temple and the White 
Dragon by assisting the Arisen!",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,93
0,,せいぜい、活用してやってくれ,Please make use of me as much as possible.,ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,94
0,,"貴君の活躍は
見事なものだったと聞いているぞ","I hear that your performance was
brilliant.",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,95
0,,"各地のエリアマスターも喜んでいることだろう
もちろん、わたしもだ
ごくろうだった","Each Area Master in each area will be delighted,
and of course, so am I
Thank you for your hard work",ui\00_message\npc\base\n1313.gmd,\npc\n1313.arc,n1313.arc,96
0,,森の素材はいかが？,How about forest materials?,ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,0
0,,"いい素材が揃ってるわ
ここにはハーブもキノコも、獣たちも
たくさんいるからね","We have good materials here
Herbs and mushrooms, as well as animals, are
abundant here
",ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,1
0,,"うちではいい木材を扱ってるわよ
森がくれる一番の恵みね","We deal with good lumber here
It's the greatest gift that the forest provides",ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,2
0,,"この村では、みんなが森の恵みを
大切にしてるのよ","In this village, everyone cherishes the gift of
the forest
",ui\00_message\npc\base\n1400.gmd,\npc\n1400.arc,n1400.arc,3
0,,"らっしゃい！
気に入ったのがあったら
買ってってくれよな！","Rasai!
If you like what you see, you can buy it at
, right?",ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,0
0,,"森は発見も多いが危険も多い
行くなら十分準備してけよな！","There's a lot to discover in the forest, but
there's also a lot of danger.
If you're going, be well prepared!",ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,1
0,,"動物の牙や皮、肉に関しちゃ
リンウッドが一番さ！
ここの男は全員、狩りくらいはできるんだぜ","When it comes to animal tusks, hides and meat
Lynwood is the best!
All the men here can at least hunt!",ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,2
0,,"こないだ、リザードマンに
ケツをかじられちまってよ！
いやぁまいったまいった","The other day, I got my ass chewed out by a
Lizardman
!
Well, that's good, that's good, that's good.",ui\00_message\npc\base\n1401.gmd,\npc\n1401.arc,n1401.arc,3
0,,"リンウッドによく来たな
用があれば言ってくれ","Nice to see you in Lynwood.
Let me know if you need anything.",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,0
0,,"おお、泊っていくか、だったら
<VAL PRICE_INN>だが、どうする？","Oh, do you plan to stay? If you are going to
<VAL PRICE_INN>, what will you do?",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,1
0,,はい,Yes,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,2
0,,いいえ,No,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,3
0,,"うむ、《弱化の治療》だな
だったら<VAL PRICE_WEAK>だが、どうする？","Mm, ""The Weakening Cure""
then <VAL PRICE_WEAK>,but what do you do?",ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,4
0,,はい,Yes,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,5
0,,いいえ,No,ui\00_message\npc\base\n1402.gmd,\npc\n1402.arc,n1402.arc,6
