7,q90000113_00_1316,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered and receive
a War Merit Bonus.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,7
20,CHAT_COM_59,どのジョブを持っていますか？,Which job do you have?,ui\00_message\simple_com\chat_com_text_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_60,他にどのジョブができますか？,What other jobs can you do?,ui\00_message\simple_com\chat_com_text_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_61,準備はできていますか？,Are you prepared?,ui\00_message\simple_com\chat_com_text_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_62,ザコは無視しますか？,Ignore it?,ui\00_message\simple_com\chat_com_text_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
0,CHAT_COM_63,わかりません,I don't understand,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_64,いりません,No thanks,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,CHAT_COM_65,はい、お願いします,"Yes, please",ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,CHAT_COM_66,お願いします,If you would be so kind,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,CHAT_COM_67,わかりました,Understood,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,CHAT_COM_68,後でまたお話ししてください,Please tell me the story later,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,CHAT_COM_69,今は個人行動を優先中です,Every man for themselves,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,CHAT_COM_70,答えたいですが、表現がわかりません,"I want to answer, but I don't understand the expression.",ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,CHAT_COM_71,なるほど,I see,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,CHAT_COM_72,せっかくですが遠慮します,It's rare but I'll hold back,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,CHAT_COM_73,へぇー,That's interesting,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,CHAT_COM_74,えーっと――,Um...,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
12,CHAT_COM_75,えっ！？,Huh!?,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
13,CHAT_COM_76,本当に？,Really?,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
14,CHAT_COM_77,OK！,OK!,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
15,CHAT_COM_78,むむむ,Hmmm,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_79,もうすぐ別の予定があります,I don't have any other plans yet,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_80,はい,Yes,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_81,いいえ,No,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_82,説明します,I will explain,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_83,問題ないです,I have no questions,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_84,できません,I can't,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_85,しないでください,Please don't do that,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_86,お任せします,I'll rely on you,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CHAT_COM_87,いいですね！,That's excellent!,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CHAT_COM_88,了解！,Understood!,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CHAT_COM_89,無理です！,That's unreasonable!,ui\00_message\simple_com\chat_com_text_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
0,CHAT_COM_90,仕事の時間です,Time for work,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_91,約束があります,I have an appointment,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,CHAT_COM_92,眠くなりました,I'm sleepy,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,CHAT_COM_93,疲れました,I'm tired,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,CHAT_COM_94,用事があります,I have things to do,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,CHAT_COM_95,体調が悪いです,I'm not feeling well,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,CHAT_COM_96,気が向きません,I'm not up for it,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,CHAT_COM_97,興味があります,I'm interested,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,CHAT_COM_98,戦闘中です,I'm in the middle of a fight,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,CHAT_COM_99,お金を稼ぎたいです,I want to make money,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,CHAT_COM_100,覚えていません,I don't remember,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,CHAT_COM_101,知りません,I don't know,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
12,CHAT_COM_102,使ったばかりです,Just used it,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
13,CHAT_COM_103,経験値が欲しいです,I want experience points,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
14,CHAT_COM_104,間違えました,I've made a mistake...,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
15,CHAT_COM_105,すでに誘われています,I already have an invite,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_106,すでに持っています,I already have one,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_107,募集が終わりました,No longer recruiting,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_108,マーカーを目指しましょう,Head for the marker,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_109,帰還しましょう,Let's return,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_110,拠点に行きましょう,Let's head towards the base,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_111,リム転移します,Let's transfer at the Riftstone,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_112,装備を変えます,Changing equipment,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_113,ジョブを変えます,Changing job,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CHAT_COM_114,アイテムを補充します,Replenishing items,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CHAT_COM_115,アイテムを取ります！,Harvesting items!,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CHAT_COM_116,アイテムがいっぱいになりました,Items have been filled,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,CHAT_COM_117,もう一度行きませんか？,Are we not going again?,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,CHAT_COM_118,離脱します！,Withdrawing!,ui\00_message\simple_com\chat_com_text_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
0,CHAT_COM_119,募集中です,Looking for members,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_120,集まってください,Gather together,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,CHAT_COM_121,一緒にやりませんか？,Team up?,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,CHAT_COM_122,１人ですか？,Are you alone?,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,CHAT_COM_123,空きはありますか？,Any vacancies?,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,CHAT_COM_124,誘ってください,Please invite me,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,CHAT_COM_125,入れてください,Please let me join,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,CHAT_COM_126,リーダーは誰ですか？,Who is the leader?,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,CHAT_COM_127,こちらは短期間でもOKです,Okay for a little while,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,CHAT_COM_128,フルパーティです,Party is full,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,CHAT_COM_129,手伝ってください,Please assist,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,CHAT_COM_130,解散します,Disbanding,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
12,CHAT_COM_131,席を外します,Taking a break,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
13,CHAT_COM_132,レベル差が少ないほうがいいですね,It's better to be within a few levels,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
14,CHAT_COM_133,タンク,Tank,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
15,CHAT_COM_134,近距離アタッカー,Short distance attacks,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_135,遠距離アタッカー,Long distance attacks,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_136,ヒーラー,Healer,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_137,強化役,Buffer,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_138,魔法攻撃役,Caster,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_139,参加を希望します,I hope I can participate,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_140,ソロ,Solo,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_141,リーダー,Leader,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
24,CHAT_COM_142,リーダーを変更します,Changing leader,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
23,CHAT_COM_217,ポーンを参加させます,Pawns can participate,ui\00_message\simple_com\chat_com_text_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
0,CHAT_COM_143,引きつける！,Attract!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,CHAT_COM_144,助けてくれ！,Help me!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
3,CHAT_COM_145,回復を頼む,Requesting healing,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
5,CHAT_COM_146,回復する！,Healing!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
7,CHAT_COM_147,跳ね上げる！,Leap!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
9,CHAT_COM_148,こっちだ,Here,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
11,CHAT_COM_149,いまだ、攻撃を！,"Once more, attack!",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
13,CHAT_COM_150,退くぞ！,Get back!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
15,CHAT_COM_151,ついてきてください,Please follow,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
16,CHAT_COM_152,ついていきます,I'll follow you,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
17,CHAT_COM_153,調べてみてください,Please check it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
18,CHAT_COM_154,見つけました,Found it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CHAT_COM_155,全力で攻撃！,Full attack!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CHAT_COM_156,少し下がってください,"Please move down a bit and give me a little
distance",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CHAT_COM_157,敵に注視されぬよう気をつけてください,Please be careful and keep an eye out for enemies,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CHAT_COM_158,これを先にやっつけて！,Defeat this one first!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CHAT_COM_159,攻撃しないでください,Please don't attack,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CHAT_COM_160,無効化してください,Please deactivate it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CHAT_COM_161,支援行動をお願いします！,Please give me aid!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CHAT_COM_162,逃げて！,Run away!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,CHAT_COM_163,行動不能！　助けて！！！,Down! Help me out!!!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,CHAT_COM_164,待機します,Standing by,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
29,CHAT_COM_165,なくなりました,None left,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
30,CHAT_COM_166,ありません,Don't have it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
31,CHAT_COM_167,準備完了！,Ready!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,CHAT_COM_168,使ってください,Please use it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,CHAT_COM_169,休憩しましょう,Let's rest for a while,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,CHAT_COM_170,しがみつきます,Hang onto it,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,CHAT_COM_171,敵を引きつけます,Drawing enemy over,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,CHAT_COM_172,待ってください,"Wait, please",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,CHAT_COM_173,現地に集合しましょう,Let's meet there,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,CHAT_COM_174,そこにいてください,Stay there,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,CHAT_COM_175,これから向かいます,On my way,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,CHAT_COM_176,すぐ戻ります,Will be right back,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,CHAT_COM_177,どんまい！,Don't fret!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,CHAT_COM_178,気にするな！,Never mind it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
44,CHAT_COM_179,大丈夫です！,It's okay!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,CHAT_COM_180,申し訳ない！,I'm sorry!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,CHAT_COM_181,すみません！,Pardon me!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,CHAT_COM_182,俺が！,Me!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
49,CHAT_COM_183,状態異常に気を付けましょう！,Let's debilitate it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
50,CHAT_COM_184,エンチャントを頼む！,Requesting an enchantment!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
52,CHAT_COM_185,ザコは無視しよう！,Ignore it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
54,CHAT_COM_186,この敵は倒そう！,Kill this enemy!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
56,CHAT_COM_187,先に行ってください,Please go ahead,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
57,CHAT_COM_188,急ごう！,Hurry!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
59,CHAT_COM_189,焦らずに,Steady...,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
60,CHAT_COM_190,助かりました！,Rescued!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
61,CHAT_COM_191,う、動けない！,I... I cannot move!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
62,CHAT_COM_192,少し準備します,Preparing a bit,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
63,CHAT_COM_193,手を出すな,Hand it in,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
65,CHAT_COM_194,敵を引きつける,Attract the enemy,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
67,CHAT_COM_195,俺に任せろ！,Leave it to me!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
69,CHAT_COM_196,俺の背中に隠れて！,I'll hide on the back!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
71,CHAT_COM_197,凍らせる！,Can Freeze!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
73,CHAT_COM_198,スローにする！,Slowing it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
75,CHAT_COM_199,眠らせる！,Can put it to sleep!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
77,CHAT_COM_200,状態異常を狙う！,Debilitate it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
79,CHAT_COM_201,状態異常にする！,Can debilitate it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
81,CHAT_COM_202,弱点を攻撃してくれ！,Attack its weak spot!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
83,CHAT_COM_203,別れて戦おう！,Spread out and attack!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,83
85,CHAT_COM_204,集まってください！,Gather together!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,85
86,CHAT_COM_205,散らばってください！,Please spread out!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,86
87,CHAT_COM_206,弱点を出そう！,Reveal its weak spot!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,87
88,CHAT_COM_207,弱点を狙おう！,Aim for its weak spot!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,88
89,CHAT_COM_208,弱点を攻撃しよう！,Attack its weakspot!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,89
90,CHAT_COM_209,スタミナを減らそう！,Decrease its stamina!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,90
91,CHAT_COM_210,一気に揺さぶろう！,Shake it without stopping!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,91
92,CHAT_COM_211,今助ける！,I'll aid you at once!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,92
94,CHAT_COM_212,こっちだ、跳ね上げる！,"Over here, jump!",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,94
96,CHAT_COM_213,おきろ！,Get up!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,96
98,CHAT_COM_214,トドメだ！,Take that!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,98
99,CHAT_COM_215,仕切り直そう！,We'll redo that!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,99
101,CHAT_COM_216,こいつは危険です！,You're in danger!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,101
2,CHAT_COM_218,助けて！,Help me out!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
4,CHAT_COM_219,回復をお願い,Please heal me,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
6,CHAT_COM_220,回復します！,I'll heal!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
8,CHAT_COM_221,跳ね上げます！,Jump!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
10,CHAT_COM_222,こっちです,This way,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
12,CHAT_COM_223,いまこそ、攻撃を！,"Now, attack!",ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
14,CHAT_COM_224,退きましょう！,Withdraw!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
43,CHAT_COM_225,気にしないで！,Don't worry about it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
48,CHAT_COM_226,私が！,I!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
51,CHAT_COM_227,エンチャントをお願い！,Please enchant!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
53,CHAT_COM_228,ザコは無視しましょう！,Ignoring it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
55,CHAT_COM_229,この敵は倒しましょう！,Let's kill this enemy!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
58,CHAT_COM_230,急ぎましょう！,Make haste!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
64,CHAT_COM_231,手を出さないで,Do not hand it in,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
66,CHAT_COM_232,敵を引きつけます,Drawing enemy over,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
68,CHAT_COM_233,私に任せて！,Entrust it to me!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
70,CHAT_COM_234,私の背中に隠れて！,I'll conceal myself on the back!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
72,CHAT_COM_235,凍らせます！,Able to Freeze!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
74,CHAT_COM_236,スローにします！,I'll slow it!,ui\00_message\simple_com\chat_com_text_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
