#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ごめんね、急いではいるんだけど
もう少しかかりそう――","I'm sorry, but I'm in a hurry, so it might take a
little longer...",ui\00_message\npc\base\n0608.gmd,\npc\n0608.arc,n0608.arc,9
0,,やあ、調子はどうだい,"Hey, how are you doing?",ui\00_message\npc\base\n0909.gmd,\npc\n0909.arc,n0909.arc,0
0,,今日があるのも、白竜さまのおかげだよ,"Today's existence is also thanks to The White
Dragon",ui\00_message\npc\base\n0909.gmd,\npc\n0909.arc,n0909.arc,1
0,,こう魔物が増えちゃ、たまらないな,"It's unbearable that the demons are increasing
like this",ui\00_message\npc\base\n0909.gmd,\npc\n0909.arc,n0909.arc,2
0,,"レスタニアの北部は、オーク以外にも
恐ろしく強力な魔物が多数いると聞く","I hear that the northern part of Lestania is home
to a number of fearsome and powerful demons in
addition to orcs!",ui\00_message\npc\base\n0910.gmd,\npc\n0910.arc,n0910.arc,0
0,,"そいつらからハイデルを守るのだからな――
グリッテン砦の任務は気が引き締まるよ","We have to protect Ide from them-- The mission to
Fort Gritten is very important.",ui\00_message\npc\base\n0910.gmd,\npc\n0910.arc,n0910.arc,1
0,,"装備と道具次第で、戦いは有利にも不利にもなるぞ
まぁ、今さらお前ほどの覚者に言うことでもないか","Depending on the equipment and tools, the battle
can be either advantageous or disadvantageous.
Well, there's no need for me to tell you, an
Arisen, that now, is there?",ui\00_message\npc\base\n0910.gmd,\npc\n0910.arc,n0910.arc,2
0,,"しかし、ここは少々臭いがな――
慣れてしまえば気にならないのかも知れんが","However, there is a bit of a smell here. If you
get used to it, it might not bother you.",ui\00_message\npc\base\n0910.gmd,\npc\n0910.arc,n0910.arc,3
0,,"神殿から届いた物資があるぞ
危険地帯へゆくなら、十分用意していけよ","Here are some supplies from the Temple: If you're
going into the danger zone, be prepared!",ui\00_message\npc\base\n0910.gmd,\npc\n0910.arc,n0910.arc,4
0,,ご機嫌いかが？,How are you?,ui\00_message\npc\base\n0911.gmd,\npc\n0911.arc,n0911.arc,0
0,,暮らしは厳しくなる一方だよ,Life is getting tougher,ui\00_message\npc\base\n0911.gmd,\npc\n0911.arc,n0911.arc,1
0,,お仕事頑張って！,But good luck!,ui\00_message\npc\base\n0911.gmd,\npc\n0911.arc,n0911.arc,2
0,,"あ、ああ――
レスタニアの覚者か――","Ah, Arisen―― Lestania's Arisen――",ui\00_message\npc\base\n0914.gmd,\npc\n0914.arc,n0914.arc,0
0,,"ちょ、ちょっと待ってくれ
周りに侵食魔がいないか確認したい――","Wait a moment, I want to check if there are any
infected around.",ui\00_message\npc\base\n0914.gmd,\npc\n0914.arc,n0914.arc,1
0,,"一人でいる時に魔物に襲われたら
俺なんてひとたまりもない――うう――","If I were attacked by monsters when I'm alone,
I'd be completely helpless... Ohh...",ui\00_message\npc\base\n0914.gmd,\npc\n0914.arc,n0914.arc,2
0,,"恐ろしいことばかりだ
どうしてこんなことに――",It's all so horrible. How did this happen--,ui\00_message\npc\base\n0914.gmd,\npc\n0914.arc,n0914.arc,3
0,,"異国からの覚者――？
信じてもいいんだろうね？","Arisen from a foreign country――? I suppose it's
okay to believe, right?",ui\00_message\npc\base\n0915.gmd,\npc\n0915.arc,n0915.arc,0
0,,"へぇ――あんたのところは
白い竜が治めてるのかい",So... your place is ruled by a white dragon.,ui\00_message\npc\base\n0915.gmd,\npc\n0915.arc,n0915.arc,1
0,,"いつになったら安心して
外を歩けるようになるんだろうね",I wonder when we'll be able to walk out in peace.,ui\00_message\npc\base\n0915.gmd,\npc\n0915.arc,n0915.arc,2
0,,"実は、ここまで逃げてくる間に
家族とはぐれて――
無事でいるといいんだけど","Actually, as I was running away, I got separated
from my family-- I hope they are safe and sound.",ui\00_message\npc\base\n0915.gmd,\npc\n0915.arc,n0915.arc,3
0,,"い、異国の覚者様――？
な、何か、ご用でしょうか","A, Arisen from a foreign land――? Umm, do you need
something?",ui\00_message\npc\base\n0916.gmd,\npc\n0916.arc,n0916.arc,0
0,,"もう、逃げるのも疲れてしまいました
少し座って休みたい――","I'm tired of running away. I need to sit down and
rest a bit--",ui\00_message\npc\base\n0916.gmd,\npc\n0916.arc,n0916.arc,1
0,,私がいた村は侵食に飲み込まれて――,The village I was in has been corrupted...,ui\00_message\npc\base\n0916.gmd,\npc\n0916.arc,n0916.arc,2
0,,今を耐え抜けば、幸せになれるのかしら――,"If I endure this moment, will I be able to become
happy?",ui\00_message\npc\base\n0916.gmd,\npc\n0916.arc,n0916.arc,3
0,,何だ、手短に頼む,"So, what do you want?",ui\00_message\npc\base\n0917.gmd,\npc\n0917.arc,n0917.arc,0
0,,"いつどこで侵食魔の
襲撃を受けるやらわからぬ
――気が抜けないというのも辛いな","It's hard to know when and where the Corruption
will strike --and it's hard not to be distracted.",ui\00_message\npc\base\n0917.gmd,\npc\n0917.arc,n0917.arc,1
0,,おい、警戒を怠らないでくれ,"Hey, don't let your guard down.",ui\00_message\npc\base\n0917.gmd,\npc\n0917.arc,n0917.arc,2
0,,"戦える者が戦わねばならん
こんなところで膝をつくわけには――","Those who can fight must fight. We can't just
fall to our knees here—",ui\00_message\npc\base\n0917.gmd,\npc\n0917.arc,n0917.arc,3
0,,お、あたしに何か用かい？,"Oh, do you need something from me?",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,0
0,,"ああ、助かったよ――
一人ではもたないと思ってたところだったんだ","Oh, I'm saved! I thought I wouldn't make it on my
own.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,1
0,,"戦士が弱音吐くべきじゃないって
わかってるんだけどね――
辛い時は辛いよ","I know that warriors shouldn't complain, but you
know... it's tough when it's tough.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,2
0,,"気が抜けると疲れちゃうからね
拠点に帰るまでは戦闘中だと思っておかないと","Because if you let your guard down, you'll get
tired. Until you return to base, think of it as
being in combat.",ui\00_message\npc\base\n0918.gmd,\npc\n0918.arc,n0918.arc,3
0,,"冒険のパートナーをお探しでしたら
いつでも私に声を掛けてくださいね","If you're looking for an adventure partner, feel
free to call out to me anytime.",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,0
0,,"お知り合いへの連絡や、ポーンの呼び出しは
私達、《冒険仲介係》にお申し付けください！","If you need to contact someone you know or call a
pawn, please contact us and ask for our 《Adventure
Organizer》!",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,1
0,,お仕事頑張ってくださいね！,Good luck with your work!,ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,2
0,,覚者さま、何かご用ですか？,"Arisen, what are you doing?",ui\00_message\npc\base\n1000.gmd,\npc\n1000.arc,n1000.arc,3
0,,"さぁさ、ゆっくり見てってよ！
何はともあれ、武器がなくちゃ
戦いにならないからね","Come on, take your time and have a look! After
all, without weapons, there's no fight!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,0
0,,"自分の職で扱える武器でないと
買っても使えないからね、気をつけな","Be careful, even if you buy it, you can't use it
unless it's a weapon that your profession can
handle.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,1
0,,何かお探しの武器でもあるのかい？,Are you looking for a weapon?,ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,2
0,,"いらっしゃい！
武器の品揃えなら、ウチが一番だよ","Come on in!
We have the best selection of weapons!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,3
0,,"そうそう、新人覚者さんや騎士さん向けに
入門用の武器を用意してるよ！","Yes, we have an introductory weapon for new
Arisen and knights!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,4
0,,"転職やポーンとの契約で必要になったら
とりあえずウチに顔だしな！
なにせ、武器がなきゃ始まらないからね","When it comes to job changes or contracts with a
Pawn, make sure to turn to me first! After all,
without weapons, nothing can begin.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,5
0,,"さぁさ、じっくり見てってよ！
あの《滅びの渦》をどうにかしに行くんだろ？
だったらなおさら、慎重に武器を選ばないとね","Now, take a good look! How are we going to deal
with that ""Vortex of Ruin""? We better choose our
weapons carefully.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,6
0,,"あたしたちには詳しいことは知らされないけど
でも、大変だってことは嫌ってほどわかるよ
――応援してるからね！","We're not told much, but we know it's tough ――
We're rooting for you!",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,7
0,,"腕によりをかけて作った武器だよ
きっちり売ってやらないと","This weapon was created with great skill. I won't
sell it unless I get a good price.",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,8
0,,"ウチが店を開けなきゃ
新人覚者さんや騎士さんは
どこで武器を手に入れるっていうのさ！","If we don't open the store, where are the new
Arisen and knights going to get their weapons?",ui\00_message\npc\base\n1001.gmd,\npc\n1001.arc,n1001.arc,9
0,,"防具は種類により、装備できる部位が
決まっております
くれぐれもお買い間違えのないように","The armor has different types, and the equipped
parts are predetermined. Please be careful not to
make any mistakes when making a purchase.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,0
0,,"生死の境は、防具の質で決まると言っても
過言ではありません、どうかご留意ください","The boundary between life and death is said to be
determined by the quality of the armor, and this
is not an exaggeration. Please keep this in mind.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,1
0,,"うちは甥が騎士団に入ったばかりでしてね
嬉しいやら心配やら
おっと、無駄話でしたね","My nephew just joined the knight's order, you
see. I have mixed feelings—happy and worried.
Oops, that was a bit of idle chatter.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,2
0,,"これはこれは覚者さま
防具の相談ならうちで承りますよ","Well, well, well, Master Arisen. If you need
advice on armor, we're happy to consult with you.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,3
0,,"ああ、覚者さまでしたか
耳にタコかとは思いますが
防具のお買い間違えにはお気を付けください","Ah, it's the Arisen, isn't it? I might be
repeating myself, but please be careful not to
make a mistake when buying armor.",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,4
0,,"うちの甥も騎士団員なのですが
連絡がつかなくて――
いえ、きっと《滅びの渦》の件で
忙しいだけですよね","My nephew is a member of the knight's order, but
I can't get in touch with him... Well, he's
probably just busy with the ""Vortex of Ruin""
situation, right?",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,5
0,,"防具屋としてあえて言いきらせていただきます
生死の境は、防具の質で決まるのです
どうか、どうかご留意を","As an armorer, I dare to say the line between
life and death is determined by the quality of the
armor. Please, please, please keep in mind...",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,6
0,,"レスタニアには白竜さまがいらっしゃいます
それに覚者さまも――","There's the White Dragon in Lestania and the
Arisen—",ui\00_message\npc\base\n1002.gmd,\npc\n1002.arc,n1002.arc,7
0,,あら覚者さま、ご機嫌いかがですか？,"Master Arisen, how are you feeling today?",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,0
0,,メイリーフにご用でしょうか？,Do you have some business with Mayleaf?,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,1
0,,任務の成功をお祈りしてますわ,I'm praying for the success of the mission.,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,2
0,,覚者さま、何かご用でしょうか？,"Master Arisen, do you have any business with me?",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,3
0,,"本当におつかれさまでした
また、うちに来てくださいね","Thank you so much for your hard work. Please come
visit us again.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,4
0,,"あなたさえ良ければ住んでくれても
かまいませんよ","If you're okay with it, you can even live here.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,5
0,,"神殿に目玉が現れたと聞いてから
いつかこんなことが起こるのではないかと
怖れていましたよ","Ever since I heard about the eyeballs appearing
in the temple, I've been afraid that one day
something like this would happen!",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,6
0,,白竜様の容態はどうですか？,How is The White Dragon's condition?,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,7
0,,"白竜様が回復すれば何もかも
元どおりと聞いていますが――","I hear that once The White Dragon recovers,
everything will be back to normal—",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,8
0,,"ミシアルが現れたと聞いています
わたしも会いたかったですよ","Mysial has appeared, I heard. I wanted to meet
her, too.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,9
0,,"わたしとメイリーフとでは
時間の感じ方も、心の動きの深さも
ぜんぜん違うのでしょうね","I suppose Mayleaf and I experience time quite
differently, and the depth of our emotions varies
greatly.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,10
0,,"覚者さまでしたか
どうか、メイリーフにも一言お願いします","Are you an Arisen? Please give a word to Mayleaf
as well.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,11
0,,"顔には出しませんが
メイリーフもひどく怯えているのです
あの《滅びの渦》について、です","I won't show it on my face, but Mayleaf is also
terribly scared. It's about the 'Vortex of Ruin,'
you see.",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,12
0,,"メイリーフはすでに“一族”を失っています
これ以上恐ろしい思いをさせたくはないのに――","Mayleaf has already lost her 'family' and I don't
want to make her suffer anymore—",ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,13
0,,"任務の成功を
心よりお祈りしておりますわ",I wish you a successful mission.,ui\00_message\npc\base\n1003.gmd,\npc\n1003.arc,n1003.arc,14
0,,"君に一番フィットするスタイルは――
あァ、悩ましい！
可能性が多すぎる！","What style fits you the best— Ah, it's so
perplexing! There are too many possibilities!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,0
0,,"髪型からメイク、もっといろんなところまで
ボクの店では豊富なメニューを揃えてるよ
フフ、気になるかい――？","From hairstyle to makeup, and even more, We have
a wide range of menus in my shop. Hehe, are you
interested—?",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,1
0,,"人の好みは十人十色
きっと君にピッタリのスタイルがあるはずさ","People have different preferences.
There must be a style that suits you perfectly!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,2
0,,"オーケイ！　素敵に変身したいのは誰だい？
容姿のスタイリングは<COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>を頂くよ
声やポーンの口調、発言頻度の変更はサービスさ！
好きにチェンジしていくといいよ","Okay! Who wants a nice makeover?
I accept <COL b92828><UNTN GS></COL> <VALPRICE_PARLOR_GP>.
We'll change your voice, pawn tone,
and frequency of speech as part of our service!
Change it up as you like!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,3
0,,"やぁ、来てくれて嬉しいよ
今日はどうなりたいか言ってごらん
ボクが素敵に変身させてあげるからさ――","Hey, I'm glad you're here.
Tell me what you want to become today.
I'll transform you into something amazing...",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,4
0,,"オーケイ！　素敵に変身したいのは誰だい？
容姿のスタイリングは<COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>を頂くよ
今なら<COL b92828><UNTN TK></COL> <VAL PRICE_PARLOR_TK>でも支払いＯＫだよ！
声やポーンの口調、発言頻度の変更はサービスさ！
好きにチェンジしていくといいよ","Okay!　Who wants a makeover
for <COL b92828><UNTN GS></COL> <VAL PRICE_PARLOR_GP>?
You can also pay using <COL b92828><UNTN TK></COL> <VAL PRICE_PARLOR_TK> now!
We'll change your voice, pawn tone,
and frequency of speech as part of our service!
Change it up as you like!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,5
0,,"おや？　君はメインポーンと契約してないみたいだ
まずはリムストーンを集めて
白竜さまのところへいかないとね","Oh? It seems you haven't made a contract with a
main pawn yet. First, gather some Riftstone, and
then head to the White Dragon's place.",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,6
0,,"一度契約したポーンを生まれ変わらせたいなら
その時はボクが全力でサポートするからさ","If you want to transform the pawn you once
contracted with,
I will support you with all my might.",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,7
0,,"さあ、生まれ変わりたいのは誰だい？
<COL b92828><UNTN GS></COL> <VAL PRICE_REBORN_GP>を頂くけど
きっと満足させてみせるよ！","Who wants to be born again?
I'll take <COL b92828><UNTN GS></COL> <VAL PRICE_REBORN_GP>
but I'm sure I'll satisfy you!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,8
0,,"さあ、生まれ変わりたいのは誰だい？
ボクが全力でリボーンさせてあげよう――
お代は<COL b92828><UNTN GS></COL> <VAL PRICE_REBORN_GP>を頂くよ
今なら<COL b92828><UNTN TK></COL> <VAL PRICE_REBORN_TK>でも支払いＯＫだよ！","Now, who wants to be reborn?
I'll fully revitalize you and bring you into a new life—
The fee is <COL b92828><UNTN GS></COL> <VALPRICE_REBORN_GP>.
If you pay now, <COLb92828><UNTN TK></COL> <VAL PRICE_REBORN_TK>
is also acceptable!",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,9
0,,"おや、<COL b92828>男性か女性専用のアイテム</COL>を
装備しているから、生まれ変わることはできないかな
専用の装備をはずして、またおいでよ","Oh, I wonder if you can't be reborn because
you're equipped with <COL b92828>a male or female
exclusive item</COL>. Please take off the
exclusive equipment and come again.",ui\00_message\npc\base\n1004.gmd,\npc\n1004.arc,n1004.arc,10
0,,"何か素材が要り用ですか？
一通りは取り揃えてますよ","Do you need any materials? We have everything you
need.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,0
0,,"何か作るってんなら、素材がないと
話になりません
足りない物があれば見ていってください","If you want to create something, it's not
possible without materials. If you're missing
something, take a look and see if I have it.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,1
0,,"通常の基本素材のほかに、素材同士を加工した
合成素材ってのもありましてね
まぁ、一手間かかってるわけです","In addition to the basic materials, there are
also composite materials, which are processed from
other materials. Well, it takes a lot of time and
effort.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,2
0,,"素材の種類で言うと
インゴットなんかの《金属》、《布》や《糸》
なんかがそうですわ","When it comes to the types of materials, ingots
and such are ""metals,"" and things like ""cloth"" and
""thread"" are included.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,3
0,,"ご存知で？
素材は採取で取れるほか、魔物を倒すことで
手に入るものもあるんですよ","Do you know? Materials can be obtained by
gathering, and some can be obtained by defeating
monsters.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,4
0,,"どの辺りでどの素材がとれて、どんな敵が
出るかはテル村の覚者、アルフレドさんが
詳しいですよ
このハイデルでは","In this area, Tel Village's Arisen, Mr. Alfred,
is very knowledgeable about where and what
materials can be obtained, as well as the types of
enemies that appear.",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,5
0,,"いらっしゃいませ
どんな素材をお探しで？","Welcome. What kind of materials are you looking
for?",ui\00_message\npc\base\n1005.gmd,\npc\n1005.arc,n1005.arc,6
0,,"ランタン火種や癒しの薬は
多めに持っておくことをお勧めするぜ","I recommend keeping extra Lantern Kindling and
Healing Potions for healing purposes.",ui\00_message\npc\base\n1006.gmd,\npc\n1006.arc,n1006.arc,0
0,,"外へ出かけるなら準備を万全にな
備えあれば憂いなしってやつさ
採取道具の予備を忘れるなよ","If you are going outside, make sure to make
thorough preparations. It's true that if you are
prepared, you will have nothing to worry about.
Don't forget to bring backup collection tools.",ui\00_message\npc\base\n1006.gmd,\npc\n1006.arc,n1006.arc,1
0,,"最近はオークとの戦もごたついてるし
道具の需要も高くてな
流通が滞ったら大変だ","Recently, there have been frequent battles with
Orcs, and the demand for tools is also high. If
the distribution is disrupted, it will be a big
problem.",ui\00_message\npc\base\n1006.gmd,\npc\n1006.arc,n1006.arc,2
0,,"いらっしゃい
冒険の必需品なら当店で！","Welcome! If you need adventure essentials, come
to our store!",ui\00_message\npc\base\n1006.gmd,\npc\n1006.arc,n1006.arc,3
0,,"素材の中でも高値で取り引きされるのは
やっぱりデカイ魔物の牙や皮だな","Among the materials, what is traded at a high
price is, after all, the fangs and skin of large
enemies.",ui\00_message\npc\base\n1007.gmd,\npc\n1007.arc,n1007.arc,0
0,,"特に部位を狙って攻撃しないと
取れない素材が人気だよ
見つけたら即買いする人も多いしね","Especially popular are materials that can only be
obtained by targeting specific parts. Many people
even buy them immediately when they find them.",ui\00_message\npc\base\n1007.gmd,\npc\n1007.arc,n1007.arc,1
0,,"売りたい物や手に入れたい物があったら
気軽に相談してくださいよ！！","If you have something you'd like to sell or get,
feel free to talk to me!",ui\00_message\npc\base\n1007.gmd,\npc\n1007.arc,n1007.arc,2
0,,"いらっしゃい～！
掘り出し物は早い者勝ちだよ～！","Welcome~!
The early bird gets the worm!",ui\00_message\npc\base\n1007.gmd,\npc\n1007.arc,n1007.arc,3
0,,オーウェンのバザーにようこそ！,Welcome to Owen's Bazaar!,ui\00_message\npc\base\n1007.gmd,\npc\n1007.arc,n1007.arc,4
0,,"お探しのものが出品されてると
いいですね","It's good when the things you're looking for are
already being offered for sale.",ui\00_message\npc\base\n1008.gmd,\npc\n1008.arc,n1008.arc,0
0,,"バザーは品物との出会いと別れの場
あなたにとって不要になった品も
必要とする人は必ずいますよ","Bazaars are a place to meet and part with items.
Even if an item is no longer needed by you, there
is always someone who needs it!",ui\00_message\npc\base\n1008.gmd,\npc\n1008.arc,n1008.arc,1
0,,"私はただの出会いの仲介者
ほんの少しの手数料をいただくだけ","I am just a matchmaker for encounters, and I only
charge a small handling fee.",ui\00_message\npc\base\n1008.gmd,\npc\n1008.arc,n1008.arc,2
0,,"いらっしゃいませ
本日の品揃えをご覧くださいな",Welcome! Please have a look at today's selection.,ui\00_message\npc\base\n1008.gmd,\npc\n1008.arc,n1008.arc,3
0,,"寄ってらっしゃい見てらっしゃい！
思わぬお買い得品があるかもね","Come by and have a look!
You might find a bargain you didn't expect!",ui\00_message\npc\base\n1009.gmd,\npc\n1009.arc,n1009.arc,0
0,,"面白い品を手に入れたら
あたしの所に持ってきてね！","When you obtain an interesting item, please bring
it to me!",ui\00_message\npc\base\n1009.gmd,\npc\n1009.arc,n1009.arc,1
0,,"バザーなら、普通のお店じゃ
扱ってない品物だって手に入るんだから","In a bazaar, you can even get items that regular
stores don't carry.",ui\00_message\npc\base\n1009.gmd,\npc\n1009.arc,n1009.arc,2
0,,"こんにちは！
バザー品、見ていってね！","Hello!
Please take a look at the bazaar items!",ui\00_message\npc\base\n1009.gmd,\npc\n1009.arc,n1009.arc,3
0,,"道具の多くは、クラフトの
アイテム生産で作ることができる
ポーン持ちの覚者さんならな
すぐ手に入れたきゃ買ったほうが早いぞ","Most of the tools can be crafted through the
production of crafts. If you're an Arisen with a
Pawn, it is faster to buy it if you want to get it
quickly.",ui\00_message\npc\base\n1010.gmd,\npc\n1010.arc,n1010.arc,0
0,,"木材や鉱石の採取には、専用の道具が必要だ
なけりゃうちで揃えていきな","To collect wood and ore, you need special tools.
If you don't have them, we'll get them for you.",ui\00_message\npc\base\n1010.gmd,\npc\n1010.arc,n1010.arc,1
0,,"消耗品の予備には気をつけろよ
いざという時困るからな","Be careful to keep spare consumables. You'll be
in trouble if you run out.",ui\00_message\npc\base\n1010.gmd,\npc\n1010.arc,n1010.arc,2
0,,"いらっしゃい
各種薬にお守り、日用品も扱ってるぞ","Welcome. We offer various medicines, talismans,
and everyday items as well.",ui\00_message\npc\base\n1010.gmd,\npc\n1010.arc,n1010.arc,3
0,,"やぁ、君がいるクランの活躍は
聞いてるよ！","Hey, I've heard about the success of the clan
you're in!",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,0
0,,"さらに仲間との冒険が楽しくなるように
わたしからの贈り物だ
受け取っておくれ！","To make your adventures with your friends even
more enjoyable, here is my gift to you. Please
accept it!",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,1
0,,"《クラン》について聞きたけりゃ
何でも答えてあげよう
冒険がより華やかになること請け合いさ","If you want to ask me about Clans,
I'll be happy to answer any questions you have.
I'm sure your adventures will be more colorful
than ever.",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,2
0,,"同じ目的のもと、仲間と旅し共に歩む
うーん、素晴らしいじゃないか","Within alchemy, there are techniques that apply
the logic of the craft as skills for battle. It is
the art of generating, transforming, and
rearranging substances by using one's own life
force as a medium.",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,3
0,,"ここでは、《クラン》の設立・加入手続きや
入団の斡旋をしているよ
興味があるかい？","Here, we handle the establishment and joining
procedures of Clans, and also facilitate the
matchmaking for new members. Are you interested?",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,4
0,,"覚者さん、自身の情報は《覚者プロフィール》
でも確認できるんだよ","Arisen, you can check your own information in the
""Arisen Profile"".",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,5
0,,"仲間のプロフィールを見せてもらうのも
面白いんじゃないかな","It might be interesting to take a look at your
comrades' profiles.",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,6
0,,"仲間の人となり、強さ、旅の記録なんかも
垣間見れるからね","You'll get a glimpse of your friends'
personalities, their strength, and the record of
their journeys.",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,7
0,,"《クラン酒場》へようこそ！
何かご用かな？","Welcome to The Clan Tavern!
What can I do for you?",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,8
0,,"そうそう、覚者さんにも伝えとかないと！
今回、《クラン》の仲間と使える
《クラン拠点》を手配したんだ
――なんて、もう知っていたかな？","Yeah, that's right! I should tell you as well!
This time, I've arranged for a 《Clan Base》that you
can use with your 《Clan》 friends.
--Did you already know about it?",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,9
0,,"覚者さんもぜひ使ってみておくれ
仲間だけでワイワイやるのも楽しそうだろ？","Arisen, please give it a try as well. It seems
fun to do it together with friends, isn't it?",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,10
0,,"《クラン酒場》へようこそ！
大変な時こそ、助け合う仲間が必要じゃないか？","Welcome to the Clan Tavern! In times of trouble,
don't we all need friends to help each other out?",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,11
0,,"《滅びの渦》に《黒剣》、《黒竜》ね――
この酒場にいるといろいろな噂を聞くが
これほどまでに“ただの噂”であってほしいと
願ったことはないよ","In the ""Vortex of Ruin,"" there is the ""Black
Sword"" and the ""Black Dragon""... When you are in
this tavern, you hear various rumors, But I have
never wished for them to be more than ""just
rumors.""",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,12
0,,"まいったな、悩み深き青少年じゃあるまいし
この年になって「明日が来るか」なんて
考えることになるとはね","I'm at a loss, I'm not a deeply troubled youth.
It's surprising to start thinking about whether
""tomorrow will come"" at this age.",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,13
0,,"仲間と共にある喜びを
少しでも広められたなら――","If even a little joy could be spread together
with comrades—",ui\00_message\npc\base\n1011.gmd,\npc\n1011.arc,n1011.arc,14
