2,TUTORIAL_STEP_632,"＜マンドラゴラの進化＞

マンドラゴラを育成する際に
選択する《肥料》の内容によって
マンドラゴラが進化し、姿を変えることがあります

また、現在のマンドラゴラの種類を
一度発見した種類に任意で変更することもできます
ただし、""何の種類から育成するか""というのは
進化に影響するため、育成の際には注意しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step364.gmd,\tguide\tutorial_guide_364.arc,tutorial_guide_364.arc,2
0,HISTORY_STEP_116,"　未だ記憶に新しいフィンダムの竜を巡る事件同様ま
ず、空に異変が起こった。突如降り出したのは雨なら
ぬ、紅蓮の火球だった。炎が大地を焼き、民衆は逃げ
惑った

　次に、神殿が襲われた。巨大な目玉が中空に浮か
び、声が殿中に響いた。そして目玉は白竜を愚弄した
のだ。我が脚はすくみ、舌は渇いて悲鳴を上げること
もできなかった

　最初に動き始めたのはやはり覚者たちであった。さ
すがと言わねばなるまい。しかし声は意に介さず、４
名の精鋭覚者たちを連れて姿を消した

　レスタニアは平穏を取り戻したが、行方の知れない
覚者たちの安否は不明のままに無為な夜が過ぎ去って
いった

　やがて彼らは戻り、無事を喜んだのだが、もたらさ
れた報告には驚きと不安を禁じえない。覚者たちは住
民たちがアッカーシェランと呼ぶ大陸に連れ込まれて
いたのだ

　アッカーシェランは戦と絶望に覆われた世界で人々
は""悪しき竜""との戦いに明け暮れているらしい。公
式の記録に残すには覚者たちの話のさらなる吟味が必
要だ。段を改めて記すこととする","　Similar to the events concerning the new
dragon in Phindym, a phenomenon occured in
the sky. What suddenly came falling out of the
sky was not rain but crimson fire. Flames
scorched the land, and the populace fled.
　Next, the temple was attacked. A massive
eyeball was floating in the sky, and its voice
rang throughout the temple. The Eye mocked
the White Dragon. My legs were frozen, and I
could not even let out a scream.
　The Arisens began to move immediately. As
expected, I must say. However, four elite Arisen
were abducted, leaving no trace.
　Lestania had restored peace, but with the
vanished Arisen's location unknown, we could
do nothing through the night.
　They eventually returned safely, however I
couldn't supress my shock and fear from their
report. The Arisen were brought to a land the
people called Acre Selund.
　Acre Selund is a land covered in war and
despair, the people are in constant struggle
with the ""Evil Dragon"". Further notes recquire
additional inspection of the Arisens story.
I'll write more at a later time.",ui\00_message\history\001\q00030010.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_102,"　フィンダムに到着した覚者たちは、早速拠点を定め
活動を開始した

　かの大地と命を育んでいるのは""芯なる樹""を中心
とする竜力の浄化と循環の構造だ。その機能が失われ
大陸全体に汚れた竜力が巡るようになってしまったら
しい

　原因がわかっているのであれば、解法も自ずと見え
てくるはずだ

　フィンダムにはわたしが最も信頼する覚者とその盟
友たちを派遣した。あの者たちなら、期待以上の成果
を持ち帰ってくれるだろう",,ui\00_message\history\001\q00020150.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_110,"　葉脈の侵食は想定を遥かに超えて進んでおり、用意
していた原始の雫では足りないことが判明。原始の雫
の入手が難しいことから、万事休すと思われたが、状
況に対処する精神を手に入れたセシリーたちは、さら
なる原始の雫の入手に故郷の未来を賭けることにした

　関係者が努力、尽力した結果、原始の雫は集まった
が、またロイグが現れた。実際に戦ったものの話によ
ると、ロイグは黒騎士に意識を乗っ取られた状態で、
まるで捨て駒のように使われたそうだ

　思えば哀れな男だ。せめてわたしだけでも、彼の心
情に寄り添ってやろうと思う

　さて、こうして""芯なる樹""の治療は開始されたわ
けだが、精霊竜の治療は、悲しいかな、間に合わなか
ったようだ。これにより覚者たちは重い責務を背負う
ことになった。こればかりは代わってやることもでき
ないし、ねぎらいの言葉も空々しく聞こえることだろ
う",,ui\00_message\history\001\q00020230.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_120,"　得られるまでは常に答えを求めねばならない疑問が
ある。""なぜ悪しき竜は覚者たちを呼んだのか""もし
こちらの覚者たちが行かなければアッカーシェランは
今頃は、完全に悪しき竜の軍門にくだっていたことは
想像に難くない

　事実、覚者たちが状況を知らされていなかったアッ
カーシェランの王都は陥落したとのこと。こうなって
くると悪しき竜の意図はまったくもって不明になる

　王子の現状についても記しておこう。ネド王子は有
名な盗賊と行動をともにしているらしくその行方を知
るためには、盗賊どもとの交渉が必要とのこと。当然
だが、王家側と盗賊の間には遺恨と確執があり、こと
はそう簡単ではないようだ

　また、解放軍増強のためにイェルハルドなる人物の
協力を求めたが、王子の不在を理由に断られたと聞く

　メイロワ将軍、盗賊ども、イェルハルドなる領主も
目先ではなく、もっと先の未来を見据えるべきであ
る。もっともこれは、言うは易く行うは難しの最たる
ものだ"," I still have one question lingering
in my mind. ""Why did the Wicked Dragon
summon our Arisen?"" If he hadn't then
Acre Selund would be completely under
the control of the Wicked Dragon's
forces by now.
 The Arisen would not have been aware
of the fall of the capital of Acre Selund.
The intentions of the Wicked Dragon would
have been completely unknown.
 Concerning the prince's current situation,
it seems he is currently with some
notorious bandits. In order to find him
we will need to negotiate with them,
however it may prove difficult as there
is some animosity between the bandits
and the royal family.
 In order to bolster the Liberation Army's
forces we sought cooperation from a man
named Gerhard, however he refused to listen
due to the prince's absence.
 General Meirova, the bandits, and even
Gerhard must not be shortsighted, and
should look towards the future. This is,
however, easier said than done.",ui\00_message\history\001\q00030050.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_117,"　アッカーシェランに渡った覚者たちが無事に帰還す
ることができたのは、ひとりの覚者の勇敢な行動のお
かげだ。彼は仲間たちを帰すために自らが人質になる
ことを望んだのだ

　その覚者の名はエリオット。ここに記し、その献身
を讃えよう。もちろん、我々は彼を見捨てるようなこ
とはしない。今現在、エリオットは仲間と行動をとも
にしている

　さて、アッカーシェランの状況である。かの地は、
元々は、火竜の大陸であった。そこに""黒い竜""が現
れ、火竜を襲った。民たちの祈りは届かず、火竜は敗
れ、代わりに""悪しき竜""がその地位を取って代わっ
た

　""悪しき竜""はアッカーシェランのオークどもを配
下に収めると、人間たちの領分を侵し始めた。人間た
ちも応戦したが竜とオークは強く敗走を重ねるだけ。
戦意を失った者たちは軍を離れ、今は解放軍を名乗る
一派が絶望的な戦いを続けているとのことだ

　さて、我々が選ぶべき道は。今はまだ、道が何本あ
るのかさえもわからない","　The Arisen that traveled to Acre Selund
safely returned, thanks to the brave efforts
of one particular Arisen. He offered himself
as a hostage so that his comrades could return.
 That Arisens name was Elliot. I am honoring
his dedication in these logs. Naturally, we 
would never abandon him, he has been safely
reunited with his comrades.
　Back to the matter of Acre Selund. It was
originally the Fire Dragon's continent, until
the Black Dragon appeared and attacked the
Fire Dragon. The Fire Dragon was defeated and
the Wicked Dragon took control of the land.
　The Wicked Dragon took control of the Orcs of
Acre Selund and begin to conquer the human's
territory. The humans fought back, however they
were no match against the combined forces of
the orcs and a dragon.
Those who lost the will to fight abandoned the
military, and now those that call themselves
the Liberation Army are continuing to fight
a losing battle.
　Now, what path should we choose? We still
don't even know how many paths there are.",ui\00_message\history\001\q00030020.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_126,"　悪しき竜の竜力はネド王子が継承可能であることが
確認された。これは、もし仮に、解放軍なり我が覚者
が""悪しき竜""を倒したとしても、アッカーシェラン
大陸は竜と竜力を失わずにすむということを意味して
いる

　アッカー王家に伝わる秘策を持ってすれば継承は可
能とのことなので、竜力の行方に関してはひと安心と
いうところだろうか

　さて、""悪しき竜""討伐のために、解放軍と覚者た
ちはまず、展望城なる城を攻め落とすことを最優先課
題とし、現在は城に詰めるオークどもを城壁の外に引
き寄せる作戦を展開中だ

　オークに陽動作戦は有効だ。かつて王家の威光の象
徴だった城を奪回することができれば、民心に与える
前向きな影響も大きい

　城、そして秘策のために、彼らの奮闘を期待しよう"," It has been confirmed that Prince Ned
can inherit the Dragon Force from the
Wicked Dragon. This means that if the
arisen can defeat the Wicked Dragon,
than Acre Selund can still keep its
Dragon and Dragon Force.
　If we enact the plan passed down through
the Acre royal family, then inheriting the
Dragon Force should be possible. This is
one matter that has finally been settled.
 Now, in order to defeat the Wicked Dragon,
the Liberation Army and the arisen are
working on taking back Lookout Castle.
Currently they are drawing out the orcs
occupying the castle outside of the castle
walls.
 Diversionary tactics are effective on
orcs. If we can take back the castle that
was once a symbol of the majesty of the
royal family, it should have a positive
affect on the morale of the people.
 I hope for a good outcome from the battle,
for the sake of the castle and the plan.",ui\00_message\history\001\q00030110.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,,"突如レスタニアの沖合に出現したフィンダム
大陸の一部。レスタニアに出現した侵食魔も
ここから飛来しており、この絶海の孤島が
""侵食""という脅威に対抗するための手がかりを
秘めていると予測される",,ui\00_message\loading\loading_message_013.gmd,\ui\00_message\loading\loading_message_013.arc,loading_message_013.arc,0
0,,"600年ほど前に建造された砦
アッカー家が並み居る地方豪族を倒して
大陸統一を果たした後に、対オーク用に強化されて
現在に至る。長く役目を果たしていたが""悪しき竜""
出現直後にオーク軍に占拠された",,ui\00_message\loading\loading_message_018.gmd,\ui\00_message\loading\loading_message_018.arc,loading_message_018.arc,0
0,,"かつては蛮族の地と呼ばれた南部地方に睨みを
きかせる要衝として建造された
アッカーシェラン大陸ではメガド離宮、王都メガドに
次いで古い建造物。城主はアッカー家の当主だが
実質的な管理者である""城番""は兵士が就くことが
できる最高位とされている",,ui\00_message\loading\loading_message_019.gmd,\ui\00_message\loading\loading_message_019.arc,loading_message_019.arc,0
0,,"アッカー家が南西方面からの敵を迎え撃つために
建造した砦。""悪しき竜""が現れてからは魔軍の拠点
として使われている。オークたちが西方で集めた
食料や物資の集積場と考えられており、周辺には
防衛点が点在している",,ui\00_message\loading\loading_message_019.gmd,\ui\00_message\loading\loading_message_019.arc,loading_message_019.arc,2
0,,"アッカーシェラン大陸の南部にアジトを構え
定住しつつ活動するベルタ盗賊団とは異なり
通称""北の盗賊""と呼ばれる彼らは、一定期間ごとに
アジトを変えて活動している。その姿勢からも
わかる通り、警戒心が強く、自らの存在を徹底的に
隠す傾向にある",,ui\00_message\loading\loading_message_021.gmd,\ui\00_message\loading\loading_message_021.arc,loading_message_021.arc,0
0,,"""メルゴダの深淵""まで
ズールの命を持って来いって",,ui\00_message\event\st0201\ev075.gmd,\event\st0201\st0201ev075.arc,st0201ev075.arc,12
0,,"""竜王の指輪""――
その魔器の名を聞いたことがあるか？",,ui\00_message\event\st0201\ev103.gmd,\event\st0201\st0201ev103.arc,st0201ev103.arc,1
0,,"指輪にかつて力を注がれた３つの地
""竜力の渦""と呼ばれる場所を",,ui\00_message\event\st0201\ev103.gmd,\event\st0201\st0201ev103.arc,st0201ev103.arc,7
0,,"あれは今、""ゲート""と呼ばれている",,ui\00_message\event\st0201\ev155.gmd,\event\st0201\st0201ev155.arc,st0201ev155.arc,4
0,,"その""ゲート""を通り、忌々しい侵食魔どもが
相も変わらず飛んでくる",,ui\00_message\event\st0201\ev155.gmd,\event\st0201\st0201ev155.arc,st0201ev155.arc,5
0,,"フィンダムの各族長の結託により
""精霊の地""の封印が解かれたようだ",,ui\00_message\event\st0201\ev170.gmd,\event\st0201\st0201ev170.arc,st0201ev170.arc,2
