#Index,ArcName,ArcPath,GmdPath,Key,MsgEn,MsgJp,ReadIndex
83,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_89,Rare Item Appraisal,レアアイテムの鑑定,83
227,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_400,Rare Item Appraisal,レアアイテムの鑑定,227
152,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0112ev010,"Leo, disperse",レオ、散る,152
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,"If I could talk to the person Leo is hiding with, I would probably understand more. But right now, it's more about defeating the Corruption. Seriously, it's one thing after another—","レオが匿っているという人と話せれば
もっと色々と分かるのだろうけど
今はそれよりも侵食魔退治だね
まったく、次から次へと――",69
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Leo seems to be having trouble--,レオが悩んでいるようだが――,29
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,Leo was staring at The White Dragon. He seemed to be pondering—,"レオが白竜様を見つめていました
思い詰めているようでしたが――",27
128,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0403ev025,Reunion with Leo,レオとの再会,128
322,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st3111ev005,Reunion with Leo,レオとの再会,322
330,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st3500ev005,Farewell to Leo,レオとの別れ,330
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Did you see Leo? Tell him I was worried.,"レオとは会えたか？
わたしが心配していたと伝えてくれ",54
139,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0940ev000,Encounter with demons at Leo's hideout,レオのアジトにて魔物と遭遇,139
88,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0418ev030,Leo's Coalition,レオの加勢,88
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"No sign of Leo, but he'll be back soon.",レオの姿が見えないがじきに戻るだろう,56
145,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev145,Leo's Inner Thoughts,レオの心の内,145
17,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev040,Leo's problems,レオの悩み,17
230,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev155,Leo's legacy,レオの残せし物,230
329,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st3500ev000,Leo's Determination,レオの覚悟,329
140,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0940ev005,Leo's Welcome,レオの迎え,140
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"Is Leo here yet? We need to discuss future plans and how to handle Iris. If you see him, tell him to come here immediately.","レオはまだか？
今後のこととイリスの処遇を相談せねばならん
見かけたら、すぐここへ来るように言ってくれ",47
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Leo didn't say anything?,レオは何か言ってこないのか？,67
41,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0572ev005,Leo Escapes,レオ逃亡,41
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,A new friend joins the resistance!,レジスタンスに新たな仲間が加わった！,103
0,game_common.arc,\game_common.arc,ui\00_message\common\field_area_name.gmd,FIELD_AREA_INFO_1,Lestania,レスタニア,0
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,Lestania's fate was on the brink of exhaustion—Ahaha—My legs are trembling now.,"レスタニアの命運は尽きる寸前だった――
あはは――今になって脚が震えるよ",133
0,menu.arc,\menu.arc,ui\00_message\event\st0101\ev070.gmd,,will stand on the grounds of Lestania.,レスタニアの大地に立とうとしていた,41
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,The future of Lestania depends on your actions,"レスタニアの未来は文字どおり
おまえたちの活躍にかかっている",131
75,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_165,Situation in Lestania,レスタニアの状況,75
124,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev130,Lord Arisen of Lestania,レスタニアの覚者,124
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,Lestania is a peaceful place. How about taking a walk for a change of mood?,"レスタニアは平和なものさ
気分転換に散歩でもどうだい？",120
111,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev100,The shadow that covers Lestania,レスタニアを覆う影,111
11,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_40,Lestania News,レスタニアニュース,11
14,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_17,Lestania News,レスタニアニュース,14
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,The charts of all of Lestania are to be gathered here in this temple. I'll be poring over them with the sailors.,"レスタニア中の海図がこの神殿に
集まることになっているんだ
船乗りたちと一緒に、その海図とにらめっこさ",60
125,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_252,Lestania: Prologue,レスタニア序節　到達,125
128,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_257,Lestania: Section III,レスタニア第三節　到達,128
126,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_253,Lestania: Section II,レスタニア第二節　到達,126
4,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\weather_forecast.gmd,game_time_format,Lestania (GT) %02d:%02d,レスタニア（ＧＴ）　%02d:%02d,4
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,There is a lever,レバーがある,0
31,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_level,Level,レベル,31
101,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unitname_rp,Rental Point,レンタルポイント,101
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,"I hope Loeg gets better soon. Well, it's not so much for Loeg's sake but rather for quite selfish reasons.","ロイグが早くよくなることを祈るよ
まあ、ロイグのためというよりは
かなり利己的な理由だけどね",74
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Go and defeat the leader of the Arch-Corruption,"ロイグとセシリーの記憶合わせが
不調に終わってから
嫌な予感しかしないのだ",77
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"I heard about Loeg
It is truly regrettable but - -","ロイグのことは聞いた
なんとも無念ではあるが――",95
167,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0120ev020,Loeg's Revenge,ロイグの復讐,167
142,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0213ev010,Loeg's gratitude,ロイグの感謝,142
141,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0213ev005,Loeg's disease,ロイグの病気,141
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,If Loeg's illness is what I think it is he must be in a lot of pain I'm thinking of getting involved personally.,"ロイグの病気がわたしの知るものであれば
相当苦しいはずだ
早く助けてやりたいものだな",75
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,"Loeg did not have a favorable opinion of the Gearóid tribal leaders. No, it's more like he held a grudge against them, I guess?","ロイグはガラダ族長たちのことを
快く思っていなかった
いや、逆恨みしていたという感じかな？",92
129,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev135,Loeg's appearance,ロイグ登場,129
168,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0120ev025,Loeg Escapes,ロイグ逃亡,168
37,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_42,Login Stamp,ログインスタンプ,37
106,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_229,Pawn Rescue,ロストポーンの救出,106
5,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\weather_forecast.gmd,local_time_format,Local (LT) %02d:%02d,ローカル　（ＬＴ）　%02d:%02d,5
10,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_CHOICE_LOAD,Load,ロード,10
38,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_PC_LOAD_FINISH,Loading Complete,ロードが終了しました,38
20,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_ERROR_LOAD_NG_DATA,Loaded edit data cannot be used because it is corrupted,"ロードしたエディットデータは
破損しているため使用できません",20
22,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_ERROR_LOAD_NG_SEX,The loaded edit data is different from the gender set and cannot be used,"ロードしたエディットデータは
設定している性別と異なるため
使用できません",22
21,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_LOAD_OVERWRITE_AT,"Loaded edit data cannot be used
because it contains items that cannot be set","ロードしたエディットデータは
設定できない項目が含まれているため
使用できません",21
19,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_LOAD_OVERWRITE,Are you sure you wish to apply the loaded edit information to your current model?,"ロードしたエディット情報を
今のモデルに
適用してもよろしいですか？",19
37,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_PC_LOADING,"Loading
Do not turn off the power to the PC","ロードしています
PC本体の電源を
切らないでください",37
27,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_PC_SAVEDATA_LOADWORD,Please select the slot to load,ロードするスロットを選択してください,27
48,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_PC_CANCEL_LOADDATA,Are you sure you want to cancel the load?,ロードをキャンセルしますか？,48
92,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_99,Wild Hunt,ワイルドハント,92
258,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_437,Wild Hunt: Basics,ワイルドハント：基本,258
259,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_438,Wild Hunt: Additional Notes,ワイルドハント：追記,259
12,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_42,World Quests,ワールドクエスト,12
108,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_231,Purchasing World Quest Information,ワールドクエストの情報購入,108
109,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_232,Reap Rewards for the World Quest,ワールドクエストの繰り返し報酬,109
97,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev013,World Quests unlocked,ワールドクエスト解放,97
19,game_common.arc,\game_common.arc,ui\00_message\common\order_condition.gmd,ORDER_CONDITION_1015,"Clear World Quest ""<QCND 0>""",ワールドクエスト＜<QCND 0>＞をクリア,19
98,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0400ev013,Vanessa's arrival,ヴァネッサ登場,98
117,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_nakaten,・,・,117
193,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_division_01,(Avatar),・分身体,193
194,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_division_02,(Avatar 1),・分身体Ⅰ,194
195,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_division_03,(Avatar 2),・分身体Ⅱ,195
107,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_erosion_03,(Critical),・危険,107
123,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_erosion_04,(Ruin),・崩化,123
140,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_armed_03,(Supreme Armor),・神装,140
105,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_erosion_01,(Slight),・軽度,105
138,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_armed_01,(Light Armor),・軽装,138
106,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_erosion_02,(Severe),・重度,106
139,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_enemy_transform_armed_02,(Heavy Armor),・重装,139
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"Please take only one
person or pawn.","一人、またはポーンのみを連れて
訪れてください",19
83,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0200ev005,To become a full-fledged Arisen,一人前の覚者になるために,83
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,I'll show you I can be useful!,一層お役に立ってみせます！,13
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"I aim to be the number one retainer, Master Arisen!",一番の家来を目指します、覚者さま！,4
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,It's not an easy place to get around.,一筋縄じゃあ、いかなさそうな場所ですね,149
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,I'm looking forward to our adventure together! I'm so excited!,一緒に冒険、楽しみです！　わくわくするなぁ,2
89,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\pawn_cultivation.gmd,pawn_growtalk_choice_049,Increase,上げる,89
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,"I think it went well, but...",上出来だったと思いますがね,8
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,I hope I can handle it well.,上手く扱えるといいんですけど,66
90,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\pawn_cultivation.gmd,pawn_growtalk_choice_050,Decrease,下げる,90
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,I hope everyone in the city below can live in peace. Please do help us to do so.,"下の街の皆さんが安心して暮らせるように
どうかよろしくお願いしますね",34
130,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev140,Ominous warning,不吉な警告,130
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,This feeling of mixed anxiety and anticipation—It's hard to explain.,"不安と期待が入り交じるこの気持ち――
説明が難しいね",6
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,It is sealed with a mysterious force.,不思議な力で封印されている,11
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"It's creepy, but if you're with an Arisen――",不気味だけど、覚者さまと一緒なら――,149
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"Even on a spooky island, the brilliance of the squire remains the same","不気味な島にあっても、
主従の輝きは変わりません",148
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Arisen! Inaction――Inability to――,不覚！　行動――不能に――,25
9,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_38,NPCs,世界の住人,9
52,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_121,Exploring the World,世界の探索,52
0,game_common.arc,\game_common.arc,ui\00_message\npc_talk\talk_item.gmd,NPC_TALK_ITEM_1,Chat,世間話,0
7,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\pawn_cultivation.gmd,pawn_cultivation_element_1_1,Medium,中型敵,7
39,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_4A0_5_dialog_button,suspension,中止,39
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm004.gmd,,"Lord, you need to purchase ""Pawn Expedition"" from the clan store to explore that spot.","主、スポット探索は
クランショップから≪ポーン遠征隊≫を
購入する必要がある",0
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,The Lord has always taken care of me.,主がいつもお世話になっています,136
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,My days of following the Lord have improved my communication skills.,"主に従う日々により
私の意思疎通力が向上した",76
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,You are a friend of the Lord. We have been waiting for you.,主のご友人ですね、お待ちしていました,137
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Release techniques that support the master,主のため、支援となる技を放つ,98
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"For the Lord's sake, aim to reduce the enemy's ability",主のため、敵能力の低下を狙う,99
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Crisis, rescuing the Master",主の危機を救出,89
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Prioritize rescuing the master,主の救出を優先,88
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Confirmation that the Lord is safe.,主の無事を確認,80
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Tactical training to follow the Lord's idea.,主の考えに沿うべく、戦術育成を,135
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,The Lord has completed the training - Report to the Job Master,主は修練を完了――ジョブマスターへの報告を,127
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I'll wait here while you rest.",主よ、お休みの間ここに待機していよう,55
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, what do you want here?",主よ、ここに何をお望みか,148
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I'm back from exploring the area.",主よ、ただいまエリア探索より帰還,58
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I sense a presence in the garden.",主よ、庭に気配を感知,61
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I have come up with a new Special Skill",主よ、新たな特技を閃いた,123
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, what is your purpose today?",主よ、本日の目的は如何に,69
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm004.gmd,,"Lord, I've already dispatched a spot search today. I can't join the search.","主よ、本日は既にスポット探索派遣済みの様子
探索には参加できない",3
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I suggest a quick search of the area.",主よ、速やかに周辺の探索を勧める,130
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"Lord, I have been away for a long time, and I have been anxious--",主よ、長き留守、憂慮していた――,81
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm005.gmd,,"My Lord -- As per your earlier order, I have searched <VAL SPOT> for this treasure that I found along the way -- though I paid a bit of a price to obtain it -- as an achievement. Please accept it.","主殿――先のご命令通り
《<VAL SPOT>》探索を行いました
道中にて発見したこの宝物――少々入手に代償を
払いましたが――成果としてお受け取りください",11
135,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev135,Long-awaited major victory,久しぶりの大勝利,135
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Understood.,了解した,47
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,Got it!,了解っ！,48
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,Roger that!,了解です！,48
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,Copy!,了解！,138
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,Encounter with an unexpected opponent,予期せぬ相手に遭遇,133
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,"We hope for a world without strife, but our hands are stained with the blood of war - a vain thing!","争いのない世を望みながらも、我らの手は
戦の血で汚れていく――虚しきことです",8
287,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st1103ev005,The whole story,事の顛末,287
73,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0410ev000,The Ruined city of Mergoda,亡都メルゴダ,73
0,menu.arc,\menu.arc,ui\00_message\event\st0101\ev070.gmd,,"The people then gathered
around the injured dragon",人々は傷ついた白竜の周囲に集い,26
0,menu.arc,\menu.arc,ui\00_message\event\st0101\ev070.gmd,,"its people were born,",人々は生まれ,5
0,menu.arc,\menu.arc,ui\00_message\event\st0101\ev070.gmd,,"Though the people breathed
sighs of relief at its triumph,",人々は胸を撫で下ろしたが――,20
0,menu.arc,\menu.arc,ui\00_message\event\st0101\ev070.gmd,,"its people grew in wisdom enough to try
and seek overcoming death itself.","人の叡智は生と死の理すら
乗り越えようとしていた",9
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,Humans are weak—that is why we weave together and gather our strength.,"人は弱きもの――それゆえ
その力を紡ぎ、束ねんとするのです",6
0,n0001.arc,\npc\n0001.arc,ui\00_message\npc\base\n0001.gmd,,One may appear to be a servant of the dragon and the earth.,人は竜と大地の下僕のように思えるかもしれない,57
0,n0007.arc,\npc\n0007.arc,ui\00_message\npc\base\n0007.gmd,,"We must fight even against enemies beyond human understanding.
That's what knighthood is all about!","人智を超えた敵であろうと、我らは戦わねばならない
それが騎士というものだ",8
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,You don't have time to worry about being seen--,人目を気にしている場合ではないか――,35
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,We are here to help you now!,今お助けします！,87
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,"Do it now, Arisen!",今です、覚者さま！,31
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,Now! Voila!,今です！　ほらっ！！,31
55,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\pawn_cultivation.gmd,pawn_growtalk_choice_040,Fine as it is now,今のままでいい,55
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,Joseph is currently a bundle of suspicion. It's not surprising no matter what he says.,"今のジョゼフ様は猜疑心の塊だよ
何を言い出しても驚かないことだね",117
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,Joseph is currently a bundle of suspicion. It's not surprising no matter what he says.,"今のジョゼフ様は猜疑心の塊だよ
何を言い出しても驚かないことだね",118
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Eliminating the core should disperse the Corruption demons.,"今は――
セシリーを疎ましく思ったことを恥じて
回復を祈るばかりだ",78
58,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_3A0_4_err01,Cannot be changed now.,今は変更できません,58
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,I think it's best to focus on the battle to recapture the Royal Capital with the Liberation Army.,"今は解放軍と一緒に王都奪回の戦いに
専念するのがいいと思うよ",126
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,It seems to have lost the power to teleport...,今は転移の力を失っているようだ――,89
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"I will show you a different kind of work, Master.",今までとは一味違う働きをお見せするわ、マスター,66
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,I would like to see him again and hear his true intentions.,今一度会い、真意を聞いてみたいものだ,94
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,This time exploring the area - my talent is frightening!,今回のエリア探索――我が才能が恐ろしい！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,We achieved very good results in this area exploration!,今回のエリア探索、とっても良い成果を上げられたんですよ！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,We've had very good results exploring the area this time!,今回のエリア探索、とても良い成果を上げられたのよ！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,We achieved very good results in this area exploration!,今回のエリア探索、中々良い成果を上げられました！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,We've had very good results exploring the area this time!,今回のエリア探索は、とても良い成果を上げることができました！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,I am confident in the results of this area exploration!,今回のエリア探索成果――、 自信があります！,59
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,It was an honor to accompany you on this trip as well!,今回の旅も、お供できて光栄でした！,82
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,I enjoyed this trip as well!,今回の旅も楽しかったですね！,83
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,"If I were to go on this investigation, I would have been able to compare it to the last time—but I don't get listened to at all—sigh.","今度の調査だって僕が行けば前回との
比較ができたのに――
意見も全然聞いてもらえないし――はぁ",41
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,Will this continue to happen in the future—?,今後もこのようなことが起こるのでしょうか――,33
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,Where shall I accompany you today?,今日はどこにお供しましょう？,68
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm008.gmd,,"Where should we go exploring today, Master?","今日はどこへ探索に行けば
いいのかしら、マスター？",2
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,I have a hair style suggestion for you today!,今日はぼく、覚者さまに髪型のご提案があるんです！,77
