"6","q60318010_00_3236","<NPC 2953>から魔軍の襲撃計画について聞く","Report to Angelo","ui\00_message\quest_info\q60318010_00.gmd","\quest\q60318010.arc","q60318010.arc","6"
"0","","“痕跡”を辿っていけば、必ずヤツはそこにいる
だが――さっきヘマしたお陰でケガをしちまってな
重傷ってわけじゃないが、素早く動けそうにない
俺の代わりに魔物を追ってくれないか？","“痕跡”を辿っていけば、必ずヤツはそこにいる
だが――さっきヘマしたお陰でケガをしちまってな
重傷ってわけじゃないが、素早く動けそうにない
俺の代わりに魔物を追ってくれないか？","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","2"
"0","","追跡を開始する","追跡を開始する","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","3"
"0","","――少し待ってほしい","――少し待ってほしい","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","4"
"0","","“痕跡”を辿っていけば、必ずヤツはそこにいる
すまないが、俺の代わりに追ってくれ","“痕跡”を辿っていけば、必ずヤツはそこにいる
すまないが、俺の代わりに追ってくれ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","5"
"0","","時間をかけすぎると相手が気付く可能性がある
大胆かつ慎重に――よろしく頼むぜ","時間をかけすぎると相手が気付く可能性がある
大胆かつ慎重に――よろしく頼むぜ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","6"
"0","","さすが覚者さんだな！
あんたに頼んでよかったぜ
これで魔物が集まりやすい場所も分かったし
メガドシスの警備事情も一歩前進だな","さすが覚者さんだな！
あんたに頼んでよかったぜ
これで魔物が集まりやすい場所も分かったし
メガドシスの警備事情も一歩前進だな","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","7"
"0","","さあ、追跡だ――相手に気付かれる前に見つけちまってくれ","さあ、追跡だ――相手に気付かれる前に見つけちまってくれ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","8"
"0","","相手の動きが少し変わったな――ちょいと急いだ方がいいんじゃないか","相手の動きが少し変わったな――ちょいと急いだ方がいいんじゃないか","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","9"
"0","","完全にバレちまったなこりゃ――やり直しだ","完全にバレちまったなこりゃ――やり直しだ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","10"
"0","","魔物がいそうな場所の目星は大体ついてる
地図に印をつけておくから、そこを当たってみてくれ","魔物がいそうな場所の目星は大体ついてる
地図に印をつけておくから、そこを当たってみてくれ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","11"
"0","","あんまり時間をかけすぎると
相手が気付く可能性があるからな
時間をかけすぎないようによろしく頼むぜ","あんまり時間をかけすぎると
相手が気付く可能性があるからな
時間をかけすぎないようによろしく頼むぜ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","12"
"0","","ああ、少し特殊な任務だからな
しっかり準備してから
また声をかけてくれ","ああ、少し特殊な任務だからな
しっかり準備してから
また声をかけてくれ","ui\00_message\quest\q60320003.gmd","\quest\q60320003.arc","q60320003.arc","13"
"0","","――敵の痕跡を発見した！","――敵の痕跡を発見した！","ui\00_message\examine_message\quest\quest_examine_q60320003.gmd","\quest\q60320003.arc","q60320003.arc","0"
"0","","――敵の痕跡を見失った！","――敵の痕跡を見失った！","ui\00_message\examine_message\quest\quest_examine_q60320003.gmd","\quest\q60320003.arc","q60320003.arc","1"
"0","","――敵の気配を発見した！出現場所へ！","――敵の気配を発見した！出現場所へ！","ui\00_message\examine_message\quest\quest_examine_q60320003.gmd","\quest\q60320003.arc","q60320003.arc","2"
"0","","――敵の痕跡ではなかった！他を探そう！","――敵の痕跡ではなかった！他を探そう！","ui\00_message\examine_message\quest\quest_examine_q60320003.gmd","\quest\q60320003.arc","q60320003.arc","3"
"0","","あの、覚者さま！
急ぎのご報告があるんです
解放軍の方からの伝言が――！","あの、覚者さま！
急ぎのご報告があるんです
解放軍の方からの伝言が――！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","0"
"0","","ここ数日、どうにも魔物たちの動きが不穏だという
報告が各地の兵士から寄せられていたらしく――
そこで、数人の兵士がフィールドに出て
様子を探っていたそうなのですが！","ここ数日、どうにも魔物たちの動きが不穏だという
報告が各地の兵士から寄せられていたらしく――
そこで、数人の兵士がフィールドに出て
様子を探っていたそうなのですが！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","1"
"0","","なんと、予想よりも早くに魔軍が動きだし
フィールドに出ていた方々が
魔物と交戦して食い止めている状態です！","なんと、予想よりも早くに魔軍が動きだし
フィールドに出ていた方々が
魔物と交戦して食い止めている状態です！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","2"
"0","","どうか、今も戦っている彼らの場所に行って
魔軍からの襲撃阻止にご協力いただけないでしょうか
とにかく、急ぎとのことなんです！","どうか、今も戦っている彼らの場所に行って
魔軍からの襲撃阻止にご協力いただけないでしょうか
とにかく、急ぎとのことなんです！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","3"
"0","","どこで誰が交戦中か、ですか？
もちろんお話します！
しかし、全員分お話している時間はありません
交戦地を聞きたい方はどなたか、一人に絞ってください","どこで誰が交戦中か、ですか？
もちろんお話します！
しかし、全員分お話している時間はありません
交戦地を聞きたい方はどなたか、一人に絞ってください","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","4"
"0","","アンナの交戦情報","アンナの交戦情報","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","5"
"0","","ダーナの交戦情報","ダーナの交戦情報","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","6"
"0","","バーサの交戦情報","バーサの交戦情報","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","7"
"0","","こっちは陽動で、本命は《メガド遺跡》の方よ！
あたしはこっちの魔軍を食い止めておくから
あんたは魔軍の本隊をお願い！","こっちは陽動で、本命は《メガド遺跡》の方よ！
あたしはこっちの魔軍を食い止めておくから
あんたは魔軍の本隊をお願い！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","8"
"0","","こっちは陽動で、本命は《メガド遺跡》の方よ！
あたしはこっちの魔軍を食い止めておくから
あんたは魔軍の本隊をお願い！","こっちは陽動で、本命は《メガド遺跡》の方よ！
あたしはこっちの魔軍を食い止めておくから
あんたは魔軍の本隊をお願い！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","9"
"0","","いやぁ、突然重大な伝言を頼まれて
心臓が潰れそうに緊張しました","いやぁ、突然重大な伝言を頼まれて
心臓が潰れそうに緊張しました","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","10"
"0","","しかし、さすがは覚者さまですね！
襲撃に来ていた魔軍を
事前に壊滅させたなんて
おとぎ話の英雄のようです――","しかし、さすがは覚者さまですね！
襲撃に来ていた魔軍を
事前に壊滅させたなんて
おとぎ話の英雄のようです――","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","11"
"0","","さっき遺跡の奥の方で
魔物の声が聞こえたけど大丈夫なの？
私？　私は別の任務で来てるんだ
あんた、手が空いてるなら奥を確認してきてよ","さっき遺跡の奥の方で
魔物の声が聞こえたけど大丈夫なの？
私？　私は別の任務で来てるんだ
あんた、手が空いてるなら奥を確認してきてよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","12"
"0","","ああ、援軍に来てくれたの？
よかった――魔軍のやつらはちょうど
遺跡の奥に兵を集めているところみたい
叩くなら兵が集まりきっていない、今がチャンスだよ","ああ、援軍に来てくれたの？
よかった――魔軍のやつらはちょうど
遺跡の奥に兵を集めているところみたい
叩くなら兵が集まりきっていない、今がチャンスだよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","13"
"0","","ついさっき到着した
エルトンって名前の兵士にも伝えてあるわ
力になってくれるはずよ","ついさっき到着した
エルトンって名前の兵士にも伝えてあるわ
力になってくれるはずよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","14"
"0","","さっき遺跡の奥の方で
魔物の声が聞こえたけど大丈夫なの？
私？　私は別の任務で来てるんだ
あんた、手が空いてるなら奥を確認してきてよ","さっき遺跡の奥の方で
魔物の声が聞こえたけど大丈夫なの？
私？　私は別の任務で来てるんだ
あんた、手が空いてるなら奥を確認してきてよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","15"
"0","","援軍が来てくれてよかったよ――
魔軍のやつらはちょうど
遺跡の奥に兵を集めているところみたい
叩くなら兵が集まりきっていない、今がチャンスだよ","援軍が来てくれてよかったよ――
魔軍のやつらはちょうど
遺跡の奥に兵を集めているところみたい
叩くなら兵が集まりきっていない、今がチャンスだよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","16"
"0","","<NPC 601>さんは
少し前から動向を探っていたらしいですよ
魔軍の情報について、ある程度は
詳細に話してくれると思います","<NPC 601>さんは
少し前から動向を探っていたらしいですよ
魔軍の情報について、ある程度は
詳細に話してくれると思います","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","17"
"0","","今は、この塔を出て左の森にある
《慈恵の斎場》を抜けた先で
魔物と交戦しているはずです","今は、この塔を出て左の森にある
《慈恵の斎場》を抜けた先で
魔物と交戦しているはずです","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","18"
"0","","<NPC 596>さんは
今回の襲撃を気にしていたというより
“巻き込まれた”ようです――
一応、魔軍の情報は持っているでしょうが
期待できるかどうか","<NPC 596>さんは
今回の襲撃を気にしていたというより
“巻き込まれた”ようです――
一応、魔軍の情報は持っているでしょうが
期待できるかどうか","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","19"
"0","","今は、メガド遺跡群内で
交戦しているはずです","今は、メガド遺跡群内で
交戦しているはずです","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","20"
"0","","<NPC 604>さんは
今回の襲撃をかなり気にしていたようで
相当細かく調べていた様子でしたね","<NPC 604>さんは
今回の襲撃をかなり気にしていたようで
相当細かく調べていた様子でしたね","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","21"
"0","","今は、《ニルビリス大橋》の近くで
身を潜めているはずですよ","今は、《ニルビリス大橋》の近くで
身を潜めているはずですよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","22"
"0","","こっちは陽動で本命はメガド遺跡の方よ
早く行った行った！","こっちは陽動で本命はメガド遺跡の方よ
早く行った行った！","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","23"
"0","","遺跡の奥の方、あぶない気配がする――
手が空いてるなら見てきてよ
あんたが行ってくれるなら安心できるわ","遺跡の奥の方、あぶない気配がする――
手が空いてるなら見てきてよ
あんたが行ってくれるなら安心できるわ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","24"
"0","","今は襲撃準備中ってところだね
まだ魔物も少ないから
叩くなら今がチャンスだよ","今は襲撃準備中ってところだね
まだ魔物も少ないから
叩くなら今がチャンスだよ","ui\00_message\quest\q60320004.gmd","\quest\q60320004.arc","q60320004.arc","25"
"0","q60320004_00_324","メガドシス高地　敵襲撃阻止","メガドシス高地　敵襲撃阻止","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","0"
"1","q60320004_00_324","依頼者から事件の詳細を聞き
問題解決に挑む","依頼者から事件の詳細を聞き
問題解決に挑む","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","1"
"2","q60320004_00_4319","転戦中の仲間の居場所を確認する","転戦中の仲間の居場所を確認する","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","2"
"3","q60320004_00_4320","転戦中の仲間から敵情報を聞く","転戦中の仲間から敵情報を聞く","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","3"
"4","q60320004_00_4321","入手した敵情報の居場所へ向かう","入手した敵情報の居場所へ向かう","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","4"
"5","q60320004_00_4322","敵を討伐する","Defeat the enemy","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","5"
"6","q60320004_00_4323","依頼者の<NPC 585>に報告する","依頼者の<NPC 585>に報告する","ui\00_message\quest_info\q60320004_00.gmd","\quest\q60320004.arc","q60320004.arc","6"
"0","q60320010_00_325","メガドシス高地　試練：異端の影","メガドシス高地　試練：異端の影","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","0"
"1","q60320010_00_325","依頼者から事件の詳細を聞き
問題解決に挑む","依頼者から事件の詳細を聞き
問題解決に挑む","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","1"
"2","q60320010_00_4297","<NPC 3200>から話の内容を確認する","<NPC 3200>から話の内容を確認する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","2"
"3","q60320010_00_4298","<NPC 3200>から異形と堕ちた存在について確認する","<NPC 3200>から異形と堕ちた存在について確認する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","3"
"4","q60320010_00_4299","異変の起きている場所へ行く","異変の起きている場所へ行く","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","4"
"5","q60320010_00_4300","出現した魔物を討伐する","出現した魔物を討伐する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","5"
"6","q60320010_00_4301","引き続き異変の起きている場所へ行く","引き続き異変の起きている場所へ行く","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","6"
"7","q60320010_00_4356","出現した魔物を討伐する","出現した魔物を討伐する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","7"
"8","q60320010_00_4357","引き続き異変の起きている場所へ行く","引き続き異変の起きている場所へ行く","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","8"
"9","q60320010_00_4358","出現した魔物を討伐する","出現した魔物を討伐する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","9"
"10","q60320010_00_4359","問題となる場所を調べる","問題となる場所を調べる","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","10"
"11","q60320010_00_4360","出現した魔物を討伐する","出現した魔物を討伐する","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","11"
"12","q60320010_00_4361","エリアマスターの<NPC 3200>に経緯を話す","エリアマスターの<NPC 3200>に経緯を話す","ui\00_message\quest_info\q60320010_00.gmd","\quest\q60320010.arc","q60320010.arc","12"
"0","","辺りを見渡す","辺りを見渡す","ui\00_message\examine_message\quest\quest_examine_q60320010.gmd","\quest\q60320010.arc","q60320010.arc","0"
"0","","――それでは、お話しいたしましょう","――それでは、お話しいたしましょう","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","0"
"0","","このエリア――いえ、アッカー王家への
十二分な功績がある覚者様には
いずれお伝えしなければならないことでした","このエリア――いえ、アッカー王家への
十二分な功績がある覚者様には
いずれお伝えしなければならないことでした","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","1"
"0","","彼の者の存在が大陸全土に知れ渡る前に
メガドを取り戻したこの機運を失う前に
最優先で対処したい問題です","彼の者の存在が大陸全土に知れ渡る前に
メガドを取り戻したこの機運を失う前に
最優先で対処したい問題です","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","2"
"0","","すでに戦地付近では異変が生じているとの
報告もあります
覚者様、異変の調査を――何卒","すでに戦地付近では異変が生じているとの
報告もあります
覚者様、異変の調査を――何卒","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","3"
"0","","すでに戦地付近では異変が生じているとの
報告もあります
覚者様、異変の調査を――何卒","すでに戦地付近では異変が生じているとの
報告もあります
覚者様、異変の調査を――何卒","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","4"
"0","","降り注ぐ火球――
中から生まれる炎の両翼――","降り注ぐ火球――
中から生まれる炎の両翼――","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","5"
"0","","それはもはや、間違いなく彼の者が
竜の封印を解かれ
今にも外に出ようとしている“兆し”です","それはもはや、間違いなく彼の者が
竜の封印を解かれ
今にも外に出ようとしている“兆し”です","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","6"
"0","","恐れていたことが起こってしまいました――
竜の加護を得た覚者様をおいて
彼の者に立ち向かえる兵はおりません
――今一度、お力をお貸しください","恐れていたことが起こってしまいました――
竜の加護を得た覚者様をおいて
彼の者に立ち向かえる兵はおりません
――今一度、お力をお貸しください","ui\00_message\quest\q60320010.gmd","\quest\q60320010.arc","q60320010.arc","7"
"0","q60320011_00_326","力に呑まれし王者","力に呑まれし王者","ui\00_message\quest_info\q60320011_00.gmd","\quest\q60320011.arc","q60320011.arc","0"
"1","q60320011_00_326","依頼者から事件の詳細を聞き
問題解決に挑む
※クエストの破棄はできません","依頼者から事件の詳細を聞き
問題解決に挑む
※クエストの破棄はできません","ui\00_message\quest_info\q60320011_00.gmd","\quest\q60320011.arc","q60320011.arc","1"
"2","q60320011_00_4325","ワールドクエストを受注し、<SPOT 1102>へ向かう","ワールドクエストを受注し、<SPOT 1102>へ向かう","ui\00_message\quest_info\q60320011_00.gmd","\quest\q60320011.arc","q60320011.arc","2"
"3","q60320011_00_4326","イフリートを討伐する","イフリートを討伐する","ui\00_message\quest_info\q60320011_00.gmd","\quest\q60320011.arc","q60320011.arc","3"
"4","q60320011_00_4327","<NPC 3200>へ報告する","<NPC 3200>へ報告する","ui\00_message\quest_info\q60320011_00.gmd","\quest\q60320011.arc","q60320011.arc","4"
"0","","では――あらためて","では――あらためて","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","0"
"0","","メガドシス高地のエリアマスターとして
そしてメガド王宮近衛隊隊長として
覚者様へお願い申し上げます","メガドシス高地のエリアマスターとして
そしてメガド王宮近衛隊隊長として
覚者様へお願い申し上げます","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","1"
"0","","彼の者の討伐を――どうか――
火竜様なき今、あなただけが頼りなのです","彼の者の討伐を――どうか――
火竜様なき今、あなただけが頼りなのです","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","2"
"0","","彼の者の討伐を――どうか――
火竜様なき今、あなただけが頼りなのです","彼の者の討伐を――どうか――
火竜様なき今、あなただけが頼りなのです","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","3"
"0","","心から――感謝いたします","心から――感謝いたします","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","4"
"0","","彼の異形の存在を民に気付かれることもなく
対処できたことに、胸を撫で下ろしております","彼の異形の存在を民に気付かれることもなく
対処できたことに、胸を撫で下ろしております","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","5"
"0","","ネド王子のご無事、そして異国の覚者様の
お噂を聞いたとき――我々にとってその話は
非常に喜ばしく、けれども
かすかな希望でしかありませんでした","ネド王子のご無事、そして異国の覚者様の
お噂を聞いたとき――我々にとってその話は
非常に喜ばしく、けれども
かすかな希望でしかありませんでした","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","6"
"0","","しかし、ここまでの覚者様のご活躍――
完全なるアッカ―王家の再興が
確信に変わる思いです","しかし、ここまでの覚者様のご活躍――
完全なるアッカ―王家の再興が
確信に変わる思いです","ui\00_message\quest\q60320011.gmd","\quest\q60320011.arc","q60320011.arc","7"
"0","","あぁ、覚者じゃないか 
少し手を借りたい案件があってだな
――極めて個人的な依頼になるのだが","あぁ、覚者じゃないか 
少し手を借りたい案件があってだな
――極めて個人的な依頼になるのだが","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","0"
"0","","魔物が時折“ふしぎなアイテム”を持っていると
レスタニアの各地から報告があがっている件だ
俺は調査のためにそこらにいるゴブリンなんかを
倒して、そのアイテムを手に入れようとした
――そこをだ","魔物が時折“ふしぎなアイテム”を持っていると
レスタニアの各地から報告があがっている件だ
俺は調査のためにそこらにいるゴブリンなんかを
倒して、そのアイテムを手に入れようとした
――そこをだ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","1"
"0","","後ろから――野盗に襲われてアイテムを
奪われてしまったんだ――","後ろから――野盗に襲われてアイテムを
奪われてしまったんだ――","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","2"
"0","","面目ないが、俺の代わりにそのアイテムを
取り返して、グレゴリーに見せてきてくれないか
そこまでが俺に任された任務だったんだ
――頼んだぞ","面目ないが、俺の代わりにそのアイテムを
取り返して、グレゴリーに見せてきてくれないか
そこまでが俺に任された任務だったんだ
――頼んだぞ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","3"
"0","","俺を襲った野盗――やつらには見覚えがある
テル村近くの《廃屋の地下室》に
居座ってるやつらさ","俺を襲った野盗――やつらには見覚えがある
テル村近くの《廃屋の地下室》に
居座ってるやつらさ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","4"
"0","","あのアイテムを野盗が何に使うつもりかは
全く分からんが――やつらはアレが何なのか
分かっているというのか――？","あのアイテムを野盗が何に使うつもりかは
全く分からんが――やつらはアレが何なのか
分かっているというのか――？","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","5"
"0","","取り返してきてくれたのか！
例のアイテムは？　ちょっと見せてくれないか？
実は、俺も実物は見ていなく――","取り返してきてくれたのか！
例のアイテムは？　ちょっと見せてくれないか？
実は、俺も実物は見ていなく――","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","6"
"0","","なんだこれは――顔？　か？","なんだこれは――顔？　か？","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","7"
"0","","とても不思議な物体だな
これを各地の魔物が持っている意味も
あの野盗が欲しがる意味も全く見当がつかないが","とても不思議な物体だな
これを各地の魔物が持っている意味も
あの野盗が欲しがる意味も全く見当がつかないが","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","8"
"0","","お前も、コレが一体何なのか気になるって顔だな
これはそのままお前にやろう","お前も、コレが一体何なのか気になるって顔だな
これはそのままお前にやろう","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","9"
"0","","グレゴリーにコレを見せれば
鑑定して何かと交換してくれるだろう
同時に、俺の任務も無事達成ということになる
それじゃあ、よろしくな！","グレゴリーにコレを見せれば
鑑定して何かと交換してくれるだろう
同時に、俺の任務も無事達成ということになる
それじゃあ、よろしくな！","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","10"
"0","","後はこのアイテムをグレゴリーに
見せておいてくれ","後はこのアイテムをグレゴリーに
見せておいてくれ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","11"
"0","","――もし失くしてしまった場合は
また魔物を討伐してアイテムを入手してくれ
くれぐれも、グレゴリーに見せるのを忘れないようにな！","――もし失くしてしまった場合は
また魔物を討伐してアイテムを入手してくれ
くれぐれも、グレゴリーに見せるのを忘れないようにな！","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","12"
"0","","これはこれは覚者さん
――へっへへ、“あの件”なら
もうわたしの耳にも入っていますとも","これはこれは覚者さん
――へっへへ、“あの件”なら
もうわたしの耳にも入っていますとも","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","13"
"0","","ウィルソンさんに代わって珍しい物を
手に入れたとか――
さっそく拝見いたしましょう","ウィルソンさんに代わって珍しい物を
手に入れたとか――
さっそく拝見いたしましょう","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","14"
"0","","これは――ほう――
わたしが今までに見てきた品の中でも
極めて珍しい部類に入りますな","これは――ほう――
わたしが今までに見てきた品の中でも
極めて珍しい部類に入りますな","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","15"
"0","","この《ベヘリット》と呼ばれる品――
各地で手に入るとあっては、全覚者さんの協力のもと
今のうちに集められるだけ集めておきたいですね","この《ベヘリット》と呼ばれる品――
各地で手に入るとあっては、全覚者さんの協力のもと
今のうちに集められるだけ集めておきたいですね","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","16"
"0","","覚者さん、一つわたしからも
依頼を受けていただけませんかな？
この白竜神殿内で「鷹の団」という言葉を
つぶやいてきていただくという、簡単な依頼です","覚者さん、一つわたしからも
依頼を受けていただけませんかな？
この白竜神殿内で「鷹の団」という言葉を
つぶやいてきていただくという、簡単な依頼です","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","17"
"0","","大声でなくとも構いません＜Say＞で十分でございます
もちろん、お礼として
珍しい品物をご用意いたしますよ","大声でなくとも構いません＜Say＞で十分でございます
もちろん、お礼として
珍しい品物をご用意いたしますよ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","18"
"0","","白竜神殿内で「鷹の団」という言葉を
＜Say＞で呟いてきていただけませんかな？
もちろん、お礼として
珍しい品物をご用意いたしますよ","白竜神殿内で「鷹の団」という言葉を
＜Say＞で呟いてきていただけませんかな？
もちろん、お礼として
珍しい品物をご用意いたしますよ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","19"
"0","","ご協力ありがとうございました
――これでわたしの元に
世界中のベヘリットが――へっへへ","ご協力ありがとうございました
――これでわたしの元に
世界中のベヘリットが――へっへへ","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","20"
"0","","あぁ、お礼の品ですね
こちらをお渡ししておきましょう
ぜひ、自室で楽しんでください","あぁ、お礼の品ですね
こちらをお渡ししておきましょう
ぜひ、自室で楽しんでください","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","21"
"0","","ええ、ええ――
引き続き、この《ベヘリット》を集めていただければ
さらに価値のある品物とも交換いたしますとも！","ええ、ええ――
引き続き、この《ベヘリット》を集めていただければ
さらに価値のある品物とも交換いたしますとも！","ui\00_message\quest\q60320013.gmd","\quest\q60320013.arc","q60320013.arc","22"
"0","q60320013_00_339","【ベルセルク】因果の流れの中に――","【ベルセルク】因果の流れの中に――","ui\00_message\quest_info\q60320013_00.gmd","\quest\q60320013.arc","q60320013.arc","0"
"1","q60320013_00_339","白竜神殿にいるウィルソンから
突如現れた物体についての噂を聞き
詳細を調べる","白竜神殿にいるウィルソンから
突如現れた物体についての噂を聞き
詳細を調べる","ui\00_message\quest_info\q60320013_00.gmd","\quest\q60320013.arc","q60320013.arc","1"
"2","q60320013_00_4649","《廃屋の地下室》にいる野盗を探す","《廃屋の地下室》にいる野盗を探す","ui\00_message\quest_info\q60320013_00.gmd","\quest\q60320013.arc","q60320013.arc","2"
"3","q60320013_00_4650","出くわした野盗を倒す","出くわした野盗を倒す","ui\00_message\quest_info\q60320013_00.gmd","\quest\q60320013.arc","q60320013.arc","3"
