"0","","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","ui\00_message\examine_message\quest\quest_examine_q21017013.gmd","\quest\q21017013.arc","q21017013.arc","1"
"0","0","私も父を亡くしたから、悲しげな姿を
どうしても見ていられなくって
つい飛び出してきちゃったんです
余計に心労かけちゃったみたい――","私も父を亡くしたから、悲しげな姿を
どうしても見ていられなくって
つい飛び出してきちゃったんです
余計に心労かけちゃったみたい――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","16"
"0","0","う、うう――
助けてくれたのに、こんなことになって
ごめんなさい――","う、うう――
助けてくれたのに、こんなことになって
ごめんなさい――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","17"
"0","0","あなた――ボリスさんに言われて？
そう、逆に助けられちゃったなんて
みっともないですね――","あなた――ボリスさんに言われて？
そう、逆に助けられちゃったなんて
みっともないですね――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","18"
"0","0","ボリスさんの奥さん――見つからなかったけれど
でも、それらしき痕跡もなかったんです
きっと――ここを抜け出して、どこかで
元気に暮らしてますよね","ボリスさんの奥さん――見つからなかったけれど
でも、それらしき痕跡もなかったんです
きっと――ここを抜け出して、どこかで
元気に暮らしてますよね","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","19"
"0","0","あの――私はしばらく動けないから
あなた、伝えて来てくれませんか――
こんなことまで、申し訳ないです","あの――私はしばらく動けないから
あなた、伝えて来てくれませんか――
こんなことまで、申し訳ないです","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","20"
"0","0","このこと、隊には秘密でお願いします！","このこと、隊には秘密でお願いします！","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","21"
"0","0","いたた――こんなはずじゃ","いたた――こんなはずじゃ","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","22"
"0","0","ごめんなさい――私は、もう――","ごめんなさい――私は、もう――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","23"
"0","0","ハァ、ハァ――","ハァ、ハァ――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","24"
"0","0","どなたですか？
オークでも、解放軍って訳でもないようですが
まぁ、いいですけど――","どなたですか？
オークでも、解放軍って訳でもないようですが
まぁ、いいですけど――","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","25"
"0","0","よかったら――手を貸していただけますか？
人を探しに来たのですが
思ったよりも敵が強くて――
あぁ、噂をすればホラ！","よかったら――手を貸していただけますか？
人を探しに来たのですが
思ったよりも敵が強くて――
あぁ、噂をすればホラ！","ui\00_message\quest\q22018009.gmd","\quest\q22018009.arc","q22018009.arc","26"
"0","0","異邦の隣人愛","異邦の隣人愛","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","0"
"1","1","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","1"
"2","2","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","2"
"3","3","こういうご時世だからこそ
人と人との温かい繋がりを大切にしたいんです
村の大人たちは、年若い解放軍兵士たちを
子供や孫のように温かく見守っています
みんな、親や子供を失った人たちばかりですから","こういうご時世だからこそ
人と人との温かい繋がりを大切にしたいんです
村の大人たちは、年若い解放軍兵士たちを
子供や孫のように温かく見守っています
みんな、親や子供を失った人たちばかりですから","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","3"
"4","4","依頼者の求める人物を捜索する","依頼者の求める人物を捜索する","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","4"
"5","5","魔物を迅速に討伐し捜索対象を救助する","魔物を迅速に討伐し捜索対象を救助する","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","5"
"6","6","捜索対象の安否を確認する","Check the search target's well-being","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","6"
"7","7","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018009_00.gmd","\quest\q22018009.arc","q22018009.arc","7"
"0","0","傷ついた魔物の痕跡は
住処へと続いているようだ――","傷ついた魔物の痕跡は
住処へと続いているようだ――","ui\00_message\quest\q22018010.gmd","\quest\q22018010.arc","q22018010.arc","0"
"0","0","武装鬼軍の奇襲","武装鬼軍の奇襲","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","0"
"1","1","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","1"
"2","2","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","2"
"3","3","先日、行商に邪魔な魔物を片付けたんだ
そうしたらなんと、そいつらは
オーク共の飼い犬だったみたいでよ
周りからワラワラと援軍が集まりやがった
多勢に無勢だったから、潔く退散したよ","先日、行商に邪魔な魔物を片付けたんだ
そうしたらなんと、そいつらは
オーク共の飼い犬だったみたいでよ
周りからワラワラと援軍が集まりやがった
多勢に無勢だったから、潔く退散したよ","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","3"
"4","4","出現した魔物を討伐する","Defeat the appeared demons","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","4"
"5","5","魔物が落とした痕跡を調べる","魔物が落とした痕跡を調べる","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","5"
"6","6","魔物の行方を追う","魔物の行方を追う","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","6"
"7","7","危険な魔物を追い詰め、止めを刺す","危険な魔物を追い詰め、止めを刺す","ui\00_message\quest_info\q22018010_00.gmd","\quest\q22018010.arc","q22018010.arc","7"
"0","0","暗躍者の露払い","暗躍者の露払い","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","0"
"1","1","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","1"
"2","2","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","2"
"3","3","盗賊たちは、戦時中でもたくましく
解放された遺跡なんかの火事場泥棒を
狙っているようなんだ
協力してもらう手前、強くは言えねえけど
なんだかなぁ、って感じだよな","盗賊たちは、戦時中でもたくましく
解放された遺跡なんかの火事場泥棒を
狙っているようなんだ
協力してもらう手前、強くは言えねえけど
なんだかなぁ、って感じだよな","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","3"
"4","4","指定された場所へ行き、狂暴な魔物を見つける","指定された場所へ行き、狂暴な魔物を見つける","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","4"
"5","5","遭遇した魔物を討伐する","Defeat the encountered demons","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","5"
"6","6","依頼者へ経緯を報告する","Report back to the requester","ui\00_message\quest_info\q22018011_00.gmd","\quest\q22018011.arc","q22018011.arc","6"
"0","0","パーティメンバーが死亡状態になりました
依頼者からの報酬が下がります","パーティメンバーが死亡状態になりました
依頼者からの報酬が下がります","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","0"
"0","0","よう、覚者さん
今日はちょっと頼みてえことがあるんだ
聞いてくれるか","よう、覚者さん
今日はちょっと頼みてえことがあるんだ
聞いてくれるか","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","1"
"0","0","＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
そこをホラ――俺達で発掘調査してやろうと
思ってな","＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
そこをホラ――俺達で発掘調査してやろうと
思ってな","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","2"
"0","0","で、腕の立つ覚者さんに
先立って掃除を頼みたいんだよな
どうせあんたらだって
探索するつもりだったんだろ？","で、腕の立つ覚者さんに
先立って掃除を頼みたいんだよな
どうせあんたらだって
探索するつもりだったんだろ？","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","3"
"0","0","報酬だってちゃんとある
――ただし、もう二度と危険な魔物どもが
寄り付かないよう、一度も膝をつかずに頼むぜ","報酬だってちゃんとある
――ただし、もう二度と危険な魔物どもが
寄り付かないよう、一度も膝をつかずに頼むぜ","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","4"
"0","0","＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
腕の立つ覚者さんに、先立って掃除を頼みたい","＜<STG 1060>＞っていう
遺跡が、最近入れるようになっただろ？
腕の立つ覚者さんに、先立って掃除を頼みたい","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","5"
"0","0","二度と危険な魔物どもが寄り付かないよう
一度も膝をつかずに頼むぜ","二度と危険な魔物どもが寄り付かないよう
一度も膝をつかずに頼むぜ","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","6"
"0","0","こんな時に仕事してどうすんだって？
――おたくらが平和を取り戻すって、信じてるからさ
平和になったその時、みんな何が欲しくなる？
だったら、今うかうかしてる訳にはいかねえだろ","こんな時に仕事してどうすんだって？
――おたくらが平和を取り戻すって、信じてるからさ
平和になったその時、みんな何が欲しくなる？
だったら、今うかうかしてる訳にはいかねえだろ","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","7"
"0","0","おう、おかえり覚者さん
やっぱりおたくなら
バッチリやってくれると思ったぜ","おう、おかえり覚者さん
やっぱりおたくなら
バッチリやってくれると思ったぜ","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","8"
"0","0","俺らが欲しいものと、覚者さんの欲しいものは
同じ場所にあるが、全く違う――
となれば、利害の一致って訳だ
これからもよろしくな、頼もしい覚者さんよ","俺らが欲しいものと、覚者さんの欲しいものは
同じ場所にあるが、全く違う――
となれば、利害の一致って訳だ
これからもよろしくな、頼もしい覚者さんよ","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","9"
"0","0","おう、おかえり覚者さん
派手にやられたみたいだな","おう、おかえり覚者さん
派手にやられたみたいだな","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","10"
"0","0","おたくほどの戦士でも手を焼くってことは
俺らじゃ話にならねえな
命より大事な宝なんかねぇ――
残念だが、今回は諦めるかね","おたくほどの戦士でも手を焼くってことは
俺らじゃ話にならねえな
命より大事な宝なんかねぇ――
残念だが、今回は諦めるかね","ui\00_message\quest\q22018011.gmd","\quest\q22018011.arc","q22018011.arc","11"
"0","0","正直、よそ者のお前がここまで尽力してくれるとは
思っていなかったぞ
このレベルの覚者がゴロゴロいるとは――
全く、レスタニアが妬ましいわ","正直、よそ者のお前がここまで尽力してくれるとは
思っていなかったぞ
このレベルの覚者がゴロゴロいるとは――
全く、レスタニアが妬ましいわ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","0"
"0","0","ところでお前の装備――随分くたびれているな
そうだ、とっておきの情報を教えてやろう
そいつで装備を新調しておくといい
少々危険な方法ではあるが――","ところでお前の装備――随分くたびれているな
そうだ、とっておきの情報を教えてやろう
そいつで装備を新調しておくといい
少々危険な方法ではあるが――","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","1"
"0","0","今はオーク軍に占領されてしまったが
＜<SPOT 1081>＞と＜<SPOT 1082>＞では、
《<ITEM 17883>》がたっぷり採掘できたんだ","今はオーク軍に占領されてしまったが
＜<SPOT 1081>＞と＜<SPOT 1082>＞では、
《<ITEM 17883>》がたっぷり採掘できたんだ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","2"
"0","0","ポーンというのは素材さえあれば
装備を仕立ててくれる器用なやつなんだろう
しかしそれには、素材がいるのではないか？","ポーンというのは素材さえあれば
装備を仕立ててくれる器用なやつなんだろう
しかしそれには、素材がいるのではないか？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","3"
"0","0","よし、まずはここに仲間を全員集めてくれ
危険を冒す覚悟のある奴らか、わしが見てやるからな
敵前で尻尾を巻いて逃げだすような奴がいれば
ここで叩っ斬ってやるわ！","よし、まずはここに仲間を全員集めてくれ
危険を冒す覚悟のある奴らか、わしが見てやるからな
敵前で尻尾を巻いて逃げだすような奴がいれば
ここで叩っ斬ってやるわ！","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","4"
"0","0","今はオーク軍に占領されてしまったが
＜<SPOT 1081>＞と＜<SPOT 1082>＞では
《<ITEM 17883>》がたっぷり採掘できたんだ","今はオーク軍に占領されてしまったが
＜<SPOT 1081>＞と＜<SPOT 1082>＞では
《<ITEM 17883>》がたっぷり採掘できたんだ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","5"
"0","0","行きたければ、まずはここに仲間を全員集めてくれ
危険を冒す覚悟のある奴らか、わしが見てやるからな
敵前で尻尾を巻いて逃げだすような奴がいれば
ここで叩っ斬ってやるわ！","行きたければ、まずはここに仲間を全員集めてくれ
危険を冒す覚悟のある奴らか、わしが見てやるからな
敵前で尻尾を巻いて逃げだすような奴がいれば
ここで叩っ斬ってやるわ！","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","6"
"0","0","あの地には、鉱夫なんかがこっそり忍び込んで
盗掘していた時期もあったが
見つかっては次々に命を奪われていった――
お前、行くなら掘り尽くしちまってくれ","あの地には、鉱夫なんかがこっそり忍び込んで
盗掘していた時期もあったが
見つかっては次々に命を奪われていった――
お前、行くなら掘り尽くしちまってくれ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","7"
"0","0","おう、集まったか
――うん、全員良い顔つきをしているな
これなら情報を漏らす馬鹿が出ることもないだろう","おう、集まったか
――うん、全員良い顔つきをしているな
これなら情報を漏らす馬鹿が出ることもないだろう","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","8"
"0","0","《<ITEM 17883>》が掘れるのは
<SPOT 1081>と<SPOT 1082>だ
ただし、一つ大事なことを伝えておく","《<ITEM 17883>》が掘れるのは
<SPOT 1081>と<SPOT 1082>だ
ただし、一つ大事なことを伝えておく","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","9"
"0","0","オークの奴らも、この素材のことは気付いているはずだ
つまり、オークが増えるほど
<COL ff2600>お前らが掘れる量は少なくなる</COL>ということだ","オークの奴らも、この素材のことは気付いているはずだ
つまり、オークが増えるほど
<COL ff2600>お前らが掘れる量は少なくなる</COL>ということだ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","10"
"0","0","恐らく、長く見積もっても採掘できるのは
<COL ff2600>スポットボスが現れるまで</COL>だろうな
枯れちまったら、戻ってこいよ
だらだら掘ってても、危険が増すばかりだからな","恐らく、長く見積もっても採掘できるのは
<COL ff2600>スポットボスが現れるまで</COL>だろうな
枯れちまったら、戻ってこいよ
だらだら掘ってても、危険が増すばかりだからな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","11"
"0","0","よし、それじゃあまず
それぞれの採掘場の傍にいる、斥候たちに話を聞け
現在の採掘可能量を、大まかに教えてくれるだろう
奴らは常に、オーク共の動向を見張っているからな","よし、それじゃあまず
それぞれの採掘場の傍にいる、斥候たちに話を聞け
現在の採掘可能量を、大まかに教えてくれるだろう
奴らは常に、オーク共の動向を見張っているからな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","12"
"0","0","おっと、すまんすまん
いつもの約束ごとを忘れちまってた
<COL ff2600>採掘が終わったら、俺に＜５＞つ納品してくれ</COL>
生きて帰る奴も少ないんだ、お前くらいは頼んだぞ","おっと、すまんすまん
いつもの約束ごとを忘れちまってた
<COL ff2600>採掘が終わったら、俺に＜５＞つ納品してくれ</COL>
生きて帰る奴も少ないんだ、お前くらいは頼んだぞ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","13"
"0","0","《<ITEM 17883>》が掘れるのは、長く見積もっても
<COL ff2600>スポットボスが現れるまで</COL>だろうな
それ以上長く留まっていても意味がないからな
終わったら戻ってこいよ","《<ITEM 17883>》が掘れるのは、長く見積もっても
<COL ff2600>スポットボスが現れるまで</COL>だろうな
それ以上長く留まっていても意味がないからな
終わったら戻ってこいよ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","14"
"0","0","オーク共が増えるほど
<COL ff2600>お前らが掘れる量は少なくなる</COL>
逆に言えば、オークが少ない時はラッキーだ
例えば、将を倒し軍が撤退した後――とかだな","オーク共が増えるほど
<COL ff2600>お前らが掘れる量は少なくなる</COL>
逆に言えば、オークが少ない時はラッキーだ
例えば、将を倒し軍が撤退した後――とかだな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","15"
"0","0","掘りに行くなら、まずは採掘場の傍にいる
斥候たちに話を聞くと良い
現在の採掘可能量を、大まかに教えてくれるだろう
迷うことがあれば、奴らに話を聞いてみろ","掘りに行くなら、まずは採掘場の傍にいる
斥候たちに話を聞くと良い
現在の採掘可能量を、大まかに教えてくれるだろう
迷うことがあれば、奴らに話を聞いてみろ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","16"
"0","0","おう、物資は貴重だから助かるぜ
その顔は、随分とたくさん採れたみてえだな？","おう、物資は貴重だから助かるぜ
その顔は、随分とたくさん採れたみてえだな？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","17"
"0","0","アッカーシェランの大地から作った剣で
アッカーシェランを取り戻してくれれば
俺も教えた甲斐があるってもんだ――","アッカーシェランの大地から作った剣で
アッカーシェランを取り戻してくれれば
俺も教えた甲斐があるってもんだ――","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","18"
"0","0","また掘りに行きたくなったら、わしに言えよ
喜んで案内させてもらうからな","また掘りに行きたくなったら、わしに言えよ
喜んで案内させてもらうからな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","19"
"0","0","<SPOT 1081>で《<ITEM 17883>》を採取できる採取ポイントの数が増えています
＜オークの将が出現していない間＞にたくさん採取し、納品しましょう","<SPOT 1081>で《<ITEM 17883>》を採取できる採取ポイントの数が増えています
＜オークの将が出現していない間＞にたくさん採取し、納品しましょう","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","20"
"0","0","＜オークの将が出現していない間＞が終了したため、《<ITEM 17883>》の採取ポイント数が通常に戻りました
エリアマスターに納品し、クエストを終了しましょう","＜オークの将が出現していない間＞が終了したため、《<ITEM 17883>》の採取ポイント数が通常に戻りました
エリアマスターに納品し、クエストを終了しましょう","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","21"
"0","0","――なに？
あぁ、《<ITEM 17883>》を掘りに行くんだね
今なら狙い目だね、殆ど掘り起こされてない","――なに？
あぁ、《<ITEM 17883>》を掘りに行くんだね
今なら狙い目だね、殆ど掘り起こされてない","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","22"
"0","0","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜５＞個納品するんだよ","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜５＞個納品するんだよ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","23"
"0","0","え――<NPC 2800>さんから聞いてないの？
おっかしいな――ま、きっと忘れてただけだよ
今頃思い出してるさ","え――<NPC 2800>さんから聞いてないの？
おっかしいな――ま、きっと忘れてただけだよ
今頃思い出してるさ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","24"
"0","0","シッ――静かに、なに？
《<ITEM 17883>》を掘りに行くの？
オークの援軍が来ているみたいだけど、本気かい
まぁ、一応掘れば少しは出て来るんじゃないかな","シッ――静かに、なに？
《<ITEM 17883>》を掘りに行くの？
オークの援軍が来ているみたいだけど、本気かい
まぁ、一応掘れば少しは出て来るんじゃないかな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","25"
"0","0","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜５＞個納品するんだよ","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜５＞個納品するんだよ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","26"
"0","0","――本人から聞いていなくても
ここで盗掘する人のルールなの！
今頃、<NPC 2800>さんも言い忘れに気付いてるさ","――本人から聞いていなくても
ここで盗掘する人のルールなの！
今頃、<NPC 2800>さんも言い忘れに気付いてるさ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","27"
"0","0","《<ITEM 17883>》を掘りに行くの？
オークが多すぎて、もう欠片も掘れないと思うよ
将を倒さないといけないんだろうけどね――","《<ITEM 17883>》を掘りに行くの？
オークが多すぎて、もう欠片も掘れないと思うよ
将を倒さないといけないんだろうけどね――","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","28"
"0","0","もしかして君、スポットボスを倒すつもりなの？
それなら、スポットボスがいない状態になったら
僕に教えてよ
改めて状況を教えてあげるから","もしかして君、スポットボスを倒すつもりなの？
それなら、スポットボスがいない状態になったら
僕に教えてよ
改めて状況を教えてあげるから","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","29"
"0","0","《<ITEM 17883>》を掘りに行くのか？
今はオークも少ない
たくさん掘れるはずだぞ","《<ITEM 17883>》を掘りに行くのか？
今はオークも少ない
たくさん掘れるはずだぞ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","30"
"0","0","採掘がおわったら<NPC 2800>殿に
＜５＞個納品するのは聞いているよな
――なに？　聞いていないのか？","採掘がおわったら<NPC 2800>殿に
＜５＞個納品するのは聞いているよな
――なに？　聞いていないのか？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","31"
"0","0","そうか――だとしても、ルールはルールだ
生きて帰れたら、＜５＞個納品する
<NPC 2800>殿も、伝え忘れに気付いた頃じゃないか？","そうか――だとしても、ルールはルールだ
生きて帰れたら、＜５＞個納品する
<NPC 2800>殿も、伝え忘れに気付いた頃じゃないか？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","32"
"0","0","――《<ITEM 17883>》の盗掘か？
若干オークが増えてきたみたいだけど――
まぁ、まだいくらかは掘れるんじゃないか？","――《<ITEM 17883>》の盗掘か？
若干オークが増えてきたみたいだけど――
まぁ、まだいくらかは掘れるんじゃないか？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","33"
"0","0","採掘後、<NPC 2800>殿に
＜5＞個納品するのは聞いているよな？
聞いていない――そうか","採掘後、<NPC 2800>殿に
＜5＞個納品するのは聞いているよな？
聞いていない――そうか","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","34"
"0","0","普段は、こう伝えていたよ
“<NPC 2800>殿に＜５＞個納品するように”
――あの方も、緊張が解けて緩んでいたのかな
今頃は過ちにも気付いているはずだぞ","普段は、こう伝えていたよ
“<NPC 2800>殿に＜５＞個納品するように”
――あの方も、緊張が解けて緩んでいたのかな
今頃は過ちにも気付いているはずだぞ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","35"
"0","0","《<ITEM 17883>》を掘りに来たのか？
オークがあらかた掘り尽くしてしまったようだ
誰かがスポットボスを倒して
オークが減るまで待つしかないかもな","《<ITEM 17883>》を掘りに来たのか？
オークがあらかた掘り尽くしてしまったようだ
誰かがスポットボスを倒して
オークが減るまで待つしかないかもな","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","36"
"0","0","え――お前が行くって？
それじゃ、スポットボスがいない状態になったら
私に声をかけてくれよ
改めて状況を教えてやるからさ","え――お前が行くって？
それじゃ、スポットボスがいない状態になったら
私に声をかけてくれよ
改めて状況を教えてやるからさ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","37"
"0","0","<SPOT 1082>で《<ITEM 17883>》を採取できる採取ポイントの数が増えています
＜オークの将が現れるまで＞にたくさん採取し、納品しましょう","<SPOT 1082>で《<ITEM 17883>》を採取できる採取ポイントの数が増えています
＜オークの将が現れるまで＞にたくさん採取し、納品しましょう","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","38"
"0","0","あれ、また来たの？
《<ITEM 17883>》なら、オークが
ぜーんぶ、掘り尽くしちゃったじゃん","あれ、また来たの？
《<ITEM 17883>》なら、オークが
ぜーんぶ、掘り尽くしちゃったじゃん","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","39"
"0","0","諦めて、<NPC 2800>さんに報告して来たら？","諦めて、<NPC 2800>さんに報告して来たら？","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","40"
"0","0","またお前か
《<ITEM 17883>》なら
全てオーク共の手に渡ってしまったよ――
もう欠片も残されていないんじゃないか","またお前か
《<ITEM 17883>》なら
全てオーク共の手に渡ってしまったよ――
もう欠片も残されていないんじゃないか","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","41"
"0","0","<NPC 2800>殿に報告して
次の機会を待つのが一番だよ","<NPC 2800>殿に報告して
次の機会を待つのが一番だよ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","42"
"0","0","君がスポットボスと戦った衝撃で
岩壁が崩れたみたいだ
新たに掘れる《<ITEM 17883>》が
たくさん増えたかもしれないね！","君がスポットボスと戦った衝撃で
岩壁が崩れたみたいだ
新たに掘れる《<ITEM 17883>》が
たくさん増えたかもしれないね！","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","43"
"0","0","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜5＞個納品するんだよ","あ――それから、採掘が終わったら
<NPC 2800>さんに
ちゃんと＜5＞個納品するんだよ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","44"
"0","0","――本人から聞いていなくても
ここで盗掘する人のルールなの！
今頃、<NPC 2800>さんも言い忘れに気付いてるさ","――本人から聞いていなくても
ここで盗掘する人のルールなの！
今頃、<NPC 2800>さんも言い忘れに気付いてるさ","ui\00_message\quest\q22018012.gmd","\quest\q22018012.arc","q22018012.arc","45"
