#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,q40000266_00_266,掃除の敵,A Clean Sweep,ui\00_message\quest_info\q40000266_00.gmd,\quest\q40000266.arc,q40000266.arc,0
1,q40200070_00_408,"ダナを預かるエリアマスターとして言おうじゃないか
最近<LQEM>が村の周りをうろついてるみたいだよ
あんな小物どもにナメられるほど、ダナの武勇は地に落ちちまったのかい！？
周辺の安全のためにも<LQVA>匹くらい軽く討伐してきてやりな！","As the area master responsible for Dana, I’ll say this—recently, <LQEM> have been wandering around the village. Is Dana’s valor so diminished that it’s being mocked by such small creatures?! For the safety of the area, please defeat at least <LQVA>!",ui\00_message\quest_info\q40200070_00.gmd,\quest\q40200070.arc,q40200070.arc,1
0,q40200071_00_409,ついでのおつかい,Errand on the side,ui\00_message\quest_info\q40200071_00.gmd,\quest\q40200071.arc,q40200071.arc,0
1,q40200071_00_409,"もし<LQIM>を見かけたら<LQVA>個
持って帰ってきてくれないかしら？
わざわざ取りに行くものでもないから
これだけのために外に出るのも、ね","If you see <LQIM>, could you bring back <LQVA>? It’s not worth going out just for this, so if you could bring it when you’re out, that would be great.",ui\00_message\quest_info\q40200071_00.gmd,\quest\q40200071.arc,q40200071.arc,1
0,q40200072_00_410,負けが込んでな,In a losing streak,ui\00_message\quest_info\q40200072_00.gmd,\quest\q40200072.arc,q40200072.arc,0
1,q40200072_00_410,"しまった、<LQIM>が<LQVA>個も無いぞ
この前賭けに負けた時に根こそぎ持っていかれたのを
すっかり忘れてこのザマだ！
誰か分けてくれないか？","Oh no, I don’t have <LQIM> <LQVA>. I completely forgot that I lost everything in a bet recently. Could someone spare some?",ui\00_message\quest_info\q40200072_00.gmd,\quest\q40200072.arc,q40200072.arc,1
0,q40200073_00_411,少女の探究心,Curiosity of a young girl,ui\00_message\quest_info\q40200073_00.gmd,\quest\q40200073.arc,q40200073.arc,0
1,q40200073_00_411,"<LQIM>を調べたいんだけど、誰か持ってない？
身近なもののこと、もっと詳しく知っておくべきなのよ
そうね、まずは<LQVA>個でいいわ","I want to research <LQIM>. Does anyone have any? I need to know more about familiar things. For now, <LQVA> should be enough.",ui\00_message\quest_info\q40200073_00.gmd,\quest\q40200073.arc,q40200073.arc,1
0,q40200074_00_412,美味し酒を求めて,Searching for good liquor,ui\00_message\quest_info\q40200074_00.gmd,\quest\q40200074.arc,q40200074.arc,0
1,q40200074_00_412,"<LQIM>を酒に漬けると風味が増すって
聞いたんだけど本当かな――
一度試してみたいから、<LQVA>個手に入れたいんだ
誰か持ってないか？","I heard that soaking <LQIM> in liquor enhances its flavor. Is that true? I want to try it, so I need <LQVA>. Does anyone have any?",ui\00_message\quest_info\q40200074_00.gmd,\quest\q40200074.arc,q40200074.arc,1
0,q40200075_00_413,取扱いの無い品,Unavailable items,ui\00_message\quest_info\q40200075_00.gmd,\quest\q40200075.arc,q40200075.arc,0
1,q40200075_00_413,"<LQIM>を<LQVA>個譲ってくれる人、いないかしら？
うちの店じゃ取り扱ってないのよ
お礼は用意してあるから、誰かよろしくね","Is there anyone who can give me <LQIM> <LQVA>? My store doesn’t carry them. I have a reward prepared, so please help out.",ui\00_message\quest_info\q40200075_00.gmd,\quest\q40200075.arc,q40200075.arc,1
0,q40200076_00_414,突然の入り用,Sudden need,ui\00_message\quest_info\q40200076_00.gmd,\quest\q40200076.arc,q40200076.arc,0
1,q40200076_00_414,"<LQIM><LQVA>個
すまないが急いでいる
早めに都合できるなら買い取らせてくれ","I need <LQIM> <LQVA> urgently. If you can arrange it quickly, I’ll buy it from you.",ui\00_message\quest_info\q40200076_00.gmd,\quest\q40200076.arc,q40200076.arc,1
0,q40200077_00_415,遠出準備,Preparation for a long journey,ui\00_message\quest_info\q40200077_00.gmd,\quest\q40200077.arc,q40200077.arc,0
1,q40200077_00_415,"万が一の遠出に備えて準備をしているんだが
<LQIM>の手持ちがこころもとなくてな
<LQVA>個ほど探しているのだ","I’m preparing for a potential long journey, but my supply of <LQIM> is insufficient. I’m looking for about <LQVA>.",ui\00_message\quest_info\q40200077_00.gmd,\quest\q40200077.arc,q40200077.arc,1
0,q40200078_00_416,すぐに棚が空になってね,Shelves empty quickly,ui\00_message\quest_info\q40200078_00.gmd,\quest\q40200078.arc,q40200078.arc,0
1,q40200078_00_416,"育ち盛りの子が多いと何かと消費が早くてね
<LQIM>を持ってたら<LQVA>個ほど分けてくれないかい？
お礼はするからさ！","With so many growing kids, things get used up quickly. If you have <LQIM>, could you share about <LQVA>? I’ll be sure to thank you!",ui\00_message\quest_info\q40200078_00.gmd,\quest\q40200078.arc,q40200078.arc,1
0,q40200079_00_417,魔物避けのお香,Magic incense to repel monsters,ui\00_message\quest_info\q40200079_00.gmd,\quest\q40200079.arc,q40200079.arc,0
1,q40200079_00_417,"<LQIM>を使って、魔物が嫌がる匂いのお香を作れないか試してるの
完成のために<LQVA>個くらいあるといいんだけど――
戦わなくても追い払えたら、わたしみたいな子供でも
魔物を気にせず散歩できるようになるでしょ！","I'm trying to make an incense with a smell that monsters dislike using <LQIM>. It would be great to have around <LQVA> pieces for completion―― If we could repel them without fighting, even children like me could walk around without worrying about monsters!",ui\00_message\quest_info\q40200079_00.gmd,\quest\q40200079.arc,q40200079.arc,1
1,q40200080_00_418,"ダナの村を預かるエリアマスターとして言うよ
みんな、<LQIM>が減ってきてるみたいじゃないか
いつ戦いに出ることになってもいいように<LQVA>個程度は常に持っておきたいもんだね
きっちり揃えて持ってこられたら、それなりに礼も弾むよ","As the Area Master of Dana Village, I'll say this: It looks like we're running low on <LQIM>. We should always keep around <LQVA> pieces on hand in case we need to go to battle. If you can bring them in neatly, you'll be rewarded accordingly.",ui\00_message\quest_info\q40200080_00.gmd,\quest\q40200080.arc,q40200080.arc,1
0,q40200081_00_419,毎日の疲労度調査,Daily fatigue survey,ui\00_message\quest_info\q40200081_00.gmd,\quest\q40200081.arc,q40200081.arc,0
1,q40200081_00_419,"日々の戦いと、その疲れの関係を知りたいんだ
軽く<LQEM>を<LQVA>匹ほど討伐して
その後の体の調子を聞かせてもらえないかな？",I want to understand the relationship between daily battles and the resulting fatigue. Could you defeat about <LQVA> <LQEM> lightly and let me know how your body feels afterward?,ui\00_message\quest_info\q40200081_00.gmd,\quest\q40200081.arc,q40200081.arc,1
0,q40200082_00_420,一人歩きの不安,Unease of walking alone,ui\00_message\quest_info\q40200082_00.gmd,\quest\q40200082.arc,q40200082.arc,0
1,q40200082_00_420,"外に出る時はいつも<LQEM>を警戒してるんです
この前も<LQVA>匹ほど見かけて――
いつも一緒にいて、守ってくれる人がいれば
安心なんですけどね","I always stay alert for <LQEM> when going outside. I saw about <LQVA> the other day―― If I had someone with me all the time to protect me, I'd feel more at ease.",ui\00_message\quest_info\q40200082_00.gmd,\quest\q40200082.arc,q40200082.arc,1
0,q40200083_00_421,騒ぐ野生の血,Noisy wild blood,ui\00_message\quest_info\q40200083_00.gmd,\quest\q40200083.arc,q40200083.arc,0
1,q40200083_00_421,"<LQEM>が村のそばで騒ぐから
飼ってる動物が落ち着かないんだ
やっぱり野生の血が騒いじゃうのかな――
<LQVA>匹くらい、駆除をお願いできませんか？","The <LQEM> are making a racket near the village, making our animals restless. I wonder if it's the wild blood stirring up―― Could you please eliminate around <LQVA> of them?",ui\00_message\quest_info\q40200083_00.gmd,\quest\q40200083.arc,q40200083.arc,1
0,q40200084_00_422,畑の実りを狙う輩,Pests targeting the crops,ui\00_message\quest_info\q40200084_00.gmd,\quest\q40200084.arc,q40200084.arc,0
1,q40200084_00_422,"野菜を狙ってか、<LQEM>をよく見かけるようになっての――
畑が踏み荒らされないうちに<LQVA>匹ほど
こらしめておいてもらえんか","It seems <LQEM> have been frequenting the fields, possibly targeting the vegetables―― Please take care of around <LQVA> of them before the fields are trampled.",ui\00_message\quest_info\q40200084_00.gmd,\quest\q40200084.arc,q40200084.arc,1
0,q40200085_00_423,日頃の討伐努力,Daily extermination efforts,ui\00_message\quest_info\q40200085_00.gmd,\quest\q40200085.arc,q40200085.arc,0
1,q40200085_00_423,"この辺りも昔と比べてずいぶん危険になったものだ
常日頃から危険な獣を少しずつ減らしていくことが大事だぞ
例えば、今日は<LQEM>を<LQVA>体減らしておく――とかだな","This area has become much more dangerous compared to the past. It's important to gradually reduce the number of dangerous beasts regularly. For example, reduce <LQEM> by <LQVA> today――",ui\00_message\quest_info\q40200085_00.gmd,\quest\q40200085.arc,q40200085.arc,1
0,q40200086_00_424,憎きハーブ泥棒,Hated herb thief,ui\00_message\quest_info\q40200086_00.gmd,\quest\q40200086.arc,q40200086.arc,0
1,q40200086_00_424,"もう、信じられない！
干しておいたハーブが根こそぎ消えたんですよ
きっと<LQEM>が持っていったに決まってます
ハーブを摘んでいる時から<LQVA>匹くらい
ずっと周囲をうろついていましたから！","I can't believe it! The herbs I had dried have been completely stolen. It must have been taken by <LQEM>. They were lurking around while I was picking herbs, at least <LQVA> of them!",ui\00_message\quest_info\q40200086_00.gmd,\quest\q40200086.arc,q40200086.arc,1
0,q40200087_00_425,子供たちの安全確保,Ensuring children's safety,ui\00_message\quest_info\q40200087_00.gmd,\quest\q40200087.arc,q40200087.arc,0
1,q40200087_00_425,"ここのところ<LQEM>が村の周りを徘徊しているだろう？
もしも子供たちが襲われたら大変だから
見かける度に駆除してるんだが、中々数が減らないんだ
よかったら<LQVA>匹分ほど協力してくれないかな","Recently, <LQEM> have been wandering around the village, right? It's crucial to keep an eye out for them, as it would be a disaster if the children were attacked. I've been exterminating them whenever I see them, but the numbers aren’t decreasing. Could you help by dealing with around <LQVA> of them?",ui\00_message\quest_info\q40200087_00.gmd,\quest\q40200087.arc,q40200087.arc,1
0,q40200088_00_426,よみがえる記憶,Revived memories,ui\00_message\quest_info\q40200088_00.gmd,\quest\q40200088.arc,q40200088.arc,0
1,q40200088_00_426,"ううっ、困ったなぁ
足りない資材を取りにいかなきゃいけないのに
外を<LQEM>がうろついてるなんて――
<LQVA>匹も相手にするなんて、とても考えられないよ――","Oh no, this is troubling! I need to go get some missing materials, but there are <LQEM> wandering outside―― I can’t even imagine dealing with <LQVA> of them――",ui\00_message\quest_info\q40200088_00.gmd,\quest\q40200088.arc,q40200088.arc,1
0,q40200089_00_427,みんなの無事を祈って,Wishing for everyone's safety,ui\00_message\quest_info\q40200089_00.gmd,\quest\q40200089.arc,q40200089.arc,0
1,q40200089_00_427,"<LQEM>が辺りをうろついているらしいの
森に行く人たちが心配だわ――
何せ<LQVA>匹もいるらしいから、群れになったら大変よ","It seems there are <LQEM> wandering around the area. I'm worried about people going into the forest―― There are even <LQVA> of them, so if they form a group, it could be serious.",ui\00_message\quest_info\q40200089_00.gmd,\quest\q40200089.arc,q40200089.arc,1
1,q40200090_00_428,"周辺に<LQEM>が出没する頻度が増え
エリアマスターとして看過できない状況になってきました
これを機に<LQVA>体の討伐を要請することとします
報酬については私が保証しましょう","The frequency of <LQEM> sightings has increased, and it's become a situation that I, as the Area Master, cannot overlook. I request the extermination of <LQVA> of them at this opportunity. I will ensure the reward.",ui\00_message\quest_info\q40200090_00.gmd,\quest\q40200090.arc,q40200090.arc,1
0,q40200091_00_429,在庫管理は万全に,Stock management,ui\00_message\quest_info\q40200091_00.gmd,\quest\q40200091.arc,q40200091.arc,0
1,q40200091_00_429,"<LQIM>が不足気味だな――
今はまだ大丈夫だが、このまま不足状態が続けば
いつか手元から一つも無くなってしまうかもしれん
誰か<LQVA>個ほど分けてくれないか？","We're running low on <LQIM>―― It’s still okay for now, but if this shortage continues, we might run out completely. Could someone share around <LQVA> pieces?",ui\00_message\quest_info\q40200091_00.gmd,\quest\q40200091.arc,q40200091.arc,1
0,q40200092_00_430,多忙な見張り番,Busy lookout,ui\00_message\quest_info\q40200092_00.gmd,\quest\q40200092.arc,q40200092.arc,0
1,q40200092_00_430,"<LQIM>を<LQVA>つ譲ってくれる人はいないかな
本当は自分で採りに行ければいいんだけど
見張りをしていると中々手が空かなくてね","Is there anyone who can spare <LQVA> <LQIM>? I would go collect them myself if I could, but it's hard to find the time while on lookout duty.",ui\00_message\quest_info\q40200092_00.gmd,\quest\q40200092.arc,q40200092.arc,1
0,q40200093_00_431,見るのも嫌なヤツらの影,Unpleasant shadows,ui\00_message\quest_info\q40200093_00.gmd,\quest\q40200093.arc,q40200093.arc,0
1,q40200093_00_431,"<LQIM>が<LQVA>個いるんですけど
その、採りにいくのはちょっと――
侵食魔に遭遇したらと思うと億劫になってしまって――",I need <LQIM> but going to get them is a bit―― I feel reluctant at the thought of encountering corrupt demons――,ui\00_message\quest_info\q40200093_00.gmd,\quest\q40200093.arc,q40200093.arc,1
0,q40200094_00_432,虫寄らずの――？,Insect-repelling――?,ui\00_message\quest_info\q40200094_00.gmd,\quest\q40200094.arc,q40200094.arc,0
1,q40200094_00_432,"<LQIM>を持っていると、虫に刺されないって本当かしら
本当なら、ハーブを摘みに行く時に使ってみたいものです
試しに<LQVA>個分けてくれる人はいません？","Is it true that carrying <LQIM> prevents insect bites? If so, I'd like to use it when picking herbs. Is there anyone who can spare around <LQVA> pieces for a trial?",ui\00_message\quest_info\q40200094_00.gmd,\quest\q40200094.arc,q40200094.arc,1
0,q40200095_00_433,香油が切れる前に,Before the fragrance oil runs out,ui\00_message\quest_info\q40200095_00.gmd,\quest\q40200095.arc,q40200095.arc,0
1,q40200095_00_433,"髪に付ける香油を作るのに
<LQIM>が<LQVA>個必要なんだけど、誰か持ってないかしら
そろそろ香油が切れそうなの",I need <LQIM> to make fragrance oil for my hair. Does anyone have <LQVA> pieces? I’m about to run out of fragrance oil.,ui\00_message\quest_info\q40200095_00.gmd,\quest\q40200095.arc,q40200095.arc,1
0,q40200096_00_434,秘密のペット,Secret pet,ui\00_message\quest_info\q40200096_00.gmd,\quest\q40200096.arc,q40200096.arc,0
1,q40200096_00_434,"<LQIM>が<LQVA>個欲しいんです
何に使うかは、えっと、その、飼ってる動物に
エサとしてあげてみようかと思って――","I need <LQIM> pieces. As for what I need them for, well, I’m thinking of giving them as feed to the animal I’m keeping――",ui\00_message\quest_info\q40200096_00.gmd,\quest\q40200096.arc,q40200096.arc,1
0,q40200097_00_435,アナタにお願い,A request to you,ui\00_message\quest_info\q40200097_00.gmd,\quest\q40200097.arc,q40200097.arc,0
1,q40200097_00_435,"これを読んでるアナタにお願い
<LQIM>を<LQVA>個揃えてくれない？
私一人じゃ集めきれないのよ
お礼はちゃんとするから、ね？",I’m asking you who are reading this to gather <LQIM> for me. I can’t collect them all by myself. I’ll make sure to thank you properly!,ui\00_message\quest_info\q40200097_00.gmd,\quest\q40200097.arc,q40200097.arc,1
0,q40200098_00_436,旅人の土産物,Traveler's souvenir,ui\00_message\quest_info\q40200098_00.gmd,\quest\q40200098.arc,q40200098.arc,0
1,q40200098_00_436,"<LQIM>が中々手に入らないの
前は森に入った人が持ち帰ってくれたんだけど
最近はそうもいかないみたいで――
誰か、余っていたら<LQVA>つくらい分けてもらえない？","It’s hard to get <LQIM>. People used to bring them back from the forest, but it seems they’re not doing so lately―― If anyone has extras, could you share around <LQVA> pieces?",ui\00_message\quest_info\q40200098_00.gmd,\quest\q40200098.arc,q40200098.arc,1
0,q40200099_00_437,畑にならないアレ,Things not growing in the field,ui\00_message\quest_info\q40200099_00.gmd,\quest\q40200099.arc,q40200099.arc,0
1,q40200099_00_437,"<LQIM>が要るんじゃが、中々手に入らなくての――
わしの畑で採れるものなら何とかなるが
そういうわけにもいかんじゃろ？
<LQVA>個ほど買い取らせてくれんかの","I need <LQIM>, but it’s hard to get―― I can manage with things grown in my field, but it doesn’t work out that way, does it? Could you sell me around <LQVA> pieces?",ui\00_message\quest_info\q40200099_00.gmd,\quest\q40200099.arc,q40200099.arc,1
1,q40200100_00_438,"族長ガラダよりモローのエリアマスターの任を預かる者として依頼します
モルフォールにて管理する<LQIM>の補給が滞っています
急ぎ、<LQVA>個の収集をお願いします
報酬については私が保証しましょう",Request from Chief Garada,ui\00_message\quest_info\q40200100_00.gmd,\quest\q40200100.arc,q40200100.arc,1
0,q40200101_00_439,ママの説得材料,Convincing Mom,ui\00_message\quest_info\q40200101_00.gmd,\quest\q40200101.arc,q40200101.arc,0
1,q40200101_00_439,"いつも外に出ちゃダメって言われるのは
外には<LQEM>っていう魔物がいっぱいいるからなんでしょう？
じゃあ、誰かが<LQVA>匹倒してきてくれたら
ママも外に出ていいって言うんじゃないかしら","Mom always says not to go outside because there are many monsters like <LQEM> out there, right? So, if someone defeats around <LQVA> of them, wouldn’t Mom say it’s okay to go outside?",ui\00_message\quest_info\q40200101_00.gmd,\quest\q40200101.arc,q40200101.arc,1
0,q40200102_00_440,武器さえ持っていれば――,If only I had a weapon――,ui\00_message\quest_info\q40200102_00.gmd,\quest\q40200102.arc,q40200102.arc,0
1,q40200102_00_440,"ちぇっ、さっき採掘に行った帰りに
<LQVA>匹の<LQEM>に威嚇されてさ――
採掘した鉱石で両手がふさがってる時に
喧嘩を売ってくるなんて、フェアじゃないよな","Ugh, on the way back from mining earlier, I was threatened by <LQVA> <LQEM>―― It’s unfair to pick a fight when my hands are full with the mined ore.",ui\00_message\quest_info\q40200102_00.gmd,\quest\q40200102.arc,q40200102.arc,1
0,q40200103_00_441,戦士の直感,Warrior’s intuition,ui\00_message\quest_info\q40200103_00.gmd,\quest\q40200103.arc,q40200103.arc,0
1,q40200103_00_441,"<LQEM>を見かけて後を追ったが逃げられてしまった
<LQVA>匹程度だが、誰かが襲われでもしたら大変だ
戦える者は見かけ次第、討伐してくれ","I chased after <LQEM> that I spotted, but they escaped. Although only around <LQVA>, it would be serious if someone got attacked. Those who can fight, please exterminate them as soon as you see them.",ui\00_message\quest_info\q40200103_00.gmd,\quest\q40200103.arc,q40200103.arc,1
0,q40200104_00_442,村の警戒は自分たちで,Village vigilance is up to us,ui\00_message\quest_info\q40200104_00.gmd,\quest\q40200104.arc,q40200104.arc,0
1,q40200104_00_442,"さっき村の外に出た時に<LQEM>を見かけたよ
<LQVA>匹くらいいたかな
ちょっと気を付けておいた方がいいかもな
村に入り込んでくるかもしれないぜ",I saw <LQEM> outside the village earlier. There were around <LQVA> of them. It might be good to be cautious. They might come into the village.,ui\00_message\quest_info\q40200104_00.gmd,\quest\q40200104.arc,q40200104.arc,1
0,q40200105_00_443,ハーブ採取の穴場,Herb-picking hotspot,ui\00_message\quest_info\q40200105_00.gmd,\quest\q40200105.arc,q40200105.arc,0
1,q40200105_00_443,"良いハーブが採れる穴場に<LQEM>が現れて退かないんだ
このままじゃハーブを切らしちまうよ
あの<LQVA>匹をどうにかしとくれ","A hotspot for good herbs has been overrun by <LQEM> and won’t move―― If this continues, I’ll run out of herbs. Please deal with those <LQVA> of them.",ui\00_message\quest_info\q40200105_00.gmd,\quest\q40200105.arc,q40200105.arc,1
0,q40200106_00_444,何かの呪い？,Some kind of curse?,ui\00_message\quest_info\q40200106_00.gmd,\quest\q40200106.arc,q40200106.arc,0
1,q40200106_00_444,"大変だ！　<LQEM>に追っかけられた！
まさか<LQVA>匹も一斉に出てくるなんて
これはきっと何かの呪いに違いない！",This is terrible! I was chased by <LQEM>! To think <LQVA> of them came out all at once. This must be some kind of curse!,ui\00_message\quest_info\q40200106_00.gmd,\quest\q40200106.arc,q40200106.arc,1
0,q40200107_00_445,軽い片付け事,Light cleaning task,ui\00_message\quest_info\q40200107_00.gmd,\quest\q40200107.arc,q40200107.arc,0
1,q40200107_00_445,"村の近くに<LQEM>が<LQVA>匹出現したそうだな
この程度なら、誰か手の空いた者が片付ければいいだろう","It seems <LQEM> have appeared near the village, around <LQVA> of them. This level of threat should be manageable for someone with some free time.",ui\00_message\quest_info\q40200107_00.gmd,\quest\q40200107.arc,q40200107.arc,1
0,q40200108_00_446,牛を襲ったのは,Who attacked the cows,ui\00_message\quest_info\q40200108_00.gmd,\quest\q40200108.arc,q40200108.arc,0
1,q40200108_00_446,"牛を放牧に出したんですけど、何頭か帰ってこないんです
いつも時間通りに帰ってくるのに――
昨日<LQVA>匹くらい<LQEM>を見かけたんだけど
まさかそいつらに襲われたんじゃ――","I let the cows out to graze, but some haven’t returned. They always come back on time―― I saw about <LQVA> <LQEM> yesterday. Could they have attacked them――",ui\00_message\quest_info\q40200108_00.gmd,\quest\q40200108.arc,q40200108.arc,1
0,q40200109_00_447,門は村の顔,The gate is the village’s face,ui\00_message\quest_info\q40200109_00.gmd,\quest\q40200109.arc,q40200109.arc,0
1,q40200109_00_447,"はぁ――全く、頭が痛いわね
誰か<LQEM>の駆除を頼めない？
村の門に傷を付けられてね――
見せしめと思って<LQVA>匹ほど懲らしめてきて",Ugh―― It’s really giving me a headache. Could someone deal with <LQEM>? They damaged the village gate―― Please make an example by punishing around <LQVA> of them.,ui\00_message\quest_info\q40200109_00.gmd,\quest\q40200109.arc,q40200109.arc,1
1,q40200110_00_448,"エリアマスターとして、このキアランより正式に依頼する
キンガル周辺に集結しつつある<LQEM>の一斉討伐のため
戦力を持つ者は<LQVA>匹の討伐に向かってくれ","As the Area Master, Kieran, I formally request
the extermination of <LQEM> gathering around Kingal.
Those with combat capabilities should proceed
to eliminate <LQVA> of them.",ui\00_message\quest_info\q40200110_00.gmd,\quest\q40200110.arc,q40200110.arc,1
0,q40200111_00_449,遊んでみたいだけ,Just wanting to play,ui\00_message\quest_info\q40200111_00.gmd,\quest\q40200111.arc,q40200111.arc,0
1,q40200111_00_449,"ねぇねぇ、<LQIM>が欲しいな
遊んでみたいだけだからちょっとでいいよ
えーっと、<LQVA>つくらい――","Hey, hey, I want <LQIM>. I just want to play, so a little will do. Uh, about <LQVA> pieces――",ui\00_message\quest_info\q40200111_00.gmd,\quest\q40200111.arc,q40200111.arc,1
0,q40200112_00_450,釣り餌の代替品,Fishing bait substitute,ui\00_message\quest_info\q40200112_00.gmd,\quest\q40200112.arc,q40200112.arc,0
1,q40200112_00_450,"釣りの餌を切らしてしまったようだ
新しく作るのに<LQIM>が要るから、余っていれば買い取ろう
<LQVA>つほどあれば、今日は十分だ","It looks like I’ve run out of fishing bait. I need <LQIM> to make new ones, so if anyone has extras, I’d like to buy them. <LQVA> pieces should be enough for today.",ui\00_message\quest_info\q40200112_00.gmd,\quest\q40200112.arc,q40200112.arc,1
0,q40200113_00_451,独自の火種レシピ,Unique fire starter recipe,ui\00_message\quest_info\q40200113_00.gmd,\quest\q40200113.arc,q40200113.arc,0
1,q40200113_00_451,"火種を作る時に<LQIM>を使うと、何となく火が
長持ちする気がして気に入ってるんだけど、今手元に無いんだよな
誰か<LQVA>つだけくれないか？
ほんの少しでいいんだよ","When making fire starters, using <LQIM> seems to make the fire last longer. I like it, but I'm out right now. Could someone spare <LQVA>? Just a little will do.",ui\00_message\quest_info\q40200113_00.gmd,\quest\q40200113.arc,q40200113.arc,1
0,q40200114_00_452,明日のミルクの素,,ui\00_message\quest_info\q40200114_00.gmd,\quest\q40200114.arc,q40200114.arc,0
1,q40200114_00_452,"<LQIM>を持っている人はいません？
あれを牛たちの餌に混ぜると
なぜだか乳の出がよくなるんですよ
<LQVA>個もあれば十分なんだけど――",Is anyone holding <LQIM>? Mixing it into the cows' feed somehow improves their milk production. <LQVA> would be enough.,ui\00_message\quest_info\q40200114_00.gmd,\quest\q40200114.arc,q40200114.arc,1
0,q40200115_00_453,みんな大好きミートパイ！,,ui\00_message\quest_info\q40200115_00.gmd,\quest\q40200115.arc,q40200115.arc,0
1,q40200115_00_453,"明日は食べると力が湧いてくるミートパイを作ろうかね！
誰かさんが隠し味に使う<LQIM>を
<LQVA>つ用意してくれればの話だけど！
さぁ、一番に持ってきてくれるのは誰だい？","I'm thinking of making meat pies that will boost strength tomorrow! If someone could provide <LQIM> as a secret ingredient, <LQVA> pieces would be perfect! Who will be the first to bring it?",ui\00_message\quest_info\q40200115_00.gmd,\quest\q40200115.arc,q40200115.arc,1
0,q40200116_00_454,採取のためであっても,,ui\00_message\quest_info\q40200116_00.gmd,\quest\q40200116.arc,q40200116.arc,0
1,q40200116_00_454,"ううむ、どうにも<LQIM>が足りん
<LQVA>個採ってきてくれたら報酬は支払おう
ただし、遺跡の近くには近寄るなよ","I seem to be short on <LQIM>. If you could bring <LQVA> pieces, I'll reward you. However, avoid the ruins nearby.",ui\00_message\quest_info\q40200116_00.gmd,\quest\q40200116.arc,q40200116.arc,1
0,q40200117_00_455,グルメな家畜たち,,ui\00_message\quest_info\q40200117_00.gmd,\quest\q40200117.arc,q40200117.arc,0
1,q40200117_00_455,"おばさんのぼやきを聞くに、最近家畜たちの餌の食い付きが悪いみたいだ
ずっと同じ餌をやってると、動物といえど飽きがくるんだよな
<LQIM>を<LQVA>個ほど使っていぶしてやれば
味を変えてやれるんだけど、俺は持ってなくてさ","According to complaints, the livestock's feed isn't appealing lately. Animals get bored of the same food. If we use <LQIM> to smoke it, changing the flavor, it might help, but I don't have any.",ui\00_message\quest_info\q40200117_00.gmd,\quest\q40200117.arc,q40200117.arc,1
0,q40200118_00_456,壁の補修材,,ui\00_message\quest_info\q40200118_00.gmd,\quest\q40200118.arc,q40200118.arc,0
1,q40200118_00_456,"誰か<LQIM><LQVA>個持ってない？
壁の補修にアレを使うと長持ちするって聞いたから
試してみたいのよ",Does anyone have <LQIM> and <LQVA> pieces? I've heard it's great for long-lasting wall repairs. I'd like to give it a try.,ui\00_message\quest_info\q40200118_00.gmd,\quest\q40200118.arc,q40200118.arc,1
0,q40200119_00_457,シェナのキッチン事情,,ui\00_message\quest_info\q40200119_00.gmd,\quest\q40200119.arc,q40200119.arc,0
1,q40200119_00_457,"たくさんあったはずの<LQIM>が
いつの間にか底をつきかけてるじゃないか！
手が空いてる人がいたら、<LQVA>つくらい採取を頼めないかねぇ","I had plenty of <LQIM>, but it's almost gone! If anyone has free time, could you gather around <LQVA> pieces?",ui\00_message\quest_info\q40200119_00.gmd,\quest\q40200119.arc,q40200119.arc,1
1,q40200120_00_458,"キンガル峡谷エリアマスターのキアランだ
昨今の事情を鑑み、いざという時のために<LQIM>を大量に備蓄しておくことにする
<LQVA>個集めた者には報酬を出そう","I'm Kiaran, the area master of Kingal Gorge. Given recent circumstances, we need to stockpile <LQIM> in large quantities. I will offer a reward to those who gather <LQVA> pieces.",ui\00_message\quest_info\q40200120_00.gmd,\quest\q40200120.arc,q40200120.arc,1
0,q40200121_00_459,強いヒトへ,,ui\00_message\quest_info\q40200121_00.gmd,\quest\q40200121.arc,q40200121.arc,0
1,q40200121_00_459,"ダレか、<LQEM>、<LQVA>匹倒してきて
強いヒトいたら、ちょっと安心できるダカラ――","Someone, please defeat <LQEM>, <LQVA> pieces. If there are strong fighters, it would bring some reassurance.",ui\00_message\quest_info\q40200121_00.gmd,\quest\q40200121.arc,q40200121.arc,1
0,q40200122_00_460,やつらを怖がらせてやれ,,ui\00_message\quest_info\q40200122_00.gmd,\quest\q40200122.arc,q40200122.arc,0
1,q40200122_00_460,"<LQEM>を怖がらせるため
<LQVA>匹討伐する　任せた",Defeat <LQEM> to scare them off. Take down <LQVA> pieces. It's up to you.,ui\00_message\quest_info\q40200122_00.gmd,\quest\q40200122.arc,q40200122.arc,1
0,q40200123_00_461,うろつく足音,,ui\00_message\quest_info\q40200123_00.gmd,\quest\q40200123.arc,q40200123.arc,0
1,q40200123_00_461,"オレ、耳いいだけど
<LQEM>の声キコエル！
洞窟の近く、<LQVA>匹ウロウロしてる","I have good ears, and I can hear <LQEM>! There are <LQVA> wandering near the cave.",ui\00_message\quest_info\q40200123_00.gmd,\quest\q40200123.arc,q40200123.arc,1
0,q40200124_00_462,怖いの、なくそう,,ui\00_message\quest_info\q40200124_00.gmd,\quest\q40200124.arc,q40200124.arc,0
