使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
"探採/宝眼/延泉/安着/流断/薬効
探採と宝眼以外はLV.6より高い効果が付与される
ポーンが装備した場合、探採/宝眼の効果なし","Grants the following augments:
Gathering, Treasure Eye.
Grant the effect beyond LV.6 of the following augments:
Extended Springs, Safe Landing, Flow, Efficacy.
Gathering, Treasure Eye have no effect when equipped on pawn.",,,
"羅刹/夜叉/空滅/速離/聖体
上記アビリティのLV.6より高い効果が付与される","Grant the effect beyond LV.6 of the following augments:
Rakshasa, Yasha, Sky Annihilation,
Egression, Holy Body.",,,
"侵壊/侵護/減侵/豪握/強壮
上記アビリティのLV.6より高い効果が付与される","Grant the effect beyond LV.6 of the following augments:
Infected Destroyer, Infected Safeguard,
Reduced Corruption, Great Grasp, Hardy.",,,
"友体/友活/友攻/友魔/友防/友護
上記アビリティのLV.6より高い効果が付与される
ポーンが装備した場合は効果なし","Grant the effect beyond LV.6 of the following augments:
Companion Health, Companion Stamina, Companion Attack,
Companion Magick, Companion Defense, Companion Magick Defense.
No effect when equipped on pawn.",,,
グランサーコート,Grand Surcoat,,,
グランサーコート,Grand Surcoat,,,
グランサーコート,Grand Surcoat,,,
グランサーコート,Grand Surcoat,,,
グランサーコート,Grand Surcoat,,,
グランドスラム,Grand Slam,,,
グランセージキャップ,Grand Sage Cap,,,
グランセージキャップ,Grand Sage Cap,,,
グランセージキャップ,Grand Sage Cap,,,
グランセージキャップ,Grand Sage Cap,,,
グランセージキャップ,Grand Sage Cap,,,
グランドミッション：失われた秩序,Grand Mission: The Lost Order,,,
グランドミッション：呼び覚まされし竜,Grand Mission: The Dragon Awakened,,,
グランドミッション：目覚めし闇の魔物,Grand Mission: The Demon of Darkness Awakens,,,
グランドミッション：古代神殿の死闘,Grand Mission: The Deathly Battle of the Ancient Temple,,,
グランドミッション：眩き黄金,Grand Mission: The Dazzling Gold,,,
グランドミッション：魔赤島の狂宴,Grand Mission: Bloodbane Isle's Feast of Madness,,,
グランドミッション：太古の強者,Grand Mission: Ancient Warrior,,,
グランドミッションコース,Grand Mission Course,,,
グランドミッション,Grand Mission,,,
グランドミッション,Grand Mission,,,
グランドライフ,Grand Life,,,
グランドハンズ,Grand Hands,,,
グランドハンズ,Grand Hands,,,
グランドハンズ,Grand Hands,,,
グランドハンズ,Grand Hands,,,
グランドハンズ,Grand Hands,,,
グランエント,Grand Ent,,,
グランドチャンピオン,Grand Champion,,,
グランド見習い,Grand Apprentice,,,
グレイスフルコート,Graceful Coat,,,
グレイスフルコート,Graceful Coat,,,
グレイスフルコート,Graceful Coat,,,
グレイスフルコート,Graceful Coat,,,
グレイスフルコート,Graceful Coat,,,
麗詠 LV.6,Graceful Chant LV.6,,,
麗詠 LV.6,Graceful Chant LV.6,,,
麗詠 LV.5,Graceful Chant LV.5,,,
麗詠 LV.5,Graceful Chant LV.5,,,
麗詠 LV.4,Graceful Chant LV.4,,,
麗詠 LV.4,Graceful Chant LV.4,,,
麗詠 LV.3,Graceful Chant LV.3,,,
麗詠,Graceful Chant,,,
グレイスオブアポロ,Grace of Apollo,,,
グレイスオブアポロ,Grace of Apollo,,,
グレイスオブアポロ,Grace of Apollo,,,
グレイスオブアポロ,Grace of Apollo,,,
グレイスオブアポロ,Grace of Apollo,,,
グラブドハート,Grabbed Heart,,,
グラブドハート,Grabbed Heart,,,
グラブドハート,Grabbed Heart,,,
グラブドハート,Grabbed Heart,,,
グラブドハート,Grabbed Heart,,,
剛腕のコロッサス,Gowan the Colossus,,,
抉突 絶,Gouge: Eradicate,,,
抉突 砕,Gouge: Crusher,,,
えぐり突き,Gouge,,,
新たな証拠品を手に入れた！,Got a new piece of evidence!,,,
いい部屋ゲット,Got a Nice Room,,,
耳より情報,Gossip,,,
ゴート,Gort,,,
1周年を祝う豪華なケーキ,Gorgeous cake that celebrates the first anniversary.,,,
ゴージャスなカーペット,Gorgeous Carpet,,,
ゴージャスベッド・ミント,Gorgeous Bed - Mint,,,
ゴージャスベッド・アイス,Gorgeous Bed - Ice,,,
ゴージャスベッド・ベリー,Gorgeous Bed - Berry,,,
ゴージャスベッド,Gorgeous Bed,,,
ゴアマンティコアの白髭,Goremanticore's White Beard,,,
ゴートン,Gordon,,,
ゴルディオン,Gordion,,,
ゴルディオン,Gordion,,,
ゴルディオン,Gordion,,,
ゴルディオン,Gordion,,,
ゴルディオン,Gordion,,,
グースネックアーム,Gooseneck Arm,,,
グースネックアーム,Gooseneck Arm,,,
グースネックアーム,Gooseneck Arm,,,
グースネックアーム,Gooseneck Arm,,,
グースネックアーム,Gooseneck Arm,,,
グッドエンプロイヤー,Good Employer,,,
ゴーン,Gon,,,
ゴルタス,Goltas,,,
ゴルゴラン,Golgorran,,,
造魔系にダメージ+90,Golem Slayer +90,,,
造魔系にダメージ+87,Golem Slayer +87,,,
造魔系にダメージ+84,Golem Slayer +84,,,
造魔系にダメージ+81,Golem Slayer +81,,,
造魔系にダメージ+78,Golem Slayer +78,,,
造魔系にダメージ+75,Golem Slayer +75,,,
造魔系にダメージ+72,Golem Slayer +72,,,
造魔系にダメージ+69,Golem Slayer +69,,,
造魔系にダメージ+66,Golem Slayer +66,,,
造魔系にダメージ+63,Golem Slayer +63,,,
造魔系にダメージ+60,Golem Slayer +60,,,
造魔系にダメージ+57,Golem Slayer +57,,,
造魔系にダメージ+54,Golem Slayer +54,,,
造魔系にダメージ+51,Golem Slayer +51,,,
造魔系にダメージ+48,Golem Slayer +48,,,
造魔系にダメージ+45,Golem Slayer +45,,,
造魔系にダメージ+42,Golem Slayer +42,,,
造魔系にダメージ+39,Golem Slayer +39,,,
造魔系にダメージ+36,Golem Slayer +36,,,
造魔系にダメージ+33,Golem Slayer +33,,,
造魔系にダメージ+30,Golem Slayer +30,,,
造魔系にダメージ+27,Golem Slayer +27,,,
造魔系にダメージ+24,Golem Slayer +24,,,
造魔系にダメージ+21,Golem Slayer +21,,,
造魔系にダメージ+18,Golem Slayer +18,,,
造魔系にダメージ+15,Golem Slayer +15,,,
造魔系にダメージ+12,Golem Slayer +12,,,
造魔系にダメージ+9,Golem Slayer +9,,,
ゴーレム魔岩,Golem Magickal Rock,,,
ゴルトイーファイ,Goldify,,,
ゴルトイーファイ,Goldify,,,
ゴルトイーファイ,Goldify,,,
ゴルトイーファイ,Goldify,,,
ゴルトイーファイ,Goldify,,,
金色の楔,Golden Wedge,,,
女覚者の戦闘衣・金闘女,Golden Warrior Female Arisen's Battle Attire,,,
女覚者の戦闘衣・金闘女,Golden Warrior Female Arisen's Battle Attire,,,
女覚者の戦闘衣・金闘女,Golden Warrior Female Arisen's Battle Attire,,,
女覚者の戦闘衣・金闘女,Golden Warrior Female Arisen's Battle Attire,,,
女覚者の戦闘衣・金闘女,Golden Warrior Female Arisen's Battle Attire,,,
黄金のアンダーウェア,Golden Underwear,,,
黄金のアンダーウェア,Golden Underwear,,,
黄金のアンダーウェア,Golden Underwear,,,
黄金のアンダーウェア,Golden Underwear,,,
黄金のアンダーウェア,Golden Underwear,,,
黄金のアンダーショーツ,Golden Underpants,,,
黄金のアンダーショーツ,Golden Underpants,,,
黄金のアンダーショーツ,Golden Underpants,,,
黄金のアンダーショーツ,Golden Underpants,,,
黄金のアンダーショーツ,Golden Underpants,,,
ゾマ組合宿　金の杯亭,Golden Tankard Inn,,,
黄金の剣,Golden Sword,,,
黄金の剣,Golden Sword,,,
黄金の剣,Golden Sword,,,
黄金の剣,Golden Sword,,,
黄金の剣,Golden Sword,,,
黄金の杖,Golden Staff,,,
黄金の杖,Golden Staff,,,
黄金の杖,Golden Staff,,,
黄金の杖,Golden Staff,,,
黄金の杖,Golden Staff,,,
黄金の槍,Golden Spear,,,
黄金の槍,Golden Spear,,,
黄金の槍,Golden Spear,,,
黄金の槍,Golden Spear,,,
黄金の槍,Golden Spear,,,
黄金の大盾,Golden Shield,,,
黄金の大盾,Golden Shield,,,
黄金の大盾,Golden Shield,,,
黄金の大盾,Golden Shield,,,
黄金の大盾,Golden Shield,,,
黄金の盾,Golden Shield,,,
黄金の盾,Golden Shield,,,
黄金の盾,Golden Shield,,,
黄金の盾,Golden Shield,,,
黄金の盾,Golden Shield,,,
黄金のロッド,Golden Rod,,,
黄金のロッド,Golden Rod,,,
黄金のロッド,Golden Rod,,,
黄金のロッド,Golden Rod,,,
黄金のロッド,Golden Rod,,,
黄金ヤシの繊維,Golden Palm Fiber,,,
金色のミスルトウ,Golden Mistletoe,,,
黄金の魔道剣,Golden Magick Sword,,,
黄金の魔道剣,Golden Magick Sword,,,
黄金の魔道剣,Golden Magick Sword,,,
黄金の魔道剣,Golden Magick Sword,,,
黄金の魔道剣,Golden Magick Sword,,,
黄金の魔道着,Golden Magick Robe,,,
黄金の魔道着,Golden Magick Robe,,,
黄金の魔道着,Golden Magick Robe,,,
黄金の魔道着,Golden Magick Robe,,,
黄金の魔道着,Golden Magick Robe,,,
黄金の魔道兜,Golden Magick Helmet,,,
黄金の魔道兜,Golden Magick Helmet,,,
黄金の魔道兜,Golden Magick Helmet,,,
黄金の魔道兜,Golden Magick Helmet,,,
黄金の魔道兜,Golden Magick Helmet,,,
黄金の魔道腕,Golden Magick Gloves,,,
黄金の魔道腕,Golden Magick Gloves,,,
黄金の魔道腕,Golden Magick Gloves,,,
黄金の魔道腕,Golden Magick Gloves,,,
黄金の魔道腕,Golden Magick Gloves,,,
黄金の魔道篭手,Golden Magick Gauntlet,,,
黄金の魔道篭手,Golden Magick Gauntlet,,,
黄金の魔道篭手,Golden Magick Gauntlet,,,
黄金の魔道篭手,Golden Magick Gauntlet,,,
黄金の魔道篭手,Golden Magick Gauntlet,,,
黄金の魔道弓,Golden Magick Bow,,,
黄金の魔道弓,Golden Magick Bow,,,
黄金の魔道弓,Golden Magick Bow,,,
黄金の魔道弓,Golden Magick Bow,,,
黄金の魔道弓,Golden Magick Bow,,,
黄金の魔道足,Golden Magick Boots,,,
黄金の魔道足,Golden Magick Boots,,,
黄金の魔道足,Golden Magick Boots,,,
黄金の魔道足,Golden Magick Boots,,,
黄金の魔道足,Golden Magick Boots,,,
黄金の魔戦兜,Golden Magick Battle Helmet,,,
黄金の魔戦兜,Golden Magick Battle Helmet,,,
黄金の魔戦兜,Golden Magick Battle Helmet,,,
黄金の魔戦兜,Golden Magick Battle Helmet,,,
黄金の魔戦兜,Golden Magick Battle Helmet,,,
黄金の魔戦着,Golden Magick Battle Dress,,,
黄金の魔戦着,Golden Magick Battle Dress,,,
黄金の魔戦着,Golden Magick Battle Dress,,,
黄金の魔戦着,Golden Magick Battle Dress,,,
黄金の魔戦着,Golden Magick Battle Dress,,,
黄金の魔戦足,Golden Magick Battle Boots,,,
黄金の魔戦足,Golden Magick Battle Boots,,,
黄金の魔戦足,Golden Magick Battle Boots,,,
黄金の魔戦足,Golden Magick Battle Boots,,,
黄金の魔戦足,Golden Magick Battle Boots,,,
黄金の魔戦腕,Golden Magick Battle Arm,,,
黄金の魔戦腕,Golden Magick Battle Arm,,,
黄金の魔戦腕,Golden Magick Battle Arm,,,
黄金の魔戦腕,Golden Magick Battle Arm,,,
黄金の魔戦腕,Golden Magick Battle Arm,,,
金甲のロリカ,Golden Lorica,,,
金甲のロリカ,Golden Lorica,,,
金甲のロリカ,Golden Lorica,,,
金甲のロリカ,Golden Lorica,,,
金甲のロリカ,Golden Lorica,,,
金獅子の兜,Golden Lion Helm,,,
金獅子の兜,Golden Lion Helm,,,
金獅子の兜,Golden Lion Helm,,,
金獅子の兜,Golden Lion Helm,,,
金獅子の兜,Golden Lion Helm,,,
黄金の軽装兜,Golden Light Helmet,,,
黄金の軽装兜,Golden Light Helmet,,,
黄金の軽装兜,Golden Light Helmet,,,
黄金の軽装兜,Golden Light Helmet,,,
黄金の軽装兜,Golden Light Helmet,,,
黄金の軽装脚,Golden Light Armor Legs,,,
黄金の軽装脚,Golden Light Armor Legs,,,
黄金の軽装脚,Golden Light Armor Legs,,,
黄金の軽装脚,Golden Light Armor Legs,,,
黄金の軽装脚,Golden Light Armor Legs,,,
黄金の軽装腕,Golden Light Armor Gloves,,,
黄金の軽装腕,Golden Light Armor Gloves,,,
黄金の軽装腕,Golden Light Armor Gloves,,,
黄金の軽装腕,Golden Light Armor Gloves,,,
黄金の軽装腕,Golden Light Armor Gloves,,,
黄金の軽装鎧,Golden Light Armor,,,
黄金の軽装鎧,Golden Light Armor,,,
黄金の軽装鎧,Golden Light Armor,,,
黄金の軽装鎧,Golden Light Armor,,,
黄金の軽装鎧,Golden Light Armor,,,
黄金の重装脚,Golden Heavy Leg Armor,,,
黄金の重装脚,Golden Heavy Leg Armor,,,
黄金の重装脚,Golden Heavy Leg Armor,,,
黄金の重装脚,Golden Heavy Leg Armor,,,
黄金の重装脚,Golden Heavy Leg Armor,,,
黄金の重装兜,Golden Heavy Helmet,,,
黄金の重装兜,Golden Heavy Helmet,,,
黄金の重装兜,Golden Heavy Helmet,,,
黄金の重装兜,Golden Heavy Helmet,,,
黄金の重装兜,Golden Heavy Helmet,,,
黄金の重装腕,Golden Heavy Arms,,,
黄金の重装腕,Golden Heavy Arms,,,
黄金の重装腕,Golden Heavy Arms,,,
黄金の重装腕,Golden Heavy Arms,,,
黄金の重装腕,Golden Heavy Arms,,,
黄金の重装鎧,Golden Heavy Armor,,,
黄金の重装鎧,Golden Heavy Armor,,,
黄金の重装鎧,Golden Heavy Armor,,,
黄金の重装鎧,Golden Heavy Armor,,,
黄金の重装鎧,Golden Heavy Armor,,,
黄金の大剣,Golden Greatsword,,,
黄金の大剣,Golden Greatsword,,,
黄金の大剣,Golden Greatsword,,,
黄金の大剣,Golden Greatsword,,,
黄金の大剣,Golden Greatsword,,,
黄金石,Golden Gemstone,,,
ゴールデンアイランタン,Golden Eye Lantern,,,
金竜王の楔,Golden Dragon King Wedge,,,
黄金のダガー,Golden Daggers,,,
黄金のダガー,Golden Daggers,,,
黄金のダガー,Golden Daggers,,,
黄金のダガー,Golden Daggers,,,
黄金のダガー,Golden Daggers,,,
黄金のクローク,Golden Cloak,,,
黄金のクローク,Golden Cloak,,,
黄金のクローク,Golden Cloak,,,
黄金のクローク,Golden Cloak,,,
黄金のクローク,Golden Cloak,,,
ゴールデンサークレット,Golden Circlet,,,
黄金の弓,Golden Bow,,,
黄金の弓,Golden Bow,,,
黄金の弓,Golden Bow,,,
黄金の弓,Golden Bow,,,
黄金の弓,Golden Bow,,,
黄金の大杖,Golden Archistaff,,,
黄金の大杖,Golden Archistaff,,,
黄金の大杖,Golden Archistaff,,,
黄金の大杖,Golden Archistaff,,,
黄金の大杖,Golden Archistaff,,,
金の獣牙Ⅲ,Golden Animal Fangs III,,,
金の獣牙Ⅱ,Golden Animal Fangs II,,,
金の獣牙Ⅰ,Golden Animal Fangs I,,,
黄金化＋100,Golden +100,,,
黄金化＋95,Golden +95,,,
黄金化＋90,Golden +90,,,
黄金化＋85,Golden +85,,,
黄金化＋80,Golden +80,,,
黄金化＋75,Golden +75,,,
黄金化＋70,Golden +70,,,
黄金化＋65,Golden +65,,,
黄金化＋60,Golden +60,,,
黄金化＋55,Golden +55,,,
黄金化＋50,Golden +50,,,
黄金化＋45,Golden +45,,,
黄金化＋40,Golden +40,,,
黄金化＋35,Golden +35,,,
黄金化＋30,Golden +30,,,
黄金化＋25,Golden +25,,,
黄金化＋20,Golden +20,,,
黄金化＋15,Golden +15,,,
黄金化＋10,Golden +10,,,
黄金化＋5,Golden +5,,,
黄金化,Golden,,,
ゴルダ・アウルム,Golda Aurum,,,
金縞の硬木,Gold-Striped Hardwood,,,
金混じりの獣毛,Gold-Stained Animal Fur,,,
混成金糸,Gold Thread,,,
ゴールドスティング,Gold Sting,,,
ゴールドスティング,Gold Sting,,,
ゴールドスティング,Gold Sting,,,
ゴールドスティング,Gold Sting,,,
ゴールドスティング,Gold Sting,,,
ゴールドスティレット,Gold Stilettos,,,
ゴールドスティレット,Gold Stilettos,,,
ゴールドスティレット,Gold Stilettos,,,
ゴールドスティレット,Gold Stilettos,,,
ゴールドスティレット,Gold Stilettos,,,
ゴルドスピア,Gold Spear,,,
ゴルドスピア,Gold Spear,,,
ゴルドスピア,Gold Spear,,,
ゴルドスピア,Gold Spear,,,
ゴルドスピア,Gold Spear,,,
黄金の祭器,Gold Ritual Instrument,,,
ゴールドラプター,Gold Raptor,,,
ゴールドラプター,Gold Raptor,,,
ゴールドラプター,Gold Raptor,,,
ゴールドラプター,Gold Raptor,,,
ゴールドラプター,Gold Raptor,,,
金鉱石,Gold Ore,,,
ゴールドルナアーム,Gold Luna Vambraces,,,
ゴールドルナアーム,Gold Luna Vambraces,,,
ゴールドルナアーム,Gold Luna Vambraces,,,
ゴールドルナアーム,Gold Luna Vambraces,,,
ゴールドルナアーム,Gold Luna Vambraces,,,
ゴールドルナメイル,Gold Luna Mail,,,
ゴールドルナメイル,Gold Luna Mail,,,
ゴールドルナメイル,Gold Luna Mail,,,
ゴールドルナメイル,Gold Luna Mail,,,
ゴールドルナメイル,Gold Luna Mail,,,
ゴールドルナヘルム,Gold Luna Helm,,,
ゴールドルナヘルム,Gold Luna Helm,,,
ゴールドルナヘルム,Gold Luna Helm,,,
ゴールドルナヘルム,Gold Luna Helm,,,
ゴールドルナヘルム,Gold Luna Helm,,,
ゴールドルナグリーヴ,Gold Luna Greaves,,,
ゴールドルナグリーヴ,Gold Luna Greaves,,,
ゴールドルナグリーヴ,Gold Luna Greaves,,,
ゴールドルナグリーヴ,Gold Luna Greaves,,,
ゴールドルナグリーヴ,Gold Luna Greaves,,,
金のインゴット,Gold Ingot,,,
ゴールドグリーブ,Gold Greaves,,,
ゴールドグリーブ,Gold Greaves,,,
ゴールドグリーブ,Gold Greaves,,,
ゴールドグリーブ,Gold Greaves,,,
ゴールドグリーブ,Gold Greaves,,,
金竜の印,Gold Dragon Mark,,,
金竜の印,Gold Dragon Mark,,,
金竜の印,Gold Dragon Mark,,,
ゴールドダマスク,Gold Damascus,,,
金装のスケルトン,Gold Clothed Skeleton,,,
ゴールドケイン,Gold Cane,,,
ゴールドケイン,Gold Cane,,,
ゴールドケイン,Gold Cane,,,
ゴールドケイン,Gold Cane,,,
ゴールドケイン,Gold Cane,,,
金の宝珠認証,Gold Authentication Orb,,,
とんとんびょうしに,Going Swimmingly,,,
ゴーゴ,Gogo,,,
ゴッデスペティコート,Goddess Petticoat,,,
ゴッデスペティコート,Goddess Petticoat,,,
ゴッデスペティコート,Goddess Petticoat,,,
ゴッデスペティコート,Goddess Petticoat,,,
ゴッデスペティコート,Goddess Petticoat,,,
ゴッドブレイズ７,Godblaze 7,,,
ゴッドブレイズ７,Godblaze 7,,,
ゴッドブレイズ７,Godblaze 7,,,
ゴッドブレイズ７,Godblaze 7,,,
ゴッドブレイズ７,Godblaze 7,,,
斬神刀皇,God-Slaying Sword Emperor,,,
狙いの神眼,God's Eye: Aim,,,
軍神の兜,God of War's helmet,,,
軍神の怪鳥,God of War's Monster Bird,,,
軍神の篭手,God of War's Hammer,,,
軍神の胴,God of War's Chest,,,
軍神の具足,God of War's Armor,,,
弓矢八幡,God of War,,,
ゴッドハンド,God Hand,,,
神花の,God Flower,,,
ゴブリンイーター・,Goblin-Eating,,,
ゴブリンズワ－シップ,Goblin's Worship,,,
ゴブリンズワ－シップ,Goblin's Worship,,,
ゴブリンズワ－シップ,Goblin's Worship,,,
ゴブリンズワ－シップ,Goblin's Worship,,,
ゴブリンズワ－シップ,Goblin's Worship,,,
小鬼の術杖,Goblin's Spellstaff,,,
ゴブリンズリーフ,Goblin's Leaf,,,
ゴブリンズフラワー,Goblin's Flower,,,
"自然洞窟を利用したゴブリン族のねぐら
《貪欲のギルスタン》を王とし、多くのゴブリンが
洞穴に出入りしている。王の蒐集癖のせいか
生き残りのためか、洞穴に住まうゴブリン達は
人間との対立を避けているようだ","Goblin tribe's lair, utilizing a natural cave.
With Gilstan, the King of Greed, leading, many goblins come and go from the cave. 
Perhaps due to the king's hoarding habit or for the sake of survival, the goblins living in the cave seem to avoid confrontation with humans.",,,
"自然洞窟を利用したゴブリン族のねぐら
《貪欲のギルスタン》を王とし、多くのゴブリンが
洞穴に出入りしている。王の蒐集癖のせいか
生き残りのためか、洞穴に住まうゴブリン達は
人間との対立を避けているようだ","Goblin tribe's lair, utilizing a natural cave.
With Gilstan, the King of Greed, leading, many goblins come and go from the cave. 
Perhaps due to the king's hoarding habit or for the sake of survival, the goblins living in the cave seem to avoid confrontation with humans.",,,
"丘の上を縄張りとするゴブリン族の住処
一際凶暴なグレーターゴブリン《小鬼殺しのオジナ》
がリーダーとなっている。オジナは仲間をも攻撃
する残虐さで群れを支配しており、手下たちは
恐怖からか異常なまでの興奮状態にある","Goblin territory on top of the hill.
Led by the exceptionally vicious Greater Goblin, Ogina, known as the ""Kobold Killer"".
Ogina dominates the pack with his cruelness, attacking even his own allies, and his subordinates are in an abnormally excited state, perhaps out of fear.",,,
ゴブリンの尖兵,Goblin Vanguard,,,
ゴブリンの補給兵,Goblin Reinforcement,,,
ゴブリンの哨戒兵,Goblin Patrol,,,
小鬼の物見台,Goblin Lookout,,,
小鬼の物見台,Goblin Lookout,,,
ゴブリンの角,Goblin Horn,,,
ゴブリンの火薬,Goblin Gunpowder,,,
ゴブリン一家の下っ端,Goblin Family Underling,,,
ゴブリン一家のボス,Goblin Family Boss,,,
小鬼退治Ⅲ,Goblin Extermination III,,,
小鬼退治Ⅱ,Goblin Extermination II,,,
小鬼退治Ⅰ,Goblin Extermination I,,,
ゴブリンディスミサル,Goblin Dismissal,,,
ゴブリンディスミサル,Goblin Dismissal,,,
ゴブリンディスミサル,Goblin Dismissal,,,
ゴブリンディスミサル,Goblin Dismissal,,,
ゴブリンディスミサル,Goblin Dismissal,,,
小鬼の野営地,Goblin Camp,,,
小鬼の野営地,Goblin Camp,,,
ゴブリン,Goblin,,,
ゴビネット,Gobinet,,,
ヤギ飼い,Goat Shepard,,,
キメラのヤギ角,Goat Horn,,,
グノエツィール,Gnosir,,,
グノエツィール,Gnosir,,,
グノエツィール,Gnosir,,,
グノエツィール,Gnosir,,,
グノエツィール,Gnosir,,,
瘤だらけの枝,Gnarled Branch,,,
グルックスラッド,Glücksrad,,,
グルックスラッド,Glücksrad,,,
グルックスラッド,Glücksrad,,,
グルックスラッド,Glücksrad,,,
グルックスラッド,Glücksrad,,,
グラップビクトリー,Glyph Victory,,,
グラップビクトリー,Glyph Victory,,,
グラップビクトリー,Glyph Victory,,,
グラップビクトリー,Glyph Victory,,,
グラップビクトリー,Glyph Victory,,,
グリンデュア・セントラム,Glyndwr Centrum,,,
グリンデュア,Glyndwr,,,
グリンデュア,Glyndwr,,,
大喰いのラージリザード,Gluttonous Giant Saurian,,,
暴食フットバイター？,Gluttonous Foot-Biter?,,,
暴食フットバイター,Gluttonous Foot-Biter,,,
燐光虫の洞窟,Glowworm Cave,,,
燐光虫の洞窟,Glowworm Cave,,,
燐光虫の洞窟,Glowworm Cave,,,
燐光虫,Glowworm,,,
燐光虫,Glowworm,,,
護聖の手甲,Gloves of Sacred Protection,,,
護聖の手甲,Gloves of Sacred Protection,,,
護聖の手甲,Gloves of Sacred Protection,,,
護聖の手甲,Gloves of Sacred Protection,,,
護聖の手甲,Gloves of Sacred Protection,,,
陰影のグラブ,Gloves of Gloom,,,
陰影のグラブ,Gloves of Gloom,,,
陰影のグラブ,Gloves of Gloom,,,
陰影のグラブ,Gloves of Gloom,,,
陰影のグラブ,Gloves of Gloom,,,
夕霧の手甲,Gloves of Evening Mist,,,
夕霧の手甲,Gloves of Evening Mist,,,
夕霧の手甲,Gloves of Evening Mist,,,
夕霧の手甲,Gloves of Evening Mist,,,
夕霧の手甲,Gloves of Evening Mist,,,
仁徳のグラブ,Gloves of Benevolence,,,
仁徳のグラブ,Gloves of Benevolence,,,
仁徳のグラブ,Gloves of Benevolence,,,
仁徳のグラブ,Gloves of Benevolence,,,
仁徳のグラブ,Gloves of Benevolence,,,
黒艶の,Glossy Black Griffin,,,
濡れ黒羽根,Glossy Black Feather,,,
グロリアスディアデム,Glorious Diadem,,,
グロリアスディアデム,Glorious Diadem,,,
グロリアスディアデム,Glorious Diadem,,,
グロリアスディアデム,Glorious Diadem,,,
グロリアスディアデム,Glorious Diadem,,,
グロリアストール,Gloria Stole,,,
グロリア,Gloria,,,
グリッターモヘア,Glitter Mohair,,,
グレナー,Glenner,,,
グリニス,Glenis,,,
グレイプニル,Gleipnir,,,
煌金の輝珠,Gleaming Golden Jewel,,,
グラディウス,Gladius,,,
グラディウス,Gladius,,,
グラディウス,Gladius,,,
グラディウス,Gladius,,,
グラディウス,Gladius,,,
魂を捧げる,Give Spirits,,,
魂を捧げる,Give Spirits,,,
さらなる輝きを与えて,Give It That Extra Shine,,,
ジゼル,Giselle,,,
少女,Girl,,,
銀杏染めのローブ,Ginkgo-dyed Robe,,,
銀杏染めのローブ,Ginkgo-dyed Robe,,,
銀杏染めのローブ,Ginkgo-dyed Robe,,,
銀杏染めのローブ,Ginkgo-dyed Robe,,,
銀杏染めのローブ,Ginkgo-dyed Robe,,,
銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,,,
銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,,,
銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,,,
銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,,,
銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,,,
銀杏染めの手甲,Ginkgo-dyed Gloves,,,
銀杏染めの手甲,Ginkgo-dyed Gloves,,,
銀杏染めの手甲,Ginkgo-dyed Gloves,,,
銀杏染めの手甲,Ginkgo-dyed Gloves,,,
銀杏染めの手甲,Ginkgo-dyed Gloves,,,
銀杏染めの靴,Ginkgo-dyed Footwear,,,
銀杏染めの靴,Ginkgo-dyed Footwear,,,
銀杏染めの靴,Ginkgo-dyed Footwear,,,
銀杏染めの靴,Ginkgo-dyed Footwear,,,
銀杏染めの靴,Ginkgo-dyed Footwear,,,
ジネット,Ginette,,,
ギルスタン,Gilstan,,,
ギルロイ,Gilroy,,,
ジリアン,Gillian,,,
ジリアン,Gillian,,,
ジリアン,Gillian,,,
ジリアン,Gillian,,,
ギリアム,Gilliam,,,
ギルガメッシュランス,Gilgamesh Lance,,,
ギルガメッシュランス,Gilgamesh Lance,,,
ギルガメッシュランス,Gilgamesh Lance,,,
ギルガメッシュランス,Gilgamesh Lance,,,
ギルガメッシュランス,Gilgamesh Lance,,,
金のエリクシル,Gilding Elixir,,,
ギガント・スレイヤーⅢ,Gigant Slayer III,,,
ギガント・スレイヤーⅡ,Gigant Slayer II,,,
ギガント・スレイヤーⅠ,Gigant Slayer I,,,
ギガントヘッド,Gigant Head,,,
ギガントヘッド,Gigant Head,,,
