0,,グリプスマント,Gryphus Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19663,,Item Name
0,,ニグレドマント,Nigredo Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20046,,Item Name
0,,ニグレドマント,Nigredo Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20047,,Item Name
0,,ニグレドマント,Nigredo Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20048,,Item Name
0,,ニグレドマント,Nigredo Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20049,,Item Name
0,,ニグレドマント,Nigredo Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20050,,Item Name
0,,グリーディマント,Greedy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20051,,Item Name
0,,グリーディマント,Greedy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20052,,Item Name
0,,グリーディマント,Greedy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20053,,Item Name
0,,グリーディマント,Greedy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20054,,Item Name
0,,グリーディマント,Greedy Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20055,,Item Name
0,,ホワイトレザークローク,White Leather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20056,,Item Name
0,,ホワイトレザークローク,White Leather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20057,,Item Name
0,,ホワイトレザークローク,White Leather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20058,,Item Name
0,,ホワイトレザークローク,White Leather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20059,,Item Name
0,,ホワイトレザークローク,White Leather Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20060,,Item Name
0,,紫紺のマフラー,Bluish Purple Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20061,,Item Name
0,,紫紺のマフラー,Bluish Purple Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20062,,Item Name
0,,紫紺のマフラー,Bluish Purple Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20063,,Item Name
0,,紫紺のマフラー,Bluish Purple Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20064,,Item Name
0,,紫紺のマフラー,Bluish Purple Muffler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20065,,Item Name
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20066,,Item Name
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20067,,Item Name
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20068,,Item Name
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20069,,Item Name
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20070,,Item Name
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20071,,Item Name
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20072,,Item Name
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20073,,Item Name
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20074,,Item Name
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20075,,Item Name
0,,仮装のマント　小悪魔,Fancy Dress: Imp's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20076,,Item Name
0,,仮装のマント　バンパイア,Fancy Dress: Vampire's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20077,,Item Name
0,,NPC用_ハロウィン男_マント,Halloween man_cloak for NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20078,,Item Name
0,,NPC用_ハロウィン女_マント,Halloween_Female_Cloak_for_NPCs,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20079,,Item Name
0,,NPC用_クリスマスマント,Christmas Cloak for NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20080,,Item Name
0,,クリスマスマント,Christmas Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20081,,Item Name
0,,プレゼントサック【支給品】,Present Sack (Supplied),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20082,,Item Name
0,,プレゼントサック,Present Sack,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20083,,Item Name
0,,クリスマスマント【白】,Christmas Mantle (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20084,,Item Name
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20085,,Item Name
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20086,,Item Name
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20087,,Item Name
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20088,,Item Name
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20089,,Item Name
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20090,,Item Name
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20091,,Item Name
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20092,,Item Name
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20093,,Item Name
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20094,,Item Name
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20095,,Item Name
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20096,,Item Name
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20097,,Item Name
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20098,,Item Name
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20099,,Item Name
0,,王家復興用NPC袋,NPC bag for royal reconstruction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20100,,Item Name
0,,王家復興用NPC袋２,NPC bag for royal reconstruction 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20101,,Item Name
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20102,,Item Name
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20103,,Item Name
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20104,,Item Name
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20105,,Item Name
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20106,,Item Name
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20107,,Item Name
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20108,,Item Name
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20109,,Item Name
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20110,,Item Name
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20111,,Item Name
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20112,,Item Name
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20113,,Item Name
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20114,,Item Name
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20115,,Item Name
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20116,,Item Name
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20117,,Item Name
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20118,,Item Name
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20119,,Item Name
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20120,,Item Name
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20121,,Item Name
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20122,,Item Name
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20123,,Item Name
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20124,,Item Name
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20125,,Item Name
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20126,,Item Name
0,,グロリアストール,Gloria Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20127,,Item Name
0,,エンシェントマント,Ancient Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20128,,Item Name
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20129,,Item Name
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20130,,Item Name
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20131,,Item Name
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20132,,Item Name
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20133,,Item Name
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20134,,Item Name
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20135,,Item Name
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20136,,Item Name
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20137,,Item Name
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20138,,Item Name
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20139,,Item Name
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20140,,Item Name
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20141,,Item Name
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20142,,Item Name
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20143,,Item Name
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20144,,Item Name
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20145,,Item Name
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20146,,Item Name
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20147,,Item Name
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20148,,Item Name
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20149,,Item Name
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20150,,Item Name
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20151,,Item Name
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20152,,Item Name
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20153,,Item Name
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20154,,Item Name
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20155,,Item Name
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20156,,Item Name
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20157,,Item Name
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20158,,Item Name
0,,妖夜のバンパイアマント,Magickal Night Vampire Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20159,,Item Name
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20160,,Item Name
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20161,,Item Name
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20162,,Item Name
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20163,,Item Name
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20164,,Item Name
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20165,,Item Name
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20166,,Item Name
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20167,,Item Name
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20168,,Item Name
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20169,,Item Name
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20170,,Item Name
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20171,,Item Name
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20172,,Item Name
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20173,,Item Name
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20174,,Item Name
0,,ネクロマンスドマント,Necromanced Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20175,,Item Name
0,,慟哭のクローク,Cloak of Lament,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20176,,Item Name
0,,コープスマント,Corpse Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20177,,Item Name
0,,死狩人のコープスマント,Death Hunter's Corpse Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20178,,Item Name
0,,ラハールの翼,Wings of Lahar,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20179,,Item Name
0,,ラハールの煌めく翼,Sparkling Wings of Lahar,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20180,,Item Name
0,,マエストロマント,Maestro Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20181,,Item Name
0,,ヴィルトゥオーソマント,Virtuoso Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20182,,Item Name
0,,バニーテール【白】,Bunny Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20183,,Item Name
0,,バニーテール【黒】,Bunny Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20184,,Item Name
0,,バニーテール【茶】,Bunny Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20185,,Item Name
0,,キティーテール【白】,Kitty Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20186,,Item Name
0,,キティーテール【黒】,Kitty Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20187,,Item Name
0,,キティーテール【茶】,Kitty Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20188,,Item Name
0,,ラクーンテール【白】,Raccoon Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20189,,Item Name
0,,ラクーンテール【黒】,Raccoon Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20190,,Item Name
0,,ラクーンテール【茶】,Raccoon Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20191,,Item Name
0,,3.4_NPC用_闇レオ_ac,3.4_NPC_for_Dark_Leo_ac,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20192,,Item Name
0,,悪魔の蝙蝠羽【白】,Demon's Bat Wings (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20193,,Item Name
0,,悪魔の蝙蝠羽【赤】,Demon's Bat Wings (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20194,,Item Name
0,,天使の風切羽【白】,Angel's Feather Wings (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20195,,Item Name
0,,天使の風切羽【黒】,Angel's Feather Wings (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20196,,Item Name
0,,3.3_NPC用_ハロウィン_マント白_男,3.3_NPC_Halloween_cloak_white_man,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20197,,Item Name
0,,3.3_NPC用_ハロウィン_マント_女,3.3_Halloween_cloak_for_NPC_woman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20198,,Item Name
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20199,,Item Name
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20200,,Item Name
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20201,,Item Name
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20202,,Item Name
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20203,,Item Name
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20204,,Item Name
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20205,,Item Name
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20206,,Item Name
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20207,,Item Name
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20208,,Item Name
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20209,,Item Name
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20210,,Item Name
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20211,,Item Name
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20212,,Item Name
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20213,,Item Name
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20214,,Item Name
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20215,,Item Name
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20216,,Item Name
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20217,,Item Name
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20218,,Item Name
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20219,,Item Name
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20220,,Item Name
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20221,,Item Name
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20222,,Item Name
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20223,,Item Name
0,,バニーテール【紅】,Bunny Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20224,,Item Name
0,,キティーテール【紅】,Kitty Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20225,,Item Name
0,,ラクーンテール【紅】,Raccoon Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20226,,Item Name
0,,スプリガンマント,Spriggan Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20227,,Item Name
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20228,,Item Name
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20229,,Item Name
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20230,,Item Name
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20231,,Item Name
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20232,,Item Name
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20233,,Item Name
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20234,,Item Name
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20235,,Item Name
