0,,"でも、いくらあなたが強くても
魔物がいっぱいいるところを木材かついで
歩くわけだから――
気を付けていってきてね","But no matter how strong you are, you're going to 
be walking through a place full of monsters with 
a load of lumber on your back...
So... take care of yourself.",ui\00_message\quest\q10300200.gmd,\quest\q10300200.arc,q10300200.arc,20,Carrie
0,,"このあたりの魔物――やっぱ手強いよね！
食料、無事で良かったぁ","Monsters here are tough, huh!
Glad the food's okay though.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,47,Carrie
0,,"あ、そうそう！
ピレモスに行く前に
檻を見に行かない？","Ah, yes!
Before we go to Piremoth,
why don't we go check out the cages?",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,48,Carrie
0,,"ローナに罠を仕掛けてもらったからさ
何か捕れてるかもしれないよ！","I had Lorna set traps for me.
Maybe they've caught something!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,49,Carrie
0,,"よーし！
今回は食料も十分！","All right!
We got enough food this time!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,50,Carrie
0,,"ねぇねぇ、この勢いで――
""秘密のスポット""行っちゃわない？","Hey hey, with this momentum—
how about we hit up that ""secret spot""?",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,51,Carrie
0,,行く,Go.,ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,52,Carrie
0,,行かない,Don't go.,ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,53,Carrie
0,,"何が起きるか分からないからね
気合入れて行くよ！","Who knows what could happen, so
let's go in fired up!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,54,Carrie
0,,"そっか――
ちょっと残念だけど仕方ないか","Oh, okay...
A bit of a shame, but guess that's how it is.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,55,Carrie
0,,"じゃあ、このまま
ピレモスに行こっか！","Well, let's keep heading to Piremoth!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,56,Carrie
0,,"うーん――
あまり食料はとれなかったけど
そろそろピレモスへ行こっか","Hmmm...
We didn't get much food, but we should head to
Piremoth soon.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,57,Carrie
0,,次は、別のルートも通ってみたいな！,"Next time, I'd like to take a different route!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,58,Carrie
0,,"""秘密のスポット""に到着！
ね――食料の匂い、すごいと思わない？
けど、何が起きるか分かんないから全力で行くよ！","We're at the ""secret spot""!
Wow, smell that food? Incredible, huh?
But gotta go full force, no telling what's here!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,59,Carrie
0,,"もし魔物が出たら――
限界まで食料探しに粘りたいところだけど
どうしても危なそうだったら、さっさと
脱出するからよろしく！","If any enemies appear—
I'll push my luck for food,
but if it gets too risky,
I'm bailing out, just so you know!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,60,Carrie
0,,"逃げる時にはピレモス方面に向かいたいから
アタシとローナを
そこまで連れてってね！","If we need to escape, Piremoth's the direction!
Please lead Lorna and me there!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,61,Carrie
0,,"では――
""食料大量大作戦""開始！","Well then...
Let the ""Grand Food Gathering Operation"" 
commence!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,62,Carrie
0,,"キャリーがここに来たいって言ってたから
先に準備しといたんだ","Carrie said she wanted to come here,
so I got things ready in advance.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,63,Lorna
0,,"食料の気配を感じてはしゃいでるみたいだけど
――ここって魔物が多いんだよね
このまま平和に終わることを祈るばかりさ","They seem thrilled by the smell of food, but...
This spot is known for monsters, you know.
Just gotta hope this ends peacefully...",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,64,Lorna
0,,"キャリーは食料探しに集中すると
周りが見えなくなるから
何かあったら私たちで守らないとね","When Carrie focuses on finding food,
she stops paying attention to her
surroundings. We have to protect her.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,65,Lorna
0,,"脱出するときは、覚者さんが
先導してくれるんだっけ？
――ま、しんがりは私に任せて","When we escape, the Arisen will
lead the way, right?
―Leave the rear to me.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,66,Lorna
0,,あと！　あともうちょっとだけ待って！,Hold on! Just a little longer!,ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,67,Carrie
0,,よし――いける！　すぐに脱出するよ！,Right—we're good! Escaping now!,ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,68,Carrie
0,,"ふぅ――
なんとか魔物どもを振り切れたね","Hoo—
We managed to shake off those monsters.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,69,Lorna
0,,"あれだけの数を前にすると
さすがに生きた心地がしなかったよ","So many of them...
Honestly, I felt like I might not make it.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,70,Lorna
0,,"覚者さんが退路を切り開いてくれなかったら
正直なところ、危なかった――
さすがの腕だね","If Ser Arisen hadn't cleared our retreat,
we'd have been in real trouble. 
You're very good at what you do.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,71,Lorna
0,,キャリーを守ってくれてありがとう,Thank you for keeping Carrie safe.,ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,72,Lorna
0,,"あー、危ないとこだった！
食料はいっぱいあったけど
その分、命がけって感じだったね――","Whoa, close call there!
Lots of food, but
it felt like a life-or-death situation...",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,73,Carrie
0,,"なんとか食料は守りきったし
ピレモスに行こっか！","Well, we managed to protect our food, 
so let's go to Piremoth!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,74,Carrie
0,,"ふぅー
なんとかピレモスまでたどり着いたね","Phew...
We managed to make it all the way to Piremoth.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,75,Carrie
0,,"それじゃ、運んできた食料を整理しておくから
物資管理担当のアンドレアに
一声かけてきてもらっていい？","Then I'll organize the food we brought.
Could you go tell Andrea, the supply
manager?",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,76,Carrie
0,,"こんなところまで
食料を届けに来てくれてありがとう","Thank you for coming all the way here
to deliver food to us.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,77,Andrea
0,,"今は少しでも助けが欲しい時だから
遠慮せず頼らせてもらうわ","I could use a little help right now, so
I won't hesitate to accept assistance.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,78,Andrea
0,,"キャリーにもお礼を言っておいてね
この村には動ける人も少ないから
本当に助かってるって！","Make sure to thank Carrie too.
There are few people in this village 
who can still move around, so this is a huge help!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,79,Andrea
0,,"さてと！
無事に食料も渡せたことだし
アタシたちは砦に帰ろっか！","Well then!
We safely delivered the food,
so let's head back to the fort!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,80,Carrie
0,,"今回は無事に運べてよかったぁ！
ピレモスの人たちはまだ困ってると思うから
また、手伝ってね！","I'm glad we could transport it safely this time!
I know the people of Piremoth are still in trouble,
so please help us out again!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,81,Carrie
0,,"うーん、一番安全なルートで来たけど
食料はそんなに集まらなかったね――","Hmm, we took the safest route here,
but we didn't gather much food...",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,82,Carrie
0,,"檻の中もネズミばっかりかぁ
――さすがに食べられないよね","The cage is full of rats, too.
No way we can eat this...",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,83,Carrie
0,,"うん！　そこそこ頑張ったよね！
まぁまぁの収穫って感じだわ","Yeah! I did pretty well!
I'd say it was a decent haul.",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,84,Carrie
0,,"檻にも食べられる動物かかってるし！
でかいネズミもいるけどさ――","There are edible animals in the cages!
There's big rats too, but--",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,85,Carrie
0,,"わーっ、見て！　ほら、檻！
ウサギと、鹿まで入ってるよ！","Wow, look! The cage!
There's a rabbit and even a deer in there!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,86,Carrie
0,,"これはかなりの食料になるね！
困難を乗り越えたアタシたちへの
ご褒美かな！","That's quite a lot of food!
I guess it's our reward for 
overcoming hardships!",ui\00_message\quest\q10300302.gmd,\quest\q10300302.arc,q10300302.arc,87,Carrie
0,,"フフフフ――
ついに――
ついにこの時が来たわ！","Ahahaha―
At last―
At last, the time has come!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,0,Carrie
0,,"今日はピレモスの人たちへの
素敵なサプライズを用意してるの！","I have a special surprise for 
the people of Piremoth today!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,1,Carrie
0,,"ローナとの共同作戦よ
もちろん、あなたも手伝ってくれるよね？","This is a joint operation with Lorna.
Of course, you'll help too, right?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,2,Carrie
0,,そうこなくっちゃね！,Now we're getting somewhere!,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,3,Carrie
0,,"何を用意してるかは
現地へ行ってからのお楽しみ！","You'll find out what's in store 
once we reach the location!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,4,Carrie
0,,準備できたら声かけて！,Let me know when you're ready!,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,5,Carrie
0,,"フフフフ――
何を用意してるかは
ピレモスについてからのお楽しみ！","Hehehe...
What we have in store for you is a surprise!
You'll have to wait until you 
get to Piremoth to find out!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,6,Carrie
0,,"気になってしかたないって顔ね！
それじゃ、出発といきますか","That face says you can't stop thinking about it!
Well then, shall we get going?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,7,Carrie
0,,出発する,Depart.,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,8,Carrie
0,,――少し待ってほしい,――Wait a minute.,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,9,Carrie
0,,"よーし、はりきって行くよ
ピレモスに向かって出発！","Alright, I'm all fired up and ready to go.
Off we go to Piremoth!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,10,Carrie
0,,"アタシは準備できてるから
いつでも声かけてね！","I'm ready, so just give me a shout, any time!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,11,Carrie
0,,"ピレモスのみんなの驚く顔
早く見たいなぁ","I can't wait to see the surprised looks
on everyone's faces in Piremoth.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,12,Carrie
0,,"い――
いない！","Wait...
They're gone!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,13,Carrie
0,,"あの子たちが！
どこにもいない！
――そ、そんな――","The little ones!
They've vanished!
—N-no...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,14,Carrie
0,,ローナについて聞く,Ask about Lorna.,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,15,Carrie
0,,"""あの子たち""について聞く","Ask about ""those kids.""",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,16,Carrie
0,,"そ――そうだ
ローナもいない――","Oh yeah—
Lorna's not here either...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,17,Carrie
0,,"もしかしたら――
何かあって、追いかけてったのかも","Maybe - maybe something happened 
and she went after them.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,18,Carrie
0,,"そ、そうね
まだあきらめるのは早いよね――
とりあえず、ローナを探そう！","Right, right.
We shouldn't give up yet—
First thing's first, let's find Lorna!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,19,Carrie
0,,"ううう――あの子たち――
今までずっと大事に育ててきたのに","Ugh... 
The little ones...
I've been raising them so carefully, and now...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,20,Carrie
0,,"あの子たちにもしものことがあったら
アタシ――","If anything's happened to them, I'll...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,21,Carrie
0,,ああ、どうしよう――,What do I do...,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,22,Carrie
0,,"でかくて黒い鳥ばっかり！
ローナの姿もあの子たちの姿もないし
なんかものすごく不吉な予感がする――","Just huge black birds everywhere!
Lorna and the little ones are gone too...
I have a really bad feeling about this.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,23,Carrie
0,,"まだ――まだよ！
お願い、みんな無事でいて！","No―not yet!
Please, everyone be safe!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,24,Carrie
0,,"とにかく
ピレモスの方まで行ってみましょう！","Let's head towards Piremoth, come on!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,25,Carrie
0,,レーア！　ミディ！　ウェルダ！,Rhea! Midi! Welda!,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,26,Carrie
0,,"いやぁ、さっすが
名ハンター、ローナ！
ちゃんと３匹とも見つけてくれてたのね！","Wow, as expected of the famous hunter Lorna!
You found all three of them for me!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,27,Carrie
0,,"アタシの豚さん、みんな無事だった！
ああ、安心した――！","My pigs are safe, all of them!
Oh, what a relief—!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,28,Carrie
0,,豚について聞く,Ask about pigs.,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,29,Carrie
0,,ローナについて聞く,Ask about Lorna.,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,30,Carrie
0,,"丘で見つけた
かわいい豚さんたち！",The cute pigs I found on the hill!,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,31,Carrie
0,,"この日のために
ローナと二人で
命がけで育てたんだから！","We raised them together, Lorna and I,
risking our lives, for this very day!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,32,Carrie
0,,"ピレモスの人たちに
新鮮なお肉を食べてもらいたくってね","We wanted the people of Piremoth 
to have some fresh meat.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,33,Carrie
0,,"いやーこの完成度――
見てるだけでほっぺが落ちそうだね！","Seriously, this level of perfection...
Just gazing at it is mouthwatering!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,34,Carrie
0,,"さて、この子たちのことはローナに任せて
アタシたちはピレモスへ向かおうか！","Well, let's leave these kids to Lorna
and head to Piremoth!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,35,Carrie
0,,"この子たちを丘で見つけてから
ローナと一緒にずっとごはんあげてたんだ！","I found these kids on the hill and have been
feeding them with Lorna ever since!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,36,Carrie
0,,"ピレモスの人たちへの贈り物にするって
言ったら、ローナも大賛成してくれてね
いわば、二人で仕上げたお肉だよ","When I suggested making it a present for Piremoth,
Lorna agreed wholeheartedly!
It's like, meat we both worked on to make it special.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,37,Carrie
0,,"さて、この子たちのことはローナに任せて
アタシたちはピレモスへ向かおうか！","Well, let's leave these kids to Lorna 
and head to Piremoth!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,38,Carrie
0,,"さすがに活きのいいの
３匹も追い回すのは骨が折れたよ","As expected, wrangling three energetic 
pigs was exhausting.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,39,Lorna
0,,"キャリーと一緒にエサをあげてきたんだけど
こんなにも元気に育つとはね","I fed them with Carrie, but I never
expected them to grow this healthy.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,40,Lorna
0,,"さ――
ここは私に任せて
先にピレモスへ行きなよ","Well then...
Leave this place to me.
You go on ahead to Piremoth.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,41,Lorna
0,,"今回でピレモスへの食料も
十分な量を届けられたかな！","Hopefully, this time we delivered 
enough food for Piremoth!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,42,Carrie
0,,"サプライズもよろこんでくれてるし
なんだかんだで大成功だね！","They liked the surprise too, and
all things considered, it's a big success!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,43,Carrie
0,,"そうそう
アンドレアがね
あなたにもお礼言いたいって！","Oh right, Andrea wants to thank you too!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,44,Carrie
0,,"――本当に、今までありがとう！
おかげでピレモスも飢えずにいられたわ
みんな感謝してるのよ","—Thank you so much for everything you've done!
Because of you, Piremoth has been 
able to avoid starvation.
Everyone is so grateful.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,45,Andrea
0,,"しかもあんなに立派な豚まで――
ワクワクするっていうのかしら
こんなに心が躍るなんて、久しぶりだわ","And that magnificent pig...
I haven't been this excited in a long time!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,46,Andrea
0,,"この状況だから、ピレモスから
大したお礼はできないんだけど――","Given the current situation, 
Piremoth can't offer a grand reward, but-",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,47,Andrea
0,,"先日、前にキャリーから聞いていた
釜戸の修復に使えそうな
<COL ff2600>《粘土質の土》</COL>を手に入れたの","The other day, I got my hands on some <COL ff2600>《clay soil》</COL>—
the kind Carrie told me about before—
that should be good for fixing the hearth.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,48,Andrea
0,,"後で、砦に届くように手配しておくわ
修復に使えるかどうか、一度試してみて！","I'll arrange to have it delivered to the fort later.
Try it out and see if it works for the repair!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,49,Andrea
0,,"――私たちも、いつまでも
ここでくすぶってはいられないわよね","—We can't afford to just sit here forever, right?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,50,Andrea
0,,"食べるものを食べて力をつけたら
きっとあなたたちの役に――
この国の復興のために力を尽くすわ","Once we eat and regain our strength,
we'll surely be able to help you—
and work hard for this country's restoration.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,51,Andrea
0,,"――本当に、今までありがとう！
おかげでピレモスも飢えずにいられたわ
みんな感謝してるのよ","--Thank you so much for all you've done!
It's kept Piremoth from starving, 
and we're all grateful.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,52,Andrea
0,,"しかもあんなに立派な豚まで――
ワクワクするっていうのかしら
こんなに心が躍るなんて、久しぶりだわ","And that magnificent pig...
I haven't been this excited in a long time!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,53,Andrea
0,,"この状況だから、ピレモスとしては
大したお礼もできないんだけど――","Given the situation, Piremoth can't offer 
much in return, but-",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,54,Andrea
0,,"――私たちも、いつまでも
ここでくすぶってはいられないからね",―we can't sit around here forever either!,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,55,Andrea
0,,"食べるものを食べて力をつけたら
きっとあなたたちの役に――
この国の復興のために力を尽くすわ","Once you've eaten and gained your strength, 
you'll surely be of use――
you'll give your strength for 
the restoration of this land.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,56,Andrea
0,,"ピレモスの人たち
よろこんでくれて良かった！
アタシでも、頑張ればみんなの力になれるんだ！","I'm so relieved the people of Piremoth were happy!
And to think, even I can be a help 
to everyone if I put in the effort!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,57,Carrie
0,,"ちょっとは褒められそうなことできたかな？
もちろん――ひとりで出来たことじゃないけど","Did I manage to do something worth praising for once?
Of course―I didn't do it alone.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,58,Carrie
0,,"いま――こうして喜べるのも
あなたが力を貸してくれたおかげ！","Right now―the reason I can rejoice like this
is all thanks to you lending me your strength!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,59,Carrie
0,,"ティネス砦は沢山の人が犠牲になったから
戦えないアタシも、できることをしたかったんだ","Fort Thines... so many people were lost there.
That's why, even unable to fight, 
I wanted to help however I could.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,60,Carrie
0,,"感謝してる！　ホントにありがとう
それじゃティネス砦に戻ろうか","Thank you! Seriously, thank you.
Now, let's get back to Fort Thines.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,61,Carrie
0,,ねぇ――,Hey...,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,62,Carrie
0,,"なんか、さっき大食堂に戻ってから
視線、感じるんだよね――ずっと","Ever since we got back to the Great Dining Hall,
I keep feeling like someone's watching me.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,63,Carrie
0,,"――誰か、入り込んでる？
ちょっと様子を見てきてもらえない？","--Is someone inside?
Could you go check it out?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,64,Carrie
0,,"あ――いえ！　その――
あやしいもんじゃありませんぜ","Hold on-- no! 
It's not... 
there isn't anything suspicious going on, I swear!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,65,Sunika
0,,盗賊をつまみ出す,Chase off the thief,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,66,Sunika
0,,兵士を呼ぶ,Call for the soldiers,ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,67,Sunika
0,,"ちょっと――
ちょっと、お待ちを！
確かに俺ぁしがない盗賊でさ","Wait a sec—
Hey, just wait a moment!
Yeah, I admit it, I'm just a lowly bandit...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,68,Sunika
0,,"""ベルタの盗賊団""といやぁ
このあたりでは名が知れてるはず","""Bertha's Bandits""—yeah, the name's
known around these parts.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,69,Sunika
0,,"いや、話を聞いてくだせぇ！
何もここの食料を
盗みに来たわけじゃねぇんです！","No, listen to me! I didn't come here
to steal your food!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,70,Sunika
0,,"話せば長いんですが
ちょっとワケありでして――","It's a long story.
But there's a reason I'm here.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,71,Sunika
0,,"かいつまんで言うと、食料が――
俺らのアジトの食料が
底を尽きかけてるんでさぁ","Long story short, the food—
the food at our hideout is
almost completely gone, ya see?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,72,Sunika
0,,"そんなところへ、ある情報筋から
キャリーの姐さんの噂を耳にしましてね
それでここに――","That's when I heard a rumor about Ms. Carrie
from a certain informant. So I came here...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,73,Sunika
0,,"うわっ、ちょっと待った！
そんな大事にしないで――
落ち着いて――落ち着いて話を聞いてくだせぇ","Woah, hold on a minute!
Don't blow this out of proportion—
Calm down—calm down and just listen!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,74,Sunika
0,,"話せば長いんですが
ちょっとワケありでして――","It's a long story, but I have my reasons.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,75,Sunika
0,,"かいつまんで言うと、食料が――
俺らのアジトの食料が
底を尽きかけてるんでさ","Long story short, the food—
the food at our hideout is
almost completely gone, ya see.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,76,Sunika
0,,"そんなところへ、ある情報筋から
キャリーの姐さんの噂を耳にしましてね","Then, word got around about Miss Carrie,
and that's how I ended up here...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,77,Sunika
0,,"脚の軽さにはちょいと自信があるもんで
こうしてひとっ走りやってきたってわけです","I'm pretty proud of my speed, so
I just legged it here right away.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,78,Sunika
0,,"俺らが困ってること
どうかキャリーの姐さんに
穏便に伝えてくれませんかね？","We're in a bit of a bind. Could you kindly
pass this along to Miss Carrie for us,
keeping it civil?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,79,Sunika
0,,"頼みますよ、覚者さん
キャリーの姐さんを驚かせねぇように
穏便に伝えてくれませんかね","I'm asking you, Ser Arisen, please.
Tell Miss Carrie gently, so she won't be startled.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,80,Sunika
0,,"何せ自分はどう見ても盗賊のなりでしょう
盗みに入ったと思われたくねぇんです
――変装してくりゃよかったかな","After all, I look exactly like a bandit, right?
I really don't want people thinking I came to steal.
—Guess I should have worn a disguise.",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,81,Sunika
0,,"なんだ――
視線の主は、ただの盗賊さんかぁ
おばけでもいたらどうしようって思ってたよ","Oh, just a bandit?
Was thinking it was a ghost or somethin'!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,82,Carrie
0,,"で、その盗賊さんのアジトは
食料が無くて困ってるわけね――
なるほど、なるほど――","So, the bandit's hideout is in trouble
because they're out of food...
I see,I see...",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,83,Carrie
0,,"そういうことなら任せて！
ちょうどピレモスへの食料支援も終わったし
同じ要領で、行き先を変えればいいのよね","If that's the case, leave it to me!
We just finished the Piremoth food run, 
and we can just change the destination, 
same as before, right?",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,84,Carrie
0,,"――もちろん、あなたも手伝ってくれるよね
今度は盗賊さんのアジトまで
楽しく食料採取の旅と行こうよ！","--Of course, you'll help me out, too.
Now let's go to the bandit's hideout
and have a fun journey gathering food on the way!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,85,Carrie
0,,"よーし！
こうしちゃいられないね
明日に向けて準備準備っ！","Alright!
I can't just sit around like this.
Time to prepare for tomorrow!",ui\00_message\quest\q10300303.gmd,\quest\q10300303.arc,q10300303.arc,86,Carrie
0,,"ねぇ！
盗賊さんのアジトへ運ぶ食料
準備できたから行きたいな！","Hey!
The food for transport to the bandit hideout
is ready, I'd like to come with!",ui\00_message\quest\q10300400.gmd,\quest\q10300400.arc,q10300400.arc,0,Carrie
