0,,ぽかぽかネコマスク【橙】,Warm and Fuzzy Cat Mask (Orange),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12108,,Item Name
0,,モノクロームマスク,Monochrome Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12475,,Item Name
0,,黒緋のヘルム,Dark Red Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12476,,Item Name
0,,黒緋のヘルム,Dark Red Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12477,,Item Name
0,,黒緋のヘルム,Dark Red Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12478,,Item Name
0,,黒緋のヘルム,Dark Red Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12479,,Item Name
0,,黒緋のヘルム,Dark Red Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12480,,Item Name
0,,アズールヘッド,Azure Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12481,,Item Name
0,,アズールヘッド,Azure Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12482,,Item Name
0,,アズールヘッド,Azure Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12483,,Item Name
0,,アズールヘッド,Azure Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12484,,Item Name
0,,アズールヘッド,Azure Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12485,,Item Name
0,,黄羽根のキャップ,Yellow Feathered Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12486,,Item Name
0,,黄羽根のキャップ,Yellow Feathered Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12487,,Item Name
0,,黄羽根のキャップ,Yellow Feathered Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12488,,Item Name
0,,黄羽根のキャップ,Yellow Feathered Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12489,,Item Name
0,,黄羽根のキャップ,Yellow Feathered Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12490,,Item Name
0,,オーシャンズキャップ,Ocean's Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12491,,Item Name
0,,オーシャンズキャップ,Ocean's Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12492,,Item Name
0,,オーシャンズキャップ,Ocean's Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12493,,Item Name
0,,オーシャンズキャップ,Ocean's Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12494,,Item Name
0,,オーシャンズキャップ,Ocean's Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12495,,Item Name
0,,フォレストホーン,Forest Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12496,,Item Name
0,,フォレストホーン,Forest Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12497,,Item Name
0,,フォレストホーン,Forest Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12498,,Item Name
0,,フォレストホーン,Forest Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12499,,Item Name
0,,フォレストホーン,Forest Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12500,,Item Name
0,,黒豹のマスク,Black Panther Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12501,,Item Name
0,,黒豹のマスク,Black Panther Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12502,,Item Name
0,,黒豹のマスク,Black Panther Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12503,,Item Name
0,,黒豹のマスク,Black Panther Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12504,,Item Name
0,,黒豹のマスク,Black Panther Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12505,,Item Name
0,,パトリシアンベレー,Patrician Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12506,,Item Name
0,,パトリシアンベレー,Patrician Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12507,,Item Name
0,,パトリシアンベレー,Patrician Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12508,,Item Name
0,,パトリシアンベレー,Patrician Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12509,,Item Name
0,,パトリシアンベレー,Patrician Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12510,,Item Name
0,,夕霧の頭巾,Hood of Evening Mist,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12511,,Item Name
0,,夕霧の頭巾,Hood of Evening Mist,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12512,,Item Name
0,,夕霧の頭巾,Hood of Evening Mist,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12513,,Item Name
0,,夕霧の頭巾,Hood of Evening Mist,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12514,,Item Name
0,,夕霧の頭巾,Hood of Evening Mist,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12515,,Item Name
0,,アズールマスク,Azure Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12516,,Item Name
0,,アズールマスク,Azure Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12517,,Item Name
0,,アズールマスク,Azure Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12518,,Item Name
0,,アズールマスク,Azure Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12519,,Item Name
0,,アズールマスク,Azure Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12520,,Item Name
0,,バニーイヤー【茶】,Bunny Ears (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12521,,Item Name
0,,バニーイヤー【白】,Bunny Ears (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12522,,Item Name
0,,バニーイヤー【黒】,Bunny Ears (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12523,,Item Name
0,,キティーイヤー【茶】,Kitty Ears (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12524,,Item Name
0,,キティーイヤー【白】,Kitty Ears (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12525,,Item Name
0,,キティーイヤー【黒】,Kitty Ears (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12526,,Item Name
0,,ドギーイヤー【茶】,Doggy Ears (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12527,,Item Name
0,,ドギーイヤー【白】,Doggy Ears (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12528,,Item Name
0,,ドギーイヤー【黒】,Doggy Ears (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12529,,Item Name
0,,ドラグーンヘルム【飾】,Dragon's Helm (Decoration),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12530,,Item Name
0,,ウィルムズウィル【飾】,Wyrm's Will (Decoration),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12531,,Item Name
0,,ドライグフロンズ【飾】,Ddraig Goch Frons (Decoration),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12532,,Item Name
0,,ドラッヘンアーテム【飾】,Drachenatem (Decoration),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12533,,Item Name
0,,仮装の頭飾　小悪魔,Fancy Dress: Imp's Headdress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12534,,Item Name
0,,仮装の頭飾　バンパイア,Fancy Dress: Vampire's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12535,,Item Name
0,,仮装の頭飾　魔法使い,Fancy Dress: Witch's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12536,,Item Name
0,,NPC用_ハロウィン男_頭,For NPC_Halloween man_head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12537,,Item Name
0,,NPC用_ハロウィン女_頭,For NPC_Halloween woman_head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12538,,Item Name
0,,NPC用_クリスマス頭１,For NPC_Christmas head 1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12539,,Item Name
0,,NPC用_クリスマス頭２,For NPC_Christmas head 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12540,,Item Name
0,,クリスマスキャップ,Christmas Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12541,,Item Name
0,,トナカイのコイフ,Reindeer's Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12542,,Item Name
0,,クリスマスキャップ【白】,Christmas Cap (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12543,,Item Name
0,,トナカイのコイフ【白】,Reindeer's Coif (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12544,,Item Name
0,,ブリガンドマスク,Brigand Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12545,,Item Name
0,,ブリガンドマスク,Brigand Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12546,,Item Name
0,,ブリガンドマスク,Brigand Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12547,,Item Name
0,,ブリガンドマスク,Brigand Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12548,,Item Name
0,,ブリガンドマスク,Brigand Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12549,,Item Name
0,,ゲルメズアーメット,Gelmez Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12550,,Item Name
0,,ゲルメズアーメット,Gelmez Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12551,,Item Name
0,,ゲルメズアーメット,Gelmez Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12552,,Item Name
0,,ゲルメズアーメット,Gelmez Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12553,,Item Name
0,,ゲルメズアーメット,Gelmez Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12554,,Item Name
0,,アッカリアヘルム,Acrean Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12555,,Item Name
0,,アッカリアヘルム,Acrean Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12556,,Item Name
0,,アッカリアヘルム,Acrean Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12557,,Item Name
0,,アッカリアヘルム,Acrean Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12558,,Item Name
0,,アッカリアヘルム,Acrean Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12559,,Item Name
0,,モデストリーコイフ,Modestly Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12560,,Item Name
0,,モデストリーコイフ,Modestly Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12561,,Item Name
0,,モデストリーコイフ,Modestly Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12562,,Item Name
0,,モデストリーコイフ,Modestly Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12563,,Item Name
0,,モデストリーコイフ,Modestly Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12564,,Item Name
0,,デュアレフフード,Duarev Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12565,,Item Name
0,,デュアレフフード,Duarev Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12566,,Item Name
0,,デュアレフフード,Duarev Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12567,,Item Name
0,,デュアレフフード,Duarev Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12568,,Item Name
0,,デュアレフフード,Duarev Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12569,,Item Name
0,,アッカリアサークレット,Acrean Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12570,,Item Name
0,,アッカリアサークレット,Acrean Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12571,,Item Name
0,,アッカリアサークレット,Acrean Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12572,,Item Name
0,,アッカリアサークレット,Acrean Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12573,,Item Name
0,,アッカリアサークレット,Acrean Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12574,,Item Name
0,,ブラスヘルム,Brass Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12575,,Item Name
0,,ブラスヘルム,Brass Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12576,,Item Name
0,,ブラスヘルム,Brass Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12577,,Item Name
0,,ブラスヘルム,Brass Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12578,,Item Name
0,,ブラスヘルム,Brass Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12579,,Item Name
0,,シジャークハット,Sizjak Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12580,,Item Name
0,,シジャークハット,Sizjak Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12581,,Item Name
0,,シジャークハット,Sizjak Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12582,,Item Name
0,,シジャークハット,Sizjak Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12583,,Item Name
0,,シジャークハット,Sizjak Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12584,,Item Name
0,,アッカリアターバン,Acrean Turban,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12585,,Item Name
0,,アッカリアターバン,Acrean Turban,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12586,,Item Name
0,,アッカリアターバン,Acrean Turban,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12587,,Item Name
0,,アッカリアターバン,Acrean Turban,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12588,,Item Name
0,,アッカリアターバン,Acrean Turban,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12589,,Item Name
0,,熱風のコイフ,Coif of Warm Winds,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12590,,Item Name
0,,熱風のコイフ,Coif of Warm Winds,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12591,,Item Name
0,,熱風のコイフ,Coif of Warm Winds,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12592,,Item Name
0,,熱風のコイフ,Coif of Warm Winds,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12593,,Item Name
0,,熱風のコイフ,Coif of Warm Winds,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12594,,Item Name
0,,スィヤバードヘルム,Shahabad Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12595,,Item Name
0,,スィヤバードヘルム,Shahabad Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12596,,Item Name
0,,スィヤバードヘルム,Shahabad Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12597,,Item Name
0,,スィヤバードヘルム,Shahabad Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12598,,Item Name
0,,スィヤバードヘルム,Shahabad Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12599,,Item Name
0,,アッカリアハット,Acrean Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12600,,Item Name
0,,アッカリアハット,Acrean Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12601,,Item Name
0,,アッカリアハット,Acrean Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12602,,Item Name
0,,アッカリアハット,Acrean Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12603,,Item Name
0,,アッカリアハット,Acrean Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12604,,Item Name
0,,カーレッジヘルム,Courage Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12605,,Item Name
0,,カーレッジヘルム,Courage Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12606,,Item Name
0,,カーレッジヘルム,Courage Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12607,,Item Name
0,,カーレッジヘルム,Courage Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12608,,Item Name
0,,カーレッジヘルム,Courage Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12609,,Item Name
0,,エミーネヘルム,Emine Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12610,,Item Name
0,,エミーネヘルム,Emine Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12611,,Item Name
0,,エミーネヘルム,Emine Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12612,,Item Name
0,,エミーネヘルム,Emine Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12613,,Item Name
0,,エミーネヘルム,Emine Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12614,,Item Name
0,,ドゥールズアーメット,Dools Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12615,,Item Name
0,,ドゥールズアーメット,Dools Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12616,,Item Name
0,,ドゥールズアーメット,Dools Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12617,,Item Name
0,,ドゥールズアーメット,Dools Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12618,,Item Name
0,,ドゥールズアーメット,Dools Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12619,,Item Name
0,,マグナスミトラ,Magnus Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12620,,Item Name
0,,マグナスミトラ,Magnus Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12621,,Item Name
0,,マグナスミトラ,Magnus Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12622,,Item Name
0,,マグナスミトラ,Magnus Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12623,,Item Name
0,,マグナスミトラ,Magnus Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12624,,Item Name
0,,光明の額当て,Forehead Protector of Hope,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12625,,Item Name
0,,光明の額当て,Forehead Protector of Hope,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12626,,Item Name
0,,光明の額当て,Forehead Protector of Hope,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12627,,Item Name
0,,光明の額当て,Forehead Protector of Hope,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12628,,Item Name
0,,光明の額当て,Forehead Protector of Hope,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12629,,Item Name
0,,ドゥールズマスク,Dools Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12630,,Item Name
0,,ドゥールズマスク,Dools Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12631,,Item Name
0,,ドゥールズマスク,Dools Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12632,,Item Name
0,,ドゥールズマスク,Dools Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12633,,Item Name
0,,ドゥールズマスク,Dools Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12634,,Item Name
0,,ケルススバーブート,Kelsus Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12635,,Item Name
0,,ケルススバーブート,Kelsus Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12636,,Item Name
0,,ケルススバーブート,Kelsus Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12637,,Item Name
0,,ケルススバーブート,Kelsus Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12638,,Item Name
0,,ケルススバーブート,Kelsus Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12639,,Item Name
0,,キアーサーブレア,Kier Cervelliere,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12640,,Item Name
0,,キアーサーブレア,Kier Cervelliere,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12641,,Item Name
0,,キアーサーブレア,Kier Cervelliere,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12642,,Item Name
0,,キアーサーブレア,Kier Cervelliere,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12643,,Item Name
0,,キアーサーブレア,Kier Cervelliere,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12644,,Item Name
0,,ドゥールズバーブート,Dools Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12645,,Item Name
0,,ドゥールズバーブート,Dools Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12646,,Item Name
0,,ドゥールズバーブート,Dools Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12647,,Item Name
0,,ドゥールズバーブート,Dools Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12648,,Item Name
0,,ドゥールズバーブート,Dools Barbute,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12649,,Item Name
0,,アウラバラクラーヴァ,Aura Balaclava,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12650,,Item Name
0,,アウラバラクラーヴァ,Aura Balaclava,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12651,,Item Name
0,,アウラバラクラーヴァ,Aura Balaclava,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12652,,Item Name
0,,アウラバラクラーヴァ,Aura Balaclava,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12653,,Item Name
0,,アウラバラクラーヴァ,Aura Balaclava,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12654,,Item Name
0,,ニルーファルフード,Niloufar Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12655,,Item Name
0,,ニルーファルフード,Niloufar Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12656,,Item Name
0,,ニルーファルフード,Niloufar Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12657,,Item Name
0,,ニルーファルフード,Niloufar Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12658,,Item Name
0,,ニルーファルフード,Niloufar Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12659,,Item Name
0,,ドゥールズサレット,Dools Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12660,,Item Name
0,,ドゥールズサレット,Dools Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12661,,Item Name
0,,ドゥールズサレット,Dools Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12662,,Item Name
0,,ドゥールズサレット,Dools Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12663,,Item Name
0,,ドゥールズサレット,Dools Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12664,,Item Name
0,,ヴォルカニックスパークル,Volcanic Sparkle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12665,,Item Name
0,,初代王の兜,Helm of the First King,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12666,,Item Name
0,,初代王の兜,Helm of the First King,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12667,,Item Name
