"0","","セイクリッドバングル","Sacred Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16226"
"0","","ベネフィットバングル","Benefit Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16643"
"0","","ベネフィットアーム","Benefit Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16644"
"0","","NPC用_aa200000","For NPC_aa200000","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16645"
"0","","レウスアーム","Rathalos Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16646"
"0","","レウスアーム","Rathalos Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16647"
"0","","レウスアーム","Rathalos Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16648"
"0","","レウスアーム","Rathalos Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16649"
"0","","レウスアーム","Rathalos Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16650"
"0","","レイアアーム","Rathian Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16651"
"0","","レイアアーム","Rathian Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16652"
"0","","レイアアーム","Rathian Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16653"
"0","","レイアアーム","Rathian Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16654"
"0","","レイアアーム","Rathian Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16655"
"0","","シルバーソルアーム","Silver Sol Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16656"
"0","","シルバーソルアーム","Silver Sol Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16657"
"0","","シルバーソルアーム","Silver Sol Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16658"
"0","","シルバーソルアーム","Silver Sol Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16659"
"0","","シルバーソルアーム","Silver Sol Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16660"
"0","","ゴールドルナアーム","Gold Luna Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16661"
"0","","ゴールドルナアーム","Gold Luna Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16662"
"0","","ゴールドルナアーム","Gold Luna Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16663"
"0","","ゴールドルナアーム","Gold Luna Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16664"
"0","","ゴールドルナアーム","Gold Luna Vambraces","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16665"
"0","","NPC用_aa200000ver2","For NPC_aa200000ver2","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16666"
"0","","人敵用aa200009_1_1","aa200009_1_1 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16667"
"0","","人敵用aa200010_1_1","aa200010_1_1 for human enemies","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16668"
"0","","人敵用aa200027_1_1","aa200027_1_1 for human enemies","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16669"
"0","","無形のグローブ","Invisible Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16670"
"0","","ダマスクスガード","Damascus Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16671"
"0","","ダマスクスガード","Damascus Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16672"
"0","","ダマスクスガード","Damascus Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16673"
"0","","ダマスクスガード","Damascus Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16674"
"0","","ダマスクスガード","Damascus Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16675"
"0","","不滅のガントレット","Immortal's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16676"
"0","","不滅のガントレット","Immortal's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16677"
"0","","不滅のガントレット","Immortal's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16678"
"0","","不滅のガントレット","Immortal's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16679"
"0","","不滅のガントレット","Immortal's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16680"
"0","","エンライトメントハンド","Enlightenment Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16681"
"0","","エンライトメントハンド","Enlightenment Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16682"
"0","","エンライトメントハンド","Enlightenment Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16683"
"0","","エンライトメントハンド","Enlightenment Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16684"
"0","","エンライトメントハンド","Enlightenment Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16685"
"0","","バーバリアンアーム","Barbarian Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16686"
"0","","バーバリアンアーム","Barbarian Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16687"
"0","","バーバリアンアーム","Barbarian Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16688"
"0","","バーバリアンアーム","Barbarian Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16689"
"0","","バーバリアンアーム","Barbarian Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16690"
"0","","アロイグローブ","Alloy Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16691"
"0","","アロイグローブ","Alloy Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16692"
"0","","アロイグローブ","Alloy Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16693"
"0","","アロイグローブ","Alloy Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16694"
"0","","アロイグローブ","Alloy Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16695"
"0","","プレデターガントレット","Predator Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16696"
"0","","プレデターガントレット","Predator Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16697"
"0","","プレデターガントレット","Predator Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16698"
"0","","プレデターガントレット","Predator Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16699"
"0","","プレデターガントレット","Predator Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16700"
"0","","プライドバングル","Pride Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16701"
"0","","プライドバングル","Pride Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16702"
"0","","プライドバングル","Pride Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16703"
"0","","プライドバングル","Pride Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16704"
"0","","プライドバングル","Pride Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16705"
"0","","信心のバングル","Faith Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16706"
"0","","信心のバングル","Faith Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16707"
"0","","信心のバングル","Faith Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16708"
"0","","信心のバングル","Faith Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16709"
"0","","信心のバングル","Faith Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16710"
"0","","ビショップグローブ","Bishop Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16711"
"0","","ビショップグローブ","Bishop Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16712"
"0","","ビショップグローブ","Bishop Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16713"
"0","","ビショップグローブ","Bishop Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16714"
"0","","ビショップグローブ","Bishop Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16715"
"0","","モラリティスリーブ","Morality Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16716"
"0","","モラリティスリーブ","Morality Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16717"
"0","","モラリティスリーブ","Morality Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16718"
"0","","モラリティスリーブ","Morality Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16719"
"0","","モラリティスリーブ","Morality Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16720"
"0","","リーベルタススリーブ","Libertas Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16721"
"0","","リーベルタススリーブ","Libertas Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16722"
"0","","リーベルタススリーブ","Libertas Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16723"
"0","","リーベルタススリーブ","Libertas Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16724"
"0","","リーベルタススリーブ","Libertas Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16725"
"0","","カーリオンクロー","Carrion Claws","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16726"
"0","","カーリオンクロー","Carrion Claws","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16727"
"0","","カーリオンクロー","Carrion Claws","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16728"
"0","","カーリオンクロー","Carrion Claws","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16729"
"0","","カーリオンクロー","Carrion Claws","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16730"
"0","","陰影のグラブ","Gloves of Gloom","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16731"
"0","","陰影のグラブ","Gloves of Gloom","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16732"
"0","","陰影のグラブ","Gloves of Gloom","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16733"
"0","","陰影のグラブ","Gloves of Gloom","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16734"
"0","","陰影のグラブ","Gloves of Gloom","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16735"
"0","","賢人のアームガード","Armguards of Wisemen","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16736"
"0","","賢人のアームガード","Armguards of Wisemen","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16737"
"0","","賢人のアームガード","Armguards of Wisemen","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16738"
"0","","賢人のアームガード","Armguards of Wisemen","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16739"
"0","","賢人のアームガード","Armguards of Wisemen","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16740"
"0","","セインツアーム","Saint's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16741"
"0","","セインツアーム","Saint's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16742"
"0","","セインツアーム","Saint's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16743"
"0","","セインツアーム","Saint's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16744"
"0","","セインツアーム","Saint's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16745"
"0","","ローミンググラブ","Roaming Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16746"
"0","","ローミンググラブ","Roaming Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16747"
"0","","ローミンググラブ","Roaming Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16748"
"0","","ローミンググラブ","Roaming Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16749"
"0","","ローミンググラブ","Roaming Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16750"
"0","","アームオブサーテンティ","Arms of Certainty","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16751"
"0","","アームオブサーテンティ","Arms of Certainty","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16752"
"0","","アームオブサーテンティ","Arms of Certainty","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16753"
"0","","アームオブサーテンティ","Arms of Certainty","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16754"
"0","","アームオブサーテンティ","Arms of Certainty","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16755"
"0","","スカラリーアーム","Scholarly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16756"
"0","","スカラリーアーム","Scholarly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16757"
"0","","スカラリーアーム","Scholarly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16758"
"0","","スカラリーアーム","Scholarly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16759"
"0","","スカラリーアーム","Scholarly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16760"
"0","","スプレンディードアームズ","Splendid Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16761"
"0","","スプレンディードアームズ","Splendid Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16762"
"0","","スプレンディードアームズ","Splendid Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16763"
"0","","スプレンディードアームズ","Splendid Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16764"
"0","","スプレンディードアームズ","Splendid Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16765"
"0","","フェアグラブ","Fear Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16766"
"0","","フェアグラブ","Fear Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16767"
"0","","フェアグラブ","Fear Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16768"
"0","","フェアグラブ","Fear Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16769"
"0","","フェアグラブ","Fear Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16770"
"0","","パラディングラブ","Paladin Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16771"
"0","","パラディングラブ","Paladin Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16772"
"0","","パラディングラブ","Paladin Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16773"
"0","","パラディングラブ","Paladin Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16774"
"0","","パラディングラブ","Paladin Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16775"
"0","","センチネルアーム","Sentinel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16776"
"0","","センチネルアーム","Sentinel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16777"
"0","","センチネルアーム","Sentinel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16778"
"0","","センチネルアーム","Sentinel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16779"
"0","","センチネルアーム","Sentinel Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16780"
"0","","アクイラグラブ","Aquila Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16781"
"0","","アクイラグラブ","Aquila Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16782"
"0","","アクイラグラブ","Aquila Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16783"
"0","","アクイラグラブ","Aquila Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16784"
"0","","アクイラグラブ","Aquila Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16785"
"0","","隠形の篭手","Gauntlets of Concealment","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16786"
"0","","隠形の篭手","Gauntlets of Concealment","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16787"
"0","","隠形の篭手","Gauntlets of Concealment","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16788"
"0","","隠形の篭手","Gauntlets of Concealment","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16789"
"0","","隠形の篭手","Gauntlets of Concealment","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16790"
"0","","オーナメントアーム","Ornament Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16791"
"0","","オーナメントアーム","Ornament Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16792"
"0","","オーナメントアーム","Ornament Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16793"
"0","","オーナメントアーム","Ornament Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16794"
"0","","オーナメントアーム","Ornament Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16795"
"0","","アドマイアハンズ","Admire Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16796"
"0","","アドマイアハンズ","Admire Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16797"
"0","","アドマイアハンズ","Admire Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16798"
"0","","アドマイアハンズ","Admire Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16799"
"0","","アドマイアハンズ","Admire Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16800"
"0","","マーキスグローブ","Marquis Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16801"
"0","","マーキスグローブ","Marquis Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16802"
"0","","マーキスグローブ","Marquis Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16803"
"0","","マーキスグローブ","Marquis Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16804"
"0","","マーキスグローブ","Marquis Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16805"
"0","","フィネガンズハンズ","Finnegan's Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16806"
"0","","フィネガンズハンズ","Finnegan's Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16807"
"0","","フィネガンズハンズ","Finnegan's Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16808"
"0","","フィネガンズハンズ","Finnegan's Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16809"
"0","","フィネガンズハンズ","Finnegan's Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16810"
"0","","グリーディハンズ","Greedy Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16811"
"0","","グリーディハンズ","Greedy Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16812"
"0","","グリーディハンズ","Greedy Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16813"
"0","","グリーディハンズ","Greedy Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16814"
"0","","グリーディハンズ","Greedy Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16815"
"0","","デュークグローブ【闇夜】","Duke Gloves (Dark Night)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16816"
"0","","デュークグローブ【月花】","Duke Gloves (Moonflower)","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16817"
"0","","処刑人のアームカバー","Executioner's Arm Covers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16818"
"0","","処刑人のアームカバー","Executioner's Arm Covers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16819"
"0","","処刑人のアームカバー","Executioner's Arm Covers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16820"
"0","","処刑人のアームカバー","Executioner's Arm Covers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16821"
"0","","処刑人のアームカバー","Executioner's Arm Covers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16822"
"0","","古獣のガントレット","Ancient Beast Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16823"
"0","","古獣のガントレット","Ancient Beast Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16824"
"0","","古獣のガントレット","Ancient Beast Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16825"
"0","","古獣のガントレット","Ancient Beast Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16826"
"0","","古獣のガントレット","Ancient Beast Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16827"
"0","","アームズオブジェノサイド","Arms of Genocide","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16828"
"0","","アームズオブジェノサイド","Arms of Genocide","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16829"
"0","","アームズオブジェノサイド","Arms of Genocide","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16830"
"0","","アームズオブジェノサイド","Arms of Genocide","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16831"
"0","","アームズオブジェノサイド","Arms of Genocide","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16832"
"0","","衛士のガントレット","Royal Guardsman's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16833"
"0","","衛士のガントレット","Royal Guardsman's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16834"
"0","","衛士のガントレット","Royal Guardsman's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16835"
"0","","衛士のガントレット","Royal Guardsman's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16836"
"0","","衛士のガントレット","Royal Guardsman's Gauntlets","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16837"
"0","","ノーザンブレイサー","Northern Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16838"
"0","","ノーザンブレイサー","Northern Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16839"
"0","","ノーザンブレイサー","Northern Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16840"
"0","","ノーザンブレイサー","Northern Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16841"
"0","","ノーザンブレイサー","Northern Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16842"
"0","","暁のナイトガントレット","Knight Gauntlets of Dawn","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16843"
"0","","暁のナイトガントレット","Knight Gauntlets of Dawn","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16844"
"0","","暁のナイトガントレット","Knight Gauntlets of Dawn","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16845"
"0","","暁のナイトガントレット","Knight Gauntlets of Dawn","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16846"
