#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ","しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,4
0,,"そうだ、覚者様
抗侵薬の予備はお持ちで？
これだけ侵食された土地ですからね
ありったけ持ってても良いと思いますぜ","そうだ、覚者様
抗侵薬の予備はお持ちで？
これだけ侵食された土地ですからね
ありったけ持ってても良いと思いますぜ",ui\00_message\pawn\talk\stage\feature0016\persona07.gmd,\pw_talk\pt_feature0016_persona07.arc,pt_feature0016_persona07.arc,3
0,,"しかし、これだけ侵食が迫ってるとなると
近くに暮らしてる人たちは不安でしょうね
ちっとでもその不安を軽減できればいいんだが――","しかし、これだけ侵食が迫ってるとなると
近くに暮らしてる人たちは不安でしょうね
ちっとでもその不安を軽減できればいいんだが――",ui\00_message\pawn\talk\stage\feature0016\persona07.gmd,\pw_talk\pt_feature0016_persona07.arc,pt_feature0016_persona07.arc,4
0,,"この辺りの侵食――深刻な度合ね
森の奥からひどい瘴気が漂ってくるわ","この辺りの侵食――深刻な度合ね
森の奥からひどい瘴気が漂ってくるわ",ui\00_message\pawn\talk\stage\feature0016\persona08.gmd,\pw_talk\pt_feature0016_persona08.arc,pt_feature0016_persona08.arc,0
0,,"うぅん、木が立ったまま枯れるなんて――
樹皮も赤く変色しているし、ただごとじゃないわね","うぅん、木が立ったまま枯れるなんて――
樹皮も赤く変色しているし、ただごとじゃないわね",ui\00_message\pawn\talk\stage\feature0016\persona08.gmd,\pw_talk\pt_feature0016_persona08.arc,pt_feature0016_persona08.arc,1
0,,"マスター、気を付けて
この辺りは魔物の侵食もずいぶん進んでいるみたい
十分注意しておかないとケガしちゃうわ","マスター、気を付けて
この辺りは魔物の侵食もずいぶん進んでいるみたい
十分注意しておかないとケガしちゃうわ",ui\00_message\pawn\talk\stage\feature0016\persona08.gmd,\pw_talk\pt_feature0016_persona08.arc,pt_feature0016_persona08.arc,2
0,,"そうそう、抗侵薬の予備は足りてるかしら？
こんなに侵食の進んだ場所ですもの
たくさん持っておくに越したことはないわ","そうそう、抗侵薬の予備は足りてるかしら？
こんなに侵食の進んだ場所ですもの
たくさん持っておくに越したことはないわ",ui\00_message\pawn\talk\stage\feature0016\persona08.gmd,\pw_talk\pt_feature0016_persona08.arc,pt_feature0016_persona08.arc,3
0,,"マスター、きっと近くに住んでいる人たちは
侵食のせいで不安な思いをしていると思うの
話を聞いて、困りごとを解決してあげるのは
どうかしら","マスター、きっと近くに住んでいる人たちは
侵食のせいで不安な思いをしていると思うの
話を聞いて、困りごとを解決してあげるのは
どうかしら",ui\00_message\pawn\talk\stage\feature0016\persona08.gmd,\pw_talk\pt_feature0016_persona08.arc,pt_feature0016_persona08.arc,4
0,,"非常に古い時代からの遺跡が
多く残る地域のようです
ザンドラ東部の遺跡よりも古いのではないでしょうか","非常に古い時代からの遺跡が
多く残る地域のようです
ザンドラ東部の遺跡よりも古いのではないでしょうか",ui\00_message\pawn\talk\stage\feature0017\persona01.gmd,\pw_talk\pt_feature0017_persona01.arc,pt_feature0017_persona01.arc,0
0,,"少し空気が乾燥していますね
谷あいを抜けてくる風のせいかもしれません","少し空気が乾燥していますね
谷あいを抜けてくる風のせいかもしれません",ui\00_message\pawn\talk\stage\feature0017\persona01.gmd,\pw_talk\pt_feature0017_persona01.arc,pt_feature0017_persona01.arc,1
0,,"草が枯れていますし
葉を落とした木も目立ちます
この辺りの気候のせい――なのでしょうか？","草が枯れていますし
葉を落とした木も目立ちます
この辺りの気候のせい――なのでしょうか？",ui\00_message\pawn\talk\stage\feature0017\persona01.gmd,\pw_talk\pt_feature0017_persona01.arc,pt_feature0017_persona01.arc,2
0,,"地質のせいか、足元に岩が目立ちます
覚者さまも足をとられぬよう
お気をつけください","地質のせいか、足元に岩が目立ちます
覚者さまも足をとられぬよう
お気をつけください",ui\00_message\pawn\talk\stage\feature0017\persona01.gmd,\pw_talk\pt_feature0017_persona01.arc,pt_feature0017_persona01.arc,3
0,,"何だか荒涼とした印象の場所ですね
もう少し人の手を入れることで
変わりそうなものですが――","何だか荒涼とした印象の場所ですね
もう少し人の手を入れることで
変わりそうなものですが――",ui\00_message\pawn\talk\stage\feature0017\persona01.gmd,\pw_talk\pt_feature0017_persona01.arc,pt_feature0017_persona01.arc,4
0,,"――色んなところに
昔の石造りの門や石柱が立ってます
きっと、昔の人がしっかり作ったんでしょうね","――色んなところに
昔の石造りの門や石柱が立ってます
きっと、昔の人がしっかり作ったんでしょうね",ui\00_message\pawn\talk\stage\feature0017\persona02.gmd,\pw_talk\pt_feature0017_persona02.arc,pt_feature0017_persona02.arc,0
0,,"ケホッ――少し埃っぽいです
乾燥して、土埃がたちやすいんでしょうか","ケホッ――少し埃っぽいです
乾燥して、土埃がたちやすいんでしょうか",ui\00_message\pawn\talk\stage\feature0017\persona02.gmd,\pw_talk\pt_feature0017_persona02.arc,pt_feature0017_persona02.arc,1
0,,"エラン水林の草は青くて、花も咲いていたのに――
その、ここの草は枯れてるんだなって――","エラン水林の草は青くて、花も咲いていたのに――
その、ここの草は枯れてるんだなって――",ui\00_message\pawn\talk\stage\feature0017\persona02.gmd,\pw_talk\pt_feature0017_persona02.arc,pt_feature0017_persona02.arc,2
0,,"岩だらけでちょっと歩きにくい、です――
か、覚者さまも転ばないように
お気を付けください","岩だらけでちょっと歩きにくい、です――
か、覚者さまも転ばないように
お気を付けください",ui\00_message\pawn\talk\stage\feature0017\persona02.gmd,\pw_talk\pt_feature0017_persona02.arc,pt_feature0017_persona02.arc,3
0,,"あんまり手入れや整備をしない土地柄みたい――？
だからこそ遺跡が残っているのかも、ですけど","あんまり手入れや整備をしない土地柄みたい――？
だからこそ遺跡が残っているのかも、ですけど",ui\00_message\pawn\talk\stage\feature0017\persona02.gmd,\pw_talk\pt_feature0017_persona02.arc,pt_feature0017_persona02.arc,4
0,,"いたるところに遺跡や、古い石門が残っていますね
フィンダムの歴史の重みを感じられます","いたるところに遺跡や、古い石門が残っていますね
フィンダムの歴史の重みを感じられます",ui\00_message\pawn\talk\stage\feature0017\persona03.gmd,\pw_talk\pt_feature0017_persona03.arc,pt_feature0017_persona03.arc,0
0,,"谷を抜けてきた風が吹くせいか
少し空気が乾燥しています","谷を抜けてきた風が吹くせいか
少し空気が乾燥しています",ui\00_message\pawn\talk\stage\feature0017\persona03.gmd,\pw_talk\pt_feature0017_persona03.arc,pt_feature0017_persona03.arc,1
0,,"草が枯れているようですが、侵食のせいなのか
元々そういう土地であるのか、それともまた別の
原因があるのか――気になりませんか？","草が枯れているようですが、侵食のせいなのか
元々そういう土地であるのか、それともまた別の
原因があるのか――気になりませんか？",ui\00_message\pawn\talk\stage\feature0017\persona03.gmd,\pw_talk\pt_feature0017_persona03.arc,pt_feature0017_persona03.arc,2
0,,"それにしても、岩が多い場所ですね
足を取られないようお気を付けください、マスター！","それにしても、岩が多い場所ですね
足を取られないようお気を付けください、マスター！",ui\00_message\pawn\talk\stage\feature0017\persona03.gmd,\pw_talk\pt_feature0017_persona03.arc,pt_feature0017_persona03.arc,3
0,,"もう少し手入れをすることで、石門や石柱も
より良い状態になるかと思うのですが――
あえて何もしない文化なのでしょうか","もう少し手入れをすることで、石門や石柱も
より良い状態になるかと思うのですが――
あえて何もしない文化なのでしょうか",ui\00_message\pawn\talk\stage\feature0017\persona03.gmd,\pw_talk\pt_feature0017_persona03.arc,pt_feature0017_persona03.arc,4
0,,"古き建造物からは歴史を垣間見ることが可能
そして、その扱いによって現在の文化を
推し量ることも――","古き建造物からは歴史を垣間見ることが可能
そして、その扱いによって現在の文化を
推し量ることも――",ui\00_message\pawn\talk\stage\feature0017\persona04.gmd,\pw_talk\pt_feature0017_persona04.arc,pt_feature0017_persona04.arc,0
0,,"乾燥した空気は、峡谷を抜けて吹く
風によるものと察する","乾燥した空気は、峡谷を抜けて吹く
風によるものと察する",ui\00_message\pawn\talk\stage\feature0017\persona04.gmd,\pw_talk\pt_feature0017_persona04.arc,pt_feature0017_persona04.arc,1
0,,"草木に枯れたものが目立つ――
理由は定かではないが
荒れた印象を持つことに変わりは無い","草木に枯れたものが目立つ――
理由は定かではないが
荒れた印象を持つことに変わりは無い",ui\00_message\pawn\talk\stage\feature0017\persona04.gmd,\pw_talk\pt_feature0017_persona04.arc,pt_feature0017_persona04.arc,2
0,,"通路に岩が落ちているのが散見される
足元には十分な注意を","通路に岩が落ちているのが散見される
足元には十分な注意を",ui\00_message\pawn\talk\stage\feature0017\persona04.gmd,\pw_talk\pt_feature0017_persona04.arc,pt_feature0017_persona04.arc,3
0,,"崩れるままに任せる、というのも
文化の一つか――","崩れるままに任せる、というのも
文化の一つか――",ui\00_message\pawn\talk\stage\feature0017\persona04.gmd,\pw_talk\pt_feature0017_persona04.arc,pt_feature0017_persona04.arc,4
0,,"遺跡が多く残る地帯のようですね
古きものを通して、フィンダムという大陸の
歩みの一端に触れることができれば良いのですが","遺跡が多く残る地帯のようですね
古きものを通して、フィンダムという大陸の
歩みの一端に触れることができれば良いのですが",ui\00_message\pawn\talk\stage\feature0017\persona05.gmd,\pw_talk\pt_feature0017_persona05.arc,pt_feature0017_persona05.arc,0
0,,"谷風のせいか少し空気が乾燥していますね
野火などが起こりやすくなっているかもしれません","谷風のせいか少し空気が乾燥していますね
野火などが起こりやすくなっているかもしれません",ui\00_message\pawn\talk\stage\feature0017\persona05.gmd,\pw_talk\pt_feature0017_persona05.arc,pt_feature0017_persona05.arc,1
0,,"草木が枯れ、エラン水林とは季節すらも
異なっているかのような風景ですね――
これは侵食によるものなのか、それとも
土地柄によるものなのか分かりかねます","草木が枯れ、エラン水林とは季節すらも
異なっているかのような風景ですね――
これは侵食によるものなのか、それとも
土地柄によるものなのか分かりかねます",ui\00_message\pawn\talk\stage\feature0017\persona05.gmd,\pw_talk\pt_feature0017_persona05.arc,pt_feature0017_persona05.arc,2
0,,"お足元にはご注意を、覚者殿
意外と岩がゴロゴロしていますので","お足元にはご注意を、覚者殿
意外と岩がゴロゴロしていますので",ui\00_message\pawn\talk\stage\feature0017\persona05.gmd,\pw_talk\pt_feature0017_persona05.arc,pt_feature0017_persona05.arc,3
0,,"この荒涼とした風情も中々ですが
もう少し手入れをすれば、尚状態良く保存できそうな
建造物があちらこちらに見られますね","この荒涼とした風情も中々ですが
もう少し手入れをすれば、尚状態良く保存できそうな
建造物があちらこちらに見られますね",ui\00_message\pawn\talk\stage\feature0017\persona05.gmd,\pw_talk\pt_feature0017_persona05.arc,pt_feature0017_persona05.arc,4
0,,"へぇー、この辺りって遺跡が多いんですね
どうしてこの地域だけ、こんなに遺跡が
残ったんでしょう？","へぇー、この辺りって遺跡が多いんですね
どうしてこの地域だけ、こんなに遺跡が
残ったんでしょう？",ui\00_message\pawn\talk\stage\feature0017\persona06.gmd,\pw_talk\pt_feature0017_persona06.arc,pt_feature0017_persona06.arc,0
0,,"うーん、ちょっと埃っぽくないですか？
空気が乾燥しているせいかなぁ","うーん、ちょっと埃っぽくないですか？
空気が乾燥しているせいかなぁ",ui\00_message\pawn\talk\stage\feature0017\persona06.gmd,\pw_talk\pt_feature0017_persona06.arc,pt_feature0017_persona06.arc,1
0,,"見てください、草が枯れちゃってます
エラン水林の草はあんなにみずみずしかったのに――","見てください、草が枯れちゃってます
エラン水林の草はあんなにみずみずしかったのに――",ui\00_message\pawn\talk\stage\feature0017\persona06.gmd,\pw_talk\pt_feature0017_persona06.arc,pt_feature0017_persona06.arc,2
0,,"いてっ！　落ちてた岩に足をぶつけちゃいました
覚者さまも、足元には注意してくださいね","いてっ！　落ちてた岩に足をぶつけちゃいました
覚者さまも、足元には注意してくださいね",ui\00_message\pawn\talk\stage\feature0017\persona06.gmd,\pw_talk\pt_feature0017_persona06.arc,pt_feature0017_persona06.arc,3
0,,"遺跡地帯っていっても、崩れるところは
崩れたまんまなんですね――
もう少し手入れをしたら、もっと長く
残せそうなのになぁ","遺跡地帯っていっても、崩れるところは
崩れたまんまなんですね――
もう少し手入れをしたら、もっと長く
残せそうなのになぁ",ui\00_message\pawn\talk\stage\feature0017\persona06.gmd,\pw_talk\pt_feature0017_persona06.arc,pt_feature0017_persona06.arc,4
0,,"俺には遺跡の良さってのが
いまいちピンとこねぇんですが――
それでも、この辺りが何だか
雰囲気のある場所だなとは感じますぜ","俺には遺跡の良さってのが
いまいちピンとこねぇんですが――
それでも、この辺りが何だか
雰囲気のある場所だなとは感じますぜ",ui\00_message\pawn\talk\stage\feature0017\persona07.gmd,\pw_talk\pt_feature0017_persona07.arc,pt_feature0017_persona07.arc,0
0,,"ちっとばかし埃っぽくないですかい？
空気が乾燥してるみてぇだ
ま、仕方ないですね","ちっとばかし埃っぽくないですかい？
空気が乾燥してるみてぇだ
ま、仕方ないですね",ui\00_message\pawn\talk\stage\feature0017\persona07.gmd,\pw_talk\pt_feature0017_persona07.arc,pt_feature0017_persona07.arc,1
0,,"草が軒並み枯れちまってるのはどうしてでしょうね？
侵食のせいだけとは思えませんが――","草が軒並み枯れちまってるのはどうしてでしょうね？
侵食のせいだけとは思えませんが――",ui\00_message\pawn\talk\stage\feature0017\persona07.gmd,\pw_talk\pt_feature0017_persona07.arc,pt_feature0017_persona07.arc,2
0,,"時々通路にも岩が落ちてるのは、石柱が
崩れた跡か何かでしょうかね","時々通路にも岩が落ちてるのは、石柱が
崩れた跡か何かでしょうかね",ui\00_message\pawn\talk\stage\feature0017\persona07.gmd,\pw_talk\pt_feature0017_persona07.arc,pt_feature0017_persona07.arc,3
0,,"ザンドラみたいな理由があるわけでも無さそうなのに
遺跡の類が手入れもされずに
放置されてるのは、何ででしょう
中に妙な魔物でもいやがるのか――？","ザンドラみたいな理由があるわけでも無さそうなのに
遺跡の類が手入れもされずに
放置されてるのは、何ででしょう
中に妙な魔物でもいやがるのか――？",ui\00_message\pawn\talk\stage\feature0017\persona07.gmd,\pw_talk\pt_feature0017_persona07.arc,pt_feature0017_persona07.arc,4
0,,"かなり古い時代の遺跡がたくさん残っているみたい
フィンダムをより理解するための
手がかりになるんじゃないかしら","かなり古い時代の遺跡がたくさん残っているみたい
フィンダムをより理解するための
手がかりになるんじゃないかしら",ui\00_message\pawn\talk\stage\feature0017\persona08.gmd,\pw_talk\pt_feature0017_persona08.arc,pt_feature0017_persona08.arc,0
0,,"少し埃っぽいけど――
きっと、谷あいを抜ける風が土埃を舞い上げるせいね","少し埃っぽいけど――
きっと、谷あいを抜ける風が土埃を舞い上げるせいね",ui\00_message\pawn\talk\stage\feature0017\persona08.gmd,\pw_talk\pt_feature0017_persona08.arc,pt_feature0017_persona08.arc,1
0,,"マスター、ちょっと気になることがあるの
見渡す限り、草が枯れてるのよ
そこまで土が侵食されてるわけでも
なさそうなのに――","マスター、ちょっと気になることがあるの
見渡す限り、草が枯れてるのよ
そこまで土が侵食されてるわけでも
なさそうなのに――",ui\00_message\pawn\talk\stage\feature0017\persona08.gmd,\pw_talk\pt_feature0017_persona08.arc,pt_feature0017_persona08.arc,2
0,,"道の上にも岩の欠片が転がっていて足が痛いわ
マスターも転ばないように気を付けてね","道の上にも岩の欠片が転がっていて足が痛いわ
マスターも転ばないように気を付けてね",ui\00_message\pawn\talk\stage\feature0017\persona08.gmd,\pw_talk\pt_feature0017_persona08.arc,pt_feature0017_persona08.arc,3
0,,"崩落でもしたら危ないのに、古い建造物の
手入れをした形跡が何も無いのよね
何だか違和感を覚えるわ――
どうして放っておくのかしら","崩落でもしたら危ないのに、古い建造物の
手入れをした形跡が何も無いのよね
何だか違和感を覚えるわ――
どうして放っておくのかしら",ui\00_message\pawn\talk\stage\feature0017\persona08.gmd,\pw_talk\pt_feature0017_persona08.arc,pt_feature0017_persona08.arc,4
0,,"火薬のにおいが漂っていますね
それに、やけに焦げ臭いような風が――","火薬のにおいが漂っていますね
それに、やけに焦げ臭いような風が――",ui\00_message\pawn\talk\stage\feature0018\persona01.gmd,\pw_talk\pt_feature0018_persona01.arc,pt_feature0018_persona01.arc,0
0,,"人の住めそうな建物は、大体が壊されるか
燃やされた後のようです
これでは住まうどころか一休みすることもできませんね","人の住めそうな建物は、大体が壊されるか
燃やされた後のようです
これでは住まうどころか一休みすることもできませんね",ui\00_message\pawn\talk\stage\feature0018\persona01.gmd,\pw_talk\pt_feature0018_persona01.arc,pt_feature0018_persona01.arc,1
0,,"いたるところに木で組まれた柵があります
今は姿が見えませんが、ここに住む人々が
敵の侵攻を少しでも阻もうと作ったのでしょう","いたるところに木で組まれた柵があります
今は姿が見えませんが、ここに住む人々が
敵の侵攻を少しでも阻もうと作ったのでしょう",ui\00_message\pawn\talk\stage\feature0018\persona01.gmd,\pw_talk\pt_feature0018_persona01.arc,pt_feature0018_persona01.arc,2
0,,"遠くに煙を噴き出している火山が見えます
そのせいか、空もずっと曇っているような印象です",,ui\00_message\pawn\talk\stage\feature0018\persona01.gmd,\pw_talk\pt_feature0018_persona01.arc,pt_feature0018_persona01.arc,3
0,,"高低差の激しい地形です――
覚者さま、高所から飛び降りる際は
安全な高さかどうか、よくお確かめください",,ui\00_message\pawn\talk\stage\feature0018\persona01.gmd,\pw_talk\pt_feature0018_persona01.arc,pt_feature0018_persona01.arc,4
0,,"コホッ、少し煙たい――
ううん、これは――火薬の臭いも混じってます
どこかで大量の火薬が使われてる――",,ui\00_message\pawn\talk\stage\feature0018\persona02.gmd,\pw_talk\pt_feature0018_persona02.arc,pt_feature0018_persona02.arc,0
0,,"ここに住んでた人たちはどこに行ったんでしょう
家も壊されてるみたいですし、家畜も見かけません
――無事だといいな",,ui\00_message\pawn\talk\stage\feature0018\persona02.gmd,\pw_talk\pt_feature0018_persona02.arc,pt_feature0018_persona02.arc,1
0,,"木の柵とかトゲトゲしたものとか――
これって人が作ったものばかりじゃないですよね
ゴブリンが作るサインに似たものも多いような",,ui\00_message\pawn\talk\stage\feature0018\persona02.gmd,\pw_talk\pt_feature0018_persona02.arc,pt_feature0018_persona02.arc,2
0,,"ずっと曇りですね――
えっと、あの火山が噴き出す煙のせいみたいですけど
ちょっと気分も暗くなってきちゃいます",,ui\00_message\pawn\talk\stage\feature0018\persona02.gmd,\pw_talk\pt_feature0018_persona02.arc,pt_feature0018_persona02.arc,3
0,,"あ、あの、覚者さま！
飛び降りる時は高さに注意した方が――
その、高低差が結構あるみたいです",,ui\00_message\pawn\talk\stage\feature0018\persona02.gmd,\pw_talk\pt_feature0018_persona02.arc,pt_feature0018_persona02.arc,4
0,,"お気づきになられましたか、マスター！
風が火薬と鉄さびのような臭いを運んできています
用心するに越したことはありません",,ui\00_message\pawn\talk\stage\feature0018\persona03.gmd,\pw_talk\pt_feature0018_persona03.arc,pt_feature0018_persona03.arc,0
0,,"むごい有様です――
殆どの家屋が壊され、火を放たれています
住人たちはどこへ逃げたのでしょうか",,ui\00_message\pawn\talk\stage\feature0018\persona03.gmd,\pw_talk\pt_feature0018_persona03.arc,pt_feature0018_persona03.arc,1
0,,"木でできた柵をいくつも見ました
きっと攻め込んでくる敵を相手に
全力の抵抗を示したものでしょう！",,ui\00_message\pawn\talk\stage\feature0018\persona03.gmd,\pw_talk\pt_feature0018_persona03.arc,pt_feature0018_persona03.arc,2
0,,"マスター、あれをご覧ください！
遠くに見える大きな火山――
今まさに赤くおこり、煙を噴き出し続けています！",,ui\00_message\pawn\talk\stage\feature0018\persona03.gmd,\pw_talk\pt_feature0018_persona03.arc,pt_feature0018_persona03.arc,3
0,,"マスター！　近道をしたくなる気持ちはわかりますが
この辺り、高低差が厳しい崖が多いようです
高さを見極めてから飛び降りましょう！",,ui\00_message\pawn\talk\stage\feature0018\persona03.gmd,\pw_talk\pt_feature0018_persona03.arc,pt_feature0018_persona03.arc,4
0,,"様々な臭いが流れてきている
――これは、火薬のものに相違ない
オーク特有の体臭も感知した",,ui\00_message\pawn\talk\stage\feature0018\persona04.gmd,\pw_talk\pt_feature0018_persona04.arc,pt_feature0018_persona04.arc,0
0,,"周辺家屋がことごとく破壊されている様子
――住人の安否は不明",,ui\00_message\pawn\talk\stage\feature0018\persona04.gmd,\pw_talk\pt_feature0018_persona04.arc,pt_feature0018_persona04.arc,1
0,,"丸太を組み立てた障害物が散見される
この地の人々のせめてもの抵抗か",,ui\00_message\pawn\talk\stage\feature0018\persona04.gmd,\pw_talk\pt_feature0018_persona04.arc,pt_feature0018_persona04.arc,2
0,,"遠方に活火山を確認
煙を噴いているものの、現状では
避難が必要な状況では無い模様",,ui\00_message\pawn\talk\stage\feature0018\persona04.gmd,\pw_talk\pt_feature0018_persona04.arc,pt_feature0018_persona04.arc,3
0,,"高低差の多い地形故、安易な飛び降りは
重大な怪我を招く恐れがある
くれぐれも高度の確認を怠らぬよう――",,ui\00_message\pawn\talk\stage\feature0018\persona04.gmd,\pw_talk\pt_feature0018_persona04.arc,pt_feature0018_persona04.arc,4
0,,"何と言いましょうか
お世辞にも良い匂いとは表現できませんね
この辺りの空気は――",,ui\00_message\pawn\talk\stage\feature0018\persona05.gmd,\pw_talk\pt_feature0018_persona05.arc,pt_feature0018_persona05.arc,0
0,,"ほとんどの家屋が無残にも潰されて――
ああ、山肌に時折見える煙は――
もしや、村が焼かれているのでは？",,ui\00_message\pawn\talk\stage\feature0018\persona05.gmd,\pw_talk\pt_feature0018_persona05.arc,pt_feature0018_persona05.arc,1
0,,"人が作ったらしき防御柵もありますが
どうやらオークやゴブリンが作ったと思しき
醜いオブジェもたくさん設置されていますね
おっと、覚者殿！　トゲに触れてはケガをしますよ",,ui\00_message\pawn\talk\stage\feature0018\persona05.gmd,\pw_talk\pt_feature0018_persona05.arc,pt_feature0018_persona05.arc,2
0,,"ふぅむ――空が常に曇っているのは
遠くに見えるあの火山が原因のようです
それにしても巨大な火山ですね",,ui\00_message\pawn\talk\stage\feature0018\persona05.gmd,\pw_talk\pt_feature0018_persona05.arc,pt_feature0018_persona05.arc,3
0,,"確かに、斜面を滑り降りる時の爽快感はクセになります
ですが、この辺りは急な崖が多い地形のようですよ
飛び降りることができる高さか、よく確認すべきでしょう",,ui\00_message\pawn\talk\stage\feature0018\persona05.gmd,\pw_talk\pt_feature0018_persona05.arc,pt_feature0018_persona05.arc,4
0,,"変なニオイがします！
ぼく、結構鼻いいんですよ
これは――火薬と、それから火事の後みたいな――",,ui\00_message\pawn\talk\stage\feature0018\persona06.gmd,\pw_talk\pt_feature0018_persona06.arc,pt_feature0018_persona06.arc,0
0,,"お家が潰されたり、燃やされたりします――
住んでた人たち、どうしたのかな
無事に逃げられてるといいですね
",,ui\00_message\pawn\talk\stage\feature0018\persona06.gmd,\pw_talk\pt_feature0018_persona06.arc,pt_feature0018_persona06.arc,1
0,,"覚者さま、敵の進軍を止めるための
柵がいっぱい置いてあります
誰かが一生懸命戦った跡ですね",,ui\00_message\pawn\talk\stage\feature0018\persona06.gmd,\pw_talk\pt_feature0018_persona06.arc,pt_feature0018_persona06.arc,2
0,,"うわぁ、あれ見てください！
すっごく大きな火山から煙が出てます！
大爆発しませんように",,ui\00_message\pawn\talk\stage\feature0018\persona06.gmd,\pw_talk\pt_feature0018_persona06.arc,pt_feature0018_persona06.arc,3
0,,"高いところから飛び降りるのって楽しいですよね！
でも、この辺りは高すぎてケガしちゃいそうです
下に何か見えても、回り道しましょう",,ui\00_message\pawn\talk\stage\feature0018\persona06.gmd,\pw_talk\pt_feature0018_persona06.arc,pt_feature0018_persona06.arc,4
0,,"変な臭いがする？
覚者様、こりゃあアレですよ
火薬の臭いと、あとは――死臭ってやつです",,ui\00_message\pawn\talk\stage\feature0018\persona07.gmd,\pw_talk\pt_feature0018_persona07.arc,pt_feature0018_persona07.arc,0
0,,"まったく、ひどいもんです
いえ、住居が潰されてましてね
おまけに焼かれた痕跡まであったんで――
住んでた人がどっかに逃げられてるといいんですが",,ui\00_message\pawn\talk\stage\feature0018\persona07.gmd,\pw_talk\pt_feature0018_persona07.arc,pt_feature0018_persona07.arc,1
0,,"ああ、よく見かける木の柵は
道を塞ぐのが目的じゃねぇんですよ
あれは突撃してくる敵の勢いを少しでも削いで
戦いやすくするためのもんでしょう",,ui\00_message\pawn\talk\stage\feature0018\persona07.gmd,\pw_talk\pt_feature0018_persona07.arc,pt_feature0018_persona07.arc,2
0,,"こんなに近くで火山が煙吹いてやがると
特に害は無くても落ち着かねぇもんですね",,ui\00_message\pawn\talk\stage\feature0018\persona07.gmd,\pw_talk\pt_feature0018_persona07.arc,pt_feature0018_persona07.arc,3
0,,"おっと、覚者様！
崖の下に気になるものがあっても
飛び降りるのはおすすめできませんや
この辺り、なかなか高低差のある地形ですぜ",,ui\00_message\pawn\talk\stage\feature0018\persona07.gmd,\pw_talk\pt_feature0018_persona07.arc,pt_feature0018_persona07.arc,4
0,,"ねぇ？　今、風が運んできたこの臭い
火薬の臭いよね
今もどこかで火薬が使われているんだわ",,ui\00_message\pawn\talk\stage\feature0018\persona08.gmd,\pw_talk\pt_feature0018_persona08.arc,pt_feature0018_persona08.arc,0
0,,"壊された建物をいくつも見たわ
それだけ、住む場所を奪われた人たちが
どこかにいるはずよ――きっと――",,ui\00_message\pawn\talk\stage\feature0018\persona08.gmd,\pw_talk\pt_feature0018_persona08.arc,pt_feature0018_persona08.arc,1
0,,"人が作った柵は、敵の進軍を阻むためのもの
でも、オークやゴブリンが作る物は
相手を傷付けるためのものよ
トゲには気を付けてくださいね、マスター",,ui\00_message\pawn\talk\stage\feature0018\persona08.gmd,\pw_talk\pt_feature0018_persona08.arc,pt_feature0018_persona08.arc,2
0,,"曇り空も、雨が近いというよりかは
あの火山が原因でしょうね
いっそ雨が降れば少しはマシにならないかしら",,ui\00_message\pawn\talk\stage\feature0018\persona08.gmd,\pw_talk\pt_feature0018_persona08.arc,pt_feature0018_persona08.arc,3
0,,"マスター、近道したくなる気持ちはわかりますけど
崖を飛び降りるのは、ちょっと――！
ほら、ここって急な崖が多いみたいだから
斜面を滑り降りるのは難しそうよ",,ui\00_message\pawn\talk\stage\feature0018\persona08.gmd,\pw_talk\pt_feature0018_persona08.arc,pt_feature0018_persona08.arc,4
0,,"この辺りは温泉が湧くところもあるそうです
といっても、キノザのように
きれいなお湯ではないようですが",,ui\00_message\pawn\talk\stage\feature0019\persona01.gmd,\pw_talk\pt_feature0019_persona01.arc,pt_feature0019_persona01.arc,0
0,,"覚者さま、崖上に見えるのが《展望城》です
ここから見てもわかるくらいの大きさといい
背後に火山が見えることといい、迫力がありますね",,ui\00_message\pawn\talk\stage\feature0019\persona01.gmd,\pw_talk\pt_feature0019_persona01.arc,pt_feature0019_persona01.arc,1
0,,"一つ、気になることが――
ここまで旅をしてきても、人が暮らしている家が
ほとんど見当たりません
魔軍の侵略は一体どこまで進んでいるのでしょうか",,ui\00_message\pawn\talk\stage\feature0019\persona01.gmd,\pw_talk\pt_feature0019_persona01.arc,pt_feature0019_persona01.arc,2
0,,"ドワーフオークたちは大砲を使用してきます
敵陣に近づく際は、砲撃にもご注意ください",,ui\00_message\pawn\talk\stage\feature0019\persona01.gmd,\pw_talk\pt_feature0019_persona01.arc,pt_feature0019_persona01.arc,3
0,,"アッカーシェランのオーク――
ドワーフオークは、レスタニアのオークよりも
鍛冶の技術に秀でているようです
あの《戦甲》も厄介ですね",,ui\00_message\pawn\talk\stage\feature0019\persona01.gmd,\pw_talk\pt_feature0019_persona01.arc,pt_feature0019_persona01.arc,4
