#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ","ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ",ui\00_message\quest\q60208000.gmd,\quest\q60208000.arc,q60208000.arc,4
0,,素敵な家族って？,What nice family?,ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,6
0,,あなたは誰？,Who are you?,ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,7
0,,"フフフ――
よくぞ聞いてくれたね","フフフ――
よくぞ聞いてくれたね",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,8
0,,"君は、《マンドラゴラ》って知ってるかい？
一部の覚者がフィンダムから持ち帰ったことで
レスタニアの植物学会・動物学会を
大震撼させたあのキュートな根っこのことさ！","君は、《マンドラゴラ》って知ってるかい？
一部の覚者がフィンダムから持ち帰ったことで
レスタニアの植物学会・動物学会を
大震撼させたあのキュートな根っこのことさ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,9
0,,"僕、あの子たちを研究しているんだけど
やっぱり一人じゃ限界があるだろう？
日当たり良くのびのびと育てられる環境――
そんな所を探していたら、君の噂を聞いたのさ","僕、あの子たちを研究しているんだけど
やっぱり一人じゃ限界があるだろう？
日当たり良くのびのびと育てられる環境――
そんな所を探していたら、君の噂を聞いたのさ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,10
0,,"だから、ぜひ君に育ててみてもらいたくて
今日は連れて来たんだよ！
ほら、ここに――","だから、ぜひ君に育ててみてもらいたくて
今日は連れて来たんだよ！
ほら、ここに――",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,11
0,,"――あれ
ちょっとちょっと、どこ行ったんだい！？","――あれ
ちょっとちょっと、どこ行ったんだい！？",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,12
0,,"――信じられないよ！
君、マンドラゴラを見なかった！？","――信じられないよ！
君、マンドラゴラを見なかった！？",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,13
0,,"もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも","もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,14
0,,"ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ","ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,15
0,,"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！","マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,16
0,,"え、僕のことかい――
僕は、プロフェッサー・エイダス
皆にはそう呼ばれているけど、ただのマニアさ","え、僕のことかい――
僕は、プロフェッサー・エイダス
皆にはそう呼ばれているけど、ただのマニアさ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,17
0,,"とはいえ一応、元・動物学者でね
今は“あるもの”に魅了されて
もっぱらその研究をしているんだよ","とはいえ一応、元・動物学者でね
今は“あるもの”に魅了されて
もっぱらその研究をしているんだよ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,18
0,,"それが《マンドラゴラ》！
植物なのに手足があって、人のように二足で歩き
猫のように愛嬌があって、木のように生えてくる――
なんて不思議で、奇妙で、可愛いんだ！","それが《マンドラゴラ》！
植物なのに手足があって、人のように二足で歩き
猫のように愛嬌があって、木のように生えてくる――
なんて不思議で、奇妙で、可愛いんだ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,19
0,,"とにかく、素敵なテラスを持ってる君に
ぜひ、マンドラゴラを育ててもらいたくて
今日は連れて来たんだよ！
ほら、ここに――","とにかく、素敵なテラスを持ってる君に
ぜひ、マンドラゴラを育ててもらいたくて
今日は連れて来たんだよ！
ほら、ここに――",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,20
0,,"――あれ
ちょっとちょっと、どこ行ったんだい！？","――あれ
ちょっとちょっと、どこ行ったんだい！？",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,21
0,,"――信じられないよ！
君、マンドラゴラを見なかった！？","――信じられないよ！
君、マンドラゴラを見なかった！？",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,22
0,,"もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも","もしかして――
神殿の周りの動物を調べているときに
はぐれちゃったのかも",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,23
0,,"ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ","ねぇ君、この辺りは詳しいんだろう？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはずだ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,24
0,,"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！","マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみてね
驚いて出てくるはずだよ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,25
0,,"ギィ！　ギギギ！
ニギャギャー！","Gyi! Gigigi!
Nigyagya!",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,26
0,,（マンドラゴラは反抗的な態度を見せている）,(Mandragora is showing a rebellious attitude),ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,27
0,,"ニィ――ニィィ――
ニギギ？","Nyi... nyii...
nigigi?
",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,28
0,,"（マンドラゴラは怯えている
　心を開くには安心させる必要がありそうだ）","（マンドラゴラは怯えている
心を開くには安心させる必要がありそうだ）",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,29
0,,"うそ――本当に捕まえたの！？
しかも、もうずいぶんと懐いているみたいだよ
すごいね、君は！","うそ――本当に捕まえたの！？
しかも、もうずいぶんと懐いているみたいだよ
すごいね、君は！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,30
0,,"君を選んだ僕の目に
狂いはなかったんだね
お祝いに、<COL ff2600>≪マンドラゴラ用鉢植え≫</COL>を
プレゼントさせていただくよ！","君を選んだ僕の目に
狂いはなかったんだね
お祝いに、<COL ff2600>≪マンドラゴラ用鉢植え≫</COL>を
プレゼントさせていただくよ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,31
0,,"それからこれ――<COL ff2600>《マンドラゴラ図鑑》</COL>
マンドラゴラくんが別種に進化したら
生態が記録されていく優れものさ！
まだ僕が知らない種もあるんだけど――","それからこれ――<COL ff2600>《マンドラゴラ図鑑》</COL>
マンドラゴラくんが別種に進化したら
生態が記録されていく優れものさ！
まだ僕が知らない種もあるんだけど――",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,32
0,,"さっそく育成を始めるなら
君のパートナーポーンと話してみるがいい
それじゃあ――マンドラゴラくんを
可愛がってあげてね！","さっそく育成を始めるなら
君のパートナーポーンと話してみるがいい
それじゃあ――マンドラゴラくんを
可愛がってあげてね！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,33
0,,"ニィ――？
――ニィニィィー！","ニィ――？
――ニィニィィー！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,34
0,,"（マンドラゴラは不安そうだったが
　ついには心を決めたようだ）","（マンドラゴラは不安そうだったが
ついには心を決めたようだ）",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,35
0,,"ねぇ君、この辺りは詳しいよね？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはず","ねぇ君、この辺りは詳しいよね？
悪いんだけど――探してきてくれよ！
きっとまだ、そう遠くへは行ってないはず",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,36
0,,"マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみて！
驚いて出てくるはずだよ！","マンドラゴラは普段、地中に隠れているけど
周りの茂みなんかに痕跡を残すことが多いんだ
怪しい場所は片っ端から調べてみて！
驚いて出てくるはずだよ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,37
0,,"それからマンドラゴラって
本当はすごく寂しがり屋な、優しい益獣なんだ
だから様子を見て、穏やかに接すれば
きっと気持ちは通じるはずだよ！","それからマンドラゴラって
本当はすごく寂しがり屋な、優しい益獣なんだ
だから様子を見て、穏やかに接すれば
きっと気持ちは通じるはずだよ！",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,38
0,,"かしこまりました
――覚者さまも、どうぞお部屋へ","かしこまりました
――覚者さまも、どうぞお部屋へ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,39
0,,"かしこまりました
とはいえ――
上げてもらうまで帰らない、という口ぶりでしたぞ","かしこまりました
とはいえ――
上げてもらうまで帰らない、という口ぶりでしたぞ",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,40
0,,"覚者さま、改築したお部屋はいかがです
うちは動物厳禁ですが、植物くらいなら構いません
あのテラスで育ててみたらいかがです？","覚者さま、改築したお部屋はいかがです
うちは動物厳禁ですが、植物くらいなら構いません
あのテラスで育ててみたらいかがです？",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,41
0,,"ところで、先ほどお客様がお見えでしてね
覚者さまが戻られるまで
お待ちいただいていたんです","ところで、先ほどお客様がお見えでしてね
覚者さまが戻られるまで
お待ちいただいていたんです",ui\00_message\quest\q60300001.gmd,\quest\q60300001.arc,q60300001.arc,42
0,,"<NPC 4>に伝えてくれたか？
些細なことであっても
真摯に人の頼みを聞くことは
覚者として大切なことだ――感謝する","<NPC 4>に伝えてくれたか？
些細なことであっても
真摯に人の頼みを聞くことは
覚者として大切なことだ――感謝する",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,0
0,,"礼として――
ここに新設した我が工房について教えてやる
必ずお前のためになるだろう
心して聞いてくれ","礼として――
ここに新設した我が工房について教えてやる
必ずお前のためになるだろう
心して聞いてくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,1
0,,"オレにとって――覚者というのは
命も物も大事にできて一人前だと思っている
自分の命を守る武具に愛着を
持てないヤツは覚者として失格だ","オレにとって――覚者というのは
命も物も大事にできて一人前だと思っている
自分の命を守る武具に愛着を
持てないヤツは覚者として失格だ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,2
0,,"もしお前もそう思うなら
オレの話をしっかり聞くことだ","もしお前もそう思うなら
オレの話をしっかり聞くことだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,3
0,,素性について,About your history,ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,4
0,,カスタムメイド工房について,About Custom-Made Workshop,ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,5
0,,――後で聞かせてほしい,...tell me later,ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,6
0,,"オレの名は<NPC 1047>という
ただひたすらに白竜に貢献するため
自分個人だけでなく、周りの覚者たちの力を
引き出すよう、この腕を磨いてきた","オレの名は<NPC 1047>という
ただひたすらに白竜に貢献するため
自分個人だけでなく、周りの覚者たちの力を
引き出すよう、この腕を磨いてきた",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,7
0,,"<NPC 4>からはグリッテンの前線で
戦ってほしいと言われていたが
オレは――自分一人で成し遂げられることの
限界を見たんだ","<NPC 4>からはグリッテンの前線で
戦ってほしいと言われていたが
オレは――自分一人で成し遂げられることの
限界を見たんだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,8
0,,"オレ一人が何体のオークを倒せるか――
そこに挑むより、覚者たちの装備品に
より磨きをかけることで、覚者隊全体の
武力を上げた方がよいのではないか、と――","オレ一人が何体のオークを倒せるか――
そこに挑むより、覚者たちの装備品に
より磨きをかけることで、覚者隊全体の
武力を上げた方がよいのではないか、と――",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,9
0,,"そして旅に出て、長年に渡り
あらゆる地域の伝承や技術を追求する日々――
その果てに、武具の持つ力を
合成する秘術を体得したのだ","そして旅に出て、長年に渡り
あらゆる地域の伝承や技術を追求する日々――
その果てに、武具の持つ力を
合成する秘術を体得したのだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,10
0,,"この秘術――いや、素直に技術といおう――
磨き抜いた技術で強化した武具で
お前も一層の働きをみせてくれ","この秘術――いや、素直に技術といおう――
磨き抜いた技術で強化した武具で
お前も一層の働きをみせてくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,11
0,,"このカスタムメイド工房では
クラフトで強化した武具のさらなる強化と
不要になった物の再利用ができる","このカスタムメイド工房では
クラフトで強化した武具のさらなる強化と
不要になった物の再利用ができる",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,12
0,,"もし自分の持ち物で
進化や再利用ができそうな武具があるか
一度確認してみてくれ","もし自分の持ち物で
進化や再利用ができそうな武具があるか
一度確認してみてくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,13
0,,"オレが長年かかって編み出した技術で
さらなる武具の力を引き出してやろう","オレが長年かかって編み出した技術で
さらなる武具の力を引き出してやろう",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,14
0,,"武具のカスタムメイドで
さらなる武具の強化を行いたければ
オレの話をよく聞くことだ","武具のカスタムメイドで
さらなる武具の強化を行いたければ
オレの話をよく聞くことだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,15
0,,"きっと、今はその時ではないのだろう
お前が俺の話を聞きたくなった時でいい
またここに来るといい――","きっと、今はその時ではないのだろう
お前が俺の話を聞きたくなった時でいい
またここに来るといい――",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,16
0,,"今、お前に話せることは
これで全部だ、な――","今、お前に話せることは
これで全部だ、な――",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,17
0,,"ここまでオレの話を静かに
聞いてくれたお前のまなざし――
その輝きは、昔のオレにそっくりだった","ここまでオレの話を静かに
聞いてくれたお前のまなざし――
その輝きは、昔のオレにそっくりだった",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,18
0,,"そうだ――オレが鍛錬に使った
装備をお前にやろう！！
ぜひ大切に使ってくれ","そうだ――オレが鍛錬に使った
装備をお前にやろう！！
ぜひ大切に使ってくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,19
0,,"オレに何か用か？
今は工房の準備で忙しいんだ","オレに何か用か？
今は工房の準備で忙しいんだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,20
0,,"お前は新人覚者か？
――丁度いい
<STG 201>の<NPC 4>に
<NPC 1047>が長旅から戻ったと伝えてくれ","お前は新人覚者か？
――丁度いい
<STG 201>の<NPC 4>に
<NPC 1047>が長旅から戻ったと伝えてくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,21
0,,"それだけいえばわかる
頼んだぞ","それだけいえばわかる
頼んだぞ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,22
0,,"<STG 201>の<NPC 4>に
<NPC 1047>が長旅から戻ったと伝えてくれ","<STG 201>の<NPC 4>に
<NPC 1047>が長旅から戻ったと伝えてくれ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,23
0,,"それだけいえばわかる
頼んだぞ","それだけいえばわかる
頼んだぞ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,24
0,,"<NPC 1047>が長旅から戻っただと？
あやつめ、まともに神殿に戻る気があったのか！","<NPC 1047>が長旅から戻っただと？
あやつめ、まともに神殿に戻る気があったのか！",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,25
0,,"まあいい、神殿に戻ったということは――
武具強化の秘術を体得してきたということだ
これはレスタニアの覚者にとって朗報となろう","まあいい、神殿に戻ったということは――
武具強化の秘術を体得してきたということだ
これはレスタニアの覚者にとって朗報となろう",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,26
0,,"<NPC 1047>に伝えてやってくれ
これからレスタニアの覚者のために
武具の探求をサポートするように、とな","<NPC 1047>に伝えてやってくれ
これからレスタニアの覚者のために
武具の探求をサポートするように、とな",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,27
0,,"<NPC 1047>の素性について
詳しく聞きたいだと？","<NPC 1047>の素性について
詳しく聞きたいだと？",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,28
0,,"<NPC 1047>は剛腕でならした覚者だ
腕っぷしも強かったが、向上心も人一倍強い上に
職人気質な――要するに、頑固者だ","<NPC 1047>は剛腕でならした覚者だ
腕っぷしも強かったが、向上心も人一倍強い上に
職人気質な――要するに、頑固者だ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,29
0,,"武具についての勉強をしていると思ったら
ある日、「武具をより強化する術を探る」と
言い残して勝手に旅立ってしまったのだ","武具についての勉強をしていると思ったら
ある日、「武具をより強化する術を探る」と
言い残して勝手に旅立ってしまったのだ",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,30
0,,"旅の話は
<NPC 1047>から直接聞くがいい
ちなみに――ああ見えて
話好きだから我慢して聞くようにな","旅の話は
<NPC 1047>から直接聞くがいい
ちなみに――ああ見えて
話好きだから我慢して聞くようにな",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,31
0,,"旅の話は
<NPC 1047>から直接聞くがいい
ちなみに――ああ見えて
話好きだから我慢して聞くようにな","旅の話は
<NPC 1047>から直接聞くがいい
ちなみに――ああ見えて
話好きだから我慢して聞くようにな",ui\00_message\quest\q60300002.gmd,\quest\q60300002.arc,q60300002.arc,32
0,,"オレが編み出した《リミット解除》の技術――
気になってきたか？","オレが編み出した《リミット解除》の技術――
気になってきたか？",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,0
0,,"そうだな、話して教えるより
試した方が効果が理解しやすいだろう","そうだな、話して教えるより
試した方が効果が理解しやすいだろう",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,1
0,,"★４の武具をオレに渡してくれたら
武具のさらなる力を引き出すさまを見せてやろう
しかもだ、これは何度でも試すことができる","★４の武具をオレに渡してくれたら
武具のさらなる力を引き出すさまを見せてやろう
しかもだ、これは何度でも試すことができる",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,2
0,,"もし★４の武具に心当たりが無いなら
クラフトで強化して★４にするか
――ああ、オレが前に贈った装備も★４だ
アレで試してみるのもいいだろう","もし★４の武具に心当たりが無いなら
クラフトで強化して★４にするか
――ああ、オレが前に贈った装備も★４だ
アレで試してみるのもいいだろう",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,3
0,,"★４の武具をオレに渡してくれたら
武具のさらなる力を引き出すさまを見せてやろう
しかもだ、これは何度でも試すことができる","★４の武具をオレに渡してくれたら
武具のさらなる力を引き出すさまを見せてやろう
しかもだ、これは何度でも試すことができる",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,4
0,,"もし★４の武具に心当たりが無いなら
クラフトで強化して★４にするか
――ああ、オレが前に贈った装備も★４だ
アレで試してみるのもいいだろう","もし★４の武具に心当たりが無いなら
クラフトで強化して★４にするか
――ああ、オレが前に贈った装備も★４だ
アレで試してみるのもいいだろう",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,5
0,,"今回の進化の結果はどうだった？
《リミット解除》とは、その基本性能に
限界を超えて新たな力を与えることができる技術だ","今回の進化の結果はどうだった？
《リミット解除》とは、その基本性能に
限界を超えて新たな力を与えることができる技術だ",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,6
0,,"必要な費用さえ都合してくれるなら
何度でも《リミット解除》することができる
満足するまで試してくれ","必要な費用さえ都合してくれるなら
何度でも《リミット解除》することができる
満足するまで試してくれ",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,7
0,,"この技術を使って、お前や
この神殿を守る覚者たちの武力が
より向上すれば――","この技術を使って、お前や
この神殿を守る覚者たちの武力が
より向上すれば――",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,8
0,,"それほど喜ばしいことはない
ただ、そのためだけに磨いた技術だ
そのためにこそ、長年放浪して得た技術だ
――存分に使ってくれ","それほど喜ばしいことはない
ただ、そのためだけに磨いた技術だ
そのためにこそ、長年放浪して得た技術だ
――存分に使ってくれ",ui\00_message\quest\q60300003.gmd,\quest\q60300003.arc,q60300003.arc,9
0,,"《リミット解除》の基本はもうわかったようだな
次は《極限合成》について教えよう","《リミット解除》の基本はもうわかったようだな
次は《極限合成》について教えよう",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,0
0,,"いいか――
この世には、さらなる力を秘めた武具が存在する
例えば“最強の武器”として扱われていたような
名高い武具がそうだ","いいか――
この世には、さらなる力を秘めた武具が存在する
例えば“最強の武器”として扱われていたような
名高い武具がそうだ",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,1
0,,"もしそういった武具をオレに渡してくれたら――
その力を極限まで引き出してやることができる","もしそういった武具をオレに渡してくれたら――
その力を極限まで引き出してやることができる",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,2
0,,"当然だが、《極限合成》を試す前に
★４まで強化していなければならん――","当然だが、《極限合成》を試す前に
★４まで強化していなければならん――",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,3
0,,"オレが前に渡した武具ならば
すでに★４まで強化してあるから
試すには最適かもしれんな","オレが前に渡した武具ならば
すでに★４まで強化してあるから
試すには最適かもしれんな",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,4
0,,"アレを使うのが嫌なら
自分で最強と名高い武具を手に入れて
★４まで強化して《極限合成》を試すといい","アレを使うのが嫌なら
自分で最強と名高い武具を手に入れて
★４まで強化して《極限合成》を試すといい",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,5
0,,"もう察しはついていると思うが
武具の《極限合成》には
★４まで強化された名高い武具と
素材、費用――そのすべてが必要なのだ","もう察しはついていると思うが
武具の《極限合成》には
★４まで強化された名高い武具と
素材、費用――そのすべてが必要なのだ",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,6
0,,"最強の武具であろうと、《極限合成》するには
★４まで強化していなければならん――
オレが前に渡した武具ならば、すでに★４だ
《極限合成》を試すには最適かもしれんな","最強の武具であろうと、《極限合成》するには
★４まで強化していなければならん――
オレが前に渡した武具ならば、すでに★４だ
《極限合成》を試すには最適かもしれんな",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,7
0,,"もう察しはついていると思うが
武具の《極限合成》には
★４まで強化された名高い武具と
素材、費用――そのすべてが必要なのだ","もう察しはついていると思うが
武具の《極限合成》には
★４まで強化された名高い武具と
素材、費用――そのすべてが必要なのだ",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,8
0,,"《極限合成》は
武具の攻撃能力を
大幅に向上させるものだ
その真価、ぜひ戦場で試してみてくれ","《極限合成》は
武具の攻撃能力を
大幅に向上させるものだ
その真価、ぜひ戦場で試してみてくれ",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,9
0,,"一つ、これは特に大切なことだぞ――
武具の《極限合成》は
“原則として、武具ごとに１度しかできない”上に
“引き上げられる攻撃能力には個体差がある”","一つ、これは特に大切なことだぞ――
武具の《極限合成》は
“原則として、武具ごとに１度しかできない”上に
“引き上げられる攻撃能力には個体差がある”",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,10
0,,"もしも――より攻撃能力を
引き上げた武具を手にしたいと思うなら
新たに武具と費用を準備する必要がある","もしも――より攻撃能力を
引き上げた武具を手にしたいと思うなら
新たに武具と費用を準備する必要がある",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,11
0,,"ああ、《黄金石》を使うのであれば
すでに《極限合成》した武具に対しても
再び試すことが可能だったな","ああ、《黄金石》を使うのであれば
すでに《極限合成》した武具に対しても
再び試すことが可能だったな",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,12
0,,"それにしても、だ――
お前は本当にオレの話をよく聞いてくれる
オレは昔、そこまで真剣に他人の話を
聞かなかった","それにしても、だ――
お前は本当にオレの話をよく聞いてくれる
オレは昔、そこまで真剣に他人の話を
聞かなかった",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,13
0,,"またか、と思われるかもしれんが
オレの昔の装備品を持っていくといい
どう使うもお前の自由だ
ただ、お前に託したい――それだけだ","またか、と思われるかもしれんが
オレの昔の装備品を持っていくといい
どう使うもお前の自由だ
ただ、お前に託したい――それだけだ",ui\00_message\quest\q60300004.gmd,\quest\q60300004.arc,q60300004.arc,14
0,,"まあ、自室を改築されたんですね
ちょうど良かった――
実は、ポーン郷からあなたに
贈り物が届いているんです","まあ、自室を改築されたんですね
ちょうど良かった――
実は、ポーン郷からあなたに
贈り物が届いているんです",ui\00_message\quest\q60300010.gmd,\quest\q60300010.arc,q60300010.arc,0
0,,"なんでも、“ポーンの叡智を強化する
不思議なベル”とのことですよ
お部屋が広くなったのなら、ベルの１つや２つ
置いても大丈夫そうですね！","なんでも、“ポーンの叡智を強化する
不思議なベル”とのことですよ
お部屋が広くなったのなら、ベルの１つや２つ
置いても大丈夫そうですね！",ui\00_message\quest\q60300010.gmd,\quest\q60300010.arc,q60300010.arc,1
0,,"ただ――このベル、神殿で調べたところ
ずいぶん古いものらしくて
このままではただの置物も同然――
本来の用途に使えないようなんです","ただ――このベル、神殿で調べたところ
ずいぶん古いものらしくて
このままではただの置物も同然――
本来の用途に使えないようなんです",ui\00_message\quest\q60300010.gmd,\quest\q60300010.arc,q60300010.arc,2
0,,"そこで、多少この手の知識がある私が
配達を請け負ったというわけです
私なら、鉱石から力を引き出して
このベルを目覚めさせることができますから","そこで、多少この手の知識がある私が
配達を請け負ったというわけです
私なら、鉱石から力を引き出して
このベルを目覚めさせることができますから",ui\00_message\quest\q60300010.gmd,\quest\q60300010.arc,q60300010.arc,3
