0,,シークレットボーナス！　残り時間《3分》追加！,,ui\00_message\examine_message\quest\quest_examine_q50103000.gmd,\quest\q50103000.arc,q50103000.arc,6,
0,,"「<ICON STG_ATTACK_1>を押して詠唱後、
　<ICON STG_ATTACK_1>を押して発動」","""Press <ICON STG_ATTACK_1> to chant,
then press <ICON STG_ATTACK_1> to activate.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,4,Sorcerer
0,,"「敵の侵入時にダメージを与える魔力の罠だ
　詠唱時間最大時に設置できる」","""A magical trap that deals damage when 
 enemies enter its range.
 Can be set when chant time completes.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,5,Sorcerer
0,,"「発動タイミングを調整すれば
　設置場所をずらして有効な位置で
　トラップを張る事ができる」","""By changing the moment of activation,
you can shift the placement location
and set the trap in an effective position.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,6,Sorcerer
0,,《魔攻の証》を手に入れた！,You have obtained the 《Sorcerer's Mark》!,ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,7,Sorcerer
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「しがみついて《マジッククラッカー》を仕掛けよ」","Teachings carved by someone emerge—

""Cling on and execute Magick Cracker.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,8,Sorcerer
0,,「しがみつき中に<ICON STG_ATTACK_0>を押す」,"""Press <ICON STG_ATTACK_0> while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,9,Sorcerer
0,,"「大型の敵に魔法の罠を仕掛けられる
　仲間の狙撃でも起爆が可能だ」","""Plant magick traps on big foes.
 Party members can detonate them.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,10,Sorcerer
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「詠唱ホールド移動を成功させよ」","Teachings carved by someone emerge―

""Successfully execute movement 
with a spell at the ready.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,11,Sorcerer
0,,"「<ICON STG_ATTACK_0>を押したまま、
　<ICON PAD_L3>で移動」","""Hold <ICON STG_ATTACK_0>,
 then move with <ICON PAD_L3>.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,12,Sorcerer
0,,"「詠唱完了の状態を維持したまま
　移動する事で自分で放ちたい方向を
　コントロールできる」","""By moving while maintaining the completed 
 chant state, you can control the direction 
 you wish to direct the spell.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,13,Sorcerer
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「ロックオフを成功させよ」","Teachings carved by someone emerge―

""Successfully disable lock-on.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,14,Sorcerer
0,,"「敵をロックできる距離で<ICON STG_ATTACK_0>を押す
　その状態から<ICON PAD_L3>で解除」","""Press <ICON STG_ATTACK_0> at a distance 
 where you can lock onto an enemy.
 Release by pressing <ICON PAD_L3> from that state.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,15,Sorcerer
0,,"「ソーサラーは敵をロックオンしてから
　魔法を放つ事ができる
　複数の敵がいる場合はロックオン切替を
　しながら攻撃を放つ事が基本となる」","""Sorcerers can lock onto enemies
 then cast spells. When multiple enemies
 are present, switch lock-on targets
 while attacking as a basic tactic.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,16,Sorcerer
0,,"「また魔法の種類や戦況に応じて
　ロックオン自体を解除して
　好きな場所に魔法を放つ事ができる」","""Depending on spell type or battle conditions,
 you can also disable lock-on entirely
 and cast spells freely.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,17,Sorcerer
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《スペリング》で１段階威力をあげよ」","Teachings carved by someone emerge―

""Raise power with chanting.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,18,Sorcerer
0,,"「<ICON PAD_R3>を押してスペリング入力モード
　に切り替えた状態で赤いポイント表示に
　<ICON PAD_R3>を動かして合わせる」","""Press <ICON PAD_R3> to switch to chanting input
mode and align it by moving <ICON PAD_R3> to the
red indicator.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,19,Renton
0,,"「魔法詠唱中にスペリングモードに切替えて
　威力を上げることができる
　画面中央に出る詠唱文字にレバーを合わせて
　行くことで段階を徐々に上げれる」","""While casting a spell, switch to chanting mode
 to increase power. Move the stick to match
 the chanting characters displayed at the
 center to gradually raise it.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,20,Renton
0,,"「カスタムスキルの魔法威力同様にも
　活かされるので戦況に応じて利用すべし」　","""Also enhances magickal power of custom skills,
 so use it according to battle conditions.""",ui\00_message\examine_message\quest\quest_examine_q60000008.gmd,\quest\q60000008.arc,q60000008.arc,21,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《闘波の魔眼》で敵を捉えよ」","Teachings carved by someone emerge―

""Lock onto the enemy with Magick Eye: Seeker.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,0,Renton
0,,「<ICON STG_SUB_WEP>を押す」,"""Press <ICON STG_SUB_WEP>.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,1,Renton
0,,"「複数の攻撃対象を確定させる技だ
　構え中に、攻撃したい敵を魔道照準でなぞれ」","""A technique to lock onto multiple targets.
 While aiming, look at enemies you wish to 
 attack with the magic targeting reticle.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,2,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《助真の魔眼》で味方を捉えよ」","Teachings carved by someone emerge―

""Lock onto your ally with Magick Eye: True Aid.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,3,Renton
0,,「<ICON STG_MAIN_WEP>を押す」,"""Press <ICON STG_MAIN_WEP>.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,4,Renton
0,,"「複数の回復対象を確定させる技だ
　構え中に、回復させたい味方を魔道照準でなぞれ」","""A technique to lock onto multiple targets.
 While aiming, look at allies you wish to 
 heal with the magic targeting reticle.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,5,Ludovika
0,,《魔弓の証》を手に入れた！,You have obtained the 《Element Archer's Mark》!,ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,6,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《闘波の矢》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Attack the enemy with Seeker Arrow.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,7,Ludovika
0,,"「<ICON STG_SUB_WEP>を押しながら<STG_SHOT>
　または<STG_SHOT>を押す」","""Press <STG_SHOT> or 
<STG_SHOT> while holding down <ICON STG_SUB_WEP>""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,8,Ludovika
0,,"「複数の攻撃対象を狙い魔矢で射る技だ
　捉えた敵の数が多いほど威力は上昇する」","""A technique that shoots multiple targets 
 with magick arrows. The more enemies struck, 
 the greater its power becomes.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,9,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《助真の矢》を味方に当てよ」","Teachings carved by someone emerge―

""Hit your ally with True Aid Arrow.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,10,Ludovika
0,,"「<ICON STG_MAIN_WEP>を押しながら<STG_SHOT>
　または<STG_SHOT>を押す」","""Press <STG_SHOT> or 
<STG_SHOT> while holding down <ICON STG_MAIN_WEP>.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,11,Ludovika
0,,"「照準で捉えた味方を回復させる技だ
　捉えた数が多いほど回復量が上昇する」","""A technique that heals allies locked 
 in the sights. The more targets locked, 
 the greater the recovery amount.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,12,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《癒しの装》を成功させよ」","Teachings carved by someone emerge―

""Successfully activate Healing Shroud.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,13,Ludovika
0,,「<ICON STG_ATTACK_1>を押す」,"""Press <ICON STG_ATTACK_1>.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,14,Ludovika
0,,"「癒しの装を発動させる事で
　自身の体力を癒すことができる」","""Activating the Healing Shroud allows
you to restore your own Health Points.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,15,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《魔眼》で敵を捕捉したまま集中し、
　ジャストタイミングで放て」","Teachings carved by someone emerge――

""Concentrate on the enemy with Magick Eye, 
and release with perfect timing.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,16,Ludovika
0,,"「敵に<ICON STG_SUB_WEP>を押しながら
　集中ゲージが上がるのを待ち、ゲージが
　２周目満了のタイミングを狙って魔矢を放て」","""Hold <ICON STG_SUB_WEP> on the enemy and wait
for the focus gauge to rise. Time your magick
arrow when the gauge completes its second cycle.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,17,Ludovika
0,,"「闘波の矢であれば攻撃力が上昇し、
　助真の矢であれば味方への回復力が上昇する」","""The Seeker Arrow boosts attack power,
while the True Aid Arrow enhances healing for allies.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,18,Ludovika
0,,"「また、魔眼で捉えた敵の数が多いほど
　ゲージの上昇速度は上がる」","""Additionally, the more foes you capture 
within your Magick Eye, 
the faster the gauge will increase.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,19,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「コアポイント検索を成功させよ」","Teachings carved by someone emerge―

""Successfully unmask the foes weakness.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,20,Ludovika
0,,"「大型敵に<ICON STG_MAIN_WEP>を押して
　詠唱カーソル内にとらえる」","""Hold <ICON STG_MAIN_WEP> at the large foe to
 capture it within your targeting reticle.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,21,Ludovika
0,,"「大型敵に敵の弱点を
　あぶり出す事ができる」","""You can expose the weak points
of large enemies.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,22,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「敵に零距離射撃を成功させよ」","Teachings carved by someone emerge―

""Successfully execute a 
point-blank shot on the enemy.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,23,Ludovika
0,,「しがみつき中に<ICON STG_ATTACK_0>を押す」,"""Press <ICON STG_ATTACK_0> while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,24,Ludovika
0,,"「大きな敵の場合、しがみついた状態の
　至近距離において攻撃も可能である」","""For large enemies, attacks are possible even
at point-blank range while clinging to them.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,25,Ludovika
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《前蹴り》で敵を蹴り離せ」","Teachings carved by someone emerge―

""Kick the enemy away with a Front Kick.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,26,Wilson
0,,「<ICON STG_ATTACK_0>を押す」,"""Press <ICON STG_ATTACK_0>.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,27,Wilson
0,,"「威力は弱いが、接近した敵から素早く離れられる
　弓攻撃に有利な間合いを調整できる」","""Weak in power, but allows quick retreat
from close enemies. Adjust your distance
to gain an advantage for ranged attacks.""",ui\00_message\examine_message\quest\quest_examine_q60000009.gmd,\quest\q60000009.arc,q60000009.arc,28,Wilson
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《破斬》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Attack the enemy with Hack.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,0,Arisen Corps Regimental Soldier
0,,「<ICON STG_ATTACK_0>を連続して押す」,"""Press <ICON STG_ATTACK_0> repeatedly""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,1,Arisen Corps Regimental Soldier
0,,"「大剣による連撃で敵を攻撃できる
　初撃を当てることで連続斬りが可能である」","""Allows attacking enemies with an onslaught
of Greatsword strikes. Landing the first hit
enables consecutive slashes.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,2,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《耐魔の身構え》で敵の攻撃を受けろ」","Teachings carved by someone emerge―

""Stand firm against the foe's attack with Brace.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,3,Arisen Corps Regimental Soldier
0,,"「<ICON STG_SUB_WEP>または<ICON STG_MAIN_WEP>を押しながら<ICON STG_JUMP>を押して
　敵の攻撃を受ける」","Press <ICON STG_JUMP> while holding <ICON STG_SUB_WEP> or
<ICON STG_MAIN_WEP> to take the enemy's attack.",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,4,Arisen Corps Regimental Soldier
0,,"「構え中に攻撃を受けることにより
　反撃の糧となるリベンジゲージを蓄積できる」","""Absorbing attacks while guarding 
accumulates the Revenge Gauge 
for counterattacks.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,5,Arisen Corps Regimental Soldier
0,,《剛剣の証》を手に入れた！,You have obtained the 《Warrior's Mark》!,ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,6,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「リベンジゲージ最大時に魔陣斬りで攻撃せよ」","Teachings carved by someone emerge―

""Attack with Savage Lash when 
the Revenge gauge is full.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,7,Arisen Corps Regimental Soldier
0,,"「<ICON STG_SUB_WEP>または<ICON STG_MAIN_WEP>を押しながら<ICON STG_JUMP>を押して
　敵の攻撃を受けてリベンジゲージを貯めた状態で
　<ICON STG_ATTACK_1>長押し後、離す」","""Hold <ICON STG_SUB_WEP> or <ICON STG_MAIN_WEP>,
 then press <ICON STG_JUMP> to receive attacks
 and fill the Revenge Gauge. Hold <ICON STG_ATTACK_1>,
 then release.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,8,Arisen Corps Regimental Soldier
0,,"「蓄積した力を一気に解き放つ大技だ
　渾身の痛撃を敵に見舞うことができる」","""A powerful technique that unleashes stored 
energy. Deals a devastating blow to enemies.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,9,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《魔人斬り》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Attack the enemy with Savage Lash.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,10,Arisen Corps Regimental Soldier
0,,「<ICON STG_ATTACK_1>長押し後、離すと発動」,"""Hold <ICON STG_ATTACK_1>, then release to activate""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,11,Arisen Corps Regimental Soldier
0,,"「最も威力の高い剣技のひとつだ
　発動時にボタンを押下したままで力を溜め、
　一気に放つことで脅威的な威力を得られる」","""One of the most powerful sword techniques.
Hold the button during activation to charge power,
then release it all at once for devastating force.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,12,Arisen Corps Regimental Soldier
0,,"「リベンジゲージの蓄積量に応じて
　さらに威力が増大する」","""Damage increases further based on
 the amount of Revenge Gauge accumulated.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,13,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《真・魔人斬り》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Attack the enemy with Indomitable Lash.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,14,Arisen Corps Regimental Soldier
0,,"「<ICON STG_ATTACK_1>長押し後、貯めが
　MAX時に離すと発動」","""Hold <ICON STG_ATTACK_1> and release
 at MAX charge to activate.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,15,Arisen Corps Regimental Soldier
0,,"「大剣を振り上げて、力を貯めて
　振り下ろす攻撃で威力が大幅に
　増大した攻撃を放つ事ができる」","""By raising the Greatsword and storing power,
 you can unleash a massively enhanced attack
 with a downward swing.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,16,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「《魔倒斬り》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Attack the enemy with Inverse Slash.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,17,Arisen Corps Regimental Soldier
0,,「しがみつき中に<ICON STG_ATTACK_0>押しっぱなしで発動」,"""While clinging, 
hold down <ICON STG_ATTACK_0> to activate.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,18,Arisen Corps Regimental Soldier
0,,"「敵にしがみついた状態から力を貯め
　破壊力のある一撃を放てる
　リベンジゲージの蓄積量が多いほど
　威力が増大する攻撃である」","""While clinging to an enemy, you can store power
and unleash a devastating strike. The more the
Revenge gauge is accumulated, the greater the
attack's power becomes.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,19,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「カウンター《破斬》で敵を攻撃せよ」","Teachings carved by someone emerge―

""Counter enemy attacks with Hack.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,20,Renton
0,,「敵の攻撃にあわせて<ICON STG_ATTACK_0>を連続して押す」,"""Press <ICON STG_ATTACK_0> repeatedly
 in sync with enemy attacks.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,21,Renton
0,,"「敵の攻撃にあわせて破斬を
　成功させる事で効率的に
　リベンジゲージを蓄積可能である」","""Successfully countering with Hack
 efficiently accumulates the
 Revenge Gauge.""",ui\00_message\examine_message\quest\quest_examine_q60000010.gmd,\quest\q60000010.arc,q60000010.arc,22,Renton
0,,《錬金の証》を手に入れた！,You have obtained the 《Alchemist's Mark》!,ui\00_message\examine_message\quest\quest_examine_q60000011.gmd,\quest\q60000011.arc,q60000011.arc,0,Arisen Corps Regimental Soldier
0,,ワールドクエストが解放された！（仮）,A World Quest has been unlocked! (Temp),ui\00_message\examine_message\quest\quest_examine_q60000016.gmd,\quest\q60000016.arc,q60000016.arc,0,Sonia
0,,ソニアの会話選択に《クラフト》が追加された！（仮）,《Craft》 has been added to Sonia's options!,ui\00_message\examine_message\quest\quest_examine_q60000016.gmd,\quest\q60000016.arc,q60000016.arc,1,Sonia
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「五つ――《ヒールオーラ》にて弱点を探れ」","Teachings carved by someone emerge―

""Five―Seek out enemy weak spots via Heal Aura.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,0,Arisen Corps Regimental Soldier
0,,"「<ICON STG_ATTACK_0>を押し、
　ヒールオーラ効果内に敵を接触させる」","""Press <ICON STG_ATTACK_0>, then bring the 
enemy within the healing aura's effect.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,1,Arisen Corps Regimental Soldier
0,,"「敵の弱点《シークレットコア》をあぶり出す
　事ができ、他の仲間に敵の狙いどころを
　伝えることができる」","""Exposes the enemy's weak point, the Secret Core,
revealing it to all party members""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,2,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「六つ――しがみつきからの
《ライドヒールオーラ》を展開せよ」","Teachings carved by someone emerge—

""Six—Activate Ride Heal Aura while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,3,Arisen Corps Regimental Soldier
0,,「しがみつき中に<ICON STG_ATTACK_0>を押す、再度押すと解除」,"""Press <ICON STG_ATTACK_0> while clinging.
Press again to cancel.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,4,Arisen Corps Regimental Soldier
0,,"「しがみつき中にヒールオーラで
　仲間の回復と敵の弱点発見を同時にできる」","""While clinging, Heal Aura can simultaneously
heal allies and reveal enemy weaknesses.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,5,Arisen Corps Regimental Soldier
0,,《破攻の証》を手に入れた！,You have obtained the 《Mark of Breaking》!,ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,6,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「一つ――敵を《怒り状態》にせよ」","Teachings carved by someone emerge—

""First...put the enemy in an enraged state.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,7,Arisen Corps Regimental Soldier
0,,「大型敵に一定以上のダメージを与える」,"""Deal significant damage to large enemies.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,8,Arisen Corps Regimental Soldier
0,,"「巨大な敵を倒すには一人では困難である
　そのためにパーティーで挑む事が大事で
　敵を怒らせてスキを作る必要がある」","""Defeating giant enemies alone is difficult.
That's why it's important to challenge them
as a party and create openings by enraging them.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,9,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「二つ――敵は《揺さぶり》にて崩すべし」","Teachings carved by someone emerge—

""Two—break the enemy with shaking.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,10,Arisen Corps Regimental Soldier
0,,"「怒り状態の大型敵に近づいて、
　<ICON STG_TOUCH>でしがみついた状態で<ICON STG_ATTACK_1>を押す」","""Approach a large enemy in an enraged state,
hold onto it with <ICON STG_TOUCH>, 
then press <ICON STG_ATTACK_1>.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,11,Arisen Corps Regimental Soldier
0,,"「怒った敵にしがみつき揺さぶる事で
　疲れさせてダウン状態に持っていく
　ことで倒す事ができる」","""By clinging to and shaking an enraged enemy,
you can exhaust it and bring it down,
making it possible to defeat.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,12,Arisen Corps Regimental Soldier
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「四つ――敵の引き剥がし攻撃から離脱せよ」","Teachings carved by someone emerge—

""Four—avoid the enemy's Struggle attacks.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,13,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵にしがみつき中に
　敵の体力ゲージ上にバーストアイコン（赤色）が
　出たら<ICON UI_DECIDE>or<ICON UI_CANCEL>を押す」","""When clinging to enraged enemies,
press <ICON UI_DECIDE> or <ICON UI_CANCEL>
when the red Struggle icon appears on
their gauge.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,14,Arisen Corps Regimental Soldier
0,,"「怒り状態の敵はしがみつき中に
　引き剥がす行動に出る時がある
　その時はしがみつきから離脱して
　回避する事が重要である」","""Enraged enemies may try to shake you off
while you're clinging to them. When this
happens, break free immediately and
focus on evasion.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,15,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「三つ――敵の振り解き攻撃から耐えるべし」","Teachings carved by someone emerge—

""Three—endure the enemy's attempts to shake you off.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,16,Renton
0,,"「怒り状態の敵にしがみついた状態で
　振り払いアイコン（黄色）が出たら
　<ICON STG_TOUCH>を押す」","""While clinging to an enemy in an enraged state,
when the yellow shake-off warning appears,
press <ICON STG_TOUCH>.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,17,Renton
0,,"「怒った敵が振り払い行動が出す時は
　耐えて回避して揺さぶりを継続できる」","""When an enraged enemy attempts to shake you off,
endure it to continue shaking them.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,18,Renton
0,,"何者かが刻んだ教えの言葉が浮かび上がっている――
「七つ――しがみつきからの
《ライドセイントオーラ》を展開せよ」","Teachings carved by someone emerge—

""Seven—Activate Ride Holy Aura while clinging.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,19,Renton
0,,「しがみつき中に<ICON STG_MAIN_WEP>を押しながら<ICON STG_TOUCH>を押す、再度押すと解除」,"""While clinging, hold <ICON STG_MAIN_WEP>, 
 then press <ICON STG_TOUCH>.
 Press again to cancel.""",ui\00_message\examine_message\quest\quest_examine_q60000017.gmd,\quest\q60000017.arc,q60000017.arc,20,Renton
