0,,"うっ――
――あ――あんたは？","うっ――
――あ――あんたは？",ui\00_message\quest\q20055007.gmd,\quest\q20055007.arc,q20055007.arc,27
0,q20075002_00_160,猛る魔鳥,The Raging Demonic Bird,ui\00_message\quest_info\q20075002_00.gmd,\quest\q20075002.arc,q20075002.arc,0
1,q20075002_00_160,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075002_00.gmd,\quest\q20075002.arc,q20075002.arc,1
2,q20075002_00_160,"目撃情報が<NAME AREA>から届いている
不吉な影が、住民や野生動物を怯えさせているようだ","目撃情報が<NAME AREA>から届いている
不吉な影が、住民や野生動物を怯えさせているようだ",ui\00_message\quest_info\q20075002_00.gmd,\quest\q20075002.arc,q20075002.arc,2
3,q20075002_00_160,"嘘だってのか！？いや、ほんとだね
奴は自分の体よりも、ずっとどでかい熊を
ひょいよと、かっさらっていったんだよ
あん？そんなどでかい熊のほうが気になるってか
とにかく命が惜しけりゃよ
あそこには、近付かないほうが身のためだぜ","嘘だってのか！？いや、ほんとだね
奴は自分の体よりも、ずっとどでかい熊を
ひょいよと、かっさらっていったんだよ
あん？そんなどでかい熊のほうが気になるってか
とにかく命が惜しけりゃよ
あそこには、近付かないほうが身のためだぜ",ui\00_message\quest_info\q20075002_00.gmd,\quest\q20075002.arc,q20075002.arc,3
4,q20075002_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075002_00.gmd,\quest\q20075002.arc,q20075002.arc,4
0,q20075003_00_161,オーク小隊を駆逐せよ！,Eliminate the Orc Platoon!,ui\00_message\quest_info\q20075003_00.gmd,\quest\q20075003.arc,q20075003.arc,0
1,q20075003_00_161,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075003_00.gmd,\quest\q20075003.arc,q20075003.arc,1
2,q20075003_00_161,"<NAME AREA>から緊急報告
至急、魔物らしき脅威を排除されたし、とのこと","<NAME AREA>から緊急報告
至急、魔物らしき脅威を排除されたし、とのこと",ui\00_message\quest_info\q20075003_00.gmd,\quest\q20075003.arc,q20075003.arc,2
3,q20075003_00_161,"我が隊の掴んだ情報によると、奴らはここより
更に奥地の、このあたりまで移動したとの報告だ
この機会を逃さず、一気に奴らを殲滅してしまいたい
腕の立つ者は、ぜひ討伐に協力願いたい","我が隊の掴んだ情報によると、奴らはここより
更に奥地の、このあたりまで移動したとの報告だ
この機会を逃さず、一気に奴らを殲滅してしまいたい
腕の立つ者は、ぜひ討伐に協力願いたい",ui\00_message\quest_info\q20075003_00.gmd,\quest\q20075003.arc,q20075003.arc,3
4,q20075003_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075003_00.gmd,\quest\q20075003.arc,q20075003.arc,4
0,q20075004_00_162,辺境の死線,The Deadly Frontier,ui\00_message\quest_info\q20075004_00.gmd,\quest\q20075004.arc,q20075004.arc,0
1,q20075004_00_162,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075004_00.gmd,\quest\q20075004.arc,q20075004.arc,1
2,q20075004_00_162,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという",ui\00_message\quest_info\q20075004_00.gmd,\quest\q20075004.arc,q20075004.arc,2
3,q20075004_00_162,"現在、北部の平原で
凶暴な魔物が出現したとの報告を受けた
このまま放置しておけば、奴らは徒党を組み
我らの砦を脅かさんとも限らない
現地に近い覚者は至急、応援に向かわれたし","現在、北部の平原で
凶暴な魔物が出現したとの報告を受けた
このまま放置しておけば、奴らは徒党を組み
我らの砦を脅かさんとも限らない
現地に近い覚者は至急、応援に向かわれたし",ui\00_message\quest_info\q20075004_00.gmd,\quest\q20075004.arc,q20075004.arc,3
4,q20075004_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075004_00.gmd,\quest\q20075004.arc,q20075004.arc,4
0,q20075005_00_163,屍喰いの白鬼,The Corpse-Eating White Demon,ui\00_message\quest_info\q20075005_00.gmd,\quest\q20075005.arc,q20075005.arc,0
1,q20075005_00_163,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075005_00.gmd,\quest\q20075005.arc,q20075005.arc,1
2,q20075005_00_163,"不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった",ui\00_message\quest_info\q20075005_00.gmd,\quest\q20075005.arc,q20075005.arc,2
3,q20075005_00_163,"あの日から、眠れた夜などありはしねえ
ただの追剥なのか、はては人喰い鬼の仕業なのか
俺んとこの可愛いくて愛くるしい、牛もブタも
みんなどこかに消えちまった
恐怖と悔しさで、ずっと手の震えが止まらねえ
俺の財産全てやる、誰かこの震えを止めてくれ","あの日から、眠れた夜などありはしねえ
ただの追剥なのか、はては人喰い鬼の仕業なのか
俺んとこの可愛いくて愛くるしい、牛もブタも
みんなどこかに消えちまった
恐怖と悔しさで、ずっと手の震えが止まらねえ
俺の財産全てやる、誰かこの震えを止めてくれ",ui\00_message\quest_info\q20075005_00.gmd,\quest\q20075005.arc,q20075005.arc,3
4,q20075005_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075005_00.gmd,\quest\q20075005.arc,q20075005.arc,4
0,q20075006_00_259,闇夜に佇む魔,The Evil in the Dark Night,ui\00_message\quest_info\q20075006_00.gmd,\quest\q20075006.arc,q20075006.arc,0
1,q20075006_00_259,"<COL ffdc78>【 敵出現：夜 】</COL>
遭遇した敵を討伐する","<COL ffdc78>(Enemy appears at night)</COL>
Defeat the enemies encountered",ui\00_message\quest_info\q20075006_00.gmd,\quest\q20075006.arc,q20075006.arc,1
2,q20075006_00_259,"<NAME AREA>では、夜になると現れる
危険な存在により住民が脅かされているらしい","<NAME AREA>では、夜になると現れる
危険な存在により住民が脅かされているらしい",ui\00_message\quest_info\q20075006_00.gmd,\quest\q20075006.arc,q20075006.arc,2
3,q20075006_00_259,"<COL ffdc78>【 敵出現：夜 】</COL>
ここらの土地はな
長年に渡るオークどもとの戦争で
命を落とした戦士達の亡骸が
たくさん埋葬されているわけよ
だから夜にはあんまり出歩かんほうが賢明だな
どんな事が起きたって、何も不思議じゃねえからよ","<COL ffdc78>【 敵出現：夜 】</COL>
ここらの土地はな
長年に渡るオークどもとの戦争で
命を落とした戦士達の亡骸が
たくさん埋葬されているわけよ
だから夜にはあんまり出歩かんほうが賢明だな
どんな事が起きたって、何も不思議じゃねえからよ",ui\00_message\quest_info\q20075006_00.gmd,\quest\q20075006.arc,q20075006.arc,3
4,q20075006_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075006_00.gmd,\quest\q20075006.arc,q20075006.arc,4
0,q20075007_00_260,鬼人達の宴,The Feast of Demons,ui\00_message\quest_info\q20075007_00.gmd,\quest\q20075007.arc,q20075007.arc,0
1,q20075007_00_260,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075007_00.gmd,\quest\q20075007.arc,q20075007.arc,1
2,q20075007_00_260,"いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ","いま<NAME AREA>に近づくなら
魔物の襲撃に備え万全を期した方がよさそうだ",ui\00_message\quest_info\q20075007_00.gmd,\quest\q20075007.arc,q20075007.arc,2
3,q20075007_00_260,"本当、肝を潰しました
やっと憧れの騎士団に
入ったばかりの最初の任務で
あんな魔物と渡り合うことになるなんて
奴らはきっとまだ、あそこにいると思います
くれぐれもご用心下さい","本当、肝を潰しました
やっと憧れの騎士団に
入ったばかりの最初の任務で
あんな魔物と渡り合うことになるなんて
奴らはきっとまだ、あそこにいると思います
くれぐれもご用心下さい",ui\00_message\quest_info\q20075007_00.gmd,\quest\q20075007.arc,q20075007.arc,3
4,q20075007_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20075007_00.gmd,\quest\q20075007.arc,q20075007.arc,4
0,q20075008_00_308,戦鬼将のベルトを求めて,Seeking Demon Commander's Belt,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,0
1,q20075008_00_308,"依頼者の願いを聞き入れ
力を貸す","依頼者の願いを聞き入れ
力を貸す",ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,1
2,q20075008_00_308,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという",ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,2
3,q20075008_00_308,"オークどもめ、どうも近頃水面下でなにやら
企んでいるようだが、その実態はまだ掴めて
いない。これは直接《ガルドノック砦》へ向かい
ことの次第を明らかにしなければならないだろう
背後にあの最も臭い奴――総大将モゴックが
絡んでいる可能性も否定できないからな","オークどもめ、どうも近頃水面下でなにやら
企んでいるようだが、その実態はまだ掴めて
いない。これは直接《ガルドノック砦》へ向かい
ことの次第を明らかにしなければならないだろう
背後にあの最も臭い奴――総大将モゴックが
絡んでいる可能性も否定できないからな",ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,3
4,q20075008_00_1157,＜ガルドノック砦＞で邪悪な気配の源を探る,Investigate Gardnox Fortress for clues,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,4
5,q20075008_00_1150,邪悪な魔物を討伐する,Defeat the evil demons,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,5
6,q20075008_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,6
7,q20075008_00_1158,＜フロックヴァルト大橋＞でさらなる邪悪な気配の源を探る,Investigate Flocwald Bridge,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,7
8,q20075008_00_1152,邪悪の根源である敵を討伐する,Defeat the enemy that is the source of evil,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,8
9,q20075008_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20075008_00.gmd,\quest\q20075008.arc,q20075008.arc,9
0,,"ぐはははは！！
人間どもの方からやって来るとはな！","ぐはははは！！
人間どもの方からやって来るとはな！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,0
0,,"やれ、殺せ！　ろくでなしども！！
モゴック様に奴らの首を差し出すのだッ！","やれ、殺せ！　ろくでなしども！！
モゴック様に奴らの首を差し出すのだッ！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,1
0,,"うぐぅぅぅ！？
やるなぁ、人間ども――！","うぐぅぅぅ！？
やるなぁ、人間ども――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,2
0,,"しかしッ、どの道あの村は終わりだぁ！
《フロックヴァルト大橋》で控える
あの方、モゴック様がじき出陣なさるからなぁ――！","しかしッ、どの道あの村は終わりだぁ！
《フロックヴァルト大橋》で控える
あの方、モゴック様がじき出陣なさるからなぁ――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,3
0,,"ぐぉぉおお！！
またキサマかぁ、覚者ァア！！","ぐぉぉおお！！
またキサマかぁ、覚者ァア！！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,4
0,,"今度こそォ、キサマのその首
オレさまが貰い受けるゥッ！","今度こそォ、キサマのその首
オレさまが貰い受けるゥッ！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,5
0,,"ぐぁあああああ！！
またしてもぉ――おのれぇえ――！","ぐぁあああああ！！
またしてもぉ――おのれぇえ――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,6
0,,"ああ、聞いていただけませんか覚者さま！
恐ろしい話を耳にしたのです","ああ、聞いていただけませんか覚者さま！
恐ろしい話を耳にしたのです",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,7
0,,"《ガルドノック砦》で、またもオーク軍残党が
巻き返しを賭け進軍の準備をしているのだとか","《ガルドノック砦》で、またもオーク軍残党が
巻き返しを賭け進軍の準備をしているのだとか",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,8
0,,"これが本当であれば、おそらくこの
ドラワンも――！","これが本当であれば、おそらくこの
ドラワンも――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,9
0,,"どうか、今一度あなたの力で
オークの進軍を阻止してもらえないでしょうか","どうか、今一度あなたの力で
オークの進軍を阻止してもらえないでしょうか",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,10
0,,"《ガルドノック砦》で、またもオーク軍残党が
巻き返しを賭け進軍の準備をしているのだとか","《ガルドノック砦》で、またもオーク軍残党が
巻き返しを賭け進軍の準備をしているのだとか",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,11
0,,"これが本当であれば、おそらくこの
ドラワンも――！","これが本当であれば、おそらくこの
ドラワンも――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,12
0,,"どうか、今一度あなたの力で
オークの進軍を阻止してもらえないでしょうか","どうか、今一度あなたの力で
オークの進軍を阻止してもらえないでしょうか",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,13
0,,あ、ありがとうございました！,あ、ありがとうございました！,ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,14
0,,"――え！？
そんな、あのモゴックが、さらに力を付けて
戦に備えているですって――！？","――え！？
そんな、あのモゴックが、さらに力を付けて
戦に備えているですって――！？",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,15
0,,"場所は、《フロックヴァルト大橋》ですか
姿を消したモゴックが、まさかそんな所で
力を蓄えていたとは――","場所は、《フロックヴァルト大橋》ですか
姿を消したモゴックが、まさかそんな所で
力を蓄えていたとは――",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,16
0,,"覚者さま、申し訳ありませんが
そのお力を、今一度――！","覚者さま、申し訳ありませんが
そのお力を、今一度――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,17
0,,"そんな、あのモゴックが、さらに力を付けて
戦に備えていたとは――！","そんな、あのモゴックが、さらに力を付けて
戦に備えていたとは――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,18
0,,"場所は、《フロックヴァルト大橋》ですか
覚者さま、申し訳ありませんが
そのお力を、今一度――！","場所は、《フロックヴァルト大橋》ですか
覚者さま、申し訳ありませんが
そのお力を、今一度――！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,19
0,,"覚者さま！
ああ、モゴック軍を倒してくださったのですね！","覚者さま！
ああ、モゴック軍を倒してくださったのですね！",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,20
0,,"これでドラワンにも、しばし平穏がもどるはず
本当にありがとうございました","これでドラワンにも、しばし平穏がもどるはず
本当にありがとうございました",ui\00_message\quest\q20075008.gmd,\quest\q20075008.arc,q20075008.arc,21
0,,"情報だと、暗くジメッとした所にいるはずなのに
もしかしたら別の場所にいるのかな――","情報だと、暗くジメッとした所にいるはずなのに
もしかしたら別の場所にいるのかな――",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,0
0,,"――驚いた、こんな所で人に会うとはね
こんな辺鄙な場所に来るなんて、ずいぶん暇――
じゃなくて、腕の立つ覚者なんだろうね","――驚いた、こんな所で人に会うとはね
こんな辺鄙な場所に来るなんて、ずいぶん暇――
じゃなくて、腕の立つ覚者なんだろうね",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,1
0,,"そうだ――ねえ、キミ
良ければ私のトレジャーハント、手伝ってくれない？
狙うは古代の鎧を纏いし幽霊騎士！","そうだ――ねえ、キミ
良ければ私のトレジャーハント、手伝ってくれない？
狙うは古代の鎧を纏いし幽霊騎士！",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,2
0,,"キミには《テゴル治水路》を調べてもらいたいな
私はこの辺りをもう少し調べなきゃ――
手分けして探せば、きっと見つかるよ","キミには《テゴル治水路》を調べてもらいたいな
私はこの辺りをもう少し調べなきゃ――
手分けして探せば、きっと見つかるよ",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,3
0,,"もしかして、見つけたのかい？
――なんだ、希少種ではなかったのか
ま、長い事やってればそんなことばかりさ――","もしかして、見つけたのかい？
――なんだ、希少種ではなかったのか
ま、長い事やってればそんなことばかりさ――",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,4
0,,"とはいえ、手伝ってくれてありがとう
その優しさに応えて、珍しい品をあげよう
キミが行ってくれなかったら、
私はきっと死んでいただろうしね","とはいえ、手伝ってくれてありがとう
その優しさに応えて、珍しい品をあげよう
キミが行ってくれなかったら、
私はきっと死んでいただろうしね",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,5
0,,"なんだい？
キミは《テゴル治水路》担当だ
――もし見つけても、独り占めはナシだよ？","なんだい？
キミは《テゴル治水路》担当だ
――もし見つけても、独り占めはナシだよ？",ui\00_message\quest\q20075009.gmd,\quest\q20075009.arc,q20075009.arc,6
0,q20075009_00_426,【緊急探索】財宝調査隊　バートランド平原北部,Urgent Inspection: Northern Betland Plains Treasure Expedition,ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,0
1,q20075009_00_426,"探索者から話を聞き
探索の障害排除に協力する","探索者から話を聞き
探索の障害排除に協力する",ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,1
2,q20075009_00_426,"<NAME AREA>は
ここ数日異様な気配に満ちているらしい","<NAME AREA>は
ここ数日異様な気配に満ちているらしい",ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,2
3,q20075009_00_426,"貴重な財宝を探し求める者が
様々な場所をうろついているようだ
各地にて覚者の協力を求めているとの事","貴重な財宝を探し求める者が
様々な場所をうろついているようだ
各地にて覚者の協力を求めているとの事",ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,3
4,q20075009_00_1180,指定された場所へ向かう,Head to the designated location,ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,4
5,q20075009_00_1181,発見した危険な魔物を討伐する,Defeat the found dangerous demons,ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,5
6,q20075009_00_1182,探索者に結果を報告する,Report back to the Seeker,ui\00_message\quest_info\q20075009_00.gmd,\quest\q20075009.arc,q20075009.arc,6
0,,"これはわたし以外に
誰も知らない情報なんだけどね――","これはわたし以外に
誰も知らない情報なんだけどね――",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,0
0,,"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ","あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,1
0,,"それをわたしらで頂いてしまおうじゃないの！
そりゃちょっとは危険だけどね
どうかな？　な？　な？","それをわたしらで頂いてしまおうじゃないの！
そりゃちょっとは危険だけどね
どうかな？　な？　な？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,2
0,,"これはわたし以外に
誰も知らない情報なんだけどね――","これはわたし以外に
誰も知らない情報なんだけどね――",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,3
0,,"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ","あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,4
0,,"それをわたしらで頂いてしまおうじゃないの！
もちろんそこそこ危険だけどね
どうかな？　な？　な？","それをわたしらで頂いてしまおうじゃないの！
もちろんそこそこ危険だけどね
どうかな？　な？　な？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,5
0,,"これはわたし以外に
誰も知らない情報なんだけどね――","これはわたし以外に
誰も知らない情報なんだけどね――",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,6
0,,"あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ","あの灯台の地下に倉庫があって
そこには３００年前の酒が
保管されているらしいんだ",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,7
0,,"それをわたしらで頂いてしまおうじゃないの！
もちろんすんごく危険だけどね","それをわたしらで頂いてしまおうじゃないの！
もちろんすんごく危険だけどね",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,8
0,,"３００年前だよ？
きっと、とろーり濃厚な古酒だよ？
どうかな？　な？　な？","３００年前だよ？
きっと、とろーり濃厚な古酒だよ？
どうかな？　な？　な？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,9
0,,"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？","おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,10
0,,"いやいや、ありがとう
あんた、いい人だね","いやいや、ありがとう
あんた、いい人だね",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,11
0,,"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？","おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,12
0,,"やっぱり魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう","やっぱり魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,13
0,,"おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？","おお、これが！　これが３００年前の酒！
あーっと！　そんな乱暴に扱わないで！
ほらほら、あとはわたしが、ね？",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,14
0,,"やっぱりいっぱい魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう","やっぱりいっぱい魔物がいたんだろう？
あんたじゃなくちゃ無理だったね
いやいや、ありがとう",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,15
0,,"え？　飲まないのかって？
どうしようかね――うーん、悩むね","え？　飲まないのかって？
どうしようかね――うーん、悩むね",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,16
0,,"こりゃ、うれしい悩みだね！
しばらく楽しめそうだよ","こりゃ、うれしい悩みだね！
しばらく楽しめそうだよ",ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,17
0,,どうだい？　見つかりそうかい？,どうだい？　見つかりそうかい？,ui\00_message\quest\q20080000.gmd,\quest\q20080000.arc,q20080000.arc,18
0,q20080000_00_181,麗しの古酒,The Lovely Vintage,ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,0
1,q20080000_00_181,"依頼者の願いを聞き入れ
指定の物品を集める","依頼者の願いを聞き入れ
指定の物品を集める",ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,1
2,q20080000_00_181,"詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい","詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい",ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,2
3,q20080000_00_181,"あたしの旦那の事なんだけれどさ
最近、妙にそわそわしてるんだよねぇ
あいつに、女ができるわけもなさそうだし
いったい何が落ち着かないんだか
ほんと、まったく気になるのよねぇ","あたしの旦那の事なんだけれどさ
最近、妙にそわそわしてるんだよねぇ
あいつに、女ができるわけもなさそうだし
いったい何が落ち着かないんだか
ほんと、まったく気になるのよねぇ",ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,3
4,q20080000_00_1033,＜灯台の地下倉庫＞で伝説の古酒を全て探す,＜灯台の地下倉庫＞で伝説の古酒を全て探す,ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,4
5,q20080000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,5
0,,「割れたワイン瓶」を発見した,"""割れたワイン瓶"" found.",ui\00_message\examine_message\quest\quest_examine_q20080000.gmd,\quest\q20080000.arc,q20080000.arc,0
0,,「伝説の古酒」を発見した,"""伝説の古酒"" found.",ui\00_message\examine_message\quest\quest_examine_q20080000.gmd,\quest\q20080000.arc,q20080000.arc,1
0,,"おお――
わたしの声が聞こえるのか？
わたしの姿が見えるのか？","おお――
わたしの声が聞こえるのか？
わたしの姿が見えるのか？",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,0
0,,ならば、わたしの願いを聞いてくれ,ならば、わたしの願いを聞いてくれ,ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,1
0,,"もう十年になるが――
わたしはこの祠で魔物に襲われ、死んだ
そしてこのような姿に――","もう十年になるが――
わたしはこの祠で魔物に襲われ、死んだ
そしてこのような姿に――",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,2
0,,"早く地上から消えてしまいたいが
まだ心残りがあるらしい","早く地上から消えてしまいたいが
まだ心残りがあるらしい",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,3
0,,"頼む――
わたしの遺品を集めてくれないか？","頼む――
わたしの遺品を集めてくれないか？",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,4
0,,"それがあればわたしは
消えることができる
――そんな気がするのだ","それがあればわたしは
消えることができる
――そんな気がするのだ",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,5
0,,"おお――
わたしの声が聞こえるのか？
わたしの姿が見えるのか？","おお――
わたしの声が聞こえるのか？
わたしの姿が見えるのか？",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,6
0,,ならば、わたしの願いを聞いてくれ,ならば、わたしの願いを聞いてくれ,ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,7
0,,"もう十年になるが――
わたしはこの祠で魔物に襲われ、死んだ
そしてこのような姿に――","もう十年になるが――
わたしはこの祠で魔物に襲われ、死んだ
そしてこのような姿に――",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,8
0,,"早く地上から消えてしまいたいが
まだ心残りがあるらしい","早く地上から消えてしまいたいが
まだ心残りがあるらしい",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,9
0,,"頼む――
わたしの遺品を集めてもらえないか？","頼む――
わたしの遺品を集めてもらえないか？",ui\00_message\quest\q20080001.gmd,\quest\q20080001.arc,q20080001.arc,10
