0,,"《<AREA 3>》の《<STG 590>》で
""寝ているトロール""を見られるんですって！
近付いたら起きちゃうみたいだけど――
ねぇマスター、一緒に記念写真を
撮りに行きません？",,ui\00_message\quest\q80201049.gmd,\quest\q80201049.arc,q80201049.arc,7
0,,頼むぜ！,I'm counting on you!,ui\00_message\quest\q80301072.gmd,\quest\q80301072.arc,q80301072.arc,18
0,,"メガドにはいないようだった――
そっちはどうだ？","It seems they weren't in Megado...
How about over there?",ui\00_message\quest\q80301072.gmd,\quest\q80301072.arc,q80301072.arc,19
0,,"なっ――
足をくじいただと？
あのバカ！","Oh...
Did you sprain your ankle?
You idiot!",ui\00_message\quest\q80301072.gmd,\quest\q80301072.arc,q80301072.arc,20
0,,"全く、手のかかる奴だな――
だが無事なことは分かって良かったな","Oh, you are quite a handful...
But I'm glad you're safe.",ui\00_message\quest\q80301072.gmd,\quest\q80301072.arc,q80301072.arc,21
0,,"手伝ってくれて、助かった
――これに懲りず、また訪ねてくれよ","Thanks for your help and for your assistance.
--Don't let this stop you from visiting us again!",ui\00_message\quest\q80301072.gmd,\quest\q80301072.arc,q80301072.arc,22
0,,"北部のオークどもに動きがあったようだ――
お前も戦に備えて準備してくれ","It seems the Orcs in the north are on the move――
You should prepare for battle as well.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,0
0,,"オークとの戦争がはじまったなら
再度、私の元に訪れてエントリー
しにきてくれ","If the war with the Orcs has begun,
visit me once again and come to enlist.
I await your arrival.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,1
0,,"グリッテン砦にて戦争が始まるみたいです
レスタニアニュースで確認くださいね","It looks like the war is starting at Gritten Fort.
Check it out on Lestania News!",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,2
0,,"詳しい情報は《中央広場》にいる白衛騎士団の
アランさんをお訪ねください","For more information, please visit Knight Alan
of the White Guard at the Central Square.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,3
0,,"グリッテン砦で戦争が始まるらしいですわ
弟は大丈夫かしら、心配だわ","I've heard there's a war going on at Fort Gritten.
I hope my brother is ok, I'm worried about him.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,4
0,,"まもなく砦で戦がはじまるって本当ですか！？
あー私も覚者さまのようになって
戦場を駆け抜けてみたいな","Is it true that a battle will soon
take place at the fortress?
Oh, I want to be like you, Arisen,
and charge into the fray!",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,5
0,,"もうすぐグリッテンで戦がはじまるそうだ
戦場ではとにかく気を抜くなよ","They say the battle will start soon in Gritten.
Don't get distracted on the battlefield.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,6
0,,"オークの奴らめ
何度攻め入ろうとも無駄なこと
次も返り討ちにしてくれる","Those damned orcs!
No matter how many times they try to invade,
I'll beat them back again.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,7
0,,"ヒルデ姉さんには無理するなといわれているけれど
次の戦で戦果を上げて昇進したいと思っているんだ","I know sister Hilde told me not to push myself
too hard, but I still want to excel in the next
battle and get promoted.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,8
0,,"戦は稼ぎ時でもあるんだ――
思い切って投資すれば
それだけ得られるものも大きいぞ","War is a great time to make money...
If you take a risk and invest, you can get a lot
in return.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,9
0,,"グリッテン砦の防衛は
バートランド平原でも重要な任務だ","The defense of Gritten Fort is also an important
mission in the Betland Plains.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,10
0,,"優秀な戦果を収めたものには
それに応じた報酬も与えられるので
ぜひ防衛隊に参加してくれ","Those who achieve outstanding results 
will receive appropriate rewards,
so please join the defense force.",ui\00_message\quest\q90000101.gmd,\quest\q90000101.arc,q90000101.arc,11
0,,"オークどもがついにグリッテン砦に攻めてきたぞ！
覚者は防衛隊に参加し砦を守ってくれ","Orcs have finally attacked Fort Gritten!
Arisen, join the defenders and protect the fort!",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,0
0,,"挑める準備ができてるなら
さっそくミッションエントリーしてみてくれ","If you're ready to take on the challenge,
participate in the mission right away.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,1
0,,"また自分の成果がどの程度なのかは
神殿内の各所にあるランキングボードを
確認するといい","You can also check the ranking boards located
throughout the temple to see how well you did.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,2
0,,"ついに開戦したみたいです
気を付けて立派に戦ってきてください","It looks like the war has finally started.
Take care and go fight honorably!",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,3
0,,"詳しい情報はレスタニアニュースを
確認の上、《中央広場》にいる覚者隊の
アランさんをお訪ねください","For more information, please check
the Lestania News and visit Ser Alan
of the Arisen Corps in the ""Central Square""!",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,4
0,,"覚者さま、弟を戦場で見かけた時は
どうか、そのお力でお守りくださいませ","Arisen, when you see my brother
out on the battlefield, please, 
use your strength to protect him.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,5
0,,"覚者さま、ついに戦が始まったって聞きました
ご武運をお祈りしていますね！","Master Arisen, 
I've heard that the battle has finally begun. 
I pray for your good fortune!",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,6
0,,"グリッテンの戦況はよく確認して向かうのだ
そうすれば色々見えてくるものもあるだろう
活躍を期待しているぞ","Make sure to assess the conditions
in Gritten before you go.
It will provide you with valuable insights. 
I expect great things from you.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,7
0,,"オーク相手に情けは無用だ
魔物もろとも斬り捨ててくれる","Show no mercy to the orcs.
Cut them down along with the monsters.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,8
0,,"君、強そうだね
僕の隊で一緒に戦ってくれよ","You seem strong.
Fight alongside me in my squad.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,9
0,,"凶悪な魔物は討伐評価も高くなる
倒せる自信があるなら
強敵との遭遇は幸運と捉えるべきだな","Powerful demons have a higher subjugation rate.
If you're confident you can defeat them,
look upon the encounter with those
formidable foes as a stroke of good luck.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,10
0,,"この戦いで戦果をあげることによって
バートランド平原のエリアポイントも
得ることができる","By securing victories in this fight, 
you'll also obtain area points for 
the Betland Plains.",ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,11
0,,頑張って奮戦してくれ,Please fight bravely and do your best.,ui\00_message\quest\q90000102.gmd,\quest\q90000102.arc,q90000102.arc,12
0,,"何とか砦を守り切れたな
今は各位の戦果を確認中だ","We were somehow able to defend the fort.
We are currently confirming each person's
contribution.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,0
0,,"報酬は後に与えられる
確認が終わるまで待っていてくれ","The rewards will be given later.
Please wait until the confirmation is complete.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,1
0,,オーク軍を退けることができたみたいですね,It seems that we were able to repel the Orc army.,ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,2
0,,"グリッテンの戦も落ち着いたようですわね
弟も無事でなによりです","It seems that the battle in Gritten
has also settled down. It is a relief
that my younger brother is safe.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,3
0,,"お怪我はありませんか！？
覚者さまやみんなのおかげで敵を撃退できたこと
すごくうれしく思います――","Are you injured!?
Thanks to the Arisen and everyone's efforts,
we were able to repel the enemy.
I am ever grateful――",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,4
0,,"敵を撃退できて何よりだ
戦場を共にに切り抜けた仲間と
肩を並べて飲む一杯は格別だ！","I'm glad we were able to fight off the enemy!
It's a special thing to drink a cup of wine
shoulder-to-shoulder with new friends
who've made it through the battlefield together!",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,5
0,,"よく頑張ってくれた
皆のおかげで撃退できたのだ
感謝する","You did well and worked hard.
We were able to repel the enemy
thanks to everyone.
I am grateful.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,6
0,,"はぁーなんとか無事だったけれど
活躍どころじゃなかったよ","Ah, I managed to make it through safely,
but I didn't really have a chance to shine.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,7
0,,"俺がコツコツ稼いだところで
強い奴等は一度の戦いで
1年分は稼いでいっちまうんだ","Even if I diligently earn little by little,
the strong ones can earn a year's worth
in just one battle.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,8
0,,"どうだ、戦果は期待できそうか？
俺の活躍も副隊長の目にとまってくれていると
いいんだが――","What do you think?
I hope my successes have also caught
the attention of the Vice Captain.",ui\00_message\quest\q90000103.gmd,\quest\q90000103.arc,q90000103.arc,9
0,,"グリッテン砦防衛の功績に対し報酬が出ているぞ
各位、保管ボックスより受け取ってくれ","A reward is available for your achievements
in defending Gritten Fort.
Please collect it from the Storage Box.",ui\00_message\quest\q90000104.gmd,\quest\q90000104.arc,q90000104.arc,0
0,,"防衛隊に参加してくれたものだな
こたびの協力に感謝する――
報酬を受け取ってくれ","It seems you joined the defense force.
We appreciate your assistance this time.
Please accept your rewards.",ui\00_message\quest\q90000104.gmd,\quest\q90000104.arc,q90000104.arc,1
0,,"戦果に応じた報酬が出ているみたいです
レスタニアニュースにて確認くださいね","It looks like rewards are provided 
according to the battle results. 
Check Lestania News for details.",ui\00_message\quest\q90000104.gmd,\quest\q90000104.arc,q90000104.arc,2
