#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"灯りの準備は問題ないんで？
見通し悪ぃと何かと厄介ですよ",,ui\00_message\pawn\talk\stage\feature3001\persona07.gmd,\pw_talk\pt_feature3001_persona07.arc,pt_feature3001_persona07.arc,4
0,,"わ、冷たい！
ここ、結構水っけが多いですね。覚者さま",,ui\00_message\pawn\talk\stage\feature3016\persona06.gmd,\pw_talk\pt_feature3016_persona06.arc,pt_feature3016_persona06.arc,0
0,,"ピッケル多めに持ってきました？
きっとここ、鉱石がたくさん採れますよ！",,ui\00_message\pawn\talk\stage\feature3016\persona06.gmd,\pw_talk\pt_feature3016_persona06.arc,pt_feature3016_persona06.arc,1
0,,侵食魔も痛かったり苦しかったりするのかな――,,ui\00_message\pawn\talk\stage\feature3016\persona06.gmd,\pw_talk\pt_feature3016_persona06.arc,pt_feature3016_persona06.arc,2
0,,"この洞窟には、何がいるんでしょうね！
まだ見てない魔物はいないかなぁ",,ui\00_message\pawn\talk\stage\feature3016\persona06.gmd,\pw_talk\pt_feature3016_persona06.arc,pt_feature3016_persona06.arc,3
0,,洞窟探検、張り切っていきましょう！！,,ui\00_message\pawn\talk\stage\feature3016\persona06.gmd,\pw_talk\pt_feature3016_persona06.arc,pt_feature3016_persona06.arc,4
0,,"かなり湿ってやがる
もともと地下水脈だったんですかね",,ui\00_message\pawn\talk\stage\feature3016\persona07.gmd,\pw_talk\pt_feature3016_persona07.arc,pt_feature3016_persona07.arc,0
0,,"採掘しがいのありそうな洞窟ですね
さーて、どこかに鉱脈は――",,ui\00_message\pawn\talk\stage\feature3016\persona07.gmd,\pw_talk\pt_feature3016_persona07.arc,pt_feature3016_persona07.arc,1
0,,"壁にも侵食キノコがくっついてたりするでしょう
傍を通る時につい息を止めちまうんですよ",,ui\00_message\pawn\talk\stage\feature3016\persona07.gmd,\pw_talk\pt_feature3016_persona07.arc,pt_feature3016_persona07.arc,2
0,,"油断は禁物ですぜ、覚者さま
洞窟の奥には、普段見ねぇ思わぬ大物が
居やがったりもしますから",,ui\00_message\pawn\talk\stage\feature3016\persona07.gmd,\pw_talk\pt_feature3016_persona07.arc,pt_feature3016_persona07.arc,3
0,,"まずは内部をきっちり検めましょう
後のことは、出てからで",,ui\00_message\pawn\talk\stage\feature3016\persona07.gmd,\pw_talk\pt_feature3016_persona07.arc,pt_feature3016_persona07.arc,4
0,,"すごい湿気ね――
地下水が溜まっているせいかしら",,ui\00_message\pawn\talk\stage\feature3016\persona08.gmd,\pw_talk\pt_feature3016_persona08.arc,pt_feature3016_persona08.arc,0
0,,"ねぇマスター、宝石が採れるかもしれないわ
ピッケルは十分持ってきています？",,ui\00_message\pawn\talk\stage\feature3016\persona08.gmd,\pw_talk\pt_feature3016_persona08.arc,pt_feature3016_persona08.arc,1
0,,"こんなふうに水が流れるようなところでも
侵食は広がっているのね",,ui\00_message\pawn\talk\stage\feature3016\persona08.gmd,\pw_talk\pt_feature3016_persona08.arc,pt_feature3016_persona08.arc,2
0,,"洞窟か――マスターと二人きりなら
少しロマンチックかも",,ui\00_message\pawn\talk\stage\feature3016\persona08.gmd,\pw_talk\pt_feature3016_persona08.arc,pt_feature3016_persona08.arc,3
0,,"危険な魔物が現れたら逃げるのも手です
退路を間違えば、追い詰められてしまうけど",,ui\00_message\pawn\talk\stage\feature3016\persona08.gmd,\pw_talk\pt_feature3016_persona08.arc,pt_feature3016_persona08.arc,4
0,,"木の根によって崩されているところもあるようです
植物の力というのはすごいですね",,ui\00_message\pawn\talk\stage\feature3017\persona01.gmd,\pw_talk\pt_feature3017_persona01.arc,pt_feature3017_persona01.arc,0
0,,"長くのこるのも頷ける堅牢な造りですね
これならそう簡単には崩れないでしょう",,ui\00_message\pawn\talk\stage\feature3017\persona01.gmd,\pw_talk\pt_feature3017_persona01.arc,pt_feature3017_persona01.arc,1
0,,"こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を",,ui\00_message\pawn\talk\stage\feature3017\persona01.gmd,\pw_talk\pt_feature3017_persona01.arc,pt_feature3017_persona01.arc,2
0,,昔の遺物なども、探せばあるかもしれませんね,,ui\00_message\pawn\talk\stage\feature3017\persona01.gmd,\pw_talk\pt_feature3017_persona01.arc,pt_feature3017_persona01.arc,3
0,,"先が暗く見通しが悪いです
十分にご注意を",,ui\00_message\pawn\talk\stage\feature3017\persona01.gmd,\pw_talk\pt_feature3017_persona01.arc,pt_feature3017_persona01.arc,4
0,,"あ――木の根っこ――
いえ、別になんでもないです――",,ui\00_message\pawn\talk\stage\feature3017\persona02.gmd,\pw_talk\pt_feature3017_persona02.arc,pt_feature3017_persona02.arc,0
0,,"こんなに昔のものなのに、まだ十分使えそうですね
ちょっと崩れてるところもあるけど
ほんの一部だけですし――",,ui\00_message\pawn\talk\stage\feature3017\persona02.gmd,\pw_talk\pt_feature3017_persona02.arc,pt_feature3017_persona02.arc,1
0,,"か、覚者さま
十分周囲に警戒を――",,ui\00_message\pawn\talk\stage\feature3017\persona02.gmd,\pw_talk\pt_feature3017_persona02.arc,pt_feature3017_persona02.arc,2
0,,何か役に立ちそうなものがあれば――,,ui\00_message\pawn\talk\stage\feature3017\persona02.gmd,\pw_talk\pt_feature3017_persona02.arc,pt_feature3017_persona02.arc,3
0,,"き、気を付けていきましょう
何が出るか――！",,ui\00_message\pawn\talk\stage\feature3017\persona02.gmd,\pw_talk\pt_feature3017_persona02.arc,pt_feature3017_persona02.arc,4
0,,"木の根が天井や壁を
崩しているところがあります――
岩を崩すとは、植物の力もあなどれませんね！",,ui\00_message\pawn\talk\stage\feature3017\persona03.gmd,\pw_talk\pt_feature3017_persona03.arc,pt_feature3017_persona03.arc,0
0,,"マスター、ここは元々長くのこすために
造られた場所のようです
壁もレンガではなく切り出した岩石を
積んでありますよ！",,ui\00_message\pawn\talk\stage\feature3017\persona03.gmd,\pw_talk\pt_feature3017_persona03.arc,pt_feature3017_persona03.arc,1
0,,"こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を",,ui\00_message\pawn\talk\stage\feature3017\persona03.gmd,\pw_talk\pt_feature3017_persona03.arc,pt_feature3017_persona03.arc,2
0,,"周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！",,ui\00_message\pawn\talk\stage\feature3017\persona03.gmd,\pw_talk\pt_feature3017_persona03.arc,pt_feature3017_persona03.arc,3
0,,"どこから何が来ようが
ねじ伏せるのみっ！",,ui\00_message\pawn\talk\stage\feature3017\persona03.gmd,\pw_talk\pt_feature3017_persona03.arc,pt_feature3017_persona03.arc,4
0,,"樹木の根によって崩れた箇所がある
主よ、足元にご注意を",,ui\00_message\pawn\talk\stage\feature3017\persona04.gmd,\pw_talk\pt_feature3017_persona04.arc,pt_feature3017_persona04.arc,0
0,,"造りは堅牢堅固
一部を除き、まだ十分に使用に耐えるはず",,ui\00_message\pawn\talk\stage\feature3017\persona04.gmd,\pw_talk\pt_feature3017_persona04.arc,pt_feature3017_persona04.arc,1
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3017\persona04.gmd,\pw_talk\pt_feature3017_persona04.arc,pt_feature3017_persona04.arc,2
0,,有用なものがあれば、入手を,,ui\00_message\pawn\talk\stage\feature3017\persona04.gmd,\pw_talk\pt_feature3017_persona04.arc,pt_feature3017_persona04.arc,3
0,,十分周囲に警戒を――,,ui\00_message\pawn\talk\stage\feature3017\persona04.gmd,\pw_talk\pt_feature3017_persona04.arc,pt_feature3017_persona04.arc,4
0,,"地下にあるだけあって、木の根が
遺跡を崩している箇所がありますね
それとも、これは想定されていたことなのでしょうか",,ui\00_message\pawn\talk\stage\feature3017\persona05.gmd,\pw_talk\pt_feature3017_persona05.arc,pt_feature3017_persona05.arc,0
0,,"昔の人は良い仕事をなさったようですね
これなら少し整備すれば
まだまだ使えそうなほどです",,ui\00_message\pawn\talk\stage\feature3017\persona05.gmd,\pw_talk\pt_feature3017_persona05.arc,pt_feature3017_persona05.arc,1
0,,"こういった探索は、冒険譚には必要な一幕
さぁ行く手の魔物を倒し、進みましょう",,ui\00_message\pawn\talk\stage\feature3017\persona05.gmd,\pw_talk\pt_feature3017_persona05.arc,pt_feature3017_persona05.arc,2
0,,"採取できそうなものや宝箱なんかも
探せばあるかもしれませんね",,ui\00_message\pawn\talk\stage\feature3017\persona05.gmd,\pw_talk\pt_feature3017_persona05.arc,pt_feature3017_persona05.arc,3
0,,"ご注意を、覚者さま
いつ何時、無粋な輩が飛び出すやら
知れたものではありません",,ui\00_message\pawn\talk\stage\feature3017\persona05.gmd,\pw_talk\pt_feature3017_persona05.arc,pt_feature3017_persona05.arc,4
0,,"この木の根っこ、遺跡を崩しているように見えて
実は遺跡を支えていたりするのかなぁ？",,ui\00_message\pawn\talk\stage\feature3017\persona06.gmd,\pw_talk\pt_feature3017_persona06.arc,pt_feature3017_persona06.arc,0
0,,"なんだかずっしりしてますよね
頑丈というか――
だからずっとのこってきたんでしょうね！",,ui\00_message\pawn\talk\stage\feature3017\persona06.gmd,\pw_talk\pt_feature3017_persona06.arc,pt_feature3017_persona06.arc,1
0,,"どこから何が襲ってきても
きっとぼくがお守りしますね！",,ui\00_message\pawn\talk\stage\feature3017\persona06.gmd,\pw_talk\pt_feature3017_persona06.arc,pt_feature3017_persona06.arc,2
0,,"宝箱とか道具とかいい素材とか
あったら全部持って帰りましょう！",,ui\00_message\pawn\talk\stage\feature3017\persona06.gmd,\pw_talk\pt_feature3017_persona06.arc,pt_feature3017_persona06.arc,3
0,,"気を付けてくださいね！
物陰から魔物が飛び掛かって
くるかもしれません",,ui\00_message\pawn\talk\stage\feature3017\persona06.gmd,\pw_talk\pt_feature3017_persona06.arc,pt_feature3017_persona06.arc,4
0,,"ああ、木の根っこが天井やら壁を
崩してきてますぜ
――いや、最初から木の根と共存するように
造ってたって可能性もありますがね",,ui\00_message\pawn\talk\stage\feature3017\persona07.gmd,\pw_talk\pt_feature3017_persona07.arc,pt_feature3017_persona07.arc,0
0,,"岩石を切り出して積み上げてありますぜ、この壁
長いことのこるのも納得の造りだな！",,ui\00_message\pawn\talk\stage\feature3017\persona07.gmd,\pw_talk\pt_feature3017_persona07.arc,pt_feature3017_persona07.arc,1
0,,"覚者様、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません",,ui\00_message\pawn\talk\stage\feature3017\persona07.gmd,\pw_talk\pt_feature3017_persona07.arc,pt_feature3017_persona07.arc,2
0,,"使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ",,ui\00_message\pawn\talk\stage\feature3017\persona07.gmd,\pw_talk\pt_feature3017_persona07.arc,pt_feature3017_persona07.arc,3
0,,さ、さっさと奥まで行っちまいましょう,,ui\00_message\pawn\talk\stage\feature3017\persona07.gmd,\pw_talk\pt_feature3017_persona07.arc,pt_feature3017_persona07.arc,4
0,,"あらあら、木の根っこが入ってきてるわ
植物って力強いのね",,ui\00_message\pawn\talk\stage\feature3017\persona08.gmd,\pw_talk\pt_feature3017_persona08.arc,pt_feature3017_persona08.arc,0
0,,"ここって、きっと最初から長くのこすつもりで
造られたんじゃないかしら――
この堅牢さ、意図しないとこうはなりませんよ",,ui\00_message\pawn\talk\stage\feature3017\persona08.gmd,\pw_talk\pt_feature3017_persona08.arc,pt_feature3017_persona08.arc,1
0,,"マスター、注意してね
敵がどこから来るか分からないし",,ui\00_message\pawn\talk\stage\feature3017\persona08.gmd,\pw_talk\pt_feature3017_persona08.arc,pt_feature3017_persona08.arc,2
0,,"せっかくだし、見つけた素材やアイテムは
もらっておきましょう
神殿に帰ったら何かクラフトしますね",,ui\00_message\pawn\talk\stage\feature3017\persona08.gmd,\pw_talk\pt_feature3017_persona08.arc,pt_feature3017_persona08.arc,3
0,,"マスター、地下は迷いやすいから
目的の場所は地図で確認しながら
行きましょう",,ui\00_message\pawn\talk\stage\feature3017\persona08.gmd,\pw_talk\pt_feature3017_persona08.arc,pt_feature3017_persona08.arc,4
0,,"侵食の度合によって、侵食魔がまき散らす
胞子の量も変わるようですね",,ui\00_message\pawn\talk\stage\feature3018\persona01.gmd,\pw_talk\pt_feature3018_persona01.arc,pt_feature3018_persona01.arc,0
0,,"覚者さま、抗侵薬はお持ちでしょうか？
手持ちが無ければ、一度取りに
戻ってもよいかもしれません",,ui\00_message\pawn\talk\stage\feature3018\persona01.gmd,\pw_talk\pt_feature3018_persona01.arc,pt_feature3018_persona01.arc,1
0,,"うぅ――すごく侵食が進んだ魔物は
胞子をまく量も多いみたいです
気を付けてください――",,ui\00_message\pawn\talk\stage\feature3018\persona02.gmd,\pw_talk\pt_feature3018_persona02.arc,pt_feature3018_persona02.arc,0
0,,"か、覚者さま、抗侵薬の予備はありますか？
侵食魔が出るかも――",,ui\00_message\pawn\talk\stage\feature3018\persona02.gmd,\pw_talk\pt_feature3018_persona02.arc,pt_feature3018_persona02.arc,1
0,,"マスター、どうやら侵食の度合と
その魔物がまき散らす胞子の量には
関係性があるようです",,ui\00_message\pawn\talk\stage\feature3018\persona03.gmd,\pw_talk\pt_feature3018_persona03.arc,pt_feature3018_persona03.arc,0
0,,"侵食はやっかいな状態異常です
抗侵薬で備えておきましょう！",,ui\00_message\pawn\talk\stage\feature3018\persona03.gmd,\pw_talk\pt_feature3018_persona03.arc,pt_feature3018_persona03.arc,1
0,,"魔物の侵食度合と
その個体が放出する胞子の量には
関係性が認められる",,ui\00_message\pawn\talk\stage\feature3018\persona04.gmd,\pw_talk\pt_feature3018_persona04.arc,pt_feature3018_persona04.arc,0
0,,"主、侵食魔と対峙する際は
抗侵薬の使用を",,ui\00_message\pawn\talk\stage\feature3018\persona04.gmd,\pw_talk\pt_feature3018_persona04.arc,pt_feature3018_persona04.arc,1
0,,"侵食の進んだ魔物は
まき散らす胞子の量が多くなるようです
あまり近寄りたくはないものですね",,ui\00_message\pawn\talk\stage\feature3018\persona05.gmd,\pw_talk\pt_feature3018_persona05.arc,pt_feature3018_persona05.arc,0
0,,"侵食された覚者殿なんて、見たくありませんよ
もちろん私がお助けしますが
抗侵薬で備えておかれると安心です",,ui\00_message\pawn\talk\stage\feature3018\persona05.gmd,\pw_talk\pt_feature3018_persona05.arc,pt_feature3018_persona05.arc,1
0,,"うぇっ、侵食が進むと体からふき出る
胞子も増えるみたいです
――ぼく、あんな風にはなりたくないなぁ",,ui\00_message\pawn\talk\stage\feature3018\persona06.gmd,\pw_talk\pt_feature3018_persona06.arc,pt_feature3018_persona06.arc,0
0,,"覚者さま、抗侵薬はいっぱい持ってきましたか？
ここ、きっと侵食魔が出てきますよぉ",,ui\00_message\pawn\talk\stage\feature3018\persona06.gmd,\pw_talk\pt_feature3018_persona06.arc,pt_feature3018_persona06.arc,1
0,,"侵食が進んだ魔物は、体から大量の胞子を
ふき出すみてぇです
あんまり近寄りすぎると危ないですぜ",,ui\00_message\pawn\talk\stage\feature3018\persona07.gmd,\pw_talk\pt_feature3018_persona07.arc,pt_feature3018_persona07.arc,0
0,,"いかにも侵食魔が出そうな雰囲気ですね
抗侵薬の手持ちは十分ですかい？",,ui\00_message\pawn\talk\stage\feature3018\persona07.gmd,\pw_talk\pt_feature3018_persona07.arc,pt_feature3018_persona07.arc,1
0,,"侵食の度合によって、侵食魔の周り
に飛ぶ胞子の量もぐっと増えるみたいね",,ui\00_message\pawn\talk\stage\feature3018\persona08.gmd,\pw_talk\pt_feature3018_persona08.arc,pt_feature3018_persona08.arc,0
0,,"マスター、抗侵薬を飲んでおくと
少しは侵食への抵抗力が上がるわ",,ui\00_message\pawn\talk\stage\feature3018\persona08.gmd,\pw_talk\pt_feature3018_persona08.arc,pt_feature3018_persona08.arc,1
0,,"かなり状態の良い塔ですね
割と最近まで、人の手が入っていたようです",,ui\00_message\pawn\talk\stage\feature3019\persona01.gmd,\pw_talk\pt_feature3019_persona01.arc,pt_feature3019_persona01.arc,0
0,,"ピクシーたちもこのように屋内で眠ったり
火を使って料理をしたりするのですね――！",,ui\00_message\pawn\talk\stage\feature3019\persona01.gmd,\pw_talk\pt_feature3019_persona01.arc,pt_feature3019_persona01.arc,1
0,,"ゴブリンよりはピクシーの方が
きれい好きなのかもしれません",,ui\00_message\pawn\talk\stage\feature3019\persona01.gmd,\pw_talk\pt_feature3019_persona01.arc,pt_feature3019_persona01.arc,2
0,,"こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を",,ui\00_message\pawn\talk\stage\feature3019\persona01.gmd,\pw_talk\pt_feature3019_persona01.arc,pt_feature3019_persona01.arc,3
0,,何か使えるものがあるかもしれませんね,,ui\00_message\pawn\talk\stage\feature3019\persona01.gmd,\pw_talk\pt_feature3019_persona01.arc,pt_feature3019_persona01.arc,4
0,,"本がいっぱい散らばってました
きっと、大事にしまわれていた本なんじゃ――
い、いえ！　なんでもないです――",,ui\00_message\pawn\talk\stage\feature3019\persona02.gmd,\pw_talk\pt_feature3019_persona02.arc,pt_feature3019_persona02.arc,0
0,,"ピクシーも、本当は外よりも
家の中で暮らしたいと思ってるんでしょうか",,ui\00_message\pawn\talk\stage\feature3019\persona02.gmd,\pw_talk\pt_feature3019_persona02.arc,pt_feature3019_persona02.arc,1
0,,"ここ、ホボリック洞窟みたいに
ピクシーが群れで暮らしてるんですね
ホボリックと違って、襲ってきますけど――",,ui\00_message\pawn\talk\stage\feature3019\persona02.gmd,\pw_talk\pt_feature3019_persona02.arc,pt_feature3019_persona02.arc,2
0,,"か、覚者さま
十分周囲に警戒を――",,ui\00_message\pawn\talk\stage\feature3019\persona02.gmd,\pw_talk\pt_feature3019_persona02.arc,pt_feature3019_persona02.arc,3
0,,何か役に立ちそうなものがあれば――,,ui\00_message\pawn\talk\stage\feature3019\persona02.gmd,\pw_talk\pt_feature3019_persona02.arc,pt_feature3019_persona02.arc,4
0,,"最近まで人がいたようですが、一体なぜ
この塔を放棄することになったのでしょうね？",,ui\00_message\pawn\talk\stage\feature3019\persona03.gmd,\pw_talk\pt_feature3019_persona03.arc,pt_feature3019_persona03.arc,0
0,,"ピクシーがこのように屋内に住まうとは
興味深いものです！",,ui\00_message\pawn\talk\stage\feature3019\persona03.gmd,\pw_talk\pt_feature3019_persona03.arc,pt_feature3019_persona03.arc,1
0,,"ピクシーとゴブリンは似ていますが
どうやらすこし生態が異なるようですね",,ui\00_message\pawn\talk\stage\feature3019\persona03.gmd,\pw_talk\pt_feature3019_persona03.arc,pt_feature3019_persona03.arc,2
0,,"こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を",,ui\00_message\pawn\talk\stage\feature3019\persona03.gmd,\pw_talk\pt_feature3019_persona03.arc,pt_feature3019_persona03.arc,3
0,,"周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！",,ui\00_message\pawn\talk\stage\feature3019\persona03.gmd,\pw_talk\pt_feature3019_persona03.arc,pt_feature3019_persona03.arc,4
0,,"主――この塔は最近まで
人が使用していた形跡がある",,ui\00_message\pawn\talk\stage\feature3019\persona04.gmd,\pw_talk\pt_feature3019_persona04.arc,pt_feature3019_persona04.arc,0
0,,"ピクシーの羽根は擬翼――
本来は体温の調節のために
有していると思われる",,ui\00_message\pawn\talk\stage\feature3019\persona04.gmd,\pw_talk\pt_feature3019_persona04.arc,pt_feature3019_persona04.arc,1
0,,"ピクシーはゴブリンよりも高度な
社会序列を有している様子",,ui\00_message\pawn\talk\stage\feature3019\persona04.gmd,\pw_talk\pt_feature3019_persona04.arc,pt_feature3019_persona04.arc,2
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3019\persona04.gmd,\pw_talk\pt_feature3019_persona04.arc,pt_feature3019_persona04.arc,3
0,,有用なものがあれば、入手を,,ui\00_message\pawn\talk\stage\feature3019\persona04.gmd,\pw_talk\pt_feature3019_persona04.arc,pt_feature3019_persona04.arc,4
0,,"壊れずに残っている家具もありますし
この塔はつい最近まで人が使っていたと
考えるのが妥当でしょうね",,ui\00_message\pawn\talk\stage\feature3019\persona05.gmd,\pw_talk\pt_feature3019_persona05.arc,pt_feature3019_persona05.arc,0
0,,"覚者殿、ピクシーが身に付けているものを
よくご覧になってみてください
どうも階級によって装いを変えているようですよ",,ui\00_message\pawn\talk\stage\feature3019\persona05.gmd,\pw_talk\pt_feature3019_persona05.arc,pt_feature3019_persona05.arc,1
0,,"まぁ、ゴブリンよりはピクシーの方が
まだ雅を解す余地がありそうですね
――対話ができればの話ですが",,ui\00_message\pawn\talk\stage\feature3019\persona05.gmd,\pw_talk\pt_feature3019_persona05.arc,pt_feature3019_persona05.arc,2
0,,"時には暗き地の底も、冒険譚には
必要な一幕
さぁ行く手の魔物を倒し、進みましょう",,ui\00_message\pawn\talk\stage\feature3019\persona05.gmd,\pw_talk\pt_feature3019_persona05.arc,pt_feature3019_persona05.arc,3
0,,"採取できそうなものや宝箱なんかも
探せばあるかもしれませんね",,ui\00_message\pawn\talk\stage\feature3019\persona05.gmd,\pw_talk\pt_feature3019_persona05.arc,pt_feature3019_persona05.arc,4
0,,"うーん、この塔――
最近まで人がいたみたいですよ？
ほら、家具も残ってます",,ui\00_message\pawn\talk\stage\feature3019\persona06.gmd,\pw_talk\pt_feature3019_persona06.arc,pt_feature3019_persona06.arc,0
0,,"そういえば、ピクシーの羽根って
飛べないみたいですよね！
パタパタするためだけについてるのかなぁ",,ui\00_message\pawn\talk\stage\feature3019\persona06.gmd,\pw_talk\pt_feature3019_persona06.arc,pt_feature3019_persona06.arc,1
0,,"え？
ゴブリンとピクシーのどっちが好きか――ですか？
どっちも好きじゃありませんよ！",,ui\00_message\pawn\talk\stage\feature3019\persona06.gmd,\pw_talk\pt_feature3019_persona06.arc,pt_feature3019_persona06.arc,2
0,,"どこから何が襲ってきても
きっとぼくがお守りしますね！",,ui\00_message\pawn\talk\stage\feature3019\persona06.gmd,\pw_talk\pt_feature3019_persona06.arc,pt_feature3019_persona06.arc,3
0,,"宝箱とか道具とかいい素材とか
あったら全部持って帰りましょう！",,ui\00_message\pawn\talk\stage\feature3019\persona06.gmd,\pw_talk\pt_feature3019_persona06.arc,pt_feature3019_persona06.arc,4
0,,"おっ、覚者様！　どうやらこの塔にゃあ
最近まで人が住んでたみたいですぜ！
どうりで小ぎれいなわけだ",,ui\00_message\pawn\talk\stage\feature3019\persona07.gmd,\pw_talk\pt_feature3019_persona07.arc,pt_feature3019_persona07.arc,0
0,,"うーん、ピクシーの着てるもんが
少しずつ違う気がするんですが――
ま、見かけると戦うことになっちまいますから
じっくり見ることも無いですね",,ui\00_message\pawn\talk\stage\feature3019\persona07.gmd,\pw_talk\pt_feature3019_persona07.arc,pt_feature3019_persona07.arc,1
0,,"ピクシーってのはゴブリンに羽根が生えたもんかと
思ってましたが、意外と違うもんですね
ゴブリンだったら、ここはもっと汚れてるはずだ",,ui\00_message\pawn\talk\stage\feature3019\persona07.gmd,\pw_talk\pt_feature3019_persona07.arc,pt_feature3019_persona07.arc,2
0,,"覚者様、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません",,ui\00_message\pawn\talk\stage\feature3019\persona07.gmd,\pw_talk\pt_feature3019_persona07.arc,pt_feature3019_persona07.arc,3
0,,"使えそうなものは持って行きましょう
素材なんかもありそうですし",,ui\00_message\pawn\talk\stage\feature3019\persona07.gmd,\pw_talk\pt_feature3019_persona07.arc,pt_feature3019_persona07.arc,4
0,,"せっかくだし、見つけた素材やアイテムは
もらっておきましょう
神殿に帰ったら何かクラフトしますね",,ui\00_message\pawn\talk\stage\feature3019\persona08.gmd,\pw_talk\pt_feature3019_persona08.arc,pt_feature3019_persona08.arc,0
0,,"この塔、きっとつい最近まで
人が住んでいたみたい――
ほら、壊れずに残っている家具もあるもの",,ui\00_message\pawn\talk\stage\feature3019\persona08.gmd,\pw_talk\pt_feature3019_persona08.arc,pt_feature3019_persona08.arc,1
0,,"ピクシーってよく見てみると
彼らなりにお洒落をしているみたいですよ
あまり理解はできないけど――",,ui\00_message\pawn\talk\stage\feature3019\persona08.gmd,\pw_talk\pt_feature3019_persona08.arc,pt_feature3019_persona08.arc,2
0,,"ピクシーもゴブリンも
集まるとすごく騒がしいのよね",,ui\00_message\pawn\talk\stage\feature3019\persona08.gmd,\pw_talk\pt_feature3019_persona08.arc,pt_feature3019_persona08.arc,3
0,,"マスター、注意してね
敵がどこから来るか分からないし",,ui\00_message\pawn\talk\stage\feature3019\persona08.gmd,\pw_talk\pt_feature3019_persona08.arc,pt_feature3019_persona08.arc,4
0,,"かなり状態の良い塔ですね
割と最近まで、人の手が入っていたようです",,ui\00_message\pawn\talk\stage\feature3020\persona01.gmd,\pw_talk\pt_feature3020_persona01.arc,pt_feature3020_persona01.arc,0
0,,"こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を",,ui\00_message\pawn\talk\stage\feature3020\persona01.gmd,\pw_talk\pt_feature3020_persona01.arc,pt_feature3020_persona01.arc,1
0,,何か使えるものがあるかもしれませんね,,ui\00_message\pawn\talk\stage\feature3020\persona01.gmd,\pw_talk\pt_feature3020_persona01.arc,pt_feature3020_persona01.arc,2
0,,"本がいっぱい散らばってました
きっと、大事にしまわれていた本なんじゃ――
い、いえ！　なんでもないです――",,ui\00_message\pawn\talk\stage\feature3020\persona02.gmd,\pw_talk\pt_feature3020_persona02.arc,pt_feature3020_persona02.arc,0
0,,"か、覚者さま
十分周囲に警戒を――",,ui\00_message\pawn\talk\stage\feature3020\persona02.gmd,\pw_talk\pt_feature3020_persona02.arc,pt_feature3020_persona02.arc,1
0,,何か役に立ちそうなものがあれば――,,ui\00_message\pawn\talk\stage\feature3020\persona02.gmd,\pw_talk\pt_feature3020_persona02.arc,pt_feature3020_persona02.arc,2
0,,"最近まで人がいたようですが、一体なぜ
この塔を放棄することになったのでしょうね？",,ui\00_message\pawn\talk\stage\feature3020\persona03.gmd,\pw_talk\pt_feature3020_persona03.arc,pt_feature3020_persona03.arc,0
0,,"こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を",,ui\00_message\pawn\talk\stage\feature3020\persona03.gmd,\pw_talk\pt_feature3020_persona03.arc,pt_feature3020_persona03.arc,1
0,,"周りを探せばアイテムや使えるものが
落ちてるかもしれませんよ！",,ui\00_message\pawn\talk\stage\feature3020\persona03.gmd,\pw_talk\pt_feature3020_persona03.arc,pt_feature3020_persona03.arc,2
0,,"主――この塔は最近まで
人が使用していた形跡がある",,ui\00_message\pawn\talk\stage\feature3020\persona04.gmd,\pw_talk\pt_feature3020_persona04.arc,pt_feature3020_persona04.arc,0
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3020\persona04.gmd,\pw_talk\pt_feature3020_persona04.arc,pt_feature3020_persona04.arc,1
0,,有用なものがあれば、入手を,,ui\00_message\pawn\talk\stage\feature3020\persona04.gmd,\pw_talk\pt_feature3020_persona04.arc,pt_feature3020_persona04.arc,2
0,,"壊れずに残っている家具もありますし
この塔はつい最近まで人が使っていたと
考えるのが妥当でしょうね",,ui\00_message\pawn\talk\stage\feature3020\persona05.gmd,\pw_talk\pt_feature3020_persona05.arc,pt_feature3020_persona05.arc,0
0,,"時には暗き地の底も、冒険譚には
必要な一幕
さぁ行く手の魔物を倒し、進みましょう",,ui\00_message\pawn\talk\stage\feature3020\persona05.gmd,\pw_talk\pt_feature3020_persona05.arc,pt_feature3020_persona05.arc,1
0,,"採取できそうなものや宝箱なんかも
探せばあるかもしれませんね",,ui\00_message\pawn\talk\stage\feature3020\persona05.gmd,\pw_talk\pt_feature3020_persona05.arc,pt_feature3020_persona05.arc,2
