#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
1,TUTORIAL_STEP_480,"<COL ffdc78>ミッション開始時のスタート位置は２箇所あり、
ランダムでそれぞれ４人ずつに分かれます</COL>

うまく戦力を分散させるため、エントリーボードを
作成する際には募集するジョブと人数を考えて
戦略を立てましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step278.gmd,\tguide\tutorial_guide_278.arc,tutorial_guide_278.arc,1
22,EDIT_MSG_TYPE_NAME_GUIDE,"付けたい名前を入力してください


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","Please enter the name you want.


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,22
23,EDIT_MSG_TYPE_NAME_GUIDE_ATTENTION,"ファースト/ファミリーネーム
両方に入力してください

注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","First/last name.
Please enter both.

Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of the will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,23
24,EDIT_MSG_TYPE_NAME_GUIDE_OK,"<COL A39A70>入力ＯＫ</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL A39A70>Input OK.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,24
25,EDIT_MSG_TYPE_NAME_GUIDE_ERROR_NUMBER,"<COL AA1414>文字数が不足、またはオーバーしています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Too short, or too long.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of the name may only be a single character
 ・Initials of the name will be changed to uppercase
 ・Rest of the name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,25
26,EDIT_MSG_TYPE_NAME_GUIDE_ERROR_CHARACTER,"<COL AA1414>使用できない文字が含まれています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Contains unacceptable characters.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,26
27,EDIT_MSG_TYPE_NAME_GUIDE_ERROR_WORD,"<COL AA1414>使用できない文字列が含まれています</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Contains unacceptable word.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,27
28,EDIT_MSG_TYPE_NAME_GUIDE_ERROR_USED,"<COL AA1414>すでに使用されている名前です</COL>


注意事項
 ・半角英字と'(アポストロフィー)が使用可能です
 ・半角数字は使用できません
 ・半角スペースは使用できません
 ・名前の頭文字は半角英字のみ使用可能です
 ・名前の頭文字は大文字に変換されます
 ・名前の頭文字以外は小文字に変換されます","<COL AA1414>Name already in use.</COL>


Notes
 ・' (apostrophe) can be used
 ・Numbers cannot be used
 ・Spaces cannot be used
 ・Initials of name may only be a single character
 ・Initials of name will be changed to uppercase
 ・Rest of name will be changed to lowercase",ui\00_message\ui\character_edit.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,28
16,EDIT_MSG_DIALOG_SAVE_LOAD,"エディットのセーブ/ロード

性別や顔、体型などのモデルに関する
エディット情報をセーブ
またはロードすることができます",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,16
45,EDIT_MSG_DIALOG_TUTORIAL_SEX,"《便利な機能を紹介》

【<COL FFFFFF><KC UI_START></COL>】
エディット情報のセーブ/ロードがおこなえます

【<COL FFFFFF><KC UI_LB></COL> / <COL FFFFFF><KC UI_RB></COL>】
一つ前の設定に戻したり、やり直したりできます
（性別を変更すると履歴はリセットされます）

その他の機能は、画面下のガイドをご覧ください",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,45
46,EDIT_MSG_DIALOG_TUTORIAL_PRESET,"《デザイナープリセットとは》

予め用意されたサンプルモデルです
エディットが苦手な方にオススメです

より高度なエディットをしたい方は
顔の輪郭や目、眉などで詳細な設定ができます",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,46
47,EDIT_MSG_DIALOG_TUTORIAL_RANDOM,"《ワンポイントアドバイス》

ランダムを選ぶと、髪の毛や目、眉などの
各種パーツをランダム設定します

元に戻る/やり直すの履歴機能を使ったり
こまめにセーブ/ロードをおこなって
理想のキャラクターモデルに近づけていきましょう",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,47
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です

（次回の操作から、この確認は表示されません）",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,53
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,54
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUICharacterEditDialog.arc,uGUICharacterEditDialog.arc,55
0,,"青い顔になって、そんなものを集めるのは
すぐ止めるようにと強く言われた
なんでも、""良くない運命""を引き寄せるとか――
嘘をついている表情ではないが――
にわかに信じがたい","They became pale in the face, and said that collecting
such things must be stopped at once. 
Doing anything else, would be inviting ""bad fate""...
By the look on their face, they weren't lying...
It's still hard to believe though.",ui\00_message\clan_dungeon_clue\c0012_n03.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,4
0,,"""手記と思われる紙の切れ端が落ちている""","""Scraps of a paper note seem to have fallen down.""",ui\00_message\clan_dungeon_clue\c0014_n02.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,0
0,,"""手記と思われる紙の切れ端が落ちている""","""Scraps of a paper note seem to have fallen down.""",ui\00_message\clan_dungeon_clue\c0014_n00.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,0
0,,"""塔""とは一体、どこにあるのだろう？","This ""Tower"" of his, where the heck is it?",ui\00_message\clan_dungeon_clue\c0014_n00.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,1
0,,"とはいえ、彼の足取りを順に追っていけば
いつかは""塔""に辿り着くだろう","Nevertheless, if we retrace his steps
we will arrive at the tower in due time.",ui\00_message\clan_dungeon_clue\c0014_n00.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,4
0,,"――それを考えれば、集めると
""良くない運命""を引き寄せるという
いつか聞いた話も頷けるように思う","...Given that, if one collects things like these
they say it will invite a ""bad fate"".
I think the stories I've heard will someday become true...",ui\00_message\clan_dungeon_clue\c0012_n04.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,5
0,,"""筆跡が新しい日記のページが落ちている""","""The handwriting is from a page that has fallen out of a new diary.""",ui\00_message\clan_dungeon_clue\c0011_n01.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,0
0,,"""良くない運命""
――あぁ、音も無く忍び寄られていたのか","""Bad fate""
...Aah, have you been creeping up on me without a sound?",ui\00_message\clan_dungeon_clue\c0011_n01.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,5
0,,"""手記と思われる紙の切れ端が落ちている""","""Scraps of a paper note seem to have fallen down.""",ui\00_message\clan_dungeon_clue\c0014_n01.gmd,\ui\uGUIClanDungeonClue.arc,uGUIClanDungeonClue.arc,0
101,TITLE_REMOVES_PARTY,"選択したポーンはクラフト作業を行うため
パーティーを離脱しますがよろしいですか？

<COL aa1414>※パーティーからメインポーンがいなくなると
　サポートポーンも自動的に離脱します</COL>","A selected pawn is in your party.
Are you sure you want them to leave the party
in order to craft?

<COL aa1414>If there are no main pawns in the party,
support pawns will automatically leave
as well.</COL>",ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,101
125,TITLE_ARRANGEMENT_ITEM,"アイテムバッグ、保管ボックスがいっぱいのため
受け取ることができません

作成アイテム：<VAL> × <VAL>",,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,125
262,DIALOG_CONFIRM_MATERIALS_CHANGE,"このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL XP>",,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,262
265,DIALOG_CONFIRM_MATERIALS_CHANGE_EX,"このアイテムを品質変更しますか？

作業費用　：<VAL G>
取得経験値：<VAL> (+<VAL>) <UNIT XP>",,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,265
266,DIALOG_CONFIRM_REINFORCE_ADD_NO_SKIP,"

<COL ffdc78>このアイテムの強化では
一度に２段階以上のグレードＵＰはできません</COL>

次のグレードで必要な強化ポイントを満たしていても
２段階目のグレードＵＰ直前でポイントが止まります",,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,266
267,DIALOG_CONFIRM_REINFORCE_ADD_NO_NEXT_ITEM,"

<COL ffdc78>次のグレードＵＰで
アイテムのグレードが最大になります</COL>",,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,267
1,ORB_TEXT_SKILL_GET_2ND_1,"以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>
","Are you sure you want to
acquire the following perk?

　Perk: <NAME SKILL> +<VAL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,1
2,ORB_TEXT_SKILL_GET_2ND_0,"以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>
","Are you sure you want to
acquire the following perk?

　Perk: <NAME SKILL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,2
3,ORB_TEXT_SKILL_GET_1ST_1,"以下の能力を取得します。よろしいですか？
(次回から隣接する能力のみが取得可能になります)

　取得能力：<NAME SKILL>+<VAL>
","Are you sure you want to
acquire the following perk?
(Only adjacent perks will be available next)

　Perk: <NAME SKILL>+<VAL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,3
4,ORB_TEXT_SKILL_GET_1ST_0,"以下の能力を取得します。よろしいですか？
(次回から隣接する能力のみが取得可能になります)

　取得能力：<NAME SKILL>
","Are you sure you want to
acquire the following perk?
(Only adjacent perks will be available next)

　Perk: <NAME SKILL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,4
10,ORB_TEXT_SKILL_GET_COMP_1,"必要なトータルレベルに達しているので
以下の能力を取得できます。よろしいですか？

　取得能力：<NAME SKILL>",,ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,10
11,ORB_TEXT_SKILL_GET_COMP_2,"必要なトータルレベルに達しているので
以下の能力を取得できます。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>","Are you sure you want to acquire
the following perk as a reward
for achieving the required total level?

　Perk: <NAME SKILL>+<VAL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,11
12,ORB_TEXT_SKILL_GET_ALLCOMP_1,"これ以外のすべての能力を取得した功績を称え
以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>","Are you sure you want to acquire
the following perk as a reward
for acquiring all other perks?

　Perk: <NAME SKILL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,12
21,ORB_TEXT_SKILL_GET_ALLCOMP_2,"これ以外のすべての能力を取得した功績を称え
以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>","Are you sure you want to acquire
the following perk as a reward
for acquiring all other perks?

　Perk: <NAME SKILL>+<VAL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,21
4,MANDRAGORA_SPECIES_INFO_5,"フィンダム固有種の花を咲かせたマンドラゴラ
野生のマンドラゴラは、大地に染み込んだ
""芯なる樹""の樹液により青い花が
咲きやすいが、原生地以外の土地で
育った個体に青色の花が咲くことは非常に稀",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,4
8,MANDRAGORA_SPECIES_INFO_9,"フィンダム固有種の花が群生したマンドラゴラ
マンドラゴラの花の青色はフィンドブルーと
呼ばれ、格別に重宝されていた
""芯なる樹""の特に濃厚な樹液を吸収した
個体のみが、青く美しい花を群生させる",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,8
17,MANDRAGORA_SPECIES_INFO_18,"侵食胞子によるキノコが群生したマンドラゴラ
赤いキノコは""ゲキリンタケ""と呼ばれており
竜の逆鱗のように触れてはいけないものとされ
素手で触れば燃えるような痛みに襲われる
地温の高い、火山地帯に発生しやすいという",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,17
25,MANDRAGORA_SPECIES_INFO_26,"侵食キノコを成したマンドラゴラ
怪しく艶やかなその傘は、しばしば暗闇で
人々を驚かせるため""ゴーストマッシュ""とも
呼ばれているが、生態には特筆すべき点は無く
染めたい色の色素を集中して与えればよい",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,25
313,MANDRAGORA_SPECIES_INFO_991,"季節限定のコスチュームマンドラゴラ
""ハロウィン""というイベントについて
ポーンから断片的に情報を得たマンドラゴラは
密かに集めていた布きれを使い衣装を仕立て
覚者の驚く顔を想い、胸を弾ませていた",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,313
320,MANDRAGORA_SPECIES_INFO_998,"夏のおまつり気分を満喫するマンドラゴラ
東方の""夏祭り""の話をどこからか聞きつけた
彼らは子供が付けるという""お面""を作ったが
ポーンや覚者が褒めてくれるのが嬉しくて
夏の間中付けたまま過ごしてしまいそうだ",,ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,320
20,OSD_eventcode_warning_text,"イベントコード入力を5回失敗すると、
3時間イベントコードの入力ができなくなります

コード特典は現在ログイン中の
キャラクターのみに適用されます","When you fail to input an event code 5 times,
you will not be able to enter event codes for 3 hours.

The code benefits are only applied to the
currently logged in character.",ui\00_message\ui\GPShopDialog_res.gmd,\ui\uGUIGPShopDialog.arc,uGUIGPShopDialog.arc,20
41,item_conf_buy,"以下のアイテムを売却します。よろしいですか？

　売却価格：<VAL GOLD>","Are you sure you want to sell the following?

Sell Price: <VAL GOLD>",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,41
93,item_conf_itemlockset,"<COL ffdc78>セーフティ設定</COL>には、以下の機能があります

・アイテムバッグからの<COL ffdc78>「捨てる」</COL>を防止
・ショップや保管ボックス等からの<COL ffdc78>「売却」</COL>を防止
・装備が消えてしまう場合の<COL ffdc78>「ポーンの削除」</COL>を防止","<COL ffdc78>Safety Setting</COL> has the following features:

・Prevent <COL ffdc78>""Discard""</COL> from Item Bag.
・Prevent <COL ffdc78>""Sell""</COL> from shops and storage
　boxes, etc.
・Prevent <COL ffdc78>""Pawn Delete""</COL> when equipment
　will disappear.",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,93
2,ItemJudge_002,"鑑定しました。以下の内容でよろしいですか？

　鑑定アイテム ： <VAL> × <VAL>
　<COL ffdc78>鑑定結果　　 ： <VAL> × <VAL></COL>","Item appraised. Is this OK?

Appraised Item: <VAL> × <VAL>
　<COL ffdc78>Results: <VAL> × <VAL></COL>",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,2
3,ItemJudge_003,"以下のアイテムを獲得しました

　<COL ffdc78><VAL> × <VAL></COL>","You have obtained:

　<COL ffdc78><VAL> × <VAL></COL>",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,3
4,confirm_judge_random,"鑑定します。よろしいですか？
　鑑定アイテム ： <VAL> × <VAL>
　費用　　　　 ： <VAL GOLD>

以下のいずれかのアイテムのようです","Item appraised. Is this OK?

Appraised Item: <VAL> × <VAL>
Cost: <VAL GOLD>
It seems to be one of the following items.",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,4
4,item_restore_dialog_01,"捨てた、または売却してしまった
<COL ffdc78>特定のアイテム</COL>を復元できます

復元前のアイテムパラメータは
正常な値が反映されていないことがあります
復元することでパラメータも正常な値に復元されます",,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,4
7,item_restore_dialog_02,"以下の内容で復元します。よろしいですか？

　アイテム：<NAME ITEM>
　復元費用：<VAL GOLD>",,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,7
31,job_emblem_crest_confirm_normal,"ジュエリーを破壊して選択したスロットに
クレストを通常継承しますか？

ジュエリー：<VAL>
継承成功率：<VAL>％
継承失敗時：<COL aa1414>失敗するとジュエリーを失います</COL>

以下のいずれかのクレストが継承されます",,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,31
32,job_emblem_crest_confirm_gs,"ジュエリーを破壊して選択したスロットに
クレストを<COL ffdc78>黄金石継承</COL>しますか？

ジュエリー：<VAL>
継承成功率：<VAL>％
継承失敗時：<COL ffdc78>失敗してもジュエリーは失われません</COL>

<COL ffdc78><UNTN GS> <VAL GS></COL>を消費します（所持数：<HAVE GS>）

以下のいずれかのクレストが継承されます",,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,32
4,JOB_INFO_4,"回復と支援魔法で仲間を支える癒しの術師
その術は味方へのさまざまな恩恵だけでなく
怒れる敵の""隠された弱点""すら看破する","Supports the party with healing and
support magick.
Can not only heal, but also reveal weakness
of enemies.
The Pillar of the Battlefield.",ui\00_message\common\job_info.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,4
4,JOB_INFO_4,"回復と支援魔法で仲間を支える癒しの術師
その術は味方へのさまざまな恩恵だけでなく
怒れる敵の""隠された弱点""すら看破する","Supports the party with healing and
support magick.
Can not only heal, but also reveal weakness
of enemies.
The Pillar of the Battlefield.",ui\00_message\common\job_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,4
1,ORB_TEXT_SKILL_GET_2ND_1,"以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>
","Are you sure you want to
acquire the following perk?

　Perk: <NAME SKILL> +<VAL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,1
2,ORB_TEXT_SKILL_GET_2ND_0,"以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>
","Are you sure you want to
acquire the following perk?

　Perk: <NAME SKILL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,2
3,ORB_TEXT_SKILL_GET_1ST_1,"以下の能力を取得します。よろしいですか？
(次回から隣接する能力のみが取得可能になります)

　取得能力：<NAME SKILL>+<VAL>
","Are you sure you want to
acquire the following perk?
(Only adjacent perks will be available next)

　Perk: <NAME SKILL>+<VAL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,3
4,ORB_TEXT_SKILL_GET_1ST_0,"以下の能力を取得します。よろしいですか？
(次回から隣接する能力のみが取得可能になります)

　取得能力：<NAME SKILL>
","Are you sure you want to
acquire the following perk?
(Only adjacent perks will be available next)

　Perk: <NAME SKILL>
",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,4
10,ORB_TEXT_SKILL_GET_COMP_1,"必要なトータルレベルに達しているので
以下の能力を取得できます。よろしいですか？

　取得能力：<NAME SKILL>",,ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,10
11,ORB_TEXT_SKILL_GET_COMP_2,"必要なトータルレベルに達しているので
以下の能力を取得できます。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>","Are you sure you want to acquire
the following perk as a reward
for achieving the required total level?

　Perk: <NAME SKILL>+<VAL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,11
12,ORB_TEXT_SKILL_GET_ALLCOMP_1,"これ以外のすべての能力を取得した功績を称え
以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>","Are you sure you want to acquire
the following perk as a reward
for acquiring all other perks?

　Perk: <NAME SKILL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,12
21,ORB_TEXT_SKILL_GET_ALLCOMP_2,"これ以外のすべての能力を取得した功績を称え
以下の能力を取得します。よろしいですか？

　取得能力：<NAME SKILL>+<VAL>","Are you sure you want to acquire
the following perk as a reward
for acquiring all other perks?

　Perk: <NAME SKILL>+<VAL>",ui\00_message\ui\consecrate_orb.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,21
4,JOB_INFO_4,"回復と支援魔法で仲間を支える癒しの術師
その術は味方へのさまざまな恩恵だけでなく
怒れる敵の""隠された弱点""すら看破する","Supports the party with healing and
support magick.
Can not only heal, but also reveal weakness
of enemies.
The Pillar of the Battlefield.",ui\00_message\common\job_info.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,4
16,EDIT_MSG_DIALOG_SAVE_LOAD,"エディットのセーブ/ロード

性別や顔、体型などのモデルに関する
エディット情報をセーブ
またはロードすることができます",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,16
45,EDIT_MSG_DIALOG_TUTORIAL_SEX,"《便利な機能を紹介》

【<COL FFFFFF><KC UI_START></COL>】
エディット情報のセーブ/ロードがおこなえます

【<COL FFFFFF><KC UI_LB></COL> / <COL FFFFFF><KC UI_RB></COL>】
一つ前の設定に戻したり、やり直したりできます
（性別を変更すると履歴はリセットされます）

その他の機能は、画面下のガイドをご覧ください",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,45
46,EDIT_MSG_DIALOG_TUTORIAL_PRESET,"《デザイナープリセットとは》

予め用意されたサンプルモデルです
エディットが苦手な方にオススメです

より高度なエディットをしたい方は
顔の輪郭や目、眉などで詳細な設定ができます",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,46
47,EDIT_MSG_DIALOG_TUTORIAL_RANDOM,"《ワンポイントアドバイス》

ランダムを選ぶと、髪の毛や目、眉などの
各種パーツをランダム設定します

元に戻る/やり直すの履歴機能を使ったり
こまめにセーブ/ロードをおこなって
理想のキャラクターモデルに近づけていきましょう",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,47
53,EDIT_MSG_DIALOG_FIRST_PUSH_DEFAULT,"【<COL FFFFFF><KC UI_X></COL>】はデフォルトに戻す機能です

（次回の操作から、この確認は表示されません）",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,53
54,EDIT_MSG_DIALOG_EDIT_RETURN_TITLE,"タイトル画面に戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,54
55,EDIT_MSG_DIALOG_EDIT_RETURN_LAUNCHER,"ゲームを終了してランチャーに戻ります
よろしいですか？

(エディット情報のセーブは済ませましたか？)",,ui\00_message\ui\character_edit_dialog_win.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,55
67,QUEST_MSG_CONFIRM_QUEST_CANCEL,"クエストを破棄しますか？

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります","Are you sure you want to cancel this quest?

※破棄したクエストは白竜神殿などの
　拠点に入りなおすと再受注可能になります",ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,67
