0,,"ぼく、もっと強くなって
きっと覚者さまを守りますから！","I will become stronger,
and I will definitely protect the Arisen!",ui\00_message\pawn\talk\common\persona06.gmd,\pw_talk\pt_common_persona06.arc,pt_common_persona06.arc,13,
0,,"覚者さま！　ぼく後で温泉に行きたいな！
キノザ鉱泉ってポーンの間でも評判いいんです","Master Arisen! 
I would like to go to the hot springs later! 
Kinoza Mineral Springs is well-known 
even amongst us Pawns.",ui\00_message\pawn\talk\stage\feature0004\persona06.gmd,\pw_talk\pt_feature0004_persona06.arc,pt_feature0004_persona06.arc,0,
0,,"毒や油まみれに
ならないようにしなくっちゃ
ボルドはそういうのが、あちこちから
湧いてるそうですから","You must avoid getting covered in poison or oil. 
Volden has these substances 
bubbling up all over the place.",ui\00_message\pawn\talk\stage\feature0004\persona06.gmd,\pw_talk\pt_feature0004_persona06.arc,pt_feature0004_persona06.arc,1,
0,,"ボルドは魔物のせいで
入れなくなった坑道が多いそうです
ぼく達で退治して、ぼく達で採掘しましょうよ！","Many tunnels in Volden have become
inaccessible due to monsters. 
Let's clear them out and mine them for ourselves!",ui\00_message\pawn\talk\stage\feature0004\persona06.gmd,\pw_talk\pt_feature0004_persona06.arc,pt_feature0004_persona06.arc,2,
0,,"グリフィンに掴まって空を飛んでみたいなぁ！
山頂からなら、もっとすごい景色ですよきっと！","I'd love to try riding a griffin in the sky! 
From the mountaintop, 
the view must be even more amazing!",ui\00_message\pawn\talk\stage\feature0004\persona06.gmd,\pw_talk\pt_feature0004_persona06.arc,pt_feature0004_persona06.arc,3,
0,,"この辺りの魔物って
泥っぽいのとかゴツゴツしたのとか
そういうのが多いですね
地形のせいかなぁ","This area seems to have a lot
of muddy and rough monsters. 
It might be related to the terrain.",ui\00_message\pawn\talk\stage\feature0004\persona06.gmd,\pw_talk\pt_feature0004_persona06.arc,pt_feature0004_persona06.arc,4,
0,,"覚者さま、ボルドっていや採掘です
そこらに鉱脈や坑道があるんで
掘る道具は必須ですぜ","Master, when it comes to Volden, 
it's all about mining. 
There are ore veins and tunnels around, 
so you'll need mining tools for sure.",ui\00_message\pawn\talk\stage\feature0004\persona07.gmd,\pw_talk\pt_feature0004_persona07.arc,pt_feature0004_persona07.arc,0,
0,,"山登りで疲れたら
キノザでひとっ風呂浴びていきましょう","If you're tired of climbing mountains, 
let's take a bath at Kinoza.",ui\00_message\pawn\talk\stage\feature0004\persona07.gmd,\pw_talk\pt_feature0004_persona07.arc,pt_feature0004_persona07.arc,1,
0,,"ボルド大鉱山か――
大陸じゃ一番の高さだそうで
どうせ目指すならてっぺんですかね","The Volden Great Mines, huh? 
It's said to be the highest point on the continent.
If you're aiming for it, 
might as well go all the way to the top.",ui\00_message\pawn\talk\stage\feature0004\persona07.gmd,\pw_talk\pt_feature0004_persona07.arc,pt_feature0004_persona07.arc,2,
0,,"ゴブリンどもの巣窟でもなんでも
使えるモンは利用してやりましょう","Even if it's a goblin lair or whatever, 
we should make use of whatever we can.",ui\00_message\pawn\talk\stage\feature0004\persona07.gmd,\pw_talk\pt_feature0004_persona07.arc,pt_feature0004_persona07.arc,3,
0,,"そういや、キノザは火薬の消費が多いそうで
ま、坑道で発破に使うんでしょうが――
厄介なことに、ゴブリンどももそれを真似する
ようになったそうですぜ","By the way, it seems that Kinoza
uses a lot of gunpowder. 
Well, it's probably used for blasting in the mines.
But unfortunately, the goblins have caught on
and started to copy that too.",ui\00_message\pawn\talk\stage\feature0004\persona07.gmd,\pw_talk\pt_feature0004_persona07.arc,pt_feature0004_persona07.arc,4,
0,,"登山も悪くありませんね
足腰が引き締まるし、高い場所は
見晴らしがいいし","Mountain climbing isn't bad either. 
It strengthens your legs and back, 
and the view from up high is excellent.",ui\00_message\pawn\talk\stage\feature0004\persona08.gmd,\pw_talk\pt_feature0004_persona08.arc,pt_feature0004_persona08.arc,0,
0,,"マスター、ピッケルは持ってきました？
ボルドは宝石や鉱石がごろごろ採れるそうよ
ふふ――！","Master, did you bring a pickaxe? 
It seems that Volden is full of gems and ores. 
Hehe―!",ui\00_message\pawn\talk\stage\feature0004\persona08.gmd,\pw_talk\pt_feature0004_persona08.arc,pt_feature0004_persona08.arc,1,
0,,"ねぇ、マスター
探索が一区切りついたら、温泉に行きません？
ゆっくりお湯に浸かって英気を養いましょう？","Hey, Master,
once we're done exploring, 
shall we go to the hot springs?
Let's soak and recharge our energy, okay?",ui\00_message\pawn\talk\stage\feature0004\persona08.gmd,\pw_talk\pt_feature0004_persona08.arc,pt_feature0004_persona08.arc,2,
0,,"グリフィンやオーガとかちあったら厄介ね――
戦うか逃げるかは、
マスターの判断に委ねますね","It'll be tough if we encounter 
a Griffin or an Ogre—
I'll trust your judgment, Master,
on whether we fight or retreat.",ui\00_message\pawn\talk\stage\feature0004\persona08.gmd,\pw_talk\pt_feature0004_persona08.arc,pt_feature0004_persona08.arc,3,
0,,"――ふぅ。坂道が続くわね
それに、意外と昇り降りが大変
上からでないと行けない場所もあるみたいだし","Ugh. The slopes keep coming.
Going up and down is surprisingly tough,
and there are places you can 
only access from the top.",ui\00_message\pawn\talk\stage\feature0004\persona08.gmd,\pw_talk\pt_feature0004_persona08.arc,pt_feature0004_persona08.arc,4,
0,,"美しい渓谷ですね
古城とも相まって、いつまでも眺めてしまいます","Such a gorgeous valley.
The ancient fortress blends in perfectly,
I can't help but keep gazing.",ui\00_message\pawn\talk\stage\feature0005\persona01.gmd,\pw_talk\pt_feature0005_persona01.arc,pt_feature0005_persona01.arc,0,
0,,坂道が多くて、思ったより膝にきました――,"With all these inclines, 
my knees are feeling it more than I expected.",ui\00_message\pawn\talk\stage\feature0005\persona01.gmd,\pw_talk\pt_feature0005_persona01.arc,pt_feature0005_persona01.arc,1,
0,,"ダウ渓谷は、城に塔、地下水路など旧時代の
遺構が多いようです
昔はさぞ栄えていたのでしょう","The Dowe Valley is full of old structures, 
like castles, towers, and underground waterways. 
It must have been quite prosperous in the past.",ui\00_message\pawn\talk\stage\feature0005\persona01.gmd,\pw_talk\pt_feature0005_persona01.arc,pt_feature0005_persona01.arc,2,
0,,"針葉樹林が広がっています
ハイデルと比べるとかなり涼しいですね","A vast coniferous forest lies ahead. 
It's significantly cooler here than in Hidell.",ui\00_message\pawn\talk\stage\feature0005\persona01.gmd,\pw_talk\pt_feature0005_persona01.arc,pt_feature0005_persona01.arc,3,
0,,"西はハイデル、北はバートランド平原高地と
接しています
確か、どちらも関所があったかと","To the west is Hidell, 
and to the north lies the Betland Plains. 
If I remember correctly, both have checkpoints.",ui\00_message\pawn\talk\stage\feature0005\persona01.gmd,\pw_talk\pt_feature0005_persona01.arc,pt_feature0005_persona01.arc,4,
0,,"谷あいの景色、木々とすごく調和しています
空気も澄んでいるようです","The scenery in the valley harmonizes
perfectly with the trees, and the air feels fresh.",ui\00_message\pawn\talk\stage\feature0005\persona02.gmd,\pw_talk\pt_feature0005_persona02.arc,pt_feature0005_persona02.arc,0,
0,,"ドリード城は昔、騎士団の城だったそうです
あれだけ立派なお城なのに
捨てられてしまうだなんて――","They say Dreed Castle used to be
the knights' stronghold. 
For such a magnificent castle
to be abandoned is hard to imagine.",ui\00_message\pawn\talk\stage\feature0005\persona02.gmd,\pw_talk\pt_feature0005_persona02.arc,pt_feature0005_persona02.arc,1,
0,,"かなり坂が多いですね
ボルドと同じくらい、大変かも――","There are many slopes here. 
It could be just as tough as in Volden.",ui\00_message\pawn\talk\stage\feature0005\persona02.gmd,\pw_talk\pt_feature0005_persona02.arc,pt_feature0005_persona02.arc,2,
0,,"遺構を探索するなら
渓谷の村ジンゲンを足がかりすれば――","If you're going to explore the ruins, 
it would be wise to use the village of Jingen 
in the valley as your base of operations.",ui\00_message\pawn\talk\stage\feature0005\persona02.gmd,\pw_talk\pt_feature0005_persona02.arc,pt_feature0005_persona02.arc,3,
0,,川と滝、流れる水の音が爽やかです,"The river and waterfall...
The sound of flowing water is quite refreshing.",ui\00_message\pawn\talk\stage\feature0005\persona02.gmd,\pw_talk\pt_feature0005_persona02.arc,pt_feature0005_persona02.arc,4,
0,,"雄大なる渓谷の景色は素晴らしいですね！
もっと高いところから一望しませんか、マスター！","The breathtaking scenery of the valley is amazing! 
Wouldn't it be great to see it 
from a higher spot, Master?",ui\00_message\pawn\talk\stage\feature0005\persona03.gmd,\pw_talk\pt_feature0005_persona03.arc,pt_feature0005_persona03.arc,0,
0,,"ドリード城は壮観ですね！
旧時代の遺物が眠っていると思うと
冒険心がくすぐられます！","Dreed Castle is spectacular! 
Just thinking about the ancient artifacts
that might be hidden there
sparks my sense of adventure!",ui\00_message\pawn\talk\stage\feature0005\persona03.gmd,\pw_talk\pt_feature0005_persona03.arc,pt_feature0005_persona03.arc,1,
0,,"滝があるようです、マスター！
近くまで見にいってみましょう","I see there's a waterfall, Master! 
Let's head over and check it out!",ui\00_message\pawn\talk\stage\feature0005\persona03.gmd,\pw_talk\pt_feature0005_persona03.arc,pt_feature0005_persona03.arc,2,
0,,"ボルドに負けず劣らず、高低差がありますね
うっかり足を滑らせないよう気をつけねば","The elevation changes here
are as dramatic as in Volden. 
Let's be cautious not to slip.",ui\00_message\pawn\talk\stage\feature0005\persona03.gmd,\pw_talk\pt_feature0005_persona03.arc,pt_feature0005_persona03.arc,3,
0,,"キメラなど、付近ではかなり獰猛な魔獣も
出現するようです
もちろん、何が来ようと受けて立つまでですが！","It seems that fierce magical beasts
like chimeras also appear around here. 
Of course, we'll face whatever comes our way!",ui\00_message\pawn\talk\stage\feature0005\persona03.gmd,\pw_talk\pt_feature0005_persona03.arc,pt_feature0005_persona03.arc,4,
0,,"ダウは旧時代の騎士団領
かつては騎士団長が城主を兼ねたと
伝わっている","Dowe was part of the old
knightly order's territory. 
Legend has it that the knight commander
was also the lord of the castle.",ui\00_message\pawn\talk\stage\feature0005\persona04.gmd,\pw_talk\pt_feature0005_persona04.arc,pt_feature0005_persona04.arc,0,
0,,"谷道は起伏が多く、場所により足場が不安定
落下せぬよう十分に注意を","The valley trail is uneven
and has unstable ground in certain spots. 
Take great care to avoid slipping.",ui\00_message\pawn\talk\stage\feature0005\persona04.gmd,\pw_talk\pt_feature0005_persona04.arc,pt_feature0005_persona04.arc,1,
0,,"ダウはバートランドからハイデルを守る緩衝地帯
関所による厳重な管理は、おそらくそのため","Dowe is a protective buffer
between Hidell and Betland. 
The tight security at the checkpoints 
is likely due to this.",ui\00_message\pawn\talk\stage\feature0005\persona04.gmd,\pw_talk\pt_feature0005_persona04.arc,pt_feature0005_persona04.arc,2,
0,,"この辺りには遺構が多数、散在している
探索場所の選択肢もまた、多岐に渡る","There are numerous ruins
scattered around this area. 
The options for exploration are quite varied.",ui\00_message\pawn\talk\stage\feature0005\persona04.gmd,\pw_talk\pt_feature0005_persona04.arc,pt_feature0005_persona04.arc,3,
0,,"渓谷の景観は我が目にも優美
おそらくは、河川と針葉樹の調和ゆえ――","The picturesque view of the valley
is likely a result of the harmonious interplay
between the rivers and the coniferous trees.",ui\00_message\pawn\talk\stage\feature0005\persona04.gmd,\pw_talk\pt_feature0005_persona04.arc,pt_feature0005_persona04.arc,4,
0,,"涼やかなる渓流に、深き針葉樹林
その中に佇む悠久の古城――
あぁ、ダウの景観はなんと絵画的なのか――！","The refreshing stream and dense coniferous forest, 
with the timeless ancient castle among them—
Ah, Dowe's landscape is so much like a painting!",ui\00_message\pawn\talk\stage\feature0005\persona05.gmd,\pw_talk\pt_feature0005_persona05.arc,pt_feature0005_persona05.arc,0,
0,,"旧騎士団の城ドリードは、
今や魔物が溢れ遺物が眠る冒険舞台――！
貴方さまの活躍には相応しき場所かと","The old knight's castle, Dreed, 
now brims with monsters and hidden relics...!
An adventure stage befitting your prowess!",ui\00_message\pawn\talk\stage\feature0005\persona05.gmd,\pw_talk\pt_feature0005_persona05.arc,pt_feature0005_persona05.arc,1,
0,,"ダウ渓谷の魔物は、隣接するハイデルとは
比べ物にならぬ強力なものばかり
関所がなければ危ない所だったかもしれません","The monsters here in Dowe Valley
are significantly stronger than those in Hidell. 
The area would have been dangerous 
without the checkpoints.",ui\00_message\pawn\talk\stage\feature0005\persona05.gmd,\pw_talk\pt_feature0005_persona05.arc,pt_feature0005_persona05.arc,2,
0,,"火薬樽を背負った賢しい小鬼達め――
ここまであの戦法が広がっているとは","Those cunning little goblins
with their barrels of gunpowder—
I never thought that strategy
would become so widespread.",ui\00_message\pawn\talk\stage\feature0005\persona05.gmd,\pw_talk\pt_feature0005_persona05.arc,pt_feature0005_persona05.arc,3,
0,,"騎士団関連の遺構が多いようです
特にドリード城は、かなり多くの抜け道が
外へ伸びていると聞きました","It looks like there are many ruins 
related to the knights.
Notably, Dreed Castle is said
to have many secret tunnels leading outside.",ui\00_message\pawn\talk\stage\feature0005\persona05.gmd,\pw_talk\pt_feature0005_persona05.arc,pt_feature0005_persona05.arc,4,
0,,"この谷、すごくいい景色ですね。覚者さま！
高いところから全部まとめて眺めたいなぁ","This valley has such a great view, Master!
I'd love to take it all in from up high.",ui\00_message\pawn\talk\stage\feature0005\persona06.gmd,\pw_talk\pt_feature0005_persona06.arc,pt_feature0005_persona06.arc,0,
0,,"飛び降りられそうな所は
思い切っていってみませんか？
段差を回るより近道できるかもしれませんよ","If there's a spot we can jump from,
why not go for it? It might be a shortcut
compared to going around the ledges.",ui\00_message\pawn\talk\stage\feature0005\persona06.gmd,\pw_talk\pt_feature0005_persona06.arc,pt_feature0005_persona06.arc,1,
0,,"ドリード城かぁ、わくわくしますね！
きっとすごい宝がまだまだ残ってますよ
魔物もたくさんいるんだろうなぁ――","Dreed Castle, huh? How exciting! 
There must still be great treasures left behind, 
and I bet there are lots of monsters too...",ui\00_message\pawn\talk\stage\feature0005\persona06.gmd,\pw_talk\pt_feature0005_persona06.arc,pt_feature0005_persona06.arc,2,
0,,"切り立った崖際の道はちょっと怖いですね
ぼく、絶対いつか足を滑らしそうです","It's a bit frightening along the cliff's edge. 
I have a feeling I might slip at some point.",ui\00_message\pawn\talk\stage\feature0005\persona06.gmd,\pw_talk\pt_feature0005_persona06.arc,pt_feature0005_persona06.arc,3,
0,,"この辺り、山の魔物も森の魔物も
いろいろ棲んでるみたいですね
ハイデルにたまに居る大きいのは
ここから来たのかな？","This area seems to be home to a variety
of mountain and forest monsters. 
Do you think the big ones we sometimes see
in Hidell might come from here?",ui\00_message\pawn\talk\stage\feature0005\persona06.gmd,\pw_talk\pt_feature0005_persona06.arc,pt_feature0005_persona06.arc,4,
0,,"絶景たぁ聞いてましたが
たしかに結構いい景色ですね、ダウは
――やっぱ城と川ってのぁ相性がいいんでしょう","They weren't lying about the magnificent views. 
Dowe truly has a wonderful landscape, 
with the castle and river pairing perfectly.",ui\00_message\pawn\talk\stage\feature0005\persona07.gmd,\pw_talk\pt_feature0005_persona07.arc,pt_feature0005_persona07.arc,0,
0,,"いやぁ、さすがにボルド、ダウと坂道が
続くと地味に堪えますね
間違って滑り落ちねぇようにしねぇと","Wow, just like in Volden, 
the endless slopes in Dowe are taking a toll. 
I'd better be careful not to slip and fall.",ui\00_message\pawn\talk\stage\feature0005\persona07.gmd,\pw_talk\pt_feature0005_persona07.arc,pt_feature0005_persona07.arc,1,
0,,"ドリード城の内部はかなり広くて複雑ん
なってるようです
外部と通じてる水路やなんかもあるとかで","Dreed Castle's interior is said
to be quite extensive and complex, 
with passages and waterways 
linking it to the outside.",ui\00_message\pawn\talk\stage\feature0005\persona07.gmd,\pw_talk\pt_feature0005_persona07.arc,pt_feature0005_persona07.arc,2,
0,,"ひと仕事したら
ジンゲンあたりで一服しますか","How about relaxing in Jingen
after we finish our work?",ui\00_message\pawn\talk\stage\feature0005\persona07.gmd,\pw_talk\pt_feature0005_persona07.arc,pt_feature0005_persona07.arc,3,
0,,"ダウは西はハイデル、北はバートランドと
接してます
バートランドの方へ行くなぁ少々骨ですが","Dowe borders Hidell to the west
and Betland to the north. 
Heading toward Betland
might prove to bechallenging.",ui\00_message\pawn\talk\stage\feature0005\persona07.gmd,\pw_talk\pt_feature0005_persona07.arc,pt_feature0005_persona07.arc,4,
0,,"ふふ、少しロマンチックですね
古城を見ながらマスターと
渓谷を散策するのって――","It feels a bit romantic, doesn't it? 
Walking through the valley with the old castle 
in sight alongside you, Master—",ui\00_message\pawn\talk\stage\feature0005\persona08.gmd,\pw_talk\pt_feature0005_persona08.arc,pt_feature0005_persona08.arc,0,
0,,"滝や川沿いを歩くほうが雰囲気いいけど
リザードが多いわね――","The mood is nicer by the waterfalls and rivers, 
but there are a lot of lizards—",ui\00_message\pawn\talk\stage\feature0005\persona08.gmd,\pw_talk\pt_feature0005_persona08.arc,pt_feature0005_persona08.arc,1,
0,,"ドリード城の調査、楽しみだわ
遺物が眠る旧騎士団の居城――
廃墟になっても壮観ね","I'm looking forward to investigating Dreed Castle. 
The old knight's stronghold, 
with its hidden relics— 
even in ruins, it's majestic.",ui\00_message\pawn\talk\stage\feature0005\persona08.gmd,\pw_talk\pt_feature0005_persona08.arc,pt_feature0005_persona08.arc,2,
0,,"ダウは木材の質がかなり良いみたい
針葉樹だから、まっすぐ育つ木が
多いんでしょうね","Lumber in Dowe seems to be of excellent quality. 
The coniferous trees here
probably grow very straight.",ui\00_message\pawn\talk\stage\feature0005\persona08.gmd,\pw_talk\pt_feature0005_persona08.arc,pt_feature0005_persona08.arc,3,
0,,頑張って歩いて、足腰を引き締めなきゃ,"Walking diligently is key
to strengthening our legs and core.",ui\00_message\pawn\talk\stage\feature0005\persona08.gmd,\pw_talk\pt_feature0005_persona08.arc,pt_feature0005_persona08.arc,4,
0,,"豊かな湖と森――
ミスリウ森林とはまた違う清らかさを感じます","The rich lake and forest here offer a purity
of a different quality than Mysree Forest.",ui\00_message\pawn\talk\stage\feature0006\persona01.gmd,\pw_talk\pt_feature0006_persona01.arc,pt_feature0006_persona01.arc,0,
0,,"この辺りには、やや文化の異なる
遺跡が散在しているようですね","This region has various ruins
that hint at a culture distinct from others.",ui\00_message\pawn\talk\stage\feature0006\persona01.gmd,\pw_talk\pt_feature0006_persona01.arc,pt_feature0006_persona01.arc,1,
0,,"この辺りは採れる木材やハーブも
かなり質がいいようです","The Lumber and herbs collected in this area 
seem to be of very high quality.",ui\00_message\pawn\talk\stage\feature0006\persona01.gmd,\pw_talk\pt_feature0006_persona01.arc,pt_feature0006_persona01.arc,2,
0,,"中央の湖はイニアス湖というそうですが
いかにも何か潜んでいそうですね","Lake Inias, situated in the center, has an aura 
that suggests something might be lurking within.",ui\00_message\pawn\talk\stage\feature0006\persona01.gmd,\pw_talk\pt_feature0006_persona01.arc,pt_feature0006_persona01.arc,3,
0,,"ミスリウ森林深部のさらに南は
ほとんど人の立ち入れぬ秘境の森です","The deeper southern part of the Mysree Grove 
is a nearly uncharted, hidden wilderness.",ui\00_message\pawn\talk\stage\feature0006\persona01.gmd,\pw_talk\pt_feature0006_persona01.arc,pt_feature0006_persona01.arc,4,
0,,"森林深部、地面の上まで水がひたひたです
木が水没しそう――","In the forest's depths, the water level
is almost reaching the ground, making it seem like
the trees are on the verge of sinking.",ui\00_message\pawn\talk\stage\feature0006\persona02.gmd,\pw_talk\pt_feature0006_persona02.arc,pt_feature0006_persona02.arc,0,
0,,"すごく古そうな遺跡が
森のところどころにありますよ――
かつては誰か住んでいたんでしょうか","The forest has scattered ancient ruins. 
I wonder who might have lived here in the past.",ui\00_message\pawn\talk\stage\feature0006\persona02.gmd,\pw_talk\pt_feature0006_persona02.arc,pt_feature0006_persona02.arc,1,
0,,"水辺で青いとかげが多いところとか
見ているだけで感電しそうです――！","Seeing all those blue lizards by the water's edge, 
it almost feels like you might get shocked
just from looking at them!",ui\00_message\pawn\talk\stage\feature0006\persona02.gmd,\pw_talk\pt_feature0006_persona02.arc,pt_feature0006_persona02.arc,2,
0,,"ミスリウとは別のハーブや木材が
採れそうです","This area seems to offer herbs and wood
different from those in Mysree.",ui\00_message\pawn\talk\stage\feature0006\persona02.gmd,\pw_talk\pt_feature0006_persona02.arc,pt_feature0006_persona02.arc,3,
0,,"森の真ん中に湖があって
ドーナツみたいな形をしていますね","There's a lake in the middle of the forest.
It's shaped like a doughnut.",ui\00_message\pawn\talk\stage\feature0006\persona02.gmd,\pw_talk\pt_feature0006_persona02.arc,pt_feature0006_persona02.arc,4,
0,,"湖の周囲に森が広がっていますね
ぐるっと探索していきましょう！","The forest stretches around the lake. 
Let's explore it thoroughly!",ui\00_message\pawn\talk\stage\feature0006\persona03.gmd,\pw_talk\pt_feature0006_persona03.arc,pt_feature0006_persona03.arc,0,
0,,"マスター、森の各所に点々と
遺跡があるようです！
なかなか秀麗な門構えですよ","Master, 
you'll find various ruins across the forest! 
The gate designs are quite grand.",ui\00_message\pawn\talk\stage\feature0006\persona03.gmd,\pw_talk\pt_feature0006_persona03.arc,pt_feature0006_persona03.arc,1,
0,,"イニアス湖には多くの水棲生物がいますが――
ビリビリ帯電しているヤツが多いようです
厄介ですね","Lake Inias is home to many aquatic creatures, 
however, lot of them are electrically charged. 
It's quite a nuisance.",ui\00_message\pawn\talk\stage\feature0006\persona03.gmd,\pw_talk\pt_feature0006_persona03.arc,pt_feature0006_persona03.arc,2,
0,,"深い森に生えている植物やキノコは
効き目が強そうです
たっぷり持ち帰りましょう！","The plants and mushrooms growing
in the deep forest seem quite potent. 
Let's gather plenty to take back!",ui\00_message\pawn\talk\stage\feature0006\persona03.gmd,\pw_talk\pt_feature0006_persona03.arc,pt_feature0006_persona03.arc,3,
0,,"ここまで来たらさらに森深くへと
足を伸ばしたくなりますね！","We've come this far, 
so I'm keen to delve even further into the forest!",ui\00_message\pawn\talk\stage\feature0006\persona03.gmd,\pw_talk\pt_feature0006_persona03.arc,pt_feature0006_persona03.arc,4,
0,,"ここより南は、長きに渡り
神殿の管理下になき森――
異なる者の領域であったことがうかがえる","To the south, there's a forest that has been 
unmanaged by the temple for a long time. 
It seems to have been a different realm.",ui\00_message\pawn\talk\stage\feature0006\persona04.gmd,\pw_talk\pt_feature0006_persona04.arc,pt_feature0006_persona04.arc,0,
0,,"標の祠を拠点登録し
イニアス湖沿いの探索を","Register the Shrine as your base and explore 
the area around Lake Inias.",ui\00_message\pawn\talk\stage\feature0006\persona04.gmd,\pw_talk\pt_feature0006_persona04.arc,pt_feature0006_persona04.arc,1,
0,,"点在する遺跡は、他エリアには見られぬ様式
装飾や文字も同様","The scattered ruins exhibit a unique style
not found in other regions, 
with distinctive decorations and inscriptions.",ui\00_message\pawn\talk\stage\feature0006\persona04.gmd,\pw_talk\pt_feature0006_persona04.arc,pt_feature0006_persona04.arc,2,
0,,"近辺のハーブや木材収集は積極的に
調合時に高い効果が期待できる","Gathering herbs and wood found in this area 
will prove beneficial, as it can improve
the efficacy of your crafting.",ui\00_message\pawn\talk\stage\feature0006\persona04.gmd,\pw_talk\pt_feature0006_persona04.arc,pt_feature0006_persona04.arc,3,
0,,より深き森へも、主の意志とあらば従うまで,"Should it be the Master's will, 
I will comply, no matter how deep
into the forest it takes me.",ui\00_message\pawn\talk\stage\feature0006\persona04.gmd,\pw_talk\pt_feature0006_persona04.arc,pt_feature0006_persona04.arc,4,
0,,"しかし、少し南部へ脚を運ぶだけで
ずいぶんミスリウとは様子が変わるものですね
人の手もあまり入っていないようですし","It's remarkable how different it looks
from Mysree with just a little travel south.",ui\00_message\pawn\talk\stage\feature0006\persona05.gmd,\pw_talk\pt_feature0006_persona05.arc,pt_feature0006_persona05.arc,0,
0,,"異文化の面影残す翠の遺跡――
これらを築いた先人への敬意を忘れず
探訪するといたしましょう","The ruins of emerald that hint
at a different civilization—
We must not forget to honor
the builders as we explore them.",ui\00_message\pawn\talk\stage\feature0006\persona05.gmd,\pw_talk\pt_feature0006_persona05.arc,pt_feature0006_persona05.arc,1,
0,,"この地の祠に限らず、各地の祠は
いずれも３００年以上前に作られたものであると
伝え聞いた気がいたします","According to what I've heard, 
the shrines here and in other places
were all constructed over 300 years ago.",ui\00_message\pawn\talk\stage\feature0006\persona05.gmd,\pw_talk\pt_feature0006_persona05.arc,pt_feature0006_persona05.arc,2,
0,,"――ふむ
古の祭祀場は、この地にある遺跡群と
何か関係があるのでしょうか","Hmm, could the Ancient Place of Rituals
be related to the ruins in this land...?",ui\00_message\pawn\talk\stage\feature0006\persona05.gmd,\pw_talk\pt_feature0006_persona05.arc,pt_feature0006_persona05.arc,3,
0,,"イニアス湖――神秘の青き――ビリビリ水面
――あぁ、憎き電気トカゲさえいなければ、
もっと美しい言葉が思いつきそうなのに！","Lake Inias—mystical azure—crackling waters. 
Ah, if it weren't for those accursed
electric lizards, I'd surely come up
with more poetic words!",ui\00_message\pawn\talk\stage\feature0006\persona05.gmd,\pw_talk\pt_feature0006_persona05.arc,pt_feature0006_persona05.arc,4,
0,,"こっちはミスリウとはかなり感じが違いますね
湖の水が溢れているみたいです
そのうち全部水没したりしないのかなぁ","This area feels quite different from Mysree. 
It seems like the lake's water is overflowing. 
I wonder if it will eventually be completely 
submerged.",ui\00_message\pawn\talk\stage\feature0006\persona06.gmd,\pw_talk\pt_feature0006_persona06.arc,pt_feature0006_persona06.arc,0,
0,,"ねぇ覚者さま！
湖の周りを一周してみませんか？
いい運動になりそうですよ","Hey, Arisen! 
How about doing a lap around the lake? 
It seems like it would be great exercise.",ui\00_message\pawn\talk\stage\feature0006\persona06.gmd,\pw_talk\pt_feature0006_persona06.arc,pt_feature0006_persona06.arc,1,
0,,"森は、奥に行けばいくほどおっかない獣が
棲んでるって聞きました
どこにどんなのがいるか、祠の人に
ちゃんと聞いておきましょうか","It's said that the deeper parts of the forest
are home to increasingly fearsome beasts. 
We should inquire at the shrine about 
where to find what.",ui\00_message\pawn\talk\stage\feature0006\persona06.gmd,\pw_talk\pt_feature0006_persona06.arc,pt_feature0006_persona06.arc,2,
0,,"あっちこっちに遺跡がありますね
もうほとんど緑に溶けてるけど
もともとそうだったみたいに景色と馴染んでました","Ruins are spread out all over the place. 
They've blended so seamlessly with the lush 
surroundings that they appear to be a natural 
part of the landscape",ui\00_message\pawn\talk\stage\feature0006\persona06.gmd,\pw_talk\pt_feature0006_persona06.arc,pt_feature0006_persona06.arc,3,
0,,"うわー、この湖――
いかにも何か潜んでそうですね！
「ぬし」とかそういう感じのヤツが","Oh, this lake— 
it really gives off the vibe that something
is lurking beneath the surface! 
Perhaps a ""lord"" or something similar.",ui\00_message\pawn\talk\stage\feature0006\persona06.gmd,\pw_talk\pt_feature0006_persona06.arc,pt_feature0006_persona06.arc,4,
0,,空気が澄んでますね――この森は,"The air is so fresh here— 
this forest really feels pure.",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,0,
0,,"こっちの森で採れるモンは
かなり質が良さそうですね
草も木も、水けの多い土でよく育ってやがる","The things gathered from this forest
appear to be of excellent quality. 
The vegetation thrives in the rich, moist earth.",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,1,
0,,"小奇麗な遺跡がちょいちょいありますよ
相当昔のモンですね、ありゃ","Scattered around are some 
rather well-preserved ruins. 
They appear to be from very long ago.",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,2,
0,,"森は南の方ほど手つかずといいます
魔獣の類も多そうですぜ","The forest is said to be
more untouched toward the south. 
There are likely many magical beasts there.",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,3,
