"0","","ジョブマスター：シーカー","Job Master: Seeker","ui\00_message\npc\npc_class_name.gmd","\npc\npc_common.arc","npc_common.arc","94"
"0","","この辺りには、やや文化の異なる
遺跡が散在しているようですね","There seems to be a scattering of
sites of somewhat different cultures in the area!","ui\00_message\pawn\talk\stage\feature0006\persona01.gmd","\pw_talk\pt_feature0006_persona01.arc","pt_feature0006_persona01.arc","1"
"0","","この辺りは採れる木材やハーブも
かなり質がいいようです","The wood and herbs from this area
seem to be of pretty good quality!","ui\00_message\pawn\talk\stage\feature0006\persona01.gmd","\pw_talk\pt_feature0006_persona01.arc","pt_feature0006_persona01.arc","2"
"0","","中央の湖はイニアス湖というそうですが
いかにも何か潜んでいそうですね","The lake in the center is called Lake Ineas.
It looks like something is lurking there.","ui\00_message\pawn\talk\stage\feature0006\persona01.gmd","\pw_talk\pt_feature0006_persona01.arc","pt_feature0006_persona01.arc","3"
"0","","ミスリウ森林深部のさらに南は
ほとんど人の立ち入れぬ秘境の森です","Further south in the Misliu Forest depths is
an unexplored forest almost inaccessible to man.","ui\00_message\pawn\talk\stage\feature0006\persona01.gmd","\pw_talk\pt_feature0006_persona01.arc","pt_feature0006_persona01.arc","4"
"0","","森林深部、地面の上まで水がひたひたです
木が水没しそう――","Deep in the forest, the water is soaked to the top of the ground.
The trees are about to be submerged--","ui\00_message\pawn\talk\stage\feature0006\persona02.gmd","\pw_talk\pt_feature0006_persona02.arc","pt_feature0006_persona02.arc","0"
"0","","すごく古そうな遺跡が
森のところどころにありますよ――
かつては誰か住んでいたんでしょうか","There are some very old looking ruins
in some parts of the forest--
I wonder if anyone used to live there.","ui\00_message\pawn\talk\stage\feature0006\persona02.gmd","\pw_talk\pt_feature0006_persona02.arc","pt_feature0006_persona02.arc","1"
"0","","水辺で青いとかげが多いところとか
見ているだけで感電しそうです――！","Like where there are a lot of blue lizards by the water
I'm going to get electrocuted just looking at it--!","ui\00_message\pawn\talk\stage\feature0006\persona02.gmd","\pw_talk\pt_feature0006_persona02.arc","pt_feature0006_persona02.arc","2"
"0","","ミスリウとは別のハーブや木材が
採れそうです","It's likely that different herbs and wood will be collected from
than from Missouri.","ui\00_message\pawn\talk\stage\feature0006\persona02.gmd","\pw_talk\pt_feature0006_persona02.arc","pt_feature0006_persona02.arc","3"
"0","","森の真ん中に湖があって
ドーナツみたいな形をしていますね","There's a lake in the middle of the forest.
It's shaped like a doughnut.","ui\00_message\pawn\talk\stage\feature0006\persona02.gmd","\pw_talk\pt_feature0006_persona02.arc","pt_feature0006_persona02.arc","4"
"0","","湖の周囲に森が広がっていますね
ぐるっと探索していきましょう！","You have a forest around the lake.
Let's explore it in a circle!","ui\00_message\pawn\talk\stage\feature0006\persona03.gmd","\pw_talk\pt_feature0006_persona03.arc","pt_feature0006_persona03.arc","0"
"0","","マスター、森の各所に点々と
遺跡があるようです！
なかなか秀麗な門構えですよ","Master, there seem to be
ruins scattered throughout the forest!
The gates are quite splendid!","ui\00_message\pawn\talk\stage\feature0006\persona03.gmd","\pw_talk\pt_feature0006_persona03.arc","pt_feature0006_persona03.arc","1"
"0","","イニアス湖には多くの水棲生物がいますが――
ビリビリ帯電しているヤツが多いようです
厄介ですね","There are many aquatic creatures in Lake Ineas--
Many of them seem to have a chattering charge
It's nasty!","ui\00_message\pawn\talk\stage\feature0006\persona03.gmd","\pw_talk\pt_feature0006_persona03.arc","pt_feature0006_persona03.arc","2"
"0","","深い森に生えている植物やキノコは
効き目が強そうです
たっぷり持ち帰りましょう！","Plants and mushrooms that grow in deep forests
seem to be very effective
Take home plenty!","ui\00_message\pawn\talk\stage\feature0006\persona03.gmd","\pw_talk\pt_feature0006_persona03.arc","pt_feature0006_persona03.arc","3"
"0","","ここまで来たらさらに森深くへと
足を伸ばしたくなりますね！","Once you get here, you'll want to stretch your legs
even deeper into the forest!","ui\00_message\pawn\talk\stage\feature0006\persona03.gmd","\pw_talk\pt_feature0006_persona03.arc","pt_feature0006_persona03.arc","4"
"0","","ここより南は、長きに渡り
神殿の管理下になき森――
異なる者の領域であったことがうかがえる","South of here is a forest that has long been under the control of
the Temple -
the domain of a different people.","ui\00_message\pawn\talk\stage\feature0006\persona04.gmd","\pw_talk\pt_feature0006_persona04.arc","pt_feature0006_persona04.arc","0"
"0","","標の祠を拠点登録し
イニアス湖沿いの探索を","Register the Marker Shrine as a base at
and explore along Lake Ineas.","ui\00_message\pawn\talk\stage\feature0006\persona04.gmd","\pw_talk\pt_feature0006_persona04.arc","pt_feature0006_persona04.arc","1"
"0","","点在する遺跡は、他エリアには見られぬ様式
装飾や文字も同様","The scattered ruins are in a style not seen in other areas
as are the decorations and writing.","ui\00_message\pawn\talk\stage\feature0006\persona04.gmd","\pw_talk\pt_feature0006_persona04.arc","pt_feature0006_persona04.arc","2"
"0","","近辺のハーブや木材収集は積極的に
調合時に高い効果が期待できる","Herb and wood collection in the vicinity is actively
highly effective when mixing","ui\00_message\pawn\talk\stage\feature0006\persona04.gmd","\pw_talk\pt_feature0006_persona04.arc","pt_feature0006_persona04.arc","3"
"0","","より深き森へも、主の意志とあらば従うまで","Into deeper forests, if the Lord wills it, I will follow.","ui\00_message\pawn\talk\stage\feature0006\persona04.gmd","\pw_talk\pt_feature0006_persona04.arc","pt_feature0006_persona04.arc","4"
"0","","しかし、少し南部へ脚を運ぶだけで
ずいぶんミスリウとは様子が変わるものですね
人の手もあまり入っていないようですし","But just a short trip to the south
and you'll see that it's very different from Misriu
and there doesn't seem to be a lot of human intervention.","ui\00_message\pawn\talk\stage\feature0006\persona05.gmd","\pw_talk\pt_feature0006_persona05.arc","pt_feature0006_persona05.arc","0"
"0","","異文化の面影残す翠の遺跡――
これらを築いた先人への敬意を忘れず
探訪するといたしましょう","Midori ruins that leave a trace of a different culture--
Let's explore
without forgetting to respect our ancestors who built these ruins!","ui\00_message\pawn\talk\stage\feature0006\persona05.gmd","\pw_talk\pt_feature0006_persona05.arc","pt_feature0006_persona05.arc","1"
"0","","この地の祠に限らず、各地の祠は
いずれも３００年以上前に作られたものであると
伝え聞いた気がいたします","Not only the shrine here, but I think I have heard
that all the shrines in various places
were built more than 300 years ago!","ui\00_message\pawn\talk\stage\feature0006\persona05.gmd","\pw_talk\pt_feature0006_persona05.arc","pt_feature0006_persona05.arc","2"
"0","","――ふむ
古の祭祀場は、この地にある遺跡群と
何か関係があるのでしょうか","--Hmmm
I wonder if the ancient ritual site has anything to do with
the group of ruins in this area?","ui\00_message\pawn\talk\stage\feature0006\persona05.gmd","\pw_talk\pt_feature0006_persona05.arc","pt_feature0006_persona05.arc","3"
"0","","イニアス湖――神秘の青き――ビリビリ水面
――あぁ、憎き電気トカゲさえいなければ、
もっと美しい言葉が思いつきそうなのに！","Lake Inias--mysterious blue--chirpy water surface
--Oh, if only we didn't have hateful electric lizards
I could come up with more beautiful words! Oh!","ui\00_message\pawn\talk\stage\feature0006\persona05.gmd","\pw_talk\pt_feature0006_persona05.arc","pt_feature0006_persona05.arc","4"
"0","","こっちはミスリウとはかなり感じが違いますね
湖の水が溢れているみたいです
そのうち全部水没したりしないのかなぁ","This one has a very different feel than Mistriu
It looks like the lake is flooding
I wonder if it will eventually all be submerged.","ui\00_message\pawn\talk\stage\feature0006\persona06.gmd","\pw_talk\pt_feature0006_persona06.arc","pt_feature0006_persona06.arc","0"
"0","","ねぇ覚者さま！
湖の周りを一周してみませんか？
いい運動になりそうですよ","Hey, Mr. Sensei!
Why don't you take a lap around the lake?
It would be a good workout!","ui\00_message\pawn\talk\stage\feature0006\persona06.gmd","\pw_talk\pt_feature0006_persona06.arc","pt_feature0006_persona06.arc","1"
"0","","森は、奥に行けばいくほどおっかない獣が
棲んでるって聞きました
どこにどんなのがいるか、祠の人に
ちゃんと聞いておきましょうか","I heard that the deeper you go in the forest, the more scary beasts
dwell there.
I should ask the people at the shrine
what kind of beasts are there.","ui\00_message\pawn\talk\stage\feature0006\persona06.gmd","\pw_talk\pt_feature0006_persona06.arc","pt_feature0006_persona06.arc","2"
"0","","あっちこっちに遺跡がありますね
もうほとんど緑に溶けてるけど
もともとそうだったみたいに景色と馴染んでました","There are ruins here and there.
They've almost melted into greenery by now, but
they blended in with the landscape as if they had always been there.","ui\00_message\pawn\talk\stage\feature0006\persona06.gmd","\pw_talk\pt_feature0006_persona06.arc","pt_feature0006_persona06.arc","3"
"0","","うわー、この湖――
いかにも何か潜んでそうですね！
「ぬし」とかそういう感じのヤツが","Wow, this lake--
looks like something is lurking!
Something like a ""boogeyman"" or something like that.","ui\00_message\pawn\talk\stage\feature0006\persona06.gmd","\pw_talk\pt_feature0006_persona06.arc","pt_feature0006_persona06.arc","4"
"0","","空気が澄んでますね――この森は","The air is so clean--this forest.","ui\00_message\pawn\talk\stage\feature0006\persona07.gmd","\pw_talk\pt_feature0006_persona07.arc","pt_feature0006_persona07.arc","0"
"0","","こっちの森で採れるモンは
かなり質が良さそうですね
草も木も、水けの多い土でよく育ってやがる","The mons from the forest over here
seem to be of pretty good quality.
Grass and trees grow well in the well drained soil.","ui\00_message\pawn\talk\stage\feature0006\persona07.gmd","\pw_talk\pt_feature0006_persona07.arc","pt_feature0006_persona07.arc","1"
"0","","小奇麗な遺跡がちょいちょいありますよ
相当昔のモンですね、ありゃ","There are some neat little ruins here and there.
It's quite old, that's for sure.","ui\00_message\pawn\talk\stage\feature0006\persona07.gmd","\pw_talk\pt_feature0006_persona07.arc","pt_feature0006_persona07.arc","2"
"0","","森は南の方ほど手つかずといいます
魔獣の類も多そうですぜ","The forest is said to be more untouched in the south
and there seems to be a lot of hexenbiests.","ui\00_message\pawn\talk\stage\feature0006\persona07.gmd","\pw_talk\pt_feature0006_persona07.arc","pt_feature0006_persona07.arc","3"
"0","","しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ","But well, it's a lake that looks like it could be electrocuted
Without countermeasures or a cure, it's going to be a challenge!","ui\00_message\pawn\talk\stage\feature0006\persona07.gmd","\pw_talk\pt_feature0006_persona07.arc","pt_feature0006_persona07.arc","4"
"0","","綺麗な森と湖よね――
トカゲが多いのが玉にキズだけど","It's a beautiful forest and lake--
It's just that there are a lot of lizards.","ui\00_message\pawn\talk\stage\feature0006\persona08.gmd","\pw_talk\pt_feature0006_persona08.arc","pt_feature0006_persona08.arc","0"
"0","","マスター、探索の時は
浅瀬を渡っていきません？
足首がひんやりして気持ちいいし","Master, when you are exploring
why don't you go across the shallows?
It's nice and cool on the ankles.","ui\00_message\pawn\talk\stage\feature0006\persona08.gmd","\pw_talk\pt_feature0006_persona08.arc","pt_feature0006_persona08.arc","1"
"0","","森民の住居――
この辺りにある古い遺跡群は、そんな風に
呼ばれていたそうよ","The dwellings of the forest people--
I heard the old ruins around here were called such
","ui\00_message\pawn\talk\stage\feature0006\persona08.gmd","\pw_talk\pt_feature0006_persona08.arc","pt_feature0006_persona08.arc","2"
"0","","かなり森の奥深くだもの
獣だって強力なのがうようよいるでしょう
まぁ、さらに南はもっとでしょうけど――","It's pretty deep in the forest
and the beasts are probably powerful too
Well, maybe even more so further south...","ui\00_message\pawn\talk\stage\feature0006\persona08.gmd","\pw_talk\pt_feature0006_persona08.arc","pt_feature0006_persona08.arc","3"
"0","","さすがに、ミスリウじゃあまり見ない
動植物が多そうね
いい素材も手に入るかもしれません","You're right, you don't see much in Misuriu
Looks like a lot of flora and fauna
You might get some good material too!","ui\00_message\pawn\talk\stage\feature0006\persona08.gmd","\pw_talk\pt_feature0006_persona08.arc","pt_feature0006_persona08.arc","4"
"0","","深き古の森ディナン――
樹木の一つ一つがまるで巨大な塔ですね","Deep Old Forest Dinan--
Each tree is like a giant tower!","ui\00_message\pawn\talk\stage\feature0007\persona01.gmd","\pw_talk\pt_feature0007_persona01.arc","pt_feature0007_persona01.arc","0"
"0","","ミスリウ森林以上に、ここは森民の
なごりが強い場所です
遺跡もきっと、その分多く残っているでしょう","More than the Misliu Forest, this is a place with a strong
legacy for the forest people
, and I'm sure there are more ruins here than in the Misliu Forest.","ui\00_message\pawn\talk\stage\feature0007\persona01.gmd","\pw_talk\pt_feature0007_persona01.arc","pt_feature0007_persona01.arc","1"
"0","","ここは変わったキノコや木材、鉱石が
たくさん採れそうですね","It looks like you can get a lot of unusual mushrooms, wood and ore here
","ui\00_message\pawn\talk\stage\feature0007\persona01.gmd","\pw_talk\pt_feature0007_persona01.arc","pt_feature0007_persona01.arc","2"
"0","","木立一つ隔てた向こうには
強力な魔物が潜んでいるかもしれません
ご注意ください","Across the grove,
powerful demons may be lurking.
Please be careful!","ui\00_message\pawn\talk\stage\feature0007\persona01.gmd","\pw_talk\pt_feature0007_persona01.arc","pt_feature0007_persona01.arc","3"
"0","","ミスリウの森とはかなり雰囲気が違いますね","The atmosphere is quite different from the Misriu forest.","ui\00_message\pawn\talk\stage\feature0007\persona01.gmd","\pw_talk\pt_feature0007_persona01.arc","pt_feature0007_persona01.arc","4"
"0","","ディナン深層林、
さすが秘境というだけあります――","Dinan Deep Forest,
As one would expect from an unexplored area--","ui\00_message\pawn\talk\stage\feature0007\persona02.gmd","\pw_talk\pt_feature0007_persona02.arc","pt_feature0007_persona02.arc","0"
"0","","も、ものすごく樹が大きいですね
神殿の柱みたい――","The tree is so big
like a pillar in a temple.","ui\00_message\pawn\talk\stage\feature0007\persona02.gmd","\pw_talk\pt_feature0007_persona02.arc","pt_feature0007_persona02.arc","1"
"0","","この辺りで採れるキノコやハーブ、
なんだかとても効きそうですね","Mushrooms and herbs from around here,
sound like something that would work very well!","ui\00_message\pawn\talk\stage\feature0007\persona02.gmd","\pw_talk\pt_feature0007_persona02.arc","pt_feature0007_persona02.arc","2"
"0","","か、覚者さま
こんな森の奥です
強力な魔獣がいるかもしれません","Ka, Sensei
It's deep in the forest like this
There might be powerful magical beasts!","ui\00_message\pawn\talk\stage\feature0007\persona02.gmd","\pw_talk\pt_feature0007_persona02.arc","pt_feature0007_persona02.arc","3"
"0","","この樹と花の香り、いいですね","I love the smell of these trees and flowers.","ui\00_message\pawn\talk\stage\feature0007\persona02.gmd","\pw_talk\pt_feature0007_persona02.arc","pt_feature0007_persona02.arc","4"
"0","","美しい森ではありませんか、マスター！
いにしえの香りが、そこかしこに感じられます","Isn't this a beautiful forest, Master?
The scent of the ancients is everywhere!","ui\00_message\pawn\talk\stage\feature0007\persona03.gmd","\pw_talk\pt_feature0007_persona03.arc","pt_feature0007_persona03.arc","0"
"0","","いたるところにアーチや遺構がありますよ
エルフ達がいた頃は、この森は
さぞ華やかだったのでしょうね！","There are arches and remains everywhere.
This forest must have been
gorgeous when the elves were here!","ui\00_message\pawn\talk\stage\feature0007\persona03.gmd","\pw_talk\pt_feature0007_persona03.arc","pt_feature0007_persona03.arc","1"
"0","","珍しい素材が発見できそうですよ、マスター！
たっぷり持ち帰りましょう","You're about to discover some unusual material, Master!
Let's take home plenty!","ui\00_message\pawn\talk\stage\feature0007\persona03.gmd","\pw_talk\pt_feature0007_persona03.arc","pt_feature0007_persona03.arc","2"
"0","","マスター、時おり木立の間から
唸り声が聞こえます
何が潜んでいようとお守りしますが、警戒を！","Master, from time to time you will hear
a roar from among the trees.
Whatever lurks, we will protect you, but be vigilant!","ui\00_message\pawn\talk\stage\feature0007\persona03.gmd","\pw_talk\pt_feature0007_persona03.arc","pt_feature0007_persona03.arc","3"
"0","","うーん、清々しい！
特に深い森は空気が澄んでますね","Hmmm, refreshing!
Especially in the deep woods, the air is so clean.","ui\00_message\pawn\talk\stage\feature0007\persona03.gmd","\pw_talk\pt_feature0007_persona03.arc","pt_feature0007_persona03.arc","4"
"0","","手つかずの大樹が茂る原生林――
ディナンそのものが、遺跡とならび価値ある遺物","A virgin forest of large, pristine trees--
Dinan itself is a relic as valuable as the site itself.","ui\00_message\pawn\talk\stage\feature0007\persona04.gmd","\pw_talk\pt_feature0007_persona04.arc","pt_feature0007_persona04.arc","0"
"0","","森民の痕跡をたどれば
深い森の中であれ、古都に辿り着くはず","If you follow the trail of the forest people
you will reach the ancient city, even if it is deep in the woods","ui\00_message\pawn\talk\stage\feature0007\persona04.gmd","\pw_talk\pt_feature0007_persona04.arc","pt_feature0007_persona04.arc","1"
"0","","ディナンに自生する植物、菌類は
生薬成分が豊富
効果の高いアイテム生産が期待できる","Plants and fungi native to Dinan are
rich in herbal medicine ingredients
expected to produce highly effective items","ui\00_message\pawn\talk\stage\feature0007\persona04.gmd","\pw_talk\pt_feature0007_persona04.arc","pt_feature0007_persona04.arc","2"
"0","","かつて森民を苦しめた獣の類もおそらく
付近に棲息しているはず
警戒を――","The kind of beast that once tormented the foresters probably lives in the vicinity of

","ui\00_message\pawn\talk\stage\feature0007\persona04.gmd","\pw_talk\pt_feature0007_persona04.arc","pt_feature0007_persona04.arc","3"
"0","","遺跡の扉の多くは、《森民の古鍵》で開放できる
必要とあらば、技術を要するが
クラフトにて生産も可能――","Many of the doors to the ruins can be opened with the ""Ancient Key of the Foresters""
If needed, they can be crafted with technology
","ui\00_message\pawn\talk\stage\feature0007\persona04.gmd","\pw_talk\pt_feature0007_persona04.arc","pt_feature0007_persona04.arc","4"
"0","","麗しき葉露が伝う翠の園――
この凛とした空気、実に引き締まる","A garden of green with beautiful leaf dew--
This dignified air is really tightening up!","ui\00_message\pawn\talk\stage\feature0007\persona05.gmd","\pw_talk\pt_feature0007_persona05.arc","pt_feature0007_persona05.arc","0"
"0","","ふむ――エルフ族の建造物が点在しています
後ほど遺跡巡りと洒落こむのもよいかと","Hmmm--there are a few Elvish structures scattered around
We might fancy a tour of the ruins later!","ui\00_message\pawn\talk\stage\feature0007\persona05.gmd","\pw_talk\pt_feature0007_persona05.arc","pt_feature0007_persona05.arc","1"
"0","","ふふ――！
珍しい植物や鉱物を見ると
創作意欲が疼きますね","Hmmm--!
Seeing rare plants and minerals makes my
creative juices flow!","ui\00_message\pawn\talk\stage\feature0007\persona05.gmd","\pw_talk\pt_feature0007_persona05.arc","pt_feature0007_persona05.arc","2"
"0","","南の秘境には白き魔獣たちが棲むとか
――と、話している間に遭遇するかもしれませんね","I've heard that the unexplored region of the south is inhabited by white demonic beasts
-- and you may encounter them as we speak!","ui\00_message\pawn\talk\stage\feature0007\persona05.gmd","\pw_talk\pt_feature0007_persona05.arc","pt_feature0007_persona05.arc","3"
"0","","本日は森林浴日和ですね、覚者さま","It's a beautiful day for forest bathing today, Mr. Satoru.","ui\00_message\pawn\talk\stage\feature0007\persona05.gmd","\pw_talk\pt_feature0007_persona05.arc","pt_feature0007_persona05.arc","4"
"0","","すっごく深い森ですね！
こんな大きな樹、ミスリウにも
ありませんよ","This is a very deep forest!
We don't have trees this big in Misliu either
","ui\00_message\pawn\talk\stage\feature0007\persona06.gmd","\pw_talk\pt_feature0007_persona06.arc","pt_feature0007_persona06.arc","0"
"0","","ねぇ覚者さま！
この辺りの遺跡も、探検し甲斐がありそうですよ！","Hey, Mr. Awakened!
The ruins around here are worth exploring, too!","ui\00_message\pawn\talk\stage\feature0007\persona06.gmd","\pw_talk\pt_feature0007_persona06.arc","pt_feature0007_persona06.arc","1"
"0","","あ、伐採ナイフとかピッケルって
まだ余裕ありました？
ディナンの素材、たくさん持って帰りましょう！","Oh, did you still have room for logging knives and pickerel
?
Dinan materials, bring back a lot of them!","ui\00_message\pawn\talk\stage\feature0007\persona06.gmd","\pw_talk\pt_feature0007_persona06.arc","pt_feature0007_persona06.arc","2"
"0","","突然魔物が飛びかかってくるかもしれません！
ぼくもしっかり茂みを睨んでますね","Suddenly, demons might jump on you!
I'm staring at the bushes too, aren't I?","ui\00_message\pawn\talk\stage\feature0007\persona06.gmd","\pw_talk\pt_feature0007_persona06.arc","pt_feature0007_persona06.arc","3"
"0","","森歩き、好きだなぁ
なんかわくわくしますよね
特にこんなジャングルは","I like walking in the forest.
It's kind of exciting.
Especially in a jungle like this.","ui\00_message\pawn\talk\stage\feature0007\persona06.gmd","\pw_talk\pt_feature0007_persona06.arc","pt_feature0007_persona06.arc","4"
"0","","しっかし、ここいらの樹は立派なもんです
樹齢うん百年なんでしょうね","Yes, the trees around here are magnificent
They must be a few hundred years old!","ui\00_message\pawn\talk\stage\feature0007\persona07.gmd","\pw_talk\pt_feature0007_persona07.arc","pt_feature0007_persona07.arc","0"
"0","","森民の遺跡はこの辺りが一番多いんでしょうね
さって、どっか回っていきますか？","I guess this is the area with the most forest people sites.
So, shall we go around somewhere else?","ui\00_message\pawn\talk\stage\feature0007\persona07.gmd","\pw_talk\pt_feature0007_persona07.arc","pt_feature0007_persona07.arc","1"
"0","","この森の薬草は、きっとエルフ連中も
治療や調合に使ってたはずです
効果は期待できそうですぜ","I'm sure the herbs in this forest were used by the elves
for healing and concoction
I'm sure they'll be very effective!","ui\00_message\pawn\talk\stage\feature0007\persona07.gmd","\pw_talk\pt_feature0007_persona07.arc","pt_feature0007_persona07.arc","2"
"0","","さっきかなりでかい足跡がありましたよ
近くに大物がうろついてるかもしれませんね","I saw some pretty big footprints earlier
There might be a big one hanging around nearby.","ui\00_message\pawn\talk\stage\feature0007\persona07.gmd","\pw_talk\pt_feature0007_persona07.arc","pt_feature0007_persona07.arc","3"
"0","","エルテ・ディナンへ向かうなら
それなりに人数を揃えねぇといけません
でなきゃ、きっと例の妙な扉に阻まれますぜ","If you want to go to Erte Dinan
you have to have a good number of people
or you will probably be blocked by that strange door!","ui\00_message\pawn\talk\stage\feature0007\persona07.gmd","\pw_talk\pt_feature0007_persona07.arc","pt_feature0007_persona07.arc","4"
"0","","この森は木々の生命力を感じるわね
何百年と生き、静かに営み続ける――
エルフが森民と言われるのも解る気がするわ","I can feel the life force of the trees in this forest.
They live and work quietly for hundreds of years--
I can see why the elves are called forest people.","ui\00_message\pawn\talk\stage\feature0007\persona08.gmd","\pw_talk\pt_feature0007_persona08.arc","pt_feature0007_persona08.arc","0"
"0","","ミスリウ深部よりここは遺跡も多いみたい
エルテ・ディナンに近いし、かつては
ここがエルフ族の生活の中心地だったのね","It looks like there are more ruins here than in deep Misriu
It's close to Erte Dinan, and
this used to be the center of life for the elves.","ui\00_message\pawn\talk\stage\feature0007\persona08.gmd","\pw_talk\pt_feature0007_persona08.arc","pt_feature0007_persona08.arc","1"
"0","","ぷりぷりしたキノコにみずみずしいハーブ
うふふ、いい森で育つ植物は
見た目も可愛いわ","Plump mushrooms and lush herbs
Mmmm, plants that grow in a good forest
are pretty to look at too!","ui\00_message\pawn\talk\stage\feature0007\persona08.gmd","\pw_talk\pt_feature0007_persona08.arc","pt_feature0007_persona08.arc","2"
"0","","ディナンは魔獣の宝庫としても有名みたい
白獅子や黒い化け鳥――だったかしら","Dinan is also famous for its treasure trove of magical beasts
such as the white lion and the black monster bird--I think.","ui\00_message\pawn\talk\stage\feature0007\persona08.gmd","\pw_talk\pt_feature0007_persona08.arc","pt_feature0007_persona08.arc","3"
"0","","森民の都エルテ・ディナンには、
きっとあの不思議な扉があるはずよ
探索するなら４人揃っていきましょう","In Erte Dinan, the capital of the forest people,
there must be that mysterious door
Let's all four of us together if we want to explore it!","ui\00_message\pawn\talk\stage\feature0007\persona08.gmd","\pw_talk\pt_feature0007_persona08.arc","pt_feature0007_persona08.arc","4"
"0","","グリッテン砦から北は、神殿の力も
直接及ばぬ危険地帯
十分気を引き締めましょう","North of Fort Gritten is a dangerous area where the power of the temple does not directly reach

","ui\00_message\pawn\talk\stage\feature0008\persona01.gmd","\pw_talk\pt_feature0008_persona01.arc","pt_feature0008_persona01.arc","0"
"0","","オークに滅ぼされた村が、この地には
複数あったのだとか――
これ以上人の暮らしが失われるのは、避けねば","There were several villages in this area that were destroyed by orcs
-
We must avoid further loss of human life!","ui\00_message\pawn\talk\stage\feature0008\persona01.gmd","\pw_talk\pt_feature0008_persona01.arc","pt_feature0008_persona01.arc","1"
"0","","バートランドはセラー湖という広大な湖に
面した高地と、グリッテンのある低地平原に
分かれているようです","Bertrand seems to be divided into two parts: the highlands bordering a vast lake called Lake Celler
and the lowland plains with glittens
","ui\00_message\pawn\talk\stage\feature0008\persona01.gmd","\pw_talk\pt_feature0008_persona01.arc","pt_feature0008_persona01.arc","2"
"0","","巨大な二本の滝が流れる、禊の神殿――
白竜さまが旧時代、過ごされていた場所だそうです","The Temple of Misogi, where two huge waterfalls flow--
This is where Hakuryu-sama used to spend his time in the old days.","ui\00_message\pawn\talk\stage\feature0008\persona01.gmd","\pw_talk\pt_feature0008_persona01.arc","pt_feature0008_persona01.arc","3"
"0","","オーク達の臭いでしょうか
――なにか空気が異質です","Is it the smell of orcs
-- something is off in the air.","ui\00_message\pawn\talk\stage\feature0008\persona01.gmd","\pw_talk\pt_feature0008_persona01.arc","pt_feature0008_persona01.arc","4"
"0","","覚者さま、あの
ここはオークの占領地帯です
どこから狙われても、おかしくは――！","Mr. Sensei, that
This is an orc occupied area
It's not surprising that they would target you from anywhere--!","ui\00_message\pawn\talk\stage\feature0008\persona02.gmd","\pw_talk\pt_feature0008_persona02.arc","pt_feature0008_persona02.arc","0"
"0","","バートランド平原って、高地と低地に
分かれているそうです
連絡路があるようですが――","The Bertrand Plain is divided into highlands and lowlands

There seems to be a communication path--","ui\00_message\pawn\talk\stage\feature0008\persona02.gmd","\pw_talk\pt_feature0008_persona02.arc","pt_feature0008_persona02.arc","1"
"0","","グリッテン砦から
あまり離れすぎないほうが――","From Fort Gritten,
you don't want to get too far away from--","ui\00_message\pawn\talk\stage\feature0008\persona02.gmd","\pw_talk\pt_feature0008_persona02.arc","pt_feature0008_persona02.arc","2"
"0","","川沿いにある禊の神殿、すごい迫力です――！","The temple of misogi along the river, it's amazingly powerful - it's a very powerful place!","ui\00_message\pawn\talk\stage\feature0008\persona02.gmd","\pw_talk\pt_feature0008_persona02.arc","pt_feature0008_persona02.arc","3"
"0","","なんだか荒涼とした感じですね、ここ――","It's kind of desolate, this place--","ui\00_message\pawn\talk\stage\feature0008\persona02.gmd","\pw_talk\pt_feature0008_persona02.arc","pt_feature0008_persona02.arc","4"
"0","","このバートランドはオークどもの数が
格段に多いはず
さぁ、ばったばったとなぎ倒してやりましょう！","This Bertrand should have a much larger number of orcs
than
. Come on, let's go knock 'em all out!","ui\00_message\pawn\talk\stage\feature0008\persona03.gmd","\pw_talk\pt_feature0008_persona03.arc","pt_feature0008_persona03.arc","0"
"0","","グリッテン砦を拠点に
探索範囲を広げましょう
ヴァネッサさまにもご挨拶せねば！","Let's use Fort Gritten as a base
to expand our search
We must also say hello to Vanessa!","ui\00_message\pawn\talk\stage\feature0008\persona03.gmd","\pw_talk\pt_feature0008_persona03.arc","pt_feature0008_persona03.arc","1"
"0","","禊の神殿、――何と言うスケールでしょう！
滝がまるで双竜のブレスではありませんか！","The Temple of Misogi, - what a scale!
Isn't the waterfall like the breath of twin dragons?","ui\00_message\pawn\talk\stage\feature0008\persona03.gmd","\pw_talk\pt_feature0008_persona03.arc","pt_feature0008_persona03.arc","2"
"0","","レスタニアは北に行くほど
白竜さまのお力が及びにくくなっているとか
マスターと我々で、その代行者とならねば！","I hear that the further north Lestania goes
the harder it is for the White Dragon to reach us.
Master and we must be his agents!","ui\00_message\pawn\talk\stage\feature0008\persona03.gmd","\pw_talk\pt_feature0008_persona03.arc","pt_feature0008_persona03.arc","3"
"0","","バートランドはかなりの広さです
ダウから続く高地と、ハイデルから続く低地
さぁ、いずこへ参りましょう！？","Bertrand is quite large
The highlands leading from Dow and the lowlands leading from Heidel
Now let's see where we're going!","ui\00_message\pawn\talk\stage\feature0008\persona03.gmd","\pw_talk\pt_feature0008_persona03.arc","pt_feature0008_persona03.arc","4"
