0,,"――ううん！
大丈夫だよね、きっと
あんなに強いんだし！","――ううん！
大丈夫だよね、きっと
あんなに強いんだし！",ui\00_message\quest\q10320701.gmd,\quest\q10320701.arc,q10320701.arc,65
0,,"だが、あそこは少々私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか","だが、あそこは少々私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,4
0,,"簡単な事じゃないかもしれないが
よろしく頼んだよ","簡単な事じゃないかもしれないが
よろしく頼んだよ",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,5
0,,"おや？　かなり腕が立ちそうな君――
頼みがあるんだが聞いてくれないかな","おや？　かなり腕が立ちそうな君――
頼みがあるんだが聞いてくれないかな",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,6
0,,"私はレスタニア各地の異変について研究して
いるんだが、現在ハイデル南部は異様に
瘴気が溜まった状態になっていてね――","私はレスタニア各地の異変について研究して
いるんだが、現在ハイデル南部は異様に
瘴気が溜まった状態になっていてね――",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,7
0,,"調べてみると、以前テル村を呪って失踪した
男がいたらしい
その恨みが何らかの形で影響しているとも
考えられる","調べてみると、以前テル村を呪って失踪した
男がいたらしい
その恨みが何らかの形で影響しているとも
考えられる",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,8
0,,"強く影響が出ているとすれば、男が最後に消えた
旧墓地が怪しいと踏んだが、どうもここでは
ないらしい
となるとハイデル教会の地下霊廟――","強く影響が出ているとすれば、男が最後に消えた
旧墓地が怪しいと踏んだが、どうもここでは
ないらしい
となるとハイデル教会の地下霊廟――",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,9
0,,"だが、あそこは少々私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか","だが、あそこは少々私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,10
0,,"中はどうなっているか解らない
強い呪いは魔物を引き寄せるというし
くれぐれも、準備を怠らないようにね","中はどうなっているか解らない
強い呪いは魔物を引き寄せるというし
くれぐれも、準備を怠らないようにね",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,11
0,,"おや？　見るからに腕が立ちそうな君――
頼みがあるんだが聞いてくれないかな","おや？　見るからに腕が立ちそうな君――
頼みがあるんだが聞いてくれないかな",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,12
0,,"私はレスタニア各地の異変について研究して
いるんだが、現在ハイデル南部は異様に
瘴気が溜まった状態になっていてね――","私はレスタニア各地の異変について研究して
いるんだが、現在ハイデル南部は異様に
瘴気が溜まった状態になっていてね――",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,13
0,,"調べてみると、以前テル村を呪って失踪した
男がいたらしい
その恨みが何らかの形で影響しているとも
考えられる","調べてみると、以前テル村を呪って失踪した
男がいたらしい
その恨みが何らかの形で影響しているとも
考えられる",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,14
0,,"強く影響が出ているとすれば、男が最後に消えた
旧墓地が怪しいと踏んだが、どうもここでは
ないらしい
となるとハイデル教会の地下霊廟――","強く影響が出ているとすれば、男が最後に消えた
旧墓地が怪しいと踏んだが、どうもここでは
ないらしい
となるとハイデル教会の地下霊廟――",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,15
0,,"だが、あそこはさすがに私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか","だが、あそこはさすがに私の手に余る
そこで君に調査を頼みたいんだ
瘴気による異変が起こっていないか",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,16
0,,"ハイデル廃教会は、邪教の礼拝堂
が隠されていたとも言われるいわくつきだ
実際どうかは知らないが、それが本当なら
どんな恐ろしい魔物がいても不思議じゃない","ハイデル廃教会は、邪教の礼拝堂
が隠されていたとも言われるいわくつきだ
実際どうかは知らないが、それが本当なら
どんな恐ろしい魔物がいても不思議じゃない",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,17
0,,"十分注意して、調査にあたってくれ
取り返しの付かない事になる前に","十分注意して、調査にあたってくれ
取り返しの付かない事になる前に",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,18
0,,"――そうか、そんな魔物がいたとは
おそらく瘴気に引き寄せられたんだろう","――そうか、そんな魔物がいたとは
おそらく瘴気に引き寄せられたんだろう",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,19
0,,"だが、退治してくれたならこれでしばらくは
大丈夫だな","だが、退治してくれたならこれでしばらくは
大丈夫だな",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,20
0,,"君に頼んで良かったよ！
ありがとう","君に頼んで良かったよ！
ありがとう",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,21
0,,"――おお、そんな魔物まで現れていたのか
おそらく瘴気に引き寄せられたんだろう
恐ろしいな、呪いの力は","――おお、そんな魔物まで現れていたのか
おそらく瘴気に引き寄せられたんだろう
恐ろしいな、呪いの力は",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,22
0,,"しかし、さすがだ！
そんな魔物を退治してくれるとは
これでまた当分大丈夫だな","しかし、さすがだ！
そんな魔物を退治してくれるとは
これでまた当分大丈夫だな",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,23
0,,"君に頼んで良かったよ！
ありがとう","君に頼んで良かったよ！
ありがとう",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,24
0,,"――なんと！　そんな魔物がいたのか！？
もし村が襲われていたら大惨事になるところだ
危ないところだった","――なんと！　そんな魔物がいたのか！？
もし村が襲われていたら大惨事になるところだ
危ないところだった",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,25
0,,"しかし、素晴らしいな君は！
それほどの魔物まで退治してしまうとは
感銘を受けたよ","しかし、素晴らしいな君は！
それほどの魔物まで退治してしまうとは
感銘を受けたよ",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,26
0,,"君のような覚者が守ってくれるから
未然に防がれている危機は多いんだろう
本当に感謝するよ","君のような覚者が守ってくれるから
未然に防がれている危機は多いんだろう
本当に感謝するよ",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,27
0,,"――取り返しのつかない事態が
起こってなければいいんだが","――取り返しのつかない事態が
起こってなければいいんだが",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,28
0,,"こういう異変がこのところ目立つのも
白竜の力が弱まったせいなのかな――","こういう異変がこのところ目立つのも
白竜の力が弱まったせいなのかな――",ui\00_message\quest\q20000006.gmd,\quest\q20000006.arc,q20000006.arc,29
0,q20000006_00_215,霊廟に巣くう災,The Evil Lurking in the Tombs,ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,0
1,q20000006_00_215,廃教会の地下に侵入し異変の有無を調査する,廃教会の地下に侵入し異変の有無を調査する,ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,1
2,q20000006_00_215,"<NAME AREA>には
誰かの救援を待っている者がいるようだ","<NAME AREA>には
誰かの救援を待っている者がいるようだ",ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,2
3,q20000006_00_215,"行商人から又聞きしたんだけどさ
最近、騎士団がやけにはりきってるらしいね
問題がありそうな場所に出向いて
聞き込みしている団員をよく見かけるってさ
あれって、覚者への対抗意識なのかな","行商人から又聞きしたんだけどさ
最近、騎士団がやけにはりきってるらしいね
問題がありそうな場所に出向いて
聞き込みしている団員をよく見かけるってさ
あれって、覚者への対抗意識なのかな",ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,3
4,q20000006_00_883,ハイデル地下霊廟の最奥を目指す,Go to the depths of the Hidell Catacombs,ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,4
5,q20000006_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,5
6,q20000006_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20000006_00.gmd,\quest\q20000006.arc,q20000006.arc,6
0,,"まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！","まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,0
0,,"許せない、二度と来ないよう
こらしめて頂戴！
後でお礼はするからさ","許せない、二度と来ないよう
こらしめて頂戴！
後でお礼はするからさ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,1
0,,"あいつら、夜に限って来るんだよ！
ああ、お陰で不安で眠れないし
いまいましいったらないね！","あいつら、夜に限って来るんだよ！
ああ、お陰で不安で眠れないし
いまいましいったらないね！",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,2
0,,"まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！","まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,3
0,,"しかも、荒っぽそうな連中でさ
また来たらと思うと怖くてねぇ――
頼む、何とかしとくれ
後でお礼はするからさ","しかも、荒っぽそうな連中でさ
また来たらと思うと怖くてねぇ――
頼む、何とかしとくれ
後でお礼はするからさ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,4
0,,"それにあいつら、夜に限って来るんだよ！
ああ、お陰で不安で眠れないし
嫌になっちまう","それにあいつら、夜に限って来るんだよ！
ああ、お陰で不安で眠れないし
嫌になっちまう",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,5
0,,"まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！","まったく――踏んだり蹴ったりだよ！
ただでさえぎりぎりやってるってのに
何かに店の倉庫を荒らされちまったんだよ！",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,6
0,,"ずいぶん図体もでかくて――
見るからにおっかなそうな影だったんだ！
心配でたまらないよ、何とかしとくれ
後でお礼はするからさ","ずいぶん図体もでかくて――
見るからにおっかなそうな影だったんだ！
心配でたまらないよ、何とかしとくれ
後でお礼はするからさ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,7
0,,"それにあいつら、夜に限って来るんだよ！
もう、殺されちまうんじゃないかと思って
寝るどころじゃないよ――
泣きたくなっちまう","それにあいつら、夜に限って来るんだよ！
もう、殺されちまうんじゃないかと思って
寝るどころじゃないよ――
泣きたくなっちまう",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,8
0,,"もう大丈夫かい？
戻ってきたりしないだろうね？","もう大丈夫かい？
戻ってきたりしないだろうね？",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,9
0,,"まぁいいわ、その時はまた頼む
ことにするよ","まぁいいわ、その時はまた頼む
ことにするよ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,10
0,,もうないことを祈るけどね,もうないことを祈るけどね,ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,11
0,,"もう大丈夫かい？
戻ってきたりしないだろうね？","もう大丈夫かい？
戻ってきたりしないだろうね？",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,12
0,,"まぁいいわ、その時はまた頼む
ことにするよ","まぁいいわ、その時はまた頼む
ことにするよ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,13
0,,"それにしても、おっかないよ
村どころかウチにそんなのが入ったなんてさ","それにしても、おっかないよ
村どころかウチにそんなのが入ったなんてさ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,14
0,,"もう大丈夫かい？
戻ってきたりしないだろうね？","もう大丈夫かい？
戻ってきたりしないだろうね？",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,15
0,,"まぁいいわ、その時はまた頼む
ことにするよ","まぁいいわ、その時はまた頼む
ことにするよ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,16
0,,"しかし、そんなヤツが入り込んでた
なんてねぇ
はち合ってたらと思うとゾッとするよ","しかし、そんなヤツが入り込んでた
なんてねぇ
はち合ってたらと思うとゾッとするよ",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,17
0,,"油売ってるなら、他の人に頼むよ
ちゃんとやってくれるんだろうね？","油売ってるなら、他の人に頼むよ
ちゃんとやってくれるんだろうね？",ui\00_message\quest\q20000007.gmd,\quest\q20000007.arc,q20000007.arc,18
0,q20000007_00_216,倉庫荒らしを懲らしめろ,Crackdown on Store Vandals,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,0
1,q20000007_00_216,"<COL ffdc78>【 敵出現：夜 】</COL>
依頼者の願いを聞き入れ
対象の敵を討伐する","<COL ffdc78>【 敵出現：夜 】</COL>
依頼者の願いを聞き入れ
対象の敵を討伐する",ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,1
2,q20000007_00_216,"夜間、<NAME AREA>で発生する問題に対し
助力を求める人物がいるようだ","夜間、<NAME AREA>で発生する問題に対し
助力を求める人物がいるようだ",ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,2
3,q20000007_00_216,"<COL ffdc78>【 敵出現：夜 】</COL>
ハイデルの人たちはみな働き者で、尊敬すべき
職業意識の持ち主ばかりです
とはいえオーク戦争で治安が悪くなってこの方
問題も多く、夜な夜な倉庫を荒らされるとか
商店の人がぞっとすることをつぶやいていました","<COL ffdc78>【 敵出現：夜 】</COL>
ハイデルの人たちはみな働き者で、尊敬すべき
職業意識の持ち主ばかりです
とはいえオーク戦争で治安が悪くなってこの方
問題も多く、夜な夜な倉庫を荒らされるとか
商店の人がぞっとすることをつぶやいていました",ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,3
4,q20000007_00_885,倉庫荒らしの行方を探し出す,Locate the bandits' hideout,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,4
5,q20000007_00_1128,発見した見張りを倒す,Defeat the found lookouts,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,5
6,q20000007_00_1127,倉庫荒らしの本隊を探す,Locate the main force of the bandits' hideout,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,6
7,q20000007_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,7
8,q20000007_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20000007_00.gmd,\quest\q20000007.arc,q20000007.arc,8
0,,"ああっ、丁度いいところに
お前も覚者だな！？
急な任務だ、手伝ってくれ！","ああっ、丁度いいところに
お前も覚者だな！？
急な任務だ、手伝ってくれ！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,0
0,,"グリッテン砦の南にオークの小隊が
入り込んだ
どうやら偵察部隊らしい","グリッテン砦の南にオークの小隊が
入り込んだ
どうやら偵察部隊らしい",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,1
0,,"何としても全て仕留めなければ
手分けしてくれ！","何としても全て仕留めなければ
手分けしてくれ！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,2
0,,"ああっ、丁度いいところに
お前も覚者だな！？
緊急任務だ、手伝ってくれ！","ああっ、丁度いいところに
お前も覚者だな！？
緊急任務だ、手伝ってくれ！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,3
0,,"グリッテン砦の南にオークの小隊が
入り込んだんだが、目撃情報によると
厄介な斥候部隊のようだ","グリッテン砦の南にオークの小隊が
入り込んだんだが、目撃情報によると
厄介な斥候部隊のようだ",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,4
0,,"妙な事になる前に全て仕留めなければ
手分けしてくれ！","妙な事になる前に全て仕留めなければ
手分けしてくれ！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,5
0,,"ああああっ、丁度いいところに！
お前も覚者だな！？　て、手伝ってくれ！！
大変なことになった！","ああああっ、丁度いいところに！
お前も覚者だな！？　て、手伝ってくれ！！
大変なことになった！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,6
0,,"グリッテン砦の南にオークの小隊が
入り込んだんだが、よりによって
特に危険な尖兵部隊らしいんだ","グリッテン砦の南にオークの小隊が
入り込んだんだが、よりによって
特に危険な尖兵部隊らしいんだ",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,7
0,,"並みの騎士団や戦士じゃおそらく
歯が立たないだろう
テルや神殿に入られたらどうなることか――","並みの騎士団や戦士じゃおそらく
歯が立たないだろう
テルや神殿に入られたらどうなることか――",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,8
0,,"頼む、手伝ってくれ！
大きな被害が出る前に奴らを止めないと","頼む、手伝ってくれ！
大きな被害が出る前に奴らを止めないと",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,9
0,,"おお、全て仕留めたんだな！
よかった――何のためのグリッテン砦だと
責められる所だった","おお、全て仕留めたんだな！
よかった――何のためのグリッテン砦だと
責められる所だった",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,10
0,,協力感謝する！,協力感謝する！,ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,11
0,,"おお、全て仕留めたのか！？
よかった――あんな奴らの侵入を許せば
グリッテン砦の責任問題だ","おお、全て仕留めたのか！？
よかった――あんな奴らの侵入を許せば
グリッテン砦の責任問題だ",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,12
0,,協力感謝する！,協力感謝する！,ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,13
0,,"何っ！　全て仕留めたというのか、あの部隊を！？
それはすごい、大したものじゃないか！","何っ！　全て仕留めたというのか、あの部隊を！？
それはすごい、大したものじゃないか！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,14
0,,"いやぁ、砦よりこちらの守りは
お前がいれば心配ないな！","いやぁ、砦よりこちらの守りは
お前がいれば心配ないな！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,15
0,,"本当に感謝する
一時はどうなることかと思ったよ――","本当に感謝する
一時はどうなることかと思ったよ――",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,16
0,,"おい、何をしている！
早く行くんだ","おい、何をしている！
早く行くんだ",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,17
0,,"付近住民に被害があってからでは遅いぞ
急げ！","付近住民に被害があってからでは遅いぞ
急げ！",ui\00_message\quest\q20000008.gmd,\quest\q20000008.arc,q20000008.arc,18
0,q20000008_00_217,侵入のオーク小隊,The Raiding Orc Platoon,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,0
1,q20000008_00_217,"依頼者の願いを聞き入れ
対象の敵を討伐する","依頼者の願いを聞き入れ
対象の敵を討伐する",ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,1
2,q20000008_00_217,"何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ",ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,2
3,q20000008_00_217,"噂に聞いたんだけど、あのでかい砦
ところどころ抜け穴というか、壁のもろいところから
敵が入り込んだりすることがあるらしいぞ
そういやついさっき、砦のほうから
騎士団や覚者隊の連中のざわつく声がしてたな――
ま、まあ大丈夫だろ、たぶんな","噂に聞いたんだけど、あのでかい砦
ところどころ抜け穴というか、壁のもろいところから
敵が入り込んだりすることがあるらしいぞ
そういやついさっき、砦のほうから
騎士団や覚者隊の連中のざわつく声がしてたな――
ま、まあ大丈夫だろ、たぶんな",ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,3
4,q20000008_00_886,オーク偵察隊を探しだし討伐する,Defeat the Orc platoon,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,4
5,q20000008_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,5
6,q20000008_00_854,別働隊を探し出す,Search for the remaining enemies,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,6
7,q20000008_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,7
8,q20000008_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20000008_00.gmd,\quest\q20000008.arc,q20000008.arc,8
0,q20000009_00_218,薬を求めて,Request for Medicine,ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,0
1,q20000009_00_218,"依頼者の願いを聞き入れ
望む物品を集める","依頼者の願いを聞き入れ
望む物品を集める",ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,1
2,q20000009_00_218,"<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという","<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという",ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,2
3,q20000009_00_218,"テルに身を寄せるのは１年ぶりですが
少々雰囲気が変わった感じがしますね
村人はあいかわらず親切で、料理も酒も旨いんですが
何かこう、全体的に元気がないというか――
ヘンリーという方にそれとなく聞いてみたんですが
いろいろあるんですよ、としか言わなくて","テルに身を寄せるのは１年ぶりですが
少々雰囲気が変わった感じがしますね
村人はあいかわらず親切で、料理も酒も旨いんですが
何かこう、全体的に元気がないというか――
ヘンリーという方にそれとなく聞いてみたんですが
いろいろあるんですよ、としか言わなくて",ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,3
4,q20000009_00_887,白竜神殿の道具屋ヴァイスロットを訪ねる,Visit Vicelot's item shop in the White Dragon Temple,ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,4
5,q20000009_00_888,神殿の外で薬の材料を入手する（残り２）,Collect the materials needed in Hidell Plains (2 left),ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,5
6,q20000009_00_1125,神殿の外で薬の材料を入手する（残り１）,Collect the materials needed in Hidell Plains (1 left),ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,6
7,q20000009_00_890,ヴァイスロットに届ける,Deliver the materials to Vicelot,ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,7
8,q20000009_00_891,薬をヘンリーに届ける,Deliver the medicine to Henry,ui\00_message\quest_info\q20000009_00.gmd,\quest\q20000009.arc,q20000009.arc,8
0,,「薬の材料」を発見した,"""薬の材料"" found.",ui\00_message\examine_message\quest\quest_examine_q20000009.gmd,\quest\q20000009.arc,q20000009.arc,0
0,,"ああ、覚者さん――
少し頼みたいことがあるんだ","ああ、覚者さん――
少し頼みたいことがあるんだ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,0
0,,"知っているかもしれないが
最近村で体調を崩す者が多くてな","知っているかもしれないが
最近村で体調を崩す者が多くてな",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,1
0,,"白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
今のままじゃ足りるか不安でね
頼むよ","白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
今のままじゃ足りるか不安でね
頼むよ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,2
0,,"ああ、覚者さん――
頼みたいことがあるんだ","ああ、覚者さん――
頼みたいことがあるんだ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,3
0,,"知っているかもしれないが
最近村で体調を崩す者が多くてな
思ったより早く薬の在庫がなくなりそうなんだ","知っているかもしれないが
最近村で体調を崩す者が多くてな
思ったより早く薬の在庫がなくなりそうなんだ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,4
0,,"白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
勝手な願いってのは承知だが、急いでほしいんだ
頼むよ","白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
勝手な願いってのは承知だが、急いでほしいんだ
頼むよ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,5
0,,"ああ、覚者さん――！
悪いが頼みたいことがあるんだ","ああ、覚者さん――！
悪いが頼みたいことがあるんだ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,6
0,,"知っているかもしれないが
最近村で体調を崩す者が多くてな
もうほとんど薬の在庫がないんだ――","知っているかもしれないが
最近村で体調を崩す者が多くてな
もうほとんど薬の在庫がないんだ――",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,7
0,,"白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
勝手な願いってのは承知だが
急いでほしいんだ、頼むよ","白竜神殿のヴァイスロットから薬を
受け取ってきてくれないか
勝手な願いってのは承知だが
急いでほしいんだ、頼むよ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,8
0,,"あんたがヘンリーの代理か
話は聞いている
薬の件だな？","あんたがヘンリーの代理か
話は聞いている
薬の件だな？",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,9
0,,"だが間の悪い事に、調合用の素材を
ちょうど切らしていたんだ
少し数が足りない分、調達してきて
くれないか？","だが間の悪い事に、調合用の素材を
ちょうど切らしていたんだ
少し数が足りない分、調達してきて
くれないか？",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,10
0,,"持ってきてくれたか
よし、後は任せておけ","持ってきてくれたか
よし、後は任せておけ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,11
0,,"――よし、これでいい
急いで持って行ってやれ","――よし、これでいい
急いで持って行ってやれ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,12
0,,"頼むぜ
あと少し素材が必要なんだ","頼むぜ
あと少し素材が必要なんだ",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,13
0,,"揃いさえすれば、後は混ぜるだけ
なんだが――","揃いさえすれば、後は混ぜるだけ
なんだが――",ui\00_message\quest\q20000009.gmd,\quest\q20000009.arc,q20000009.arc,14
